lhz,lead,zone_code,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
agropastoral,0,ET0410,15,0.5114233988631305,0.6069404226106369,-0.8878202255781409,0.536570342637726,0.6464522400642043,-1.1416149930527792,0.2990577997740816,0.3790003534114216,0.2638814887887372
agropastoral,0,ET0502,15,0.26085952415066666,0.41111886208686454,-1.148117275138386,0.2537503658989206,0.4361136550956909,-1.4172554747391235,0.30875181572800786,0.3636140783433578,-0.6803686175810151
agropastoral,0,ET0707,15,0.3240166086703132,0.39309939860183535,-0.1371516825061474,0.33073473605237586,0.42812691329578656,-0.3488346031781544,0.6317979140117312,0.7247179391076283,-2.8650192629956877
agropastoral,0,ET0712,15,0.549228459613762,0.6826834896993953,-1.0864100692089682,0.5376534102677655,0.7011449009371175,-1.2007789847910764,0.7382647666298451,0.8489272628099347,-2.2262783381075684
agropastoral,0,ET1201,15,0.20175574752851858,0.27229701411453794,-1.0690081142246397,0.12703302906446756,0.2460490175971571,-0.6893502733830208,0.10197100930754928,0.18666867253535077,0.02765739890750729
agropastoral,1,ET0410,15,0.5062002779956801,0.6092614573053843,-0.9022864704412621,0.536570342637726,0.6464522400642043,-1.1416149930527792,0.2990577997740816,0.3790003534114216,0.2638814887887372
agropastoral,1,ET0502,15,0.2626864436036166,0.42171957691459655,-1.2603240541000296,0.2537503658989206,0.4361136550956909,-1.4172554747391235,0.30875181572800786,0.3636140783433578,-0.6803686175810151
agropastoral,1,ET0707,15,0.3214368256732109,0.3781713290656641,-0.05242423216844272,0.33073473605237586,0.42812691329578656,-0.3488346031781544,0.6317979140117312,0.7247179391076283,-2.8650192629956877
agropastoral,1,ET0712,15,0.5288701652124217,0.6723149343693681,-1.0235148101875913,0.5376534102677655,0.7011449009371175,-1.2007789847910764,0.7382647666298451,0.8489272628099347,-2.2262783381075684
agropastoral,1,ET1201,15,0.20408063392313014,0.26948760592848914,-1.0265346238744875,0.12703302906446756,0.2460490175971571,-0.6893502733830208,0.10197100930754928,0.18666867253535077,0.02765739890750729
agropastoral,2,ET0410,15,0.4803855708228873,0.5822968950431148,-0.7376306076805796,0.536570342637726,0.6464522400642043,-1.1416149930527792,0.2990577997740816,0.3790003534114216,0.2638814887887372
agropastoral,2,ET0502,15,0.25994274565643477,0.41901718054230447,-1.2314483709882809,0.2537503658989206,0.4361136550956909,-1.4172554747391235,0.30875181572800786,0.3636140783433578,-0.6803686175810151
agropastoral,2,ET0707,15,0.33121900064636234,0.39479344496651875,-0.14697382177467144,0.33073473605237586,0.42812691329578656,-0.3488346031781544,0.6317979140117312,0.7247179391076283,-2.8650192629956877
agropastoral,2,ET0712,15,0.5445034998716454,0.6684703096106777,-1.00043809179058,0.5376534102677655,0.7011449009371175,-1.2007789847910764,0.7382647666298451,0.8489272628099347,-2.2262783381075684
agropastoral,2,ET1201,15,0.20077422365031225,0.2791329223694605,-1.1741953399370901,0.12703302906446756,0.2460490175971571,-0.6893502733830208,0.10197100930754928,0.18666867253535077,0.02765739890750729
agropastoral,3,ET0410,15,0.41555436935043943,0.49861272794179184,-0.27407569239445206,0.536570342637726,0.6464522400642043,-1.1416149930527792,0.2990577997740816,0.3790003534114216,0.2638814887887372
agropastoral,3,ET0502,15,0.23019196300613587,0.33492606966649613,-0.4256768204035266,0.2537503658989206,0.4361136550956909,-1.4172554747391235,0.30875181572800786,0.3636140783433578,-0.6803686175810151
agropastoral,3,ET0707,15,0.3200831400644592,0.3870027651122645,-0.10215271687087624,0.33073473605237586,0.42812691329578656,-0.3488346031781544,0.6317979140117312,0.7247179391076283,-2.8650192629956877
agropastoral,3,ET0712,15,0.5363592690255151,0.6196078214632155,-0.718678535102665,0.5376534102677655,0.7011449009371175,-1.2007789847910764,0.7382647666298451,0.8489272628099347,-2.2262783381075684
agropastoral,3,ET1201,15,0.22256080027464897,0.2759564864496803,-1.1249937116995983,0.12703302906446756,0.2460490175971571,-0.6893502733830208,0.10197100930754928,0.18666867253535077,0.02765739890750729
agropastoral,4,ET0410,15,0.3607893126712762,0.41596261054249656,0.11329920165688612,0.5069678912681561,0.6217228297034789,-0.9808981170857163,0.2990577997740816,0.3790003534114216,0.2638814887887372
agropastoral,4,ET0502,15,0.24996132026328496,0.3353762135891067,-0.42951164295200295,0.27455247527066146,0.4341386259586278,-1.395410987250957,0.30875181572800786,0.3636140783433578,-0.6803686175810151
agropastoral,4,ET0707,15,0.29891483129694385,0.38225833060920295,-0.07529482851374691,0.33851306298954587,0.45651802736799885,-0.5336614575681693,0.6317979140117312,0.7247179391076283,-2.8650192629956877
agropastoral,4,ET0712,15,0.5426605279898191,0.6468592915922788,-0.8731843123596879,0.5021970223440602,0.6645519312457469,-0.9770548545624966,0.7382647666298451,0.8489272628099347,-2.2262783381075684
agropastoral,4,ET1201,15,0.31922247010926325,0.37787576062897554,-2.9845061773380346,0.1892610099165267,0.29930340971572295,-1.4997683469675982,0.10197100930754928,0.18666867253535077,0.02765739890750729
agropastoral,8,ET0410,15,0.3675749664484923,0.4433208064073301,-0.00717453872954299,0.45293887086597934,0.5704698770481169,-0.6677614968308045,0.3002835879532267,0.37815620678518,0.2671569471872214
agropastoral,8,ET0502,15,0.2218884695631486,0.28698059009997684,-0.04671447729384748,0.23664042003759006,0.3968879312413158,-1.001976467597224,0.30862561917959314,0.363552344928488,-0.6797980891374458
agropastoral,8,ET0707,15,0.3704749924316338,0.4840027024813454,-0.723888659273074,0.4394222793957267,0.5749102837553112,-1.4322812608351274,0.6612768486975052,0.7451125384287087,-3.085614466587656
agropastoral,8,ET0712,15,0.6138240933716991,0.7655438042577543,-1.6236201778399288,0.5368136486226143,0.7684589928229733,-1.6436396984521289,0.7921093401417905,0.8868641234713305,-2.5210731178307184
agropastoral,8,ET1201,15,0.2324269162359214,0.2840050375977941,-1.2507565501877909,0.1892610099165267,0.29930340971572295,-1.4997683469675982,0.09463050495826335,0.21163947064224328,-0.2498841734837991
agropastoral,12,ET0410,15,0.43355016111984984,0.577660114967844,-0.7100675813083719,0.6671727399955849,0.7679213008110666,-2.022052034630294,0.3002835879532267,0.37815620678518,0.2671569471872214
agropastoral,12,ET0502,15,0.2440677680263842,0.2998954038813018,-0.14304361575554236,0.35292317960587255,0.5083426101308467,-2.284250022187995,0.30862561917959314,0.363552344928488,-0.6797980891374458
agropastoral,12,ET0707,15,0.3912300785399904,0.4987279988528922,-0.8303794882770204,0.5700340164695942,0.6687642554483603,-2.2912414557338248,0.6612768486975052,0.7451125384287087,-3.085614466587656
agropastoral,12,ET0712,15,0.7099998111052498,0.8598954966672246,-2.310184642190421,0.6188101952399749,0.850594788954355,-2.2389653786053794,0.7921093401417905,0.8868641234713305,-2.5210731178307184
agropastoral,12,ET1201,15,0.25977995829666806,0.3132276162871733,-1.7377672661650356,0.1892610099165267,0.29930340971572295,-1.4997683469675982,0.09463050495826335,0.21163947064224328,-0.2498841734837991
crop_farming,0,ET0101,15,0.5534085990162649,0.7497844100023617,0.4899682456127159,0.5571758803821719,0.8035333837192897,0.4142230838616856,1.6669146863611395,1.8849044913991917,-2.223317621432132
crop_farming,0,ET0102,15,0.6376741105485955,0.7991961142129634,0.40571900521446,0.6533507193530367,0.8979134386876665,0.24983973327145914,1.5476271524791394,1.7425400164886353,-1.8252093498125177
crop_farming,0,ET0103,15,0.6482977014284577,0.775896710278978,0.2817277059434504,0.6921597829372798,0.8877794333979186,0.05964583327576045,1.3899143066655333,1.5585711912801163,-1.8982415784399014
crop_farming,0,ET0104,15,0.5953138918457319,0.7431427347820463,0.2084002525586096,0.650768939695192,0.7854791827226499,0.11563706274995478,1.271088941252004,1.4588954039616204,-2.0507701366138047
crop_farming,0,ET0105,15,0.5325942438731405,0.7321677246501459,0.2581185232589166,0.4655901098206755,0.7703993129175634,0.17861807733737467,1.2466611918007564,1.4983028969470638,-2.1067950557963004
crop_farming,0,ET0106,15,0.6843500216337526,0.8279731444684676,0.30630469061895305,0.7500734968518058,0.9970655532733765,-0.005966878331875813,1.4212394852532917,1.5722112623675246,-1.5012555352794053
crop_farming,0,ET0107,15,0.5453758091554842,0.6928155322464343,0.0025245044160733254,0.5597915611926905,0.8535331845802226,-0.5139370790455728,0.831083359546562,0.9801326466528477,-0.9963501394521905
crop_farming,0,ET0301,15,0.5551052146873973,0.6128930109473825,0.07235426884088147,0.7016900277882816,0.8250926666907177,-0.6811956856720411,0.5198457210994787,0.65970733893375,-0.07476977192297585
crop_farming,0,ET0302,15,0.22431163860674092,0.2661834142517425,0.04527966885666568,0.2623642926685987,0.34148789428426846,-0.5713206344826853,0.25526762189552066,0.30719925830204314,-0.2716116968737643
crop_farming,0,ET0303,15,0.5723161407563565,0.7045947874769337,0.15349050217282834,0.8043172765182128,0.8993317478243671,-0.3790907108417416,0.6398585959515319,0.8293232246793049,-0.17273703039661314
crop_farming,0,ET0304,15,0.4949116151484938,0.6140203589936208,-0.20702535781161435,0.609773239944742,0.7366759816015942,-0.7374162235990811,0.45038325403247287,0.5350680352626143,0.0834231881503803
crop_farming,0,ET0305,15,0.3200603301992087,0.4306340019335637,0.05599723974260462,0.37823034333288574,0.5192593016152455,-0.3725405954153589,0.3400258206486349,0.46805800733820346,-0.11520828532991878
crop_farming,0,ET0306,15,0.14866102585620045,0.18653093349434077,-2.8098811731427245,0.11335693690631178,0.14634264919234238,-1.3450468771035404,0.10195869576184292,0.11216368359312628,-0.377571757803123
crop_farming,0,ET0307,15,0.0771573630443562,0.1178643861000825,-4704.190408249727,0.0006890959793343161,0.0017808228529393817,-0.07412159106475946,0.001037589039490383,0.0017534278684587356,-0.04132864610741405
crop_farming,0,ET0308,15,0.6560236884290767,0.7836595032510936,0.04185932545705651,0.7400608144571145,0.8716735344024475,-0.18544712673010522,0.74728405019871,0.9846861710667337,-0.5127603932730393
crop_farming,0,ET0309,15,0.08574207040316129,0.11866993873083742,-3655.231322379378,0.0010939909999890436,0.0022316458842335627,-0.2930127074618487,0.001281731042932884,0.0023395656242182522,-0.42109362653735216
crop_farming,0,ET0310,15,0.5588162745908343,0.7028049249061763,0.02384246762801634,0.6929816577857838,0.8694824215689632,-0.494073386923672,0.6835046632105521,0.8338641957615006,-0.374171606292949
crop_farming,0,ET0311,15,0.10255296121283891,0.11787588341257249,-0.2537710913253839,0.1259259544207232,0.16779185287395337,-1.5404466002198607,0.08765179187579157,0.11123716027698813,-0.11652414112756238
crop_farming,0,ET0312,15,0.03037452502420311,0.048417143185306294,-2660.9499216241106,0.0006142977096859662,0.0009735302580737304,-0.07621853712424698,0.001044018141221681,0.0013485772193664745,-1.0651575906569932
crop_farming,0,ET0401,15,0.11165709891156267,0.14876784472956284,-0.48507721273965276,0.06642077038151027,0.13590917255200646,-0.2394483355055932,0.10533282418978442,0.1609619242226571,-0.7385100363147792
crop_farming,0,ET0402,15,0.14637334862694368,0.1737461130734383,-0.5699877135419598,0.052805900636267986,0.11792234266073373,0.2768002703213678,0.14658414374050519,0.18570766919972445,-0.7936005850416414
crop_farming,0,ET0403,15,0.0243730758415387,0.032876762961014536,-2870.522848508214,0.0004491010412243609,0.000820138962426426,-0.7869362716630512,0.000541011938944284,0.0006606440132666371,-0.15949580836741428
crop_farming,0,ET0404,15,0.031209316196934324,0.03834743718001534,-1983.3081468071964,0.0007745914425553538,0.0009796969785790008,-0.2951496825665405,0.0008942387653824084,0.001057985015067845,-0.5104121106626758
crop_farming,0,ET0405,15,0.13299793383991315,0.1696945077163474,-4275.389445114657,0.0016030339631337338,0.0031721668099851407,-0.49435475576045396,0.0014509683869645684,0.0027070266500822168,-0.08824514677928375
crop_farming,0,ET0406,15,0.19139658448734753,0.22210286705830634,-0.0741244146607567,0.1034673537778057,0.21966593802342546,-0.05068298007065297,0.33967293074748084,0.34866022271705244,-1.6469824697503848
crop_farming,0,ET0407,15,0.20485848049707536,0.26614674179444064,-0.7425845103637663,0.22434774871419944,0.2845372265538744,-0.9917266283213872,0.13938162321498265,0.20336499273007513,-0.017428579282752876
crop_farming,0,ET0408,15,0.20633608180987498,0.25392069690210467,0.06237391287888994,0.30926644410575044,0.36569533093998946,-0.9447881975523353,0.19729141632652306,0.23226995293752506,0.2154519574770587
crop_farming,0,ET0409,15,0.3669876405787355,0.46018427208837176,-0.29881962954720986,0.4401513875378519,0.5562995576452857,-0.8980285021664232,0.3007210865294355,0.3760315163238146,0.1327709992388122
crop_farming,0,ET0413,15,0.0775484633896171,0.0904714754180552,-3.962809245522604,0.03440213004387601,0.062458424696898336,-1.3653003153007743,0.019414521952630655,0.04188812873466202,-0.0638641051756974
crop_farming,0,ET0416,15,0.041706924537068465,0.05184606102801357,-1187.0693812673321,0.0005682289782325286,0.0013940999812380422,0.14099021145341661,0.0018266934866899862,0.0018336459014256564,-0.4860766628380264
crop_farming,0,ET0417,15,0.16630095985545998,0.22174454845445388,0.02315464802127476,0.25993596283635007,0.3246434956678394,-1.0937909742378733,0.22842598075905052,0.2710378316491063,-0.4594181386669589
crop_farming,0,ET0418,15,0.10542808127402373,0.14342942569502612,-1.28491691765826,0.07805422307401752,0.13685753417204616,-1.0803256121642693,0.07994538431088374,0.09555738973779711,-0.014197300502569288
crop_farming,0,ET0419,15,0.10090675416829731,0.12457307409065745,0.008912944111069576,0.01983515973164381,0.07193843392469688,0.6694893950911547,0.08906838426971544,0.15331348338912992,-0.5011501817824904
crop_farming,0,ET0420,15,0.08768242102486444,0.10864554063167887,-1.2718433217077005,0.028642977674509882,0.07721623518070198,-0.1475505146626368,0.02957541085184278,0.07700176574726954,-0.14118468461459588
crop_farming,0,ET0602,15,0.1875873385954894,0.2897512968723783,0.2209302157905273,0.19783975739496337,0.3805179750900022,-0.3436183854255961,0.2117196873420908,0.3895737021287074,-0.40833135614178984
crop_farming,0,ET0603,15,0.05878907241121459,0.07184647171044006,-129.3357982888736,0.002249146259088534,0.005073907069103335,0.34996335083897145,0.005616341157953301,0.008402637483101036,-0.7827238708308102
crop_farming,0,ET0604,15,0.14874868999508273,0.2237413630346783,0.07151557111096318,0.09683259668964345,0.2245385621854807,0.06488733173964634,0.26927906397331575,0.2730893112071034,-0.3832206694981697
crop_farming,0,ET0605,15,0.02454166732434285,0.03134094551127846,0.0479860674842999,0.004542609868934377,0.0175934523707003,0.7,0.022713049344671887,0.0393401554597907,-0.5
crop_farming,0,ET0701,15,0.17810255793548274,0.29437282208604426,-0.11938278810733016,0.20411538067588667,0.3107247249703982,-0.24719633697394805,0.22504945493941117,0.3133081313103277,-0.26802125879420546
crop_farming,0,ET0702,15,0.2806507841240133,0.3541521309994376,-0.267711449354743,0.41126424162170083,0.5113916124013327,-1.6433087601707626,0.2110571110037794,0.2705893886267217,0.2599480339327568
crop_farming,0,ET0703,15,0.41986844943629903,0.5336683939541728,-0.5910529121435353,0.558511979443374,0.7033755962347815,-1.763861330805503,0.4985793741496073,0.583225743486487,-0.9002687566481324
crop_farming,0,ET0705,15,0.3512619292125445,0.43337241327807624,-0.17198716446673368,0.5376654035665699,0.6318403369777085,-1.4912368912148923,0.24050092679291116,0.27806752352812325,0.5174960549458133
crop_farming,0,ET0706,15,0.44314724592262145,0.5620592152361841,-0.47818759556880597,0.5607424633044984,0.7002946492710639,-1.294705857673795,0.32598123523559025,0.4006912781159346,0.24874878643218712
crop_farming,0,ET0710,15,0.5110762738857377,0.5993124212836782,-0.49803843103218814,0.6309370711814016,0.7520782293040356,-1.3590787113160525,0.36757887819180746,0.45095149943630974,0.1518433573509158
crop_farming,0,ET0713,15,0.43974492948653593,0.5596492281177685,-0.3297204039379815,0.44070948447217806,0.6128078164276944,-0.594325920501996,0.7490916338618919,0.8685569796110735,-2.2027655156147605
crop_farming,0,ET0714,15,0.24780329728091768,0.3835915938665336,-0.8299545594670785,0.22851836788861396,0.3297755206678904,-0.35250528985182084,0.3342305574237047,0.4575790298635715,-1.603960364046423
crop_farming,0,ET0715,15,0.4034652157634185,0.4566573468612804,-1.08187704941383,0.47237157044008704,0.5446201613379645,-1.9611581868858092,0.29612784011571464,0.3678192754574324,-0.35065101240708496
crop_farming,0,ET0716,15,0.2859719400984198,0.4070615222167934,-0.08691529442681922,0.26432844748150797,0.5008892777835438,-0.645731817323157,0.34868003147117044,0.39738654642860555,-0.03586203250299724
crop_farming,0,ET0720,15,0.3289217412400182,0.39256168112466583,-0.45312705065303915,0.36138075726999996,0.45545946331263065,-0.9560828163194952,0.28273770048634145,0.3568180015387115,-0.20055287141456724
crop_farming,0,ET0721,15,0.4992602186159175,0.6031737850390941,-0.4956120219213216,0.4031393917851324,0.6261392288511615,-0.6116690253895807,0.7043296220276785,0.8284893239840858,-1.8216806766976994
