lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
0,1704,0.3220156329428465,0.4615427885645811,0.6956354085530179,0.3172497637259605,0.5250516839379827,0.6061105951270525,0.42622378107188574,0.6441407861115532,0.4071677986386746
1,1704,0.3151873663250801,0.4536128088406988,0.7060044164409824,0.3172497637259605,0.5250516839379827,0.6061105951270525,0.42622378107188574,0.6441407861115532,0.4071677986386746
2,1704,0.30466181126169684,0.4481205482619914,0.7130806059795134,0.3172497637259605,0.5250516839379827,0.6061105951270525,0.42622378107188574,0.6441407861115532,0.4071677986386746
3,1704,0.31800306265334033,0.4549250035536773,0.7043010366983022,0.3172497637259605,0.5250516839379827,0.6061105951270525,0.42622378107188574,0.6441407861115532,0.4071677986386746
4,1704,0.34468597366250037,0.5074392715103516,0.6320927573676398,0.3780305747570193,0.6043188720326176,0.4782018904118509,0.42622378107188574,0.6441407861115532,0.4071677986386746
8,1704,0.36206029731833433,0.5253996917534929,0.6055882769508267,0.4060690697453222,0.650304073494476,0.3957688141834579,0.42622378107188574,0.6441407861115532,0.4071677986386746
12,1704,0.3673269480003156,0.5265669269957235,0.6038338691964356,0.45793761634961705,0.7350081401480903,0.22811165148925527,0.42622378107188574,0.6441407861115532,0.4071677986386746
