lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
0,828,0.2948061595690647,0.4514137064066245,0.7420850219818776,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
1,828,0.2998279675187122,0.4556210714577864,0.7372548653400505,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
2,828,0.3064884337628216,0.46058602860224684,0.7314973349641101,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
3,828,0.2939500059938772,0.44353112880071816,0.7510137912836152,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
4,828,0.34638210348084353,0.5083582097502453,0.6729103787166337,0.3226112749410613,0.540388895246358,0.6303932342331882,0.4057532095932889,0.6665115356574907,0.43773322474254583
8,828,0.38884001212581165,0.6038840748107838,0.5384335490864074,0.3594631072004697,0.6130056867190389,0.5243844036442842,0.4142057221745371,0.6775074253401722,0.4190280034499325
12,828,0.4077528135254123,0.618676179916309,0.5155445217605954,0.41620950468569645,0.6802413811039941,0.4143297332060174,0.4142057221745371,0.6775074253401722,0.4190280034499325
