lhz,lead,zone_code,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
agropastoral,0,ET0410,9,0.3624973538572519,0.48058268790371594,0.009917056417927617,0.47078595267357115,0.6178881294897649,-0.6366470741235912,0.3838988812546704,0.46247937433031616,0.08310401219606922
agropastoral,0,ET0502,9,0.31158173427888247,0.41130297452768405,-1.4706139249098302,0.23186193341477818,0.4058041647488971,-1.4049950340096635,0.281419007249883,0.34298949542952734,-0.718077786947604
agropastoral,0,ET0707,9,0.3249425239062934,0.3761554400498977,-0.08230829868996126,0.28454692502762835,0.32448189997039745,0.19462666429746267,0.6560875104387858,0.7382675958471164,-3.169115316504117
agropastoral,0,ET0712,9,0.6286195657568938,0.7605614429976204,-1.7196761731526933,0.553350763830526,0.7095363986036284,-1.3669982960889788,0.7419042139902897,0.8631931647245066,-2.5031970952440945
agropastoral,0,ET1201,9,0.4548596036144424,0.5816877068969881,-5.797488213290267,0.15771750826377223,0.2732253817325206,-0.499722042117031,0.14548333434829566,0.23533204620653717,-0.11257893700421295
agropastoral,1,ET0410,9,0.40060669060160536,0.5002531166930966,-0.07279055387828026,0.47078595267357115,0.6178881294897649,-0.6366470741235912,0.3838988812546704,0.46247937433031616,0.08310401219606922
agropastoral,1,ET0502,9,0.43027497933134423,0.48644494093474105,-2.455799729753949,0.23186193341477818,0.4058041647488971,-1.4049950340096635,0.281419007249883,0.34298949542952734,-0.718077786947604
agropastoral,1,ET0707,9,0.2794524108796606,0.3208348705041642,0.21262898599621027,0.28454692502762835,0.32448189997039745,0.19462666429746267,0.6560875104387858,0.7382675958471164,-3.169115316504117
agropastoral,1,ET0712,9,0.6328074079670277,0.7599366322957821,-1.7152095128896163,0.553350763830526,0.7095363986036284,-1.3669982960889788,0.7419042139902897,0.8631931647245066,-2.5031970952440945
agropastoral,1,ET1201,9,0.41479210276145295,0.5306494136413817,-4.656972520485759,0.15771750826377223,0.2732253817325206,-0.499722042117031,0.14548333434829566,0.23533204620653717,-0.11257893700421295
agropastoral,2,ET0410,9,0.4337739520577795,0.5146503158914043,-0.13542858086781817,0.47078595267357115,0.6178881294897649,-0.6366470741235912,0.3838988812546704,0.46247937433031616,0.08310401219606922
agropastoral,2,ET0502,9,0.4675186625378843,0.526231016175073,-3.0442134393842952,0.23186193341477818,0.4058041647488971,-1.4049950340096635,0.281419007249883,0.34298949542952734,-0.718077786947604
agropastoral,2,ET0707,9,0.19635145384251027,0.2954720878721854,0.33219569207223665,0.28454692502762835,0.32448189997039745,0.19462666429746267,0.6560875104387858,0.7382675958471164,-3.169115316504117
agropastoral,2,ET0712,9,0.5640160793481039,0.700861349845003,-1.3094725689265454,0.553350763830526,0.7095363986036284,-1.3669982960889788,0.7419042139902897,0.8631931647245066,-2.5031970952440945
agropastoral,2,ET1201,9,0.5006567028961657,0.6586730476761467,-7.7158245131598555,0.15771750826377223,0.2732253817325206,-0.499722042117031,0.14548333434829566,0.23533204620653717,-0.11257893700421295
agropastoral,3,ET0410,9,0.43501440779084094,0.520352289061506,-0.16072749884396553,0.47078595267357115,0.6178881294897649,-0.6366470741235912,0.3838988812546704,0.46247937433031616,0.08310401219606922
agropastoral,3,ET0502,9,0.24010844504949277,0.34015557106352245,-0.6898041045099608,0.23186193341477818,0.4058041647488971,-1.4049950340096635,0.281419007249883,0.34298949542952734,-0.718077786947604
agropastoral,3,ET0707,9,0.3279240856597784,0.36184384221352445,-0.0015177872196341369,0.28454692502762835,0.32448189997039745,0.19462666429746267,0.6560875104387858,0.7382675958471164,-3.169115316504117
agropastoral,3,ET0712,9,0.5655578946073763,0.6894379867093161,-1.2348017550490624,0.553350763830526,0.7095363986036284,-1.3669982960889788,0.7419042139902897,0.8631931647245066,-2.5031970952440945
agropastoral,3,ET1201,9,0.3370290821873475,0.4810137312785175,-3.6481875173309763,0.15771750826377223,0.2732253817325206,-0.499722042117031,0.14548333434829566,0.23533204620653717,-0.11257893700421295
agropastoral,4,ET0410,9,0.3992345676269719,0.44095611406347085,0.16646071705581633,0.5438027780105721,0.6679881776311061,-0.9128146400340305,0.3838988812546704,0.46247937433031616,0.08310401219606922
agropastoral,4,ET0502,9,0.22846420344356203,0.31717833647022914,-0.4692246909231228,0.17208766580666246,0.29226875783706635,-0.24751556175364375,0.281419007249883,0.34298949542952734,-0.718077786947604
agropastoral,4,ET0707,9,0.4140016081444338,0.510194968049313,-0.991079661631779,0.35993684319734626,0.4426034627891626,-0.4984626040792324,0.6560875104387858,0.7382675958471164,-3.169115316504117
agropastoral,4,ET0712,9,0.5852864215903515,0.695830770266345,-1.2764381027535228,0.486977432787138,0.6593487929927393,-1.043991181237112,0.7419042139902897,0.8631931647245066,-2.5031970952440945
agropastoral,4,ET1201,9,0.5329290753083311,0.755780688248124,-10.475200248613074,0.2614308096838708,0.3507935706857162,-1.472133625581702,0.14548333434829566,0.23533204620653717,-0.11257893700421295
agropastoral,8,ET0410,9,0.29156859412924113,0.3690044615790313,0.416288070735082,0.5131563320000415,0.6026206169901004,-0.5567658861568165,0.38185590095609523,0.4593829761544989,0.0953405404140969
agropastoral,8,ET0502,9,0.43344382501321,0.5072360427805204,-2.7575208202943156,0.2914860878864886,0.43383269727134727,-1.7486898971976257,0.2812928107014683,0.34292698669064453,-0.71745161564493
agropastoral,8,ET0707,9,0.3742552502484677,0.44628430630831545,-0.5234897070095501,0.4246623487116286,0.5565204330009416,-1.3690734356486125,0.6855664451245597,0.762373132492805,-3.445815742617544
agropastoral,8,ET0712,9,0.6343936443600181,0.7674315358959227,-1.7690313321199325,0.6528235359623087,0.8979779854588763,-2.791228550656869,0.7957487875022351,0.9068527564335065,-2.866536742587564
agropastoral,8,ET1201,9,0.3707635847601012,0.4503968112285889,-3.075297385862421,0.2614308096838708,0.3507935706857162,-1.472133625581702,0.15771750826377223,0.2732253817325206,-0.499722042117031
agropastoral,12,ET0410,9,0.4352309215588044,0.5407130778917411,-0.25334052472019875,0.7367069842554301,0.8286254383364767,-1.9434174360643897,0.38185590095609523,0.4593829761544989,0.0953405404140969
agropastoral,12,ET0502,9,0.4095514074014041,0.46679629409922613,-2.182262369426168,0.3056110799401711,0.44633940195922517,-1.9094549609765132,0.2812928107014683,0.34292698669064453,-0.71745161564493
agropastoral,12,ET0707,9,0.32235892941066574,0.33688668252126597,0.13187156653542187,0.46779406053944267,0.5906269817892351,-1.6683504074062947,0.6855664451245597,0.762373132492805,-3.445815742617544
agropastoral,12,ET0712,9,0.7356411935916296,0.8511060981611581,-2.405775297625136,0.5902134400306696,0.8897148694674853,-2.7217764573308005,0.7957487875022351,0.9068527564335065,-2.866536742587564
agropastoral,12,ET1201,9,0.29173823673255395,0.35597374695469647,-1.5456848129937106,0.2614308096838708,0.3507935706857162,-1.472133625581702,0.15771750826377223,0.2732253817325206,-0.499722042117031
crop_farming,0,ET0101,9,0.522817692613426,0.8103885983065663,0.597267826397881,0.4225214915966362,0.7902979390161585,0.6169888822374492,1.686951236566287,1.9893291481745046,-1.4268502229125777
crop_farming,0,ET0102,9,0.5448439604576534,0.757149757578634,0.6342650597665391,0.5292166354902843,0.9185656607706947,0.46170135214316854,1.6122786466978276,1.846034282464246,-1.1741144425948744
crop_farming,0,ET0103,9,0.6420012422636806,0.802866445494984,0.466272997915246,0.6204403255058286,0.9139340532475596,0.3083883844104768,1.4509079855522349,1.6464866692322606,-1.2446518844260703
crop_farming,0,ET0104,9,0.5695152580577252,0.7497165132432254,0.4019481987429522,0.583600359492785,0.760148491578458,0.3851891468745011,1.3130454207252698,1.5194418354633314,-1.4564776043796317
crop_farming,0,ET0105,9,0.4924321208543135,0.6969915620981858,0.5589870416591183,0.3323628658814024,0.5742461941027708,0.700640833696573,1.3195428086921845,1.6726593576141606,-1.5398690073841377
crop_farming,0,ET0106,9,0.738204332530139,0.9270038133683983,0.4100797913163817,0.7375060679223817,1.103513370563227,0.16404012623445452,1.5473477357388743,1.707261508410689,-1.0009227882062048
crop_farming,0,ET0107,9,0.6893483723432523,0.8744044476889965,-0.11911041973147296,0.5964927706682717,0.9446502264089013,-0.3061416829896497,1.0404628628073747,1.1536133990368667,-0.9479096391488848
crop_farming,0,ET0301,9,0.5390584512822764,0.6139209236487365,-0.23854688456494766,0.6443601062551703,0.7654896317148029,-0.925600571412005,0.40357119430163885,0.4971651382556202,0.1877515029424578
crop_farming,0,ET0302,9,0.19480497626181065,0.23369596774105772,0.20966274925332273,0.1756684325698628,0.24400093910137213,0.13842515703702385,0.2197487714862469,0.2698065131211377,-0.05345229235431703
crop_farming,0,ET0303,9,0.5474168002496482,0.6977202675254454,0.3252071939533323,0.7433272304525297,0.8322030440483732,0.04001075685541988,0.6795380700839253,0.8958253724698553,-0.11238336151039818
crop_farming,0,ET0304,9,0.4580975180002544,0.5705775241236969,0.15497801523289723,0.5560177647525875,0.6404141109833164,-0.06453629473642719,0.5098726432303168,0.5925589057110673,0.08861527180652995
crop_farming,0,ET0305,9,0.25505315424689684,0.36445088400707026,0.24044176845230936,0.3248427432512396,0.43355073034554087,-0.07488722915263124,0.3353282540550806,0.4229224034731326,-0.02283231846305611
crop_farming,0,ET0306,9,0.12202059486469848,0.1399714284184273,-1.4854825402836003,0.11862931697695021,0.14479991654951696,-1.6599198507915567,0.09499726415761864,0.09813605129421389,-0.22176895614667513
crop_farming,0,ET0307,9,0.022166537887175278,0.02341334247344546,-187927.12612795053,1.9227112677963928e-05,4.891085108097435e-05,0.1798838057344626,0.0005614464993271254,0.000691231801710919,-162.7994236091647
crop_farming,0,ET0308,9,0.542499354175223,0.6791732193153073,0.31147384544549495,0.5675532429475068,0.6918606103971913,0.28550935317327697,0.7135126582683375,0.9830975261901767,-0.4426219741892299
crop_farming,0,ET0309,9,0.021523814678891244,0.022789867045894738,-99.69002087856806,0.0015184397779480897,0.0027320042434063685,-0.4469901904898852,0.001521113616683451,0.0027293527970052816,-0.4441829070104437
