lhz,lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
agropastoral,0,75,0.388896591343371,0.5161128525710699,0.3332853646565701,0.35714837678425115,0.5183690893376601,0.3274434094051879,0.415968661090243,0.5579597204042525,0.2207867371167077
agropastoral,1,75,0.4073766592396945,0.5193990142037692,0.32476820788829996,0.35714837678425115,0.5183690893376601,0.3274434094051879,0.415968661090243,0.5579597204042525,0.2207867371167077
agropastoral,2,75,0.36520256843732596,0.49577093094713487,0.3848050560223326,0.35714837678425115,0.5183690893376601,0.3274434094051879,0.415968661090243,0.5579597204042525,0.2207867371167077
agropastoral,3,75,0.3811162273767065,0.4855119306254963,0.4100021175983163,0.35714837678425115,0.5183690893376601,0.3274434094051879,0.415968661090243,0.5579597204042525,0.2207867371167077
agropastoral,4,75,0.41022921387710537,0.5324343879748066,0.2904502776761283,0.3622982923577901,0.5127642993082934,0.3419086225450816,0.415968661090243,0.5579597204042525,0.2207867371167077
agropastoral,8,75,0.3639761661978721,0.4889242839537916,0.4016795362388851,0.37101524576768746,0.5465509124811474,0.25232667325350633,0.43138518018607575,0.5764866621511954,0.16818036524360858
agropastoral,12,75,0.41737727763249843,0.5435388002420496,0.26054501188270185,0.4796402282455107,0.6493773924218741,-0.05546775484617039,0.43138518018607575,0.5764866621511954,0.16818036524360858
crop_farming,0,1005,0.26818403589010237,0.43123429953495435,0.7086310995910778,0.2795063517449428,0.4944420178951895,0.6169571656070426,0.3588258597375399,0.63893313599941,0.36037206066866656
crop_farming,1,1005,0.2680934346165936,0.4370126896581128,0.700770299577703,0.2795063517449428,0.4944420178951895,0.6169571656070426,0.3588258597375399,0.63893313599941,0.36037206066866656
crop_farming,2,1005,0.268411809722401,0.43118433932029865,0.7086986081802109,0.2795063517449428,0.4944420178951895,0.6169571656070426,0.3588258597375399,0.63893313599941,0.36037206066866656
crop_farming,3,1005,0.2747860178241779,0.4371872440396574,0.7005312113867976,0.2795063517449428,0.4944420178951895,0.6169571656070426,0.3588258597375399,0.63893313599941,0.36037206066866656
crop_farming,4,1005,0.3036550486150494,0.4702253513863439,0.6535594803740877,0.2939650611584523,0.5237405242806904,0.5702172709465615,0.3588258597375399,0.63893313599941,0.36037206066866656
crop_farming,8,1005,0.3564449209234404,0.5631828606964786,0.5030468348914545,0.3167085596951055,0.5723443111138051,0.4867471815368589,0.3620836720531229,0.6440470623274157,0.35009211018615605
crop_farming,12,1005,0.35991805836021756,0.570775070150918,0.4895577736706659,0.3769902414078271,0.6493912951290033,0.3392616301463841,0.3620836720531229,0.6440470623274157,0.35009211018615605
pastoral,0,300,0.344653113560113,0.449638333072787,0.5511678196827872,0.33434192757746006,0.487615971446439,0.47214678214479633,0.6261588783293232,0.7834214078962676,-0.3625366694178773
pastoral,1,300,0.38671844620082607,0.48534592807805355,0.47705006918132875,0.33434192757746006,0.487615971446439,0.47214678214479633,0.6261588783293232,0.7834214078962676,-0.3625366694178773
pastoral,2,300,0.41484846878922965,0.5097829392651705,0.4230636227716006,0.33434192757746006,0.487615971446439,0.47214678214479633,0.6261588783293232,0.7834214078962676,-0.3625366694178773
pastoral,3,300,0.3745397507910647,0.46884845832668454,0.5119972001165098,0.33434192757746006,0.487615971446439,0.47214678214479633,0.6261588783293232,0.7834214078962676,-0.3625366694178773
pastoral,4,300,0.4344034004101968,0.5344181062591669,0.3659556211151779,0.4194296924281871,0.5724261831279288,0.2725614539599973,0.6261588783293232,0.7834214078962676,-0.3625366694178773
pastoral,8,300,0.4210077679980224,0.530753874885925,0.374620449230184,0.4244166128081379,0.5844735584796714,0.24161965964770937,0.6533008127217234,0.809861736670971,-0.45605939215861224
pastoral,12,300,0.49499985108865097,0.6347960269690318,0.10540651908183185,0.4810124405768402,0.6387786705501586,0.09414613528455307,0.6533008127217234,0.809861736670971,-0.45605939215861224
