lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
0,184,0.2702818507237502,0.42797230457537666,0.6688557324165998,0.25471096516397473,0.43327982658222985,0.6605913953129061,0.3360957938875043,0.4868548310138165,0.5714664009571981
1,184,0.27943104626766274,0.4432944874160681,0.6447201539298336,0.25471096516397473,0.43327982658222985,0.6605913953129061,0.3360957938875043,0.4868548310138165,0.5714664009571981
2,184,0.24910938542092834,0.3953224514327185,0.7174541906899375,0.25471096516397473,0.43327982658222985,0.6605913953129061,0.3360957938875043,0.4868548310138165,0.5714664009571981
3,184,0.2653899236694163,0.4081520209769425,0.6988174450000075,0.25471096516397473,0.43327982658222985,0.6605913953129061,0.3360957938875043,0.4868548310138165,0.5714664009571981
4,184,0.29878213192689523,0.4304672188694327,0.6649835906733501,0.217790987295724,0.39874967655567256,0.7125339256686738,0.3360957938875043,0.4868548310138165,0.5714664009571981
8,184,0.2992013687864371,0.42087894025189787,0.6797417684327747,0.2584552238824285,0.4486969100063821,0.6360078076331219,0.3360957938875043,0.4868548310138165,0.5714664009571981
12,184,0.32955247642604063,0.4547163956807884,0.6261760360880717,0.2584552238824285,0.4486969100063821,0.6360078076331219,0.3360957938875043,0.4868548310138165,0.5714664009571981
