lhz,lead,county,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
ap,0,Adan Yabaal,9,0.5727490091628629,0.6456312397706582,0.38204498182035196,0.7252201624143968,0.9042161153888061,-0.212082767935446,0.6816725319183979,0.9051037603137317,-0.21446367486689843
ap,0,Afgooye,9,0.3267108808544963,0.4665905892498777,-0.32343510152896027,0.48948114317989994,0.75317986939076,-2.44848313749665,0.676693462242642,0.7907566846641392,-2.8011625578622077
ap,0,Alle,9,0.5601775911119249,0.692243110598658,-0.9407621228937888,0.5623112917863323,0.7456314876021091,-1.2516635769801234,0.5899157555576439,0.7646506455992288,-1.3679969697520358
ap,0,Balcad,9,0.37563396166715907,0.4788326997312182,0.3056650941308675,0.5737228299228728,0.7617652690767848,-0.7572911958496258,0.6696462976774336,0.9085542478844356,-1.4997876804318429
ap,0,Baraawe,9,0.6030288460605079,0.6713202871290013,0.14437430156668374,0.7743559343755047,0.9899473951369826,-0.8605806976393919,0.7142683567280446,0.835225260501807,-0.32443764979309986
ap,0,Baringo,9,0.16562732535454566,0.23465165525666215,0.737278537083522,0.21036677830714318,0.27398244791637766,0.6418262180232294,0.37371547912231023,0.5050048297383154,-0.2168565180870854
ap,0,Baydhaba,9,0.5202718692276225,0.5996562712499989,0.35057833780792125,0.7139953888707703,0.8527290784266965,-0.3132401643462328,0.6020523736583611,0.7608959951010774,-0.04561693260913846
ap,0,Buur Hakaba,9,0.4154002644164044,0.4901683046755156,0.5087351440833721,0.6817498186678439,0.804794948808828,-0.3243285134351275,0.5785465078653191,0.7142625710675252,-0.04313623441771064
ap,0,Cadale,9,0.5243568416494215,0.6339190791389322,0.39636282442950743,0.7326924446574997,0.9085185855248813,-0.23986946515178853,0.7012191839173482,0.9249042374584517,-0.2849962810209501
ap,0,Ceel Dheer,9,0.4391355382071601,0.5196194226342311,0.48180708180486564,0.5707378760714035,0.7668081391674613,-0.12848073511438263,0.5774099913864196,0.7499094854723433,-0.07929065148913117
ap,0,Diinsoor,9,0.4653611340744782,0.5604652884175491,0.45534256172642407,0.7005256836901262,0.8352367081128139,-0.20960937569744775,0.6288546205875486,0.7824365345040175,-0.061510367243679864
ap,0,Doolow,9,0.4465623999459453,0.5213674350322246,0.1624227845854277,0.4955708768512359,0.5623339821666217,0.02562594804631524,0.6564896216907277,0.8741858601022459,-1.3547489238389332
ap,0,East Hararge,9,0.3873721618322304,0.47979604402719156,0.02298508538172872,0.47659702797487047,0.6261062746760984,-0.6637343381691363,0.3749294914475656,0.4516473910729575,0.13426120445615475
ap,0,Fafan,9,0.2135703964160035,0.24119676260999523,0.2444032985250365,0.1507852564263329,0.3079194959173742,-0.2314633153401735,0.2780836365249264,0.3567040357370536,-0.6525825043547784
