country,lhz,lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
Ethiopia,ap,0,45,0.37187561951997095,0.4631926633102117,0.42108112751917315,0.32124842364996403,0.49301686887114676,0.34412976450902377,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,ap,1,45,0.34381772740135685,0.4575437650039394,0.43511551446758956,0.32124842364996403,0.49301686887114676,0.34412976450902377,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,ap,2,45,0.3470402391072917,0.47243706219556436,0.39774240655553794,0.32124842364996403,0.49301686887114676,0.34412976450902377,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,ap,3,45,0.375335866898813,0.5068905510477429,0.3066975176416996,0.32124842364996403,0.49301686887114676,0.34412976450902377,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,ap,4,45,0.4290247391983543,0.552248649859665,0.17706849422543003,0.4205331852465492,0.5891079342661727,0.06355104810984613,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,ap,8,45,0.5030169230803153,0.6567880600843362,-0.16397824151382068,0.41529768478723256,0.596911996986658,0.038575955772759296,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,ap,12,45,0.5509698342476756,0.6907036326546557,-0.28729429394651307,0.4647060049979172,0.649856736030114,-0.13954010364063896,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,other,0,614,0.3244212725057985,0.5052461745075807,0.5701202013650684,0.2643447043211761,0.49004407313789716,0.5955999032101724,0.33036812112555775,0.6061607219350773,0.38124809092643164
Ethiopia,other,1,614,0.29944523055830563,0.4792166695725595,0.6132727257464079,0.2643447043211761,0.49004407313789716,0.5955999032101724,0.33036812112555775,0.6061607219350773,0.38124809092643164
Ethiopia,other,2,614,0.3194285905997545,0.49360688726943364,0.5896982300328575,0.2643447043211761,0.49004407313789716,0.5955999032101724,0.33036812112555775,0.6061607219350773,0.38124809092643164
