lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
0,828,0.3395765724477739,0.5214001683361702,0.6559120888210359,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
1,828,0.35665946265621923,0.5566568217517351,0.6078049102235125,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
2,828,0.338153684298725,0.5113667623612773,0.6690273755374476,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
3,828,0.37712759510016425,0.5584099325860773,0.6053306958700163,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
4,828,0.3827007335454765,0.5893463028882164,0.5603893474212922,0.3226112749410613,0.540388895246358,0.6303932342331882,0.4057532095932889,0.6665115356574907,0.43773322474254583
8,828,0.4405285792305663,0.6601621769072602,0.44839479248753733,0.3594631072004697,0.6130056867190389,0.5243844036442842,0.4057532095932889,0.6665115356574907,0.43773322474254583
12,828,0.4219263968254187,0.658589682162815,0.45101949065638614,0.41620950468569645,0.6802413811039941,0.4143297332060174,0.4057532095932889,0.6665115356574907,0.43773322474254583
