country,lhz,lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
Ethiopia,ap,0,45,0.3620384232398418,0.45635125119842673,0.43805623726546905,0.32124842364996403,0.49301686887114676,0.34412976450902377,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,ap,1,45,0.3283487022139374,0.437276938213513,0.4840501258273555,0.32124842364996403,0.49301686887114676,0.34412976450902377,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,ap,2,45,0.3517103722346124,0.47160496998716306,0.39986202236653046,0.32124842364996403,0.49301686887114676,0.34412976450902377,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,ap,3,45,0.39035463834312956,0.49653864454994906,0.33472611970018273,0.32124842364996403,0.49301686887114676,0.34412976450902377,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,ap,4,45,0.4295393533175711,0.5632014194293156,0.14410232758517927,0.4205331852465492,0.5891079342661727,0.06355104810984613,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,ap,8,45,0.4668295118960857,0.6053657432707151,0.011150845665275022,0.41529768478723256,0.596911996986658,0.038575955772759296,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,ap,12,45,0.5041064359700469,0.6253471353272255,-0.055204642784398406,0.4647060049979172,0.649856736030114,-0.13954010364063896,0.3903610790654073,0.525708782300859,0.2542644816023476
Ethiopia,other,0,614,0.3229958139898601,0.49651642008893065,0.5848469816253514,0.2643447043211761,0.49004407313789716,0.5955999032101724,0.33036812112555775,0.6061607219350773,0.38124809092643164
Ethiopia,other,1,614,0.30555217956828973,0.481543218254576,0.6095085666066067,0.2643447043211761,0.49004407313789716,0.5955999032101724,0.33036812112555775,0.6061607219350773,0.38124809092643164
Ethiopia,other,2,614,0.30554753395110795,0.4976419238404127,0.5829627101325425,0.2643447043211761,0.49004407313789716,0.5955999032101724,0.33036812112555775,0.6061607219350773,0.38124809092643164
Ethiopia,other,3,614,0.3438755138101381,0.5276692463413929,0.5311169476228476,0.2643447043211761,0.49004407313789716,0.5955999032101724,0.33036812112555775,0.6061607219350773,0.38124809092643164
Ethiopia,other,4,614,0.3624732959891146,0.6082174360259509,0.3770420950773522,0.31517502635846395,0.5653653904440792,0.46173095233720873,0.33036812112555775,0.6061607219350773,0.38124809092643164
Ethiopia,other,8,614,0.3672475815519706,0.5945828175131287,0.4046591568334238,0.3294892023120082,0.6201767572096929,0.35230291776257106,0.33036812112555775,0.6061607219350773,0.38124809092643164
Ethiopia,other,12,614,0.3814452107003886,0.6315073373178886,0.32841997443214277,0.3998758918481287,0.7101885494749317,0.15064685248524912,0.33036812112555775,0.6061607219350773,0.38124809092643164
Ethiopia,p,0,181,0.3411388600106398,0.4264352972669871,0.5107650435090672,0.31323696174426907,0.46433197862245157,0.4199460626938941,0.5198012730032334,0.6536208006993972,-0.14937810307241994
Ethiopia,p,1,181,0.3318050531548068,0.4097028403546052,0.5484049848451825,0.31323696174426907,0.46433197862245157,0.4199460626938941,0.5198012730032334,0.6536208006993972,-0.14937810307241994
Ethiopia,p,2,181,0.337122686472452,0.4263115540437539,0.5110489352372082,0.31323696174426907,0.46433197862245157,0.4199460626938941,0.5198012730032334,0.6536208006993972,-0.14937810307241994
Ethiopia,p,3,181,0.3858132768035028,0.4705125749377639,0.4044014118853677,0.31323696174426907,0.46433197862245157,0.4199460626938941,0.5198012730032334,0.6536208006993972,-0.14937810307241994
Ethiopia,p,4,181,0.4163100118351717,0.508185470516528,0.30520661040335706,0.40460811227756044,0.5563130013167614,0.16737468824416923,0.5198012730032334,0.6536208006993972,-0.14937810307241994
Ethiopia,p,8,181,0.41653768574498035,0.5229589817092084,0.26422260266690634,0.3999812254039531,0.5741255873194655,0.11320140739591855,0.5198012730032334,0.6536208006993972,-0.14937810307241994
Ethiopia,p,12,181,0.4155279276537617,0.49968308568055547,0.3282611176400456,0.4140746649387114,0.583218634006122,0.08488858541951727,0.5198012730032334,0.6536208006993972,-0.14937810307241994
