lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
0,1943,0.3302624709079589,0.4617109821282017,0.6845749407459133,0.3247313948723736,0.5324771383315433,0.5804751251644849,0.41114708251236537,0.6208188405617132,0.429723388106799
1,1943,0.31515498911739315,0.4472668220642708,0.7040017445861344,0.3247313948723736,0.5324771383315433,0.5804751251644849,0.41114708251236537,0.6208188405617132,0.429723388106799
2,1943,0.30565432138469173,0.4498038700972021,0.7006342171569444,0.3247313948723736,0.5324771383315433,0.5804751251644849,0.41114708251236537,0.6208188405617132,0.429723388106799
3,1943,0.318688343926307,0.4569412105605812,0.691058365582604,0.3247313948723736,0.5324771383315433,0.5804751251644849,0.41114708251236537,0.6208188405617132,0.429723388106799
4,1943,0.3391407022650644,0.5028136219403474,0.625915379567129,0.3867804828917175,0.6152248902407926,0.4399541558452813,0.41114708251236537,0.6208188405617132,0.429723388106799
8,1943,0.36400760301037816,0.5240401546254271,0.5936643600997469,0.40663750965338386,0.6474701308665558,0.37970931323507917,0.41114708251236537,0.6208188405617132,0.429723388106799
12,1943,0.36418678774586555,0.525903196986446,0.5907700545214767,0.44494898490210893,0.7200987391372908,0.2327447215064513,0.41114708251236537,0.6208188405617132,0.429723388106799
