lhz,lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
agropastoral,0,45,0.40568292838628395,0.5341676554574943,0.26568768334961423,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,1,45,0.4345354272853546,0.5376382405608557,0.2561147622809652,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,2,45,0.4011881836067919,0.5338023617620643,0.2666916675421209,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,3,45,0.39002196859701743,0.5106867321843457,0.32882652036381055,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,4,45,0.4429399473287958,0.5806587604938176,0.13230398416793,0.36484710589711794,0.507015585084112,0.33844149599875495,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,8,45,0.3921563598757192,0.5174837417734649,0.3108415946385438,0.4287118228488675,0.5984142379980666,0.07842756933206319,0.46043629050962603,0.6011453170743516,0.06999651811891572
agropastoral,12,45,0.4230579939230389,0.5417197835029918,0.24477730842447132,0.47235127488991696,0.6556413483914932,-0.10626279687629236,0.46043629050962603,0.6011453170743516,0.06999651811891572
crop_farming,0,603,0.2695576909879997,0.44237050819047746,0.7027917889460218,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,1,603,0.26756545918440744,0.44524104411955023,0.6989221147192182,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,2,603,0.2721198887244424,0.4452293187908816,0.6989379721551953,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,3,603,0.26591411853275904,0.43740699392687427,0.7094238818005438,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,4,603,0.3211469492718652,0.4991937306037322,0.6215341337566669,0.29445845439193163,0.5393069422265868,0.5582663401978049,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,8,603,0.3812369269965904,0.626280840987412,0.4043012015937637,0.3355291599901303,0.6210466861564822,0.4142167227171273,0.3554688592923237,0.6607703669060241,0.3368838755576119
crop_farming,12,603,0.3883346828508873,0.6308527359835217,0.39557216839216114,0.3999172544503842,0.6997555816119351,0.25632836926788904,0.3554688592923237,0.6607703669060241,0.3368838755576119
pastoral,0,180,0.3433963787530117,0.44810761349055406,0.49363725735334474,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,1,180,0.37572714781210687,0.47109525257046386,0.4403525190008165,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,2,180,0.39905132401455873,0.48375048624697264,0.40988055258564915,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,3,180,0.3723256832537863,0.46255243155525855,0.4604657309242629,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,4,180,0.4253677884725584,0.5323623269682294,0.28531983770975744,0.40636426604163156,0.5519713763664915,0.2317010988082523,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,8,180,0.40623564045836374,0.5403473648037584,0.26371971190171906,0.42232965144300727,0.5890271356370795,0.12508129173108717,0.5994165707461798,0.7473035251971277,-0.40828696593290714
pastoral,12,180,0.46554731860039006,0.5834412503088726,0.14159673578736875,0.4567531004229377,0.6170332858805453,0.03990483339511064,0.5994165707461798,0.7473035251971277,-0.40828696593290714
