lhz,lead,county,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
other,3,Central Tigray,9,1.0492560894174985,1.2990566415703357,-0.013039884039430572,0.5133107231147181,0.8976179656017456,0.5163252214492726,1.4159798705729303,1.6864633509726463,-0.7073563911528984
other,3,Dawuro,9,0.493994755229455,0.5636761215952948,-0.0460358218195529,0.6106110104340361,0.7444767599081752,-0.8246920175386412,0.536214226557127,0.6274237492064138,-0.2960124964964954
other,3,Derashe,9,0.7478760613335503,0.8790949683575885,-2.1298722517361006,0.6666666666666666,0.816496580927726,-1.7000000000000006,0.5654289311572815,0.7340805528375002,-1.1824407451195502
other,3,Dire Dawa rural,9,0.4706338379118178,0.5365358965823894,-0.6655380167170681,0.11735971137114884,0.33386002479781673,0.35510972794300677,0.3452019607456137,0.45698462559091013,-0.20825934215311515
other,3,Dire Dawa urban,9,0.4731864465607537,0.5618179822345752,-2.195849382266561,0.3333333333333333,0.5773502691896257,-2.3749999999999996,1.083085469915987,1.1493731501806397,-12.375718713356191
other,3,East Gojam,9,0.09503690378791428,0.11691062536364896,-1.051298764302651,0.11142253344624106,0.1342505565979692,-1.7049120032317027,0.09631953909158297,0.09946644953807944,-0.48482128075980424
other,3,East Shewa,9,0.12495132725982822,0.13900761309434434,0.4668608083689376,0.19917439565979078,0.2473393181742931,-0.6879118238977664,0.13971760192472157,0.19243963843067657,-0.021768480446626715
other,3,East Wellega,9,0.1380217939122662,0.14743094450704586,-13.354503952634419,0.014913349892300741,0.04141877942580265,-0.1329362854660634,0.06768317885410578,0.09711426454753928,-5.22840643475856
other,3,Eastern Tigray,9,1.0450595089124104,1.21081950213331,-0.19388343312919454,0.6658935631867947,0.9160275857071871,0.3166861618189244,1.2408095800308683,1.5031406000102372,-0.8399343259988648
other,3,Elgeyo Marakwet,9,0.0420282416873508,0.05961150549295267,0.0,0.0,0.0,1.0,0.03822869292343226,0.06568889103924046,0.0
other,3,Embu,9,0.1916108688469133,0.242402824415106,-1.1775475586126833,0.09769322507683682,0.18861016966750835,-0.31832506362628754,0.14258958919493528,0.1840929067456097,-0.25593281415796776
other,3,Finfine Special,9,0.12875838993816136,0.1788016896972712,-1.6652728014107927,0.058541893152679575,0.12418610889527412,-0.2857142857142856,0.06195231461409451,0.12225269659524156,-0.2459922038211806
other,3,Gamo,9,0.5462028548280171,0.721464729845187,-0.8110164425357582,0.642310806954262,0.8097945781663873,-1.2816126364718965,0.4661709678165447,0.5177016048501771,0.0674949195020681
other,3,Gedeo,9,0.47654024979456483,0.583345305001681,-0.3109848419336241,0.5141574889945415,0.6216656646254473,-0.48888110823093633,0.3834140668686139,0.511426099457329,-0.007655388218765102
other,3,Gofa,9,0.44417280301946604,0.4858510615617076,-1.5594277926089402,0.40181732686122573,0.5226272989878405,-1.9615614723801404,0.2407405049660395,0.28899460563125284,0.09444247829819596
other,3,Guraghe,9,0.14384780628567972,0.17371327545690804,0.22980762286144152,0.11856684467979621,0.18544424218611383,0.12227209734772415,0.23601818974968905,0.24565926419635448,-0.5402793425391184
other,3,Hadiya,9,0.35060867050163236,0.4449286834530204,-0.5280280782140736,0.5348498781684847,0.6159243744803568,-1.9282308234080197,0.33573115525957253,0.38052214390270916,-0.11766176865785627
other,3,Halaba,9,0.2922663549922716,0.31854927374708314,-0.98842489256981,0.2546857551698925,0.3818105406344787,-1.856615447186496,0.1622397462286052,0.27621169531736667,-0.49499616876920505
other,3,Harari,9,0.3458670907550388,0.36917970672225503,-14.749298521659778,0.0318920091459467,0.07751123612670546,0.305751580198276,0.1544929437850429,0.18480164900508336,-2.946365068957868
other,3,Homa Bay,9,0.011446979310777452,0.011859049126906971,0.0,0.0,0.0,1.0,0.0,0.0,1.0
other,3,Horo Gudru Wellega,9,0.02518592940436469,0.026463330447038053,0.0,0.0,0.0,1.0,0.0010103749593422713,0.001455749306701479,0.0
other,3,Ilu Aba Bora,9,0.021149184968736436,0.02517065954968705,0.0,0.00019192194817590428,0.0005757658445277128,0.0,0.00043646799523688884,0.00043651739613441464,0.0
other,3,Itang Special woreda,9,0.023378954993353948,0.02748911630482652,0.0,0.0,0.0,1.0,0.12917641821300418,0.22374011948468892,0.0
other,3,Jamaame,9,0.5397534675587211,0.5735574789853173,-1.1567508854579587,0.34596041998294363,0.5062800502868421,-0.6804582214940256,0.7276850306735798,0.8684110737035541,-3.9442087202964116
other,3,Jimma,9,0.11183148622512817,0.14049831269479898,0.0,0.0,0.0,1.0,0.00019851320002365705,0.0003438349484140573,0.0
other,3,Kakamega,9,0.01323027080959744,0.013689047409432591,0.0,0.0,0.0,1.0,0.0,0.0,1.0
other,3,Kamashi,9,0.35941567291721177,0.4412851530815658,0.15822682501871754,0.1749506134569035,0.33585094406925403,0.5124158305943836,0.4365768480540782,0.5203108962403766,-0.17025981348229813
other,3,Kefa,9,0.016519798172844782,0.0172540128690402,0.0,0.0,0.0,1.0,0.00021449582030993083,0.0003715176587879645,0.0
other,3,Kellem Wollega,9,0.12312862770601507,0.15645291872637918,-2.8624493477042385,0.05038955449724855,0.09329273638537361,-0.37338127299745816,0.07299326041157965,0.08991407762047039,-0.27570672464319657
other,3,Kembata Tembaro,9,0.3749609698339461,0.5353803357948091,-0.6263713970184677,0.6042806828465133,0.705064565062564,-1.820672558209889,0.5257901862917185,0.6146330741938275,-1.143516096876735
other,3,Kericho,9,0.010434163941277398,0.010962703162720532,0.0,0.0,0.0,1.0,0.0,0.0,1.0
other,3,Kiambu,9,0.09306209538775323,0.12144294382543427,-4.390292769927838,0.036987170664422475,0.07846163758115182,-1.2500000000000004,0.07170825893132575,0.10758028975950425,-3.2299302034456305
other,3,Kilifi,9,0.29362415149379717,0.3492189913887854,-1.315529036810858,0.12267258981795212,0.2602221701242131,-0.285710269389263,0.2895770591703543,0.3472724874831434,-1.289788025169193
other,3,Kirinyaga,9,0.03510945373111301,0.05556728747511053,0.0,0.0,0.0,1.0,0.03787846745036368,0.06560743013687384,0.0
other,3,Kisii,9,0.01371300220489502,0.015139646687958405,0.0,0.0,0.0,1.0,0.0,0.0,1.0
other,3,Kisumu,9,0.012767288419935439,0.013139766851714653,0.0,0.0,0.0,1.0,0.0,0.0,1.0
