lhz,lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
ap,0,227,0.42312892335782354,0.5201492275601552,0.4815928520917445,0.5287324932826427,0.7026456996069805,0.05400715751638252,0.5866989825166073,0.7618359413469675,-0.11208499390085902
ap,1,227,0.41673618158800213,0.5102581185554794,0.5011213571955786,0.5287324932826427,0.7026456996069805,0.05400715751638252,0.5866989825166073,0.7618359413469675,-0.11208499390085902
ap,2,227,0.39848841770965304,0.49486640973451357,0.5307643313543187,0.5287324932826427,0.7026456996069805,0.05400715751638252,0.5866989825166073,0.7618359413469675,-0.11208499390085902
ap,3,227,0.428646556194408,0.5257927938939823,0.4702824951550886,0.5287324932826427,0.7026456996069805,0.05400715751638252,0.5866989825166073,0.7618359413469675,-0.11208499390085902
ap,4,227,0.44112139889389873,0.5368746128632731,0.4477181114072367,0.6405702890175597,0.8064359664894879,-0.24610558587940723,0.5866989825166073,0.7618359413469675,-0.11208499390085902
ap,8,227,0.5090016845518888,0.6254694823734972,0.25040390649459465,0.6512604841591626,0.8467056595682206,-0.3736623361810132,0.5866989825166073,0.7618359413469675,-0.11208499390085902
ap,12,227,0.5735167180996265,0.7433760583661063,-0.05884454840251263,0.731789293022718,0.9952208532302699,-0.8978155468196853,0.5866989825166073,0.7618359413469675,-0.11208499390085902
other,0,970,0.27051397921021464,0.44648029500877373,0.6102477251643607,0.2189811165140968,0.44893390923182674,0.605952219206956,0.2772153559822633,0.5225949356108551,0.46603294906154147
other,1,970,0.25437026693231163,0.4281652971911978,0.6415678185888316,0.2189811165140968,0.44893390923182674,0.605952219206956,0.2772153559822633,0.5225949356108551,0.46603294906154147
other,2,970,0.2684674119796678,0.4369990271994499,0.6266251972910282,0.2189811165140968,0.44893390923182674,0.605952219206956,0.2772153559822633,0.5225949356108551,0.46603294906154147
other,3,970,0.26489242399705576,0.46427415962373453,0.5785625836041554,0.2189811165140968,0.44893390923182674,0.605952219206956,0.2772153559822633,0.5225949356108551,0.46603294906154147
other,4,970,0.2942288151703895,0.5139267611032624,0.48359964600336536,0.2671360330024025,0.5185511012829026,0.4742646402728312,0.2772153559822633,0.5225949356108551,0.46603294906154147
other,8,970,0.3212765455950021,0.5425675417547275,0.4244385683371721,0.27942952581392333,0.5548387581969115,0.3981092793593106,0.2772153559822633,0.5225949356108551,0.46603294906154147
other,12,970,0.3230819244637882,0.5449297068922461,0.4194160389303144,0.3197117921375171,0.6181401343658717,0.25293575690007797,0.2772153559822633,0.5225949356108551,0.46603294906154147
p,0,746,0.37627562496240613,0.45853092427065556,0.49352782745801715,0.40015970676030604,0.5711268783596304,0.21425156265106904,0.5318756259885532,0.6871099777456932,-0.1372889968669455
p,1,746,0.35519148715840576,0.4432756314818988,0.5266678090313561,0.40015970676030604,0.5711268783596304,0.21425156265106904,0.5318756259885532,0.6871099777456932,-0.1372889968669455
p,2,746,0.3536778700368671,0.46095184856803095,0.48816562591575097,0.40015970676030604,0.5711268783596304,0.21425156265106904,0.5318756259885532,0.6871099777456932,-0.1372889968669455
p,3,746,0.3381196362812234,0.4402740191133414,0.5330563824909265,0.40015970676030604,0.5711268783596304,0.21425156265106904,0.5318756259885532,0.6871099777456932,-0.1372889968669455
p,4,746,0.35681709397298067,0.45842294644828296,0.4937663340462335,0.46512475957009486,0.6620439177302307,-0.055824966244841345,0.5318756259885532,0.6871099777456932,-0.1372889968669455
p,8,746,0.4253617031640572,0.556483427954593,0.25402753311784076,0.4976057792397977,0.6880738116841784,-0.1404818672328545,0.5318756259885532,0.6871099777456932,-0.1372889968669455
p,12,746,0.39810549679427093,0.48810329882198755,0.4260926155543051,0.5205084045244626,0.7432066979328589,-0.3305694785358335,0.5318756259885532,0.6871099777456932,-0.1372889968669455
