country,lhz,lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
Kenya,p,12,111,0.3856450148570496,0.5270531828505427,0.23557214942605098,0.5339683583734111,0.7299083371361008,-0.4661022802959891,0.4422943608501865,0.5561368458081708,0.14887967934723334
Somalia,ap,0,164,0.461864031430249,0.5574853004184444,0.4384715891145382,0.6182084012481979,0.7776982671950609,-0.09276595477658622,0.6644599396512655,0.8395226757964263,-0.27341439703147574
Somalia,ap,1,164,0.4555614858680562,0.5431912014950409,0.4668979569668231,0.6182084012481979,0.7776982671950609,-0.09276595477658622,0.6644599396512655,0.8395226757964263,-0.27341439703147574
Somalia,ap,2,164,0.43198546951747085,0.5217312599630763,0.5081885780219004,0.6182084012481979,0.7776982671950609,-0.09276595477658622,0.6644599396512655,0.8395226757964263,-0.27341439703147574
Somalia,ap,3,164,0.45536221629732393,0.5432421999058809,0.4667978499209041,0.6182084012481979,0.7776982671950609,-0.09276595477658622,0.6644599396512655,0.8395226757964263,-0.27341439703147574
Somalia,ap,4,164,0.4589360521835614,0.5470504503476217,0.459295911774098,0.730401360949292,0.885316599788618,-0.41612669038177286,0.6644599396512655,0.8395226757964263,-0.27341439703147574
Somalia,ap,8,164,0.5172391569013777,0.6216933088117584,0.3016754988982717,0.7447633106534957,0.9314174742233363,-0.5674498561167058,0.6644599396512655,0.8395226757964263,-0.27341439703147574
Somalia,ap,12,164,0.6283445371316143,0.8009663753749956,-0.1591335145932078,0.8368041265173376,1.1047336812750308,-1.2050583365339738,0.6644599396512655,0.8395226757964263,-0.27341439703147574
Somalia,other,0,54,0.39867585162340646,0.51839496942277,-0.000505475905227426,0.43301448047525576,0.641651232924704,-0.5328370151593922,0.4894572331193195,0.5771815543222587,-0.24028873677054552
Somalia,other,1,54,0.40049768525160173,0.524031892982408,-0.02238236941777516,0.43301448047525576,0.641651232924704,-0.5328370151593922,0.4894572331193195,0.5771815543222587,-0.24028873677054552
Somalia,other,2,54,0.3954455432086984,0.5221136400018696,-0.014911074158272086,0.43301448047525576,0.641651232924704,-0.5328370151593922,0.4894572331193195,0.5771815543222587,-0.24028873677054552
Somalia,other,3,54,0.4006714637204695,0.4845237596842358,0.12596651722286534,0.43301448047525576,0.641651232924704,-0.5328370151593922,0.4894572331193195,0.5771815543222587,-0.24028873677054552
Somalia,other,4,54,0.36952000785891875,0.4781925231105311,0.1486591440869437,0.4518638542771331,0.7011933545466434,-0.8305158599134832,0.4894572331193195,0.5771815543222587,-0.24028873677054552
Somalia,other,8,54,0.4062151210287467,0.5121199645690874,0.023569522609995897,0.48836090966833695,0.6906373661996401,-0.7758163754357046,0.4894572331193195,0.5771815543222587,-0.24028873677054552
Somalia,other,12,54,0.43591667045025334,0.5459248690386027,-0.10959290285783063,0.4181539228393408,0.6611432268744524,-0.6273801686282394,0.4894572331193195,0.5771815543222587,-0.24028873677054552
Somalia,p,0,454,0.4100268422617709,0.4875262692496873,0.42760539733447533,0.46192523961799803,0.6320053916520167,0.03807535163963138,0.5585914372676316,0.727895666616309,-0.2759620406515255
Somalia,p,1,454,0.37288207320248423,0.45603623984019176,0.49916093173223475,0.46192523961799803,0.6320053916520167,0.03807535163963138,0.5585914372676316,0.727895666616309,-0.2759620406515255
Somalia,p,2,454,0.3741712412588946,0.48348272857357616,0.4370608986036709,0.46192523961799803,0.6320053916520167,0.03807535163963138,0.5585914372676316,0.727895666616309,-0.2759620406515255
Somalia,p,3,454,0.32228971063450196,0.41540242194846844,0.5844363661078493,0.46192523961799803,0.6320053916520167,0.03807535163963138,0.5585914372676316,0.727895666616309,-0.2759620406515255
Somalia,p,4,454,0.33394235952657364,0.4293737319452693,0.5560128198364809,0.5051360481252165,0.722730842253243,-0.25791896153078797,0.5585914372676316,0.727895666616309,-0.2759620406515255
Somalia,p,8,454,0.42220464864018425,0.5578266427875868,0.2506270836307233,0.5356138930629731,0.7399319812029039,-0.31850895613463015,0.5585914372676316,0.727895666616309,-0.2759620406515255
Somalia,p,12,454,0.4061473463177191,0.4867842445777069,0.4293464632815076,0.5596503692552725,0.8010931636005684,-0.5454876458567095,0.5585914372676316,0.727895666616309,-0.2759620406515255
