lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
0,828,0.33760940320881927,0.5137830765097345,0.6658921569488713,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
1,828,0.34111444213287884,0.5117071105774209,0.6685866608204807,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
2,828,0.3461435984078777,0.5127105757101559,0.6672855735276952,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
3,828,0.3569970484625816,0.540101221995218,0.6307866460143778,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
4,828,0.38008390116038454,0.572148089181216,0.5856722853983184,0.3226112749410613,0.540388895246358,0.6303932342331882,0.4057532095932889,0.6665115356574907,0.43773322474254583
8,828,0.4049759225296475,0.6307624350381585,0.49643130601299923,0.3594631072004697,0.6130056867190389,0.5243844036442842,0.4057532095932889,0.6665115356574907,0.43773322474254583
12,828,0.4059287344790679,0.6386062825483013,0.4838291743065193,0.41620950468569645,0.6802413811039941,0.4143297332060174,0.4057532095932889,0.6665115356574907,0.43773322474254583
