pcode,year,month,ndvi,ndvi_anomaly,ndvi_lag1,ndvi_lag3,ndvi_lag6,ndvi_lag12,ndvi_anomaly_lag1,ndvi_anomaly_lag3,ndvi_anomaly_lag6,ndvi_anomaly_lag12
ET0405,2012,8,0.3866017339020675,-0.017072632518465525,0.279153934807754,0.1807654626170794,0.2202369798403797,0.4117156555435874,-0.06964585386404987,-0.08269418911753693,0.0025459798207734807,0.008041289123054407
ET0405,2012,9,0.4687898509277433,0.009019195507300959,0.3866017339020675,0.1987815245715054,0.1911081906069408,0.4681321437069864,-0.017072632518465525,-0.11310139308776843,-0.008559485840912429,0.008361488286544094
ET0405,2012,10,0.4794755136119384,0.018484710420162975,0.4687898509277433,0.279153934807754,0.1846215846683039,0.4591243849017403,0.009019195507300959,-0.06964585386404987,-0.028738616660913097,-0.0018664182900351434
ET0405,2012,11,0.3976051037875461,0.0006922163773377954,0.4794755136119384,0.3866017339020675,0.1807654626170794,0.378234563686631,0.018484710420162975,-0.017072632518465525,-0.08269418911753693,-0.018678323723577306
ET0405,2012,12,0.32474756319368,0.004200549093290151,0.3976051037875461,0.4687898509277433,0.1987815245715054,0.3161245607155742,0.0006922163773377954,0.009019195507300959,-0.11310139308776843,-0.004422453384815617
ET0405,2013,1,0.2496257695736307,-0.009311588105208768,0.32474756319368,0.4794755136119384,0.279153934807754,0.2594114056500521,0.004200549093290151,0.018484710420162975,-0.06964585386404987,0.0004740479712126433
ET0405,2013,2,0.2072091010122588,-0.010481899007347417,0.2496257695736307,0.3976051037875461,0.3866017339020675,0.2202369798403797,-0.009311588105208768,0.0006922163773377954,-0.017072632518465525,0.0025459798207734807
ET0405,2013,3,0.1832790999159668,-0.016388576531886412,0.2072091010122588,0.32474756319368,0.4687898509277433,0.1911081906069408,-0.010481899007347417,0.004200549093290151,0.009019195507300959,-0.008559485840912429
ET0405,2013,4,0.1813939479806206,-0.031966253348596374,0.1832790999159668,0.2496257695736307,0.4794755136119384,0.1846215846683039,-0.016388576531886412,-0.009311588105208768,0.018484710420162975,-0.028738616660913097
ET0405,2013,5,0.2349815262718634,-0.02847812546275294,0.1813939479806206,0.2072091010122588,0.3976051037875461,0.1807654626170794,-0.031966253348596374,-0.010481899007347417,0.0006922163773377954,-0.08269418911753693
ET0405,2013,6,0.3145109242923332,0.0026280066330593432,0.2349815262718634,0.1832790999159668,0.32474756319368,0.1987815245715054,-0.02847812546275294,-0.016388576531886412,0.004200549093290151,-0.11310139308776843
ET0405,2013,7,0.3504031673164078,0.0016033786446039144,0.3145109242923332,0.1813939479806206,0.2496257695736307,0.279153934807754,0.0026280066330593432,-0.031966253348596374,-0.009311588105208768,-0.06964585386404987
ET0405,2013,8,0.3944230476653937,-0.009251318755139293,0.3504031673164078,0.2349815262718634,0.2072091010122588,0.3866017339020675,0.0016033786446039144,-0.02847812546275294,-0.010481899007347417,-0.017072632518465525
ET0405,2013,9,0.450543053132115,-0.009227602288327308,0.3944230476653937,0.3145109242923332,0.1832790999159668,0.4687898509277433,-0.009251318755139293,0.0026280066330593432,-0.016388576531886412,0.009019195507300959
ET0405,2013,10,0.4544585075884154,-0.00653229560336005,0.450543053132115,0.3504031673164078,0.1813939479806206,0.4794755136119384,-0.009227602288327308,0.0016033786446039144,-0.031966253348596374,0.018484710420162975
ET0405,2013,11,0.4052594132495648,0.008346525839356522,0.4544585075884154,0.3944230476653937,0.2349815262718634,0.3976051037875461,-0.00653229560336005,-0.009251318755139293,-0.02847812546275294,0.0006922163773377954
ET0405,2013,12,0.3245660763256477,0.004019062225257886,0.4052594132495648,0.450543053132115,0.3145109242923332,0.32474756319368,0.008346525839356522,-0.009227602288327308,0.0026280066330593432,0.004200549093290151
ET0405,2014,1,0.2499009201743386,-0.009036437504500866,0.3245660763256477,0.4544585075884154,0.3504031673164078,0.2496257695736307,0.004019062225257886,-0.00653229560336005,0.0016033786446039144,-0.009311588105208768
ET0405,2014,2,0.214843646143422,-0.002847353876184233,0.2499009201743386,0.4052594132495648,0.3944230476653937,0.2072091010122588,-0.009036437504500866,0.008346525839356522,-0.009251318755139293,-0.010481899007347417
ET0405,2014,3,0.2106034034671205,0.010935727019267288,0.214843646143422,0.3245660763256477,0.450543053132115,0.1832790999159668,-0.002847353876184233,0.004019062225257886,-0.009227602288327308,-0.016388576531886412
ET0405,2014,4,0.245244253873825,0.03188405254460802,0.2106034034671205,0.2499009201743386,0.4544585075884154,0.1813939479806206,0.010935727019267288,-0.009036437504500866,-0.00653229560336005,-0.031966253348596374
ET0405,2014,5,0.321500318718679,0.05804066698406268,0.245244253873825,0.214843646143422,0.4052594132495648,0.2349815262718634,0.03188405254460802,-0.002847353876184233,0.008346525839356522,-0.02847812546275294
ET0405,2014,6,0.3630148047570026,0.051131887097728757,0.321500318718679,0.2106034034671205,0.3245660763256477,0.3145109242923332,0.05804066698406268,0.010935727019267288,0.004019062225257886,0.0026280066330593432
ET0405,2014,7,0.3587181988448807,0.00991841017307682,0.3630148047570026,0.245244253873825,0.2499009201743386,0.3504031673164078,0.051131887097728757,0.03188405254460802,-0.009036437504500866,0.0016033786446039144
ET0405,2014,8,0.3786672895243673,-0.025007076896165714,0.3587181988448807,0.321500318718679,0.214843646143422,0.3944230476653937,0.00991841017307682,0.05804066698406268,-0.002847353876184233,-0.009251318755139293
ET0405,2014,9,0.4382582016063459,-0.021512453814096444,0.3786672895243673,0.3630148047570026,0.2106034034671205,0.450543053132115,-0.025007076896165714,0.051131887097728757,0.010935727019267288,-0.009227602288327308
ET0405,2014,10,0.4523451727448088,-0.008645630446966646,0.4382582016063459,0.3587181988448807,0.245244253873825,0.4544585075884154,-0.021512453814096444,0.00991841017307682,0.03188405254460802,-0.00653229560336005
ET0405,2014,11,0.3960324425769574,-0.000880444833250893,0.4523451727448088,0.3786672895243673,0.321500318718679,0.4052594132495648,-0.008645630446966646,-0.025007076896165714,0.05804066698406268,0.008346525839356522
ET0405,2014,12,0.3136424392461777,-0.006904574854212142,0.3960324425769574,0.4382582016063459,0.3630148047570026,0.3245660763256477,-0.000880444833250893,-0.021512453814096444,0.051131887097728757,0.004019062225257886
ET0405,2015,1,0.2481275875821258,-0.010809770096713661,0.3136424392461777,0.4523451727448088,0.3587181988448807,0.2499009201743386,-0.006904574854212142,-0.008645630446966646,0.00991841017307682,-0.009036437504500866
ET0405,2015,2,0.2109154640815474,-0.006775535938058824,0.2481275875821258,0.3960324425769574,0.3786672895243673,0.214843646143422,-0.010809770096713661,-0.000880444833250893,-0.025007076896165714,-0.002847353876184233
ET0405,2015,3,0.1925927358233567,-0.007074940624496512,0.2109154640815474,0.3136424392461777,0.4382582016063459,0.2106034034671205,-0.006775535938058824,-0.006904574854212142,-0.021512453814096444,0.010935727019267288
ET0405,2015,4,0.2031721309820811,-0.010188070347135897,0.1925927358233567,0.2481275875821258,0.4523451727448088,0.245244253873825,-0.007074940624496512,-0.010809770096713661,-0.008645630446966646,0.03188405254460802
ET0405,2015,5,0.2661154667355797,0.0026558150009633463,0.2031721309820811,0.2109154640815474,0.3960324425769574,0.321500318718679,-0.010188070347135897,-0.006775535938058824,-0.000880444833250893,0.05804066698406268
ET0405,2015,6,0.3487537138570438,0.03687079619776995,0.2661154667355797,0.1925927358233567,0.3136424392461777,0.3630148047570026,0.0026558150009633463,-0.007074940624496512,-0.006904574854212142,0.051131887097728757
ET0405,2015,7,0.3903875943747433,0.04158780570293941,0.3487537138570438,0.2031721309820811,0.2481275875821258,0.3587181988448807,0.03687079619776995,-0.010188070347135897,-0.010809770096713661,0.00991841017307682
ET0405,2015,8,0.4300104435104313,0.02633607708989827,0.3903875943747433,0.2661154667355797,0.2109154640815474,0.3786672895243673,0.04158780570293941,0.0026558150009633463,-0.006775535938058824,-0.025007076896165714
ET0405,2015,9,0.4630315363407135,0.0032608809202711586,0.4300104435104313,0.3487537138570438,0.1925927358233567,0.4382582016063459,0.02633607708989827,0.03687079619776995,-0.007074940624496512,-0.021512453814096444
ET0405,2015,10,0.4368627473079797,-0.02412805588379574,0.4630315363407135,0.3903875943747433,0.2031721309820811,0.4523451727448088,0.0032608809202711586,0.04158780570293941,-0.010188070347135897,-0.008645630446966646
ET0405,2015,11,0.3696768654837752,-0.027236021926433096,0.4368627473079797,0.4300104435104313,0.2661154667355797,0.3960324425769574,-0.02412805588379574,0.02633607708989827,0.0026558150009633463,-0.000880444833250893
ET0405,2015,12,0.3017033470941312,-0.018843667006258613,0.3696768654837752,0.4630315363407135,0.3487537138570438,0.3136424392461777,-0.027236021926433096,0.0032608809202711586,0.03687079619776995,-0.006904574854212142
ET0405,2016,1,0.2453230423999555,-0.01361431527888396,0.3017033470941312,0.4368627473079797,0.3903875943747433,0.2481275875821258,-0.018843667006258613,-0.02412805588379574,0.04158780570293941,-0.010809770096713661
ET0405,2016,2,0.2067306763024041,-0.010960323717202125,0.2453230423999555,0.3696768654837752,0.4300104435104313,0.2109154640815474,-0.01361431527888396,-0.027236021926433096,0.02633607708989827,-0.006775535938058824
ET0405,2016,3,0.1872351603526057,-0.012432516095247509,0.2067306763024041,0.3017033470941312,0.4630315363407135,0.1925927358233567,-0.010960323717202125,-0.018843667006258613,0.0032608809202711586,-0.007074940624496512
ET0405,2016,4,0.1990503121325463,-0.0143098891966707,0.1872351603526057,0.2453230423999555,0.4368627473079797,0.2031721309820811,-0.012432516095247509,-0.01361431527888396,-0.02412805588379574,-0.010188070347135897
ET0405,2016,5,0.2840504373384244,0.02059078560380806,0.1990503121325463,0.2067306763024041,0.3696768654837752,0.2661154667355797,-0.0143098891966707,-0.010960323717202125,-0.027236021926433096,0.0026558150009633463
ET0405,2016,6,0.3450548649014848,0.03317194724221095,0.2840504373384244,0.1872351603526057,0.3017033470941312,0.3487537138570438,0.02059078560380806,-0.012432516095247509,-0.018843667006258613,0.03687079619776995
ET0405,2016,7,0.3671375931934877,0.01833780452168382,0.3450548649014848,0.1990503121325463,0.2453230423999555,0.3903875943747433,0.03317194724221095,-0.0143098891966707,-0.01361431527888396,0.04158780570293941
ET0405,2016,8,0.4095912914203874,0.0059169249998544116,0.3671375931934877,0.2840504373384244,0.2067306763024041,0.4300104435104313,0.01833780452168382,0.02059078560380806,-0.010960323717202125,0.02633607708989827
ET0405,2016,9,0.4538503241177761,-0.005920331302666226,0.4095912914203874,0.3450548649014848,0.1872351603526057,0.4630315363407135,0.0059169249998544116,0.03317194724221095,-0.012432516095247509,0.0032608809202711586
ET0405,2016,10,0.443864503846024,-0.01712629934575144,0.4538503241177761,0.3671375931934877,0.1990503121325463,0.4368627473079797,-0.005920331302666226,0.01833780452168382,-0.0143098891966707,-0.02412805588379574
ET0405,2016,11,0.3732463813189304,-0.023666506091277906,0.443864503846024,0.4095912914203874,0.2840504373384244,0.3696768654837752,-0.01712629934575144,0.0059169249998544116,0.02059078560380806,-0.027236021926433096
ET0405,2016,12,0.2980872866421035,-0.022459727458286338,0.3732463813189304,0.4538503241177761,0.3450548649014848,0.3017033470941312,-0.023666506091277906,-0.005920331302666226,0.03317194724221095,-0.018843667006258613
ET0405,2017,1,0.2364024357813777,-0.022534921897461757,0.2980872866421035,0.443864503846024,0.3671375931934877,0.2453230423999555,-0.022459727458286338,-0.01712629934575144,0.01833780452168382,-0.01361431527888396
ET0405,2017,2,0.200693645675977,-0.01699735434362923,0.2364024357813777,0.3732463813189304,0.4095912914203874,0.2067306763024041,-0.022534921897461757,-0.023666506091277906,0.0059169249998544116,-0.010960323717202125
ET0405,2017,3,0.1904515243208769,-0.009216152126976324,0.200693645675977,0.2980872866421035,0.4538503241177761,0.1872351603526057,-0.01699735434362923,-0.022459727458286338,-0.005920331302666226,-0.012432516095247509
ET0405,2017,4,0.2086157672152374,-0.004744434113979595,0.1904515243208769,0.2364024357813777,0.443864503846024,0.1990503121325463,-0.009216152126976324,-0.022534921897461757,-0.01712629934575144,-0.0143098891966707
ET0405,2017,5,0.2926574683550632,0.029197816620446848,0.2086157672152374,0.200693645675977,0.3732463813189304,0.2840504373384244,-0.004744434113979595,-0.01699735434362923,-0.023666506091277906,0.02059078560380806
ET0405,2017,6,0.3501066827051567,0.038223765045882874,0.2926574683550632,0.1904515243208769,0.2980872866421035,0.3450548649014848,0.029197816620446848,-0.009216152126976324,-0.022459727458286338,0.03317194724221095
ET0405,2017,7,0.3623122602701187,0.013512471598314812,0.3501066827051567,0.2086157672152374,0.2364024357813777,0.3671375931934877,0.038223765045882874,-0.004744434113979595,-0.022534921897461757,0.01833780452168382
ET0405,2017,8,0.3902497151764956,-0.013424651244037411,0.3623122602701187,0.2926574683550632,0.200693645675977,0.4095912914203874,0.013512471598314812,0.029197816620446848,-0.01699735434362923,0.0059169249998544116
ET0405,2017,9,0.4349648690223694,-0.024805786398072904,0.3902497151764956,0.3501066827051567,0.1904515243208769,0.4538503241177761,-0.013424651244037411,0.038223765045882874,-0.009216152126976324,-0.005920331302666226
ET0405,2017,10,0.4361995352759505,-0.02479126791582492,0.4349648690223694,0.3623122602701187,0.2086157672152374,0.443864503846024,-0.024805786398072904,0.013512471598314812,-0.004744434113979595,-0.01712629934575144
ET0405,2017,11,0.3729151696689201,-0.023997717741288227,0.4361995352759505,0.3902497151764956,0.2926574683550632,0.3732463813189304,-0.02479126791582492,-0.013424651244037411,0.029197816620446848,-0.023666506091277906
ET0405,2017,12,0.2998460745992082,-0.020700939501181626,0.3729151696689201,0.4349648690223694,0.3501066827051567,0.2980872866421035,-0.023997717741288227,-0.024805786398072904,0.038223765045882874,-0.022459727458286338
ET0405,2018,1,0.2356853439500837,-0.023252013728755766,0.2998460745992082,0.4361995352759505,0.3623122602701187,0.2364024357813777,-0.020700939501181626,-0.02479126791582492,0.013512471598314812,-0.022534921897461757
ET0405,2018,2,0.2013594034314155,-0.016331596588190722,0.2356853439500837,0.3729151696689201,0.3902497151764956,0.200693645675977,-0.023252013728755766,-0.023997717741288227,-0.013424651244037411,-0.01699735434362923
ET0405,2018,3,0.1885636444886525,-0.011104031959200705,0.2013594034314155,0.2998460745992082,0.4349648690223694,0.1904515243208769,-0.016331596588190722,-0.020700939501181626,-0.024805786398072904,-0.009216152126976324
ET0405,2018,4,0.1993934634418198,-0.01396673788739719,0.1885636444886525,0.2356853439500837,0.4361995352759505,0.2086157672152374,-0.011104031959200705,-0.023252013728755766,-0.02479126791582492,-0.004744434113979595
ET0405,2018,5,0.2388266779346899,-0.024632973799926433,0.1993934634418198,0.2013594034314155,0.3729151696689201,0.2926574683550632,-0.01396673788739719,-0.016331596588190722,-0.023997717741288227,0.029197816620446848
ET0405,2018,6,0.2905060741485971,-0.021376843510676757,0.2388266779346899,0.1885636444886525,0.2998460745992082,0.3501066827051567,-0.024632973799926433,-0.011104031959200705,-0.020700939501181626,0.038223765045882874
ET0405,2018,7,0.3387190462603713,-0.010080742411432586,0.2905060741485971,0.1993934634418198,0.2356853439500837,0.3623122602701187,-0.021376843510676757,-0.01396673788739719,-0.023252013728755766,0.013512471598314812
ET0405,2018,8,0.4045724425171361,0.0008980760966030843,0.3387190462603713,0.2388266779346899,0.2013594034314155,0.3902497151764956,-0.010080742411432586,-0.024632973799926433,-0.016331596588190722,-0.013424651244037411
ET0405,2018,9,0.459931535558267,0.00016088013782467048,0.4045724425171361,0.2905060741485971,0.1885636444886525,0.4349648690223694,0.0008980760966030843,-0.021376843510676757,-0.011104031959200705,-0.024805786398072904
ET0405,2018,10,0.4396039002411293,-0.02138690295064616,0.459931535558267,0.3387190462603713,0.1993934634418198,0.4361995352759505,0.00016088013782467048,-0.010080742411432586,-0.01396673788739719,-0.02479126791582492
ET0405,2018,11,0.3802418361107508,-0.016671051299457507,0.4396039002411293,0.4045724425171361,0.2388266779346899,0.3729151696689201,-0.02138690295064616,0.0008980760966030843,-0.024632973799926433,-0.023997717741288227
ET0405,2018,12,0.3147172875657226,-0.0058297265346672344,0.3802418361107508,0.459931535558267,0.2905060741485971,0.2998460745992082,-0.016671051299457507,0.00016088013782467048,-0.021376843510676757,-0.020700939501181626
ET0405,2019,1,0.2544118298183788,-0.004525527860460676,0.3147172875657226,0.4396039002411293,0.3387190462603713,0.2356853439500837,-0.0058297265346672344,-0.02138690295064616,-0.010080742411432586,-0.023252013728755766
ET0405,2019,2,0.2152366768410711,-0.0024543231785351394,0.2544118298183788,0.3802418361107508,0.4045724425171361,0.2013594034314155,-0.004525527860460676,-0.016671051299457507,0.0008980760966030843,-0.016331596588190722
ET0405,2019,3,0.205378191669782,0.00571051522192878,0.2152366768410711,0.3147172875657226,0.459931535558267,0.1885636444886525,-0.0024543231785351394,-0.0058297265346672344,0.00016088013782467048,-0.011104031959200705
ET0405,2019,4,0.2247840102333011,0.01142380890408412,0.205378191669782,0.2544118298183788,0.4396039002411293,0.1993934634418198,0.00571051522192878,-0.004525527860460676,-0.02138690295064616,-0.01396673788739719
ET0405,2019,5,0.2749306197961171,0.011470968061500775,0.2247840102333011,0.2152366768410711,0.3802418361107508,0.2388266779346899,0.01142380890408412,-0.0024543231785351394,-0.016671051299457507,-0.024632973799926433
ET0405,2019,6,0.3146830452210975,0.0028001275618236843,0.2749306197961171,0.205378191669782,0.3147172875657226,0.2905060741485971,0.011470968061500775,0.00571051522192878,-0.0058297265346672344,-0.021376843510676757
ET0405,2019,7,0.3371127431501042,-0.01168704552169969,0.3146830452210975,0.2247840102333011,0.2544118298183788,0.3387190462603713,0.0028001275618236843,0.01142380890408412,-0.004525527860460676,-0.010080742411432586
ET0405,2019,8,0.381169108802622,-0.022505257617911,0.3371127431501042,0.2749306197961171,0.2152366768410711,0.4045724425171361,-0.01168704552169969,0.011470968061500775,-0.0024543231785351394,0.0008980760966030843
ET0405,2019,9,0.4408831726962869,-0.018887482724155413,0.381169108802622,0.3146830452210975,0.205378191669782,0.459931535558267,-0.022505257617911,0.0028001275618236843,0.00571051522192878,0.00016088013782467048
ET0405,2019,10,0.446172446084745,-0.014818357107030444,0.4408831726962869,0.3371127431501042,0.2247840102333011,0.4396039002411293,-0.018887482724155413,-0.01168704552169969,0.01142380890408412,-0.02138690295064616
ET0405,2019,11,0.3882951697616866,-0.008617717648521706,0.446172446084745,0.381169108802622,0.2749306197961171,0.3802418361107508,-0.014818357107030444,-0.022505257617911,0.011470968061500775,-0.016671051299457507
ET0405,2019,12,0.3305963799267104,0.0100493658263206,0.3882951697616866,0.4408831726962869,0.3146830452210975,0.3147172875657226,-0.008617717648521706,-0.018887482724155413,0.0028001275618236843,-0.0058297265346672344
ET0405,2020,1,0.2684833457343506,0.009545988055511156,0.3305963799267104,0.446172446084745,0.3371127431501042,0.2544118298183788,0.0100493658263206,-0.014818357107030444,-0.01168704552169969,-0.004525527860460676
ET0405,2020,2,0.2238839500961881,0.006192950076581882,0.2684833457343506,0.3882951697616866,0.381169108802622,0.2152366768410711,0.009545988055511156,-0.008617717648521706,-0.022505257617911,-0.0024543231785351394
ET0405,2020,3,0.199642191574429,-2.5484873424214127e-05,0.2238839500961881,0.3305963799267104,0.4408831726962869,0.205378191669782,0.006192950076581882,0.0100493658263206,-0.018887482724155413,0.00571051522192878
ET0405,2020,4,0.208094857858889,-0.005265343470327977,0.199642191574429,0.2684833457343506,0.446172446084745,0.2247840102333011,-2.5484873424214127e-05,0.009545988055511156,-0.014818357107030444,0.01142380890408412
ET0405,2020,5,0.2441630417560086,-0.019296609978607743,0.208094857858889,0.2238839500961881,0.3882951697616866,0.2749306197961171,-0.005265343470327977,0.006192950076581882,-0.008617717648521706,0.011470968061500775
ET0405,2020,6,0.2982540750503539,-0.013628842608919944,0.2441630417560086,0.199642191574429,0.3305963799267104,0.3146830452210975,-0.019296609978607743,-2.5484873424214127e-05,0.0100493658263206,0.0028001275618236843
ET0405,2020,7,0.3264721363421642,-0.02232765232963968,0.2982540750503539,0.208094857858889,0.2684833457343506,0.3371127431501042,-0.013628842608919944,-0.005265343470327977,0.009545988055511156,-0.01168704552169969
ET0405,2020,8,0.378376502232118,-0.02529786418841501,0.3264721363421642,0.2441630417560086,0.2238839500961881,0.381169108802622,-0.02232765232963968,-0.019296609978607743,0.006192950076581882,-0.022505257617911
ET0405,2020,9,0.4500603235309774,-0.009710331889464907,0.378376502232118,0.2982540750503539,0.199642191574429,0.4408831726962869,-0.02529786418841501,-0.013628842608919944,-2.5484873424214127e-05,-0.018887482724155413
ET0405,2020,10,0.4548472948146589,-0.006143508377116524,0.4500603235309774,0.3264721363421642,0.208094857858889,0.446172446084745,-0.009710331889464907,-0.02232765232963968,-0.005265343470327977,-0.014818357107030444
ET0405,2020,11,0.3927975944677988,-0.004115292942409476,0.4548472948146589,0.378376502232118,0.2441630417560086,0.3882951697616866,-0.006143508377116524,-0.02529786418841501,-0.019296609978607743,-0.008617717648521706
ET0405,2020,12,0.3131233473980065,-0.007423666702383314,0.3927975944677988,0.4500603235309774,0.2982540750503539,0.3305963799267104,-0.004115292942409476,-0.009710331889464907,-0.013628842608919944,0.0100493658263206
ET0405,2021,1,0.2535436489636248,-0.005393708715214662,0.3131233473980065,0.4548472948146589,0.3264721363421642,0.2684833457343506,-0.007423666702383314,-0.006143508377116524,-0.02232765232963968,0.009545988055511156
ET0405,2021,2,0.214700919769027,-0.00299008025057923,0.2535436489636248,0.3927975944677988,0.378376502232118,0.2238839500961881,-0.005393708715214662,-0.004115292942409476,-0.02529786418841501,0.006192950076581882
ET0405,2021,3,0.1975488568977876,-0.002118819550065626,0.214700919769027,0.3131233473980065,0.4500603235309774,0.199642191574429,-0.00299008025057923,-0.007423666702383314,-0.009710331889464907,-2.5484873424214127e-05
ET0405,2021,4,0.214171222430287,0.0008110211010700086,0.1975488568977876,0.2535436489636248,0.4548472948146589,0.208094857858889,-0.002118819550065626,-0.005393708715214662,-0.006143508377116524,-0.005265343470327977
ET0405,2021,5,0.2969275291489832,0.03346787741436685,0.214171222430287,0.214700919769027,0.3927975944677988,0.2441630417560086,0.0008110211010700086,-0.00299008025057923,-0.004115292942409476,-0.019296609978607743
ET0405,2021,6,0.331358500195272,0.01947558253599818,0.2969275291489832,0.1975488568977876,0.3131233473980065,0.2982540750503539,0.03346787741436685,-0.002118819550065626,-0.007423666702383314,-0.013628842608919944
ET0405,2021,7,0.3215209247578274,-0.027278863913976492,0.331358500195272,0.214171222430287,0.2535436489636248,0.3264721363421642,0.01947558253599818,0.0008110211010700086,-0.005393708715214662,-0.02232765232963968
ET0405,2021,8,0.3760608661174774,-0.027613500303055594,0.3215209247578274,0.2969275291489832,0.214700919769027,0.378376502232118,-0.027278863913976492,0.03346787741436685,-0.00299008025057923,-0.02529786418841501
ET0405,2021,9,0.4439203241919026,-0.015850331228539738,0.3760608661174774,0.331358500195272,0.1975488568977876,0.4500603235309774,-0.027613500303055594,0.01947558253599818,-0.002118819550065626,-0.009710331889464907
ET0405,2021,10,0.449918203642874,-0.01107259954890144,0.4439203241919026,0.3215209247578274,0.214171222430287,0.4548472948146589,-0.015850331228539738,-0.027278863913976492,0.0008110211010700086,-0.006143508377116524
ET0405,2021,11,0.3849845026478622,-0.01192838476234609,0.449918203642874,0.3760608661174774,0.2969275291489832,0.3927975944677988,-0.01107259954890144,-0.027613500303055594,0.03346787741436685,-0.004115292942409476
ET0405,2021,12,0.307327892942862,-0.013219121157527824,0.3849845026478622,0.4439203241919026,0.331358500195272,0.3131233473980065,-0.01192838476234609,-0.015850331228539738,0.01947558253599818,-0.007423666702383314
ET0405,2022,1,0.2331959778883894,-0.025741379790450075,0.307327892942862,0.449918203642874,0.3215209247578274,0.2535436489636248,-0.013219121157527824,-0.01107259954890144,-0.027278863913976492,-0.005393708715214662
ET0405,2022,2,0.1991569874943166,-0.018534012525289634,0.2331959778883894,0.3849845026478622,0.3760608661174774,0.214700919769027,-0.025741379790450075,-0.01192838476234609,-0.027613500303055594,-0.00299008025057923
ET0405,2022,3,0.183687225677037,-0.015980450770816224,0.1991569874943166,0.307327892942862,0.4439203241919026,0.1975488568977876,-0.018534012525289634,-0.013219121157527824,-0.015850331228539738,-0.002118819550065626
ET0405,2022,4,0.1922088249672006,-0.02115137636201639,0.183687225677037,0.2331959778883894,0.449918203642874,0.214171222430287,-0.015980450770816224,-0.025741379790450075,-0.01107259954890144,0.0008110211010700086
ET0405,2022,5,0.2070097912120934,-0.05644986052252293,0.1922088249672006,0.1991569874943166,0.3849845026478622,0.2969275291489832,-0.02115137636201639,-0.018534012525289634,-0.01192838476234609,0.03346787741436685
ET0405,2022,6,0.2204510167529041,-0.09143190090636974,0.2070097912120934,0.183687225677037,0.307327892942862,0.331358500195272,-0.05644986052252293,-0.015980450770816224,-0.013219121157527824,0.01947558253599818
ET0405,2022,7,0.2511017271879934,-0.0976980614838105,0.2204510167529041,0.1922088249672006,0.2331959778883894,0.3215209247578274,-0.09143190090636974,-0.02115137636201639,-0.025741379790450075,-0.027278863913976492
ET0405,2022,8,0.2997793904933089,-0.10389497592722413,0.2511017271879934,0.2070097912120934,0.1991569874943166,0.3760608661174774,-0.0976980614838105,-0.05644986052252293,-0.018534012525289634,-0.027613500303055594
ET0405,2022,9,0.3604710462732591,-0.09929960914718322,0.2997793904933089,0.2204510167529041,0.183687225677037,0.4439203241919026,-0.10389497592722413,-0.09143190090636974,-0.015980450770816224,-0.015850331228539738
ET0405,2022,10,0.4054284890672723,-0.05556231412450313,0.3604710462732591,0.2511017271879934,0.1922088249672006,0.449918203642874,-0.09929960914718322,-0.0976980614838105,-0.02115137636201639,-0.01107259954890144
ET0405,2022,11,0.3754339427979672,-0.02147894461224109,0.4054284890672723,0.2997793904933089,0.2070097912120934,0.3849845026478622,-0.05556231412450313,-0.10389497592722413,-0.05644986052252293,-0.01192838476234609
ET0405,2022,12,0.3072054250804698,-0.013341589019920053,0.3754339427979672,0.3604710462732591,0.2204510167529041,0.307327892942862,-0.02147894461224109,-0.09929960914718322,-0.09143190090636974,-0.013219121157527824
ET0405,2023,1,0.2507555555318289,-0.008181802147010586,0.3072054250804698,0.4054284890672723,0.2511017271879934,0.2331959778883894,-0.013341589019920053,-0.05556231412450313,-0.0976980614838105,-0.025741379790450075
ET0405,2023,2,0.2148048060491753,-0.002886193970430939,0.2507555555318289,0.3754339427979672,0.2997793904933089,0.1991569874943166,-0.008181802147010586,-0.02147894461224109,-0.10389497592722413,-0.018534012525289634
ET0405,2023,3,0.2116032182486448,0.011935541800791594,0.2148048060491753,0.3072054250804698,0.3604710462732591,0.183687225677037,-0.002886193970430939,-0.013341589019920053,-0.09929960914718322,-0.015980450770816224
ET0405,2023,4,0.2532416681448619,0.03988146681564489,0.2116032182486448,0.2507555555318289,0.4054284890672723,0.1922088249672006,0.011935541800791594,-0.008181802147010586,-0.05556231412450313,-0.02115137636201639
ET0405,2023,5,0.309092156553038,0.04563250481842168,0.2532416681448619,0.2148048060491753,0.3754339427979672,0.2070097912120934,0.03988146681564489,-0.002886193970430939,-0.02147894461224109,-0.05644986052252293
ET0405,2023,6,0.3239101525576074,0.012027234898333572,0.309092156553038,0.2116032182486448,0.3072054250804698,0.2204510167529041,0.04563250481842168,0.011935541800791594,-0.013341589019920053,-0.09143190090636974
ET0405,2023,7,0.3204927725474471,-0.028307016124356765,0.3239101525576074,0.2532416681448619,0.2507555555318289,0.2511017271879934,0.012027234898333572,0.03988146681564489,-0.008181802147010586,-0.0976980614838105
ET0405,2023,8,0.344498983948775,-0.05917538247175802,0.3204927725474471,0.309092156553038,0.2148048060491753,0.2997793904933089,-0.028307016124356765,0.04563250481842168,-0.002886193970430939,-0.10389497592722413
ET0405,2023,9,0.3700773949568398,-0.08969326046360254,0.344498983948775,0.3239101525576074,0.2116032182486448,0.3604710462732591,-0.05917538247175802,0.012027234898333572,0.011935541800791594,-0.09929960914718322
