pcode,year,month,pet_mm,sm_root,precip_mm,spei_balance_mm,sm_mean_1m,spei_balance_sum_1m,sm_mean_3m,spei_balance_sum_3m,sm_mean_6m,spei_balance_sum_6m,sm_mean_12m,spei_balance_sum_12m,sm_mean_24m,spei_balance_sum_24m,ssmi_1,ssmi_3,ssmi_6,ssmi_12,ssmi_24,spei_1,spei_3,spei_6,spei_12,spei_24
ET0104,2012,7,114.29569347088152,0.2657989737792657,209.5447513253931,95.24905785451158,0.2657989737792657,95.24905785451158,0.23871474517270533,-119.47193511888993,0.22421316429972646,-337.9268672225138,0.26006585870606774,-678.2729628275986,0.261272518752286,-1320.9393223480572,0.022656240342845208,-0.1411249450960082,-0.31737889738984565,-0.14214039584877416,-0.1309016071640127,1.0091024850254422,0.8687922421905687,1.0102461652271029,1.057286962894285,1.0450140849253233
ET0104,2012,8,120.58482845012958,0.3279574527763403,189.4328500523287,68.84802160219911,0.3279574527763403,68.84802160219911,0.2720356240677527,66.44244226061825,0.24390411443817306,-154.01960125950478,0.2587339458987116,-722.2108922842866,0.25972967650980133,-1455.883280849724,-0.2922436621016998,-0.2694021329348108,-0.2692023875915284,-0.181277228765399,-0.20070595202139263,0.9160497216099058,0.8467753032669955,0.979489240889251,0.8822165379344805,0.9782052863590135
ET0104,2012,9,119.93292632469765,0.3146547998946447,32.000117024635884,-87.93280930006176,0.3146547998946447,-87.93280930006176,0.30280374215008354,76.16427015664891,0.2631680258096028,-154.6689399779579,0.2570123272971847,-732.4517847851856,0.2578237861729203,-1468.4351575828564,-0.8933888350623082,-0.47010825084000357,-0.4049145412445631,-0.2538235265324973,-0.29039341806988783,0.7903566166808513,0.9649651864598952,0.9887088187325739,1.0595925828477708,0.8595909743648028
ET0104,2012,10,137.02928499075082,0.2852548178858481,18.17330312728882,-118.855981863462,0.2852548178858481,-118.855981863462,0.30928902351894433,-137.94076956132466,0.2740018843458249,-257.4127046802147,0.25592888374693495,-726.6699067039016,0.2564492157529084,-1467.2740762752915,-0.9555730334001162,-0.738021663791675,-0.5370622658236219,-0.309271993170755,-0.35360404804736445,0.8682191918352963,0.8377298971398043,0.7428267981057433,0.9316388944377708,1.0558966930041762
ET0104,2012,11,112.92214569678671,0.2634676537261559,9.117563018824328,-103.80458267796239,0.2634676537261559,-103.80458267796239,0.28779242383554954,-310.59337384148614,0.27991402395165116,-244.15093158086796,0.2537718172997045,-777.8240444245945,0.2558127556605121,-1467.0951121978703,-0.666182394439509,-0.8758195442829678,-0.6334619848574756,-0.3933721145190399,-0.3786497979419659,0.8531703944090551,0.80457221818412,0.9107348827952838,0.9435487081049185,0.9170423358005386
ET0104,2012,12,104.56661987304688,0.2375907624283662,4.133375637671527,-100.43324423537535,0.2375907624283662,-100.43324423537535,0.26210441134679,-323.09380877679973,0.2824540767484368,-246.92953862015088,0.2509139515459537,-777.8843697027162,0.2551821105970213,-1479.2470672554143,-0.8273869452092365,-0.8674062040325634,-0.7083655503702008,-0.5887732273616713,-0.4130093555736558,0.05407456232710255,0.7527356716298752,0.7446510209141382,0.972697265430744,0.9534401030741401
ET0104,2013,1,105.72736006516676,0.2188683443057995,16.77077778775424,-88.95658227741252,0.2188683443057995,-88.95658227741252,0.23997558682010714,-293.19440919075026,0.2746323051695258,-431.13517875207503,0.2494227347346261,-769.0620459745887,0.2546584612677972,-1492.2162205654988,-0.7826199639860273,-0.8176825880511294,-0.8155649640540975,-0.6979980037333562,-0.48857255382376374,0.8468605009275144,0.8455574899110114,0.757177300070375,0.8881755698411123,0.8997695195566993
ET0104,2013,2,113.01941152719353,0.2074777227468215,10.488477068151383,-102.53093445904214,0.2074777227468215,-102.53093445904214,0.22131227649366236,-291.92076097183,0.2545523501646059,-602.5141348133162,0.2492282323013895,-756.533736072821,0.2546484644811314,-1492.777086548075,-0.5859846719376965,-0.7562697837500405,-0.8842428276192605,-0.7065065350990939,-0.46617091864884963,0.7128341111800018,0.8384513534500297,-0.18836676535491528,0.8382937487248233,0.9982492241807757
ET0104,2013,3,126.3235046680157,0.1950079774340758,19.40107995303557,-106.92242471498014,0.1950079774340758,-106.92242471498014,0.2071180148288989,-298.4099414514348,0.2346112130878445,-621.5037502282346,0.24888961944872368,-776.1726902061924,0.25418228134871096,-1515.3237600546593,-0.8077485570322493,-0.7552916947230477,-0.8729985973609037,-0.6445664188267731,-0.49469447758807383,0.7848830034654639,0.7692369281947927,0.7479631929172353,0.8355801768065078,0.8995192219278859
ET0104,2013,4,124.05562342130222,0.1997789938289385,61.071318733500924,-62.98430468780129,0.1997789938289385,-62.98430468780129,0.2007548980032786,-272.4376638618236,0.22036524241169286,-565.6320730525739,0.24718356337875888,-823.0447777327884,0.25415024744609416,-1476.668179321306,-0.7711749989746771,-0.7624963048102986,-0.8446373898021513,-0.7231381985369966,-0.49251596449540136,0.9767651142804861,0.8832173538076438,0.7731867426726043,0.8346198731444737,0.9436589641467314
ET0104,2013,5,137.43531329815204,0.2021878570891343,16.9444723071899,-120.49084099096214,0.2021878570891343,-120.49084099096214,0.19899160945071614,-290.39757039374354,0.2101519429721893,-582.3183313655736,0.24503298346192023,-826.4692629464415,0.2530166106477666,-1543.6132620873764,-0.9219208372294321,-0.8761349587166791,-0.881133633888342,-0.8211049425998767,-0.5431654234314525,0.7633950142933106,0.7764650451727569,0.8141480250446474,0.8323210566857978,1.0414958643092274
ET0104,2013,6,118.73477598337028,0.2055812397828469,17.710179028664044,-101.02459695470624,0.2055812397828469,-101.02459695470624,0.20251603023363987,-284.4997426334697,0.2048170225312694,-582.9096840849046,0.24363554963985312,-829.8392227050552,0.2517496341636452,-1539.5464399116047,-0.6810222022603722,-0.8194388662209743,-0.8316878498414325,-0.862398680833857,-0.595767256480027,0.9116518881200927,0.8715861494642356,0.807904013540819,0.8219238593256266,1.0577332875359169
ET0104,2013,7,116.7903175354004,0.2582930091481942,182.66379213588124,65.87347460048083,0.2582930091481942,65.87347460048083,0.22202070200672508,-155.64196334518755,0.21138780000500187,-428.0796272070112,0.24301005258726383,-859.2148059590861,0.25153795564666576,-1537.4877687866847,-0.18987131309466967,-0.640242287929463,-0.728314437267304,-0.8707150619277022,-0.5956980619603254,0.9688042606933096,0.8149197284305203,0.9397158155906686,0.9090049653862403,0.9761671068648525
ET0104,2013,8,101.25091831500714,0.3395136245168172,180.19665181126823,78.94573349626108,0.3395136245168172,78.94573349626108,0.2677959578159527,43.79461114203568,0.2333937836333345,-246.60295925170797,0.24397306689897022,-849.117094065024,0.25135350639884096,-1571.3279863493108,0.15798530793820661,-0.4031766013462151,-0.6188263991179119,-0.826934831898992,-0.6019053828625717,0.9317712939606626,0.8321472609353955,0.9316844720833444,0.8251687014185826,0.9371441556708747
ET0104,2013,9,120.64925560584436,0.3395651842539127,32.494073452477785,-88.15518215336658,0.3395651842539127,-88.15518215336658,0.3124572726396413,56.66402594337535,0.2574866514366407,-227.83571669009442,0.24604893226224256,-849.3394669183289,0.2515306297797136,-1581.7912517035145,0.08125264744444174,-0.09575563884426834,-0.5809209026272851,-0.7335276044307796,-0.5929967911691313,0.7879105163423613,0.9499074077412053,0.9493840595540838,0.9939371290722571,0.8194639777988607
ET0104,2013,10,117.10676882817197,0.3201192411092611,37.76470406170198,-79.34206476646999,0.3201192411092611,-79.34206476646999,0.33306601662666363,-88.55151342357549,0.27754335931669444,-244.1934767687631,0.24895430086419365,-809.8255498213368,0.25244159230556434,-1536.4954565252383,0.5238528561300638,0.23920735424916661,-0.410798483930837,-0.6064613941068522,-0.5460212546395289,1.1344493883999562,0.8870637017577657,0.7500502121982084,0.8971622729934886,1.0281614151933067
ET0104,2013,11,106.64563648517316,0.291650490118907,17.79070894284682,-88.85492754232634,0.291650490118907,-88.85492754232634,0.3171116384940269,-256.3521744621629,0.29245379815498984,-212.55756332012731,0.2513028705635896,-794.8758946857008,0.252537343931647,-1572.6999391102952,0.5239790232843405,0.4459790792181244,-0.12297675648288725,-0.4972274202510414,-0.5349135571500806,1.0696372950559296,1.0922918475405095,0.9280842363543681,0.9358455389803448,0.8794074067470916
ET0104,2013,12,102.06024287297176,0.2609920387084667,2.3702264622570994,-99.69001641071466,0.2609920387084667,-99.69001641071466,0.29092058997887826,-267.887008719511,0.30168893130925983,-211.22298277613572,0.2532529769202646,-794.1326668610402,0.2520834642331092,-1572.0170365637564,0.16023455454577085,0.4176373796514459,0.10488932763865055,-0.5078323334570193,-0.5614748405603107,0.08412255583130421,1.1609159008114096,0.7633315436967095,0.9646820346653252,0.9180159145913743
ET0104,2014,1,99.789124415471,0.2375882841073549,12.685088814261125,-87.10403560120987,0.2375882841073549,-87.10403560120987,0.2634102709782428,-275.6489795542509,0.2982381438024533,-364.20049297782646,0.2548129719037276,-792.2801201848375,0.25211785331917685,-1561.3421661594261,-0.03163552407160183,0.20258503424995206,0.1471573356692476,-0.5067836962764936,-0.6131422629287799,0.8623700884119903,0.9226014375269492,0.8260993001064992,0.8779232772064256,0.8748725038562338
ET0104,2014,2,89.66044425964355,0.2241324196354701,17.37777140051286,-72.2826728591307,0.2241324196354701,-72.2826728591307,0.24090424748376385,-259.07672487105526,0.2790079429888954,-515.4288993332183,0.25620086331111497,-762.031858584926,0.25271454780625224,-1518.565594657747,-0.03616774515027852,0.020831657785490926,0.22342708596029323,-0.4564113026160778,-0.5608507406716412,0.9618549353794023,0.9858078298590996,1.0784522290160428,0.83601812915275,0.9883862742912457
ET0104,2014,3,128.06601289602426,0.2210390212444158,60.48194622865973,-67.58406666736454,0.2210390212444158,-67.58406666736454,0.2275865749957469,-226.9707751277051,0.25925358248731256,-494.8577838472162,0.2583701169619766,-722.6935005373105,0.2536298682053501,-1498.866190743503,-0.009571335998391675,-0.03517813423195723,0.1714821558024661,-0.23802137470165596,-0.521423986572927,0.9123323730264786,0.9123431028392909,0.9939908387164692,0.8574230820465888,0.9051061788626825
ET0104,2014,4,146.52853848383978,0.2240632007328363,62.16878977625127,-84.35974870758851,0.2240632007328363,-84.35974870758851,0.2230782138709074,-224.22648823408375,0.24324424242457512,-499.87546778833473,0.26039380087063474,-744.0689445570977,0.25378868212469685,-1567.113722289886,-0.11023515260066866,-0.061949612412829064,0.056691509531798114,-0.1493386316376684,-0.5100832354395038,0.8996605203700586,0.9489541632423945,0.8538866544276962,0.896277737425795,0.9021575401417411
ET0104,2014,5,128.9406342139611,0.2373517784648216,72.37102030496547,-56.56961390899562,0.2373517784648216,-56.56961390899562,0.22748466681402454,-208.51342928394865,0.23419445714889423,-467.59015415500403,0.2633241276519421,-680.1477174751311,0.2541785555569311,-1506.6169804215726,0.05822654628826523,-0.02725213245083918,-0.02234231764894377,-0.021195524033231453,-0.4865707016595666,1.001271309505507,0.8715604090336838,0.9174996087129378,0.9585501975710579,1.0573621940221352
ET0104,2014,6,121.81630457364597,0.236318906625876,11.660226933458908,-110.15607764018705,0.236318906625876,-110.15607764018705,0.23257796194117794,-251.08544025677116,0.23008226846846247,-478.05621538447633,0.2658855998888611,-689.2791981606119,0.25476057476435715,-1519.1184208656673,0.19258457578324073,0.04233300887533418,0.025118874813293456,0.09085630554678764,-0.4499995059928326,0.7931658049741003,0.9138807518970832,0.8992649854177915,0.9437655361593567,1.0664316475908704
ET0104,2014,7,113.6966083233173,0.2509095062716649,143.1826725465091,29.486064223191804,0.2509095062716649,29.486064223191804,0.2415267304541208,-137.23962732599085,0.23230247216251412,-361.46611556007474,0.2652703079824837,-725.666608537901,0.25414018028487373,-1584.8814144969872,-0.40504486926410577,-0.059373106270496176,-0.0662335425915179,0.07379425536860346,-0.4702883741124622,0.904654051687441,0.844394954672878,0.9944631072997063,1.0290565405899883,0.9558160864546805
ET0104,2014,8,115.75409493079552,0.339078892308932,207.6817327603937,91.92763782959817,0.339078892308932,91.92763782959817,0.2754357684021576,11.257624412602922,0.2514602176080911,-197.25580487134582,0.26523408029849327,-712.6847042045639,0.25460357359873176,-1561.8017982695878,0.13998760404196986,-0.15879939744504623,-0.024032843599255567,0.09144464054086406,-0.44518834455323836,0.9503127283272494,0.8084514480430678,0.9589468254774259,0.8857035878945757,0.9409931027889727
ET0104,2014,9,115.34782996544472,0.3518549011876949,54.765292492620446,-60.58253747282427,0.3518549011876949,-60.58253747282427,0.3139477665894306,60.8311645799657,0.27326286426530433,-190.25427567680558,0.26625822337630844,-685.1120595240216,0.2561535778192755,-1534.4515264423503,0.6845830001107777,-0.03429449696946118,-0.07182349635321748,0.1350858089137379,-0.3702187172828954,0.9866868493820244,0.9532339752004854,0.9707820469092728,1.0802270597646009,0.837670233313918
ET0104,2014,10,119.72158784132738,0.3424413774449091,31.83008760181978,-87.8915002395076,0.3424413774449091,-87.8915002395076,0.34445839031384534,-56.546399882733695,0.2929925603839831,-193.78602720872465,0.2681184014042791,-693.6614949970592,0.2585363511342364,-1503.487044818396,1.4154844224081773,0.8233137384562533,0.1964417138734195,0.1973929258509783,-0.2541901051841319,1.0957463626587678,0.9125990482789221,0.7745071613452372,0.9433668043363527,1.0419866562177644
ET0104,2014,11,111.89058479895958,0.3064163413185339,11.432589758526195,-100.45799504043339,0.3064163413185339,-100.45799504043339,0.33357087331704594,-248.93203275276525,0.3045033208596018,-237.67440834016242,0.269348889004248,-705.2645624951663,0.2603258797839188,-1500.140457180867,1.1023814124807352,1.1526058790892455,0.4472624823538718,0.24678786169303174,-0.16551298410776388,0.9166050876669172,1.114041297828902,0.9144524832179335,0.9725773058921359,0.9062977293528408
ET0104,2014,12,107.12280434828538,0.280669204890728,6.942914316360963,-100.17989003192442,0.280669204890728,-100.17989003192442,0.30984230788472367,-288.5293853118654,0.3118950372370772,-227.69822073189977,0.2709886528527698,-705.754436116376,0.26212081488651723,-1499.8871029774161,0.9459381485237389,1.215937954722055,0.6254831499720002,0.16839280933235992,-0.08487207421279255,0.0645020047232135,1.0670037585505858,0.7550319967593422,1.0040628313752924,0.9462593691564055
ET0104,2015,1,101.2086142026461,0.2491831816732883,12.385284645034668,-88.82332955761143,0.2491831816732883,-88.82332955761143,0.27875624262751675,-289.4612146299692,0.311607316470681,-346.007614512703,0.2719548943165976,-707.4737300727775,0.26338393311016256,-1499.7538502576149,0.4043843735102013,0.8226250104657001,0.8319975133662573,0.174641379579698,-0.06697228238327799,0.848008729818063,0.8643706200095911,0.8405478872572035,0.9123214274988891,0.8972581692812984
ET0104,2015,2,111.25289755601148,0.2179967924379385,14.627460895375135,-96.62543666063634,0.2179967924379385,-96.62543666063634,0.24928305966731826,-285.6286562501722,0.29142696649218214,-534.5606890029376,0.27144359205013663,-731.8164938742832,0.26382222768062574,-1493.8483524592093,-0.23543523404114455,0.3340501921336958,0.7492763231349778,0.15579319392457935,-0.026624225944996745,0.7850084423974125,0.8750655656515046,1.0176875937378524,0.8480855060575928,0.9978518487880907
ET0104,2015,3,148.58453530531662,0.1966272543829221,32.94010085728079,-115.64443444803584,0.1966272543829221,-115.64443444803584,0.22126907616471628,-301.0932006662836,0.26555569202471996,-589.6225859781491,0.26940927814501214,-779.8768616549544,0.2638896975534944,-1502.5703621922648,-0.7560770103339953,-0.25263879363324143,0.4226537707485596,0.22299595686545717,-0.0311912240215644,0.7415847590296657,0.7608823565738703,0.8453054082853452,0.8339330210451611,0.903867775220694
ET0104,2015,4,166.93086770864633,0.180540869012475,26.675895373451517,-140.25497233519482,0.180540869012475,-140.25497233519482,0.19838830527777854,-352.524843443867,0.2385722739526476,-641.9860580738363,0.26578241716831535,-835.7720852825607,0.26308810901947505,-1579.8410298396584,-1.3343938496021108,-0.8397801905776441,-0.12026945213628235,0.0791360450316025,-0.06346501193027519,0.02489364509122264,0.6585008936531122,0.5778727783383164,0.8219740727049581,0.895307717841686
ET0104,2015,5,134.2644123664269,0.2048554547990743,58.870208178133886,-75.39420418829303,0.2048554547990743,-75.39420418829303,0.19400785939815712,-331.29361097152366,0.2216454595327377,-616.922267221696,0.2630743901961698,-854.5966755618582,0.2631992589240559,-1534.7443930369893,-0.8437176722668853,-1.0328825505687276,-0.4628041179501348,-0.03186289807489329,-0.052975208457427765,0.9545435158856773,0.6969880239117447,0.7635495858969485,0.7928040077216626,1.0454418486659889
ET0104,2015,6,120.03782477745644,0.2115700866740483,12.080008054799574,-107.95781672265686,0.2115700866740483,-107.95781672265686,0.1989888034951992,-323.6069932461447,0.21012893982995773,-624.7001939124284,0.2610119885335174,-852.398414644328,0.2634487942111893,-1541.6776128049398,-0.5042615054608143,-0.9260696499206127,-0.6430876144253448,-0.11324616573438656,-0.03573174248449379,0.8262734533031216,0.8049807267134612,0.7492268781402058,0.7911240835101436,1.0567987658100129
ET0104,2015,7,124.68377333420972,0.2107527091239507,47.96712061173138,-76.71665272247833,0.2107527091239507,-76.71665272247833,0.20905941686569107,-260.0686736334282,0.2037238610717348,-612.5935170772954,0.25766558877120793,-958.6011315899981,0.2614679483768458,-1684.267740127899,-1.6990029026517741,-1.045445364813158,-0.9819341769940401,-0.24270096439808642,-0.1216898364819158,-4.526884742707338,-3.8656627550266878,-3.8237709615984232,0.6824147427700992,0.9017231199818687
ET0104,2015,8,124.27186305706316,0.2675884023595314,184.74263963597343,60.470776578910275,0.2675884023595314,60.470776578910275,0.22997039938584343,-124.20369286622491,0.2119891293920003,-455.49730383774863,0.25170804794209123,-990.057992840686,0.25847106412029225,-1702.7426970452498,-2.0297083894501795,-1.439235959718805,-1.3650125938546647,-0.48387310452361415,-0.260432981774235,0.9019961296201606,0.6348629048586245,0.6875797051767703,0.7137030918831458,0.8706471914161055
ET0104,2015,9,119.2605071434608,0.2944569795464093,35.51740397106518,-83.74310317239562,0.2944569795464093,-83.74310317239562,0.25759936367663044,-99.98897931596368,0.22829408358591483,-423.5959725621085,0.2469248878053174,-1013.2185585402574,0.256591555590813,-1698.330618064279,-1.5242899295391268,-1.847799028605633,-1.3854664827890653,-0.6944219897211173,-0.3492526072417637,0.8324843421676381,0.7336196415591274,0.7359721058176624,0.8098791317550239,0.7606000647351341
ET0104,2015,10,135.41530711834247,0.2683617680405195,8.78904538422345,-126.62626173411903,0.2683617680405195,-126.62626173411903,0.2768023833154867,-149.8985883276044,0.24293090009058893,-409.9672619610327,0.24075158702161828,-1051.9533200348687,0.2544349942129487,-1745.6148150319282,-1.716300288738988,-1.7494695696202827,-1.4973003483106504,-0.963209801475027,-0.45005907845086834,0.7582149105352134,0.8231991357985544,0.6078726893948659,0.6885143544985399,0.8937099931899539
ET0104,2015,11,104.70587979830228,0.2529796215777213,11.404862452318323,-93.30101734598395,0.2529796215777213,-93.30101734598395,0.27193278972155,-303.6703822524986,0.25095159455369676,-427.87407511872357,0.23629852704321722,-1044.7963423404194,0.2528237080237326,-1750.0609048355857,-1.141912652622941,-1.6287496011266496,-1.595923266176893,-1.1435651607789008,-0.5211977630912176,1.0197471709164414,0.8664492095660065,0.7328073703376956,0.72402528636365,0.7790306293892159
ET0104,2015,12,86.19209729708157,0.2431611226728329,14.388926784622477,-71.8031705124591,0.2431611226728329,-71.8031705124591,0.2548341707636912,-291.7304495925621,0.2562167672201609,-391.71942890852586,0.23317285352505931,-1016.419622820954,0.25208075318891454,-1722.1740589373298,-0.5865911288789869,-1.2064387122423297,-1.586107502207852,-1.1543372597330772,-0.5616052680709533,0.6774217796954516,1.0489862469020397,0.6211458246820152,0.7715309101247735,0.833198520511727
ET0104,2016,1,87.46300198481633,0.2376468516886234,12.489156762546397,-74.97384522226993,0.2376468516886234,-74.97384522226993,0.24459586531305919,-240.07803308071297,0.260699124314273,-389.97662140831744,0.2322114926930039,-1002.5701384856126,0.25208319350480074,-1710.0438685583902,-0.029380085024483735,-0.6088657769905333,-1.2832481002830562,-1.2529103404029587,-0.6148474810995529,0.9452949597593516,1.0252362884708084,0.8030123033470772,0.7224792750371105,0.7994948542801524
ET0104,2016,2,113.68601520244891,0.2192414683791307,13.116532580737763,-100.56948262171115,0.2192414683791307,-100.56948262171115,0.2333498142468623,-247.34649835644018,0.25264130198420615,-551.0168806089389,0.2323152156881033,-1006.5141844466873,0.25187940386911994,-1738.3306783209705,-0.19471153268985741,-0.27105370814147,-0.9752364903618088,-1.254071625083061,-0.6019615534756226,0.739161300947109,1.0214074579344383,0.9489228367844442,0.653591539645801,0.8614602391037058
ET0104,2016,3,138.44307840787448,0.2068809396945513,29.469116923643305,-108.97396148423118,0.2068809396945513,-108.97396148423118,0.22125641992076842,-284.51728932821226,0.23804529534222985,-576.2477389207744,0.23316968946407235,-999.8437114828828,0.25128948380454225,-1779.7205731378374,-0.43535202081878743,-0.25307858497767,-0.7210355730473396,-1.3421997070125395,-0.6351019616734473,0.7754751107548618,0.8072985039715855,0.8748846829535754,0.6659295229823982,0.7535366840763867
ET0104,2016,4,113.28383607130785,0.2474798244925645,90.01191583036739,-23.27192024094046,0.2474798244925645,-23.27192024094046,0.2245340775220821,-232.8153643468828,0.23456497141757068,-472.89339742759586,0.23874793575407982,-882.8606593886283,0.25226517646119756,-1718.6327446711891,0.48314213338588025,-0.017924068065906542,-0.2748379608669188,-1.1003806431522218,-0.5842898868835403,1.074455389360145,0.9388373903402005,0.8785609360386298,0.763894085802143,0.7904919285119608
ET0104,2016,5,132.223051071167,0.2745597184850619,52.011430384641024,-80.21162068652598,0.2745597184850619,-80.21162068652598,0.2429734942240592,-212.45750241169765,0.23816165423546076,-459.8040007681379,0.2445566243945788,-887.6780758868613,0.2538155072953743,-1742.2747514487194,0.9949098771992196,0.404617825994489,0.113615674905959,-0.8424633695261166,-0.5042350260858999,0.9406722207347465,0.868022246919327,0.9225961100437485,0.7314852189360668,0.9128646297235944
ET0104,2016,6,130.47438049316406,0.2455726704345299,17.745772936446144,-112.72860755671792,0.2455726704345299,-112.72860755671792,0.25587073780405206,-216.21214848418435,0.23856357886241028,-500.7294378123967,0.2473901730412856,-892.4488667209224,0.2542010807874015,-1744.8472813652504,0.440608737933092,0.6601486367177312,0.2917582897170524,-0.697566147988273,-0.4769985847860975,0.7491762092297332,0.9494338519775101,0.8834948217778165,0.7184627019428153,0.9287119790712193
ET0104,2016,7,105.99652261000412,0.2811484013039332,238.63702153394567,132.64049892394155,0.2811484013039332,132.64049892394155,0.26709359674117494,-60.299729319302344,0.24581383713162855,-293.1150936661852,0.25325648072295076,-683.0917150745025,0.2554610347470794,-1641.6928466645006,0.4391871568755471,0.6563731383198573,0.3405436044189293,-0.42906618124366863,-0.406960596466125,1.05101439571495,0.9316298789449965,1.0367340135798122,1.0546213171029557,0.9272367842945243
ET0104,2016,8,112.48956489562988,0.353915213392331,237.5676283045886,125.07806340895871,0.353915213392331,125.07806340895871,0.29354542837693137,144.98995477618234,0.2682594613004953,-67.46754763551536,0.26045038164235074,-618.484428244454,0.256079214792221,-1608.5424210851402,0.8097173965861811,0.48772786935910145,0.5039635095301511,-0.10860178503538967,-0.3744750450076132,0.9910100588269162,0.889032718847752,1.0139528287951087,0.9162284691409254,0.9210858885865646
ET0104,2016,9,116.1809592613807,0.3378542555639377,55.283877089699324,-60.89708217168138,0.3378542555639377,-60.89708217168138,0.3243059567534006,196.8214801612189,0.2900883472787264,-19.39066832296556,0.26406682131047815,-595.6384072437398,0.25549585455789775,-1608.8569657839973,0.004791910898026605,0.42425897298422116,0.5531142283631095,0.044144154145814025,-0.40174916382383813,0.9851311531277113,1.0372454845687413,1.042814258398988,1.1133198641834428,0.8078574088468536
ET0104,2016,10,129.50078025230994,0.2995012746407435,9.362648682638923,-120.13813156967102,0.2995012746407435,-120.13813156967102,0.330423581199004,-55.957150332393695,0.29875858897008956,-116.25687965169612,0.2666617801938301,-589.1502770792918,0.2537066836077242,-1641.1035971141607,-0.33720207082145387,0.11612865703602078,0.450812784828079,0.1376664327189468,-0.48506137031086516,0.8528557693584723,0.9130337548105122,0.8051151104600781,0.9753128908584743,0.9743673475002715
ET0104,2016,11,116.78795594435472,0.2647594531568197,9.381566270787447,-107.40638967356728,0.2647594531568197,-107.40638967356728,0.30070499445383364,-288.44160341491965,0.29712521141538256,-143.45164863873742,0.26764343282542163,-603.2556494068751,0.25197097993431944,-1648.0519917472946,-0.6089016950368124,-0.283100081098198,0.08759177687057103,0.17792360037715046,-0.5620710058760013,0.7666121689573969,0.964327201330555,0.960377867677703,1.0058142500078078,0.8448344405401618
ET0104,2016,12,113.80548374469464,0.2412108214428791,3.5977828744898503,-110.20770087020479,0.2412108214428791,-110.20770087020479,0.2684905164134807,-337.7522221134431,0.2963982365834407,-140.93074195222428,0.2674809077229255,-641.6601797646208,0.2503268806239924,-1658.0798025855747,-0.6704739851232753,-0.5747700976762585,-0.13811030928224044,0.024896746708500263,-0.6461811290746348,-0.6585941641225517,0.2642591187321397,0.7939159298646499,1.0274935253937112,0.8753423181273658
ET0104,2017,1,126.07512738154485,0.2126044698346119,6.472931938375381,-119.60219544316946,0.2126044698346119,-119.60219544316946,0.23952491481143687,-337.21628598694156,0.2849742480052205,-393.1734363193353,0.2653940425684245,-686.2885299855203,0.2488027676307142,-1688.858668471133,-1.0483266404933398,-0.8382658222404997,-0.42527306026148165,-0.10084589817658776,-0.7769561477112019,-4.753424308822899,-4.482488697896102,0.799895046108415,0.9197788929871087,0.8129705104824068
ET0104,2017,2,87.50101999136118,0.2234075032174587,63.620779300118514,-23.880240691242662,0.2234075032174587,-23.880240691242662,0.22574093149831653,-253.69013700461693,0.2632229629760751,-542.1317404195366,0.2657412121382852,-609.5992880550518,0.2490282139131942,-1616.1134725017391,-0.05951962617376857,-0.5747551689269507,-0.4797970381850656,-0.08500130168594781,-0.7433485865015391,1.1321306878100827,1.002868560644443,0.9884976672450658,0.8883285556508894,0.9440811297837549
ET0104,2017,3,127.85678936884952,0.2304956394319351,26.77995685715089,-101.07683251169863,0.2304956394319351,-101.07683251169863,0.2221692041613352,-244.55926864611075,0.245329860287408,-582.3114907595539,0.26770910378306717,-601.7021590825193,0.2504393966235698,-1601.545870565402,0.2647684908938712,-0.22140332706360372,-0.40581292649579603,0.15282419575246362,-0.6765681683094475,0.8095688990463173,0.8862128674402462,0.8620435929027479,0.8969651910325328,0.8660070062812135
ET0104,2017,4,152.64574725811298,0.2125178238806816,41.008593923905316,-111.63715333420765,0.2125178238806816,-111.63715333420765,0.22214032217669177,-236.59422653714893,0.23083261849406433,-573.8105125240905,0.26479560373207695,-690.0673921757865,0.2517717697430784,-1572.928051564415,-0.41812921552225907,-0.09041327795994182,-0.4211949686085149,0.037528230437174175,-0.6083869461808399,0.7395518670479378,0.9342025049903191,0.7599666869084852,0.9277504829027191,0.8990657849925229
ET0104,2017,5,118.2322562291072,0.2440988604839031,76.4007463086257,-41.831509920481494,0.2440988604839031,-41.831509920481494,0.22903744126550654,-254.54549576638777,0.22738918638191155,-508.23563277100476,0.26225719889864707,-651.687281409742,0.25340691164661294,-1539.3653572966034,0.23496936624548906,0.01691043782666719,-0.2591875000511101,-0.06681598117783348,-0.5241357156641746,1.0316292676797651,0.8247435775641601,0.8878945674601312,0.9751975028965663,1.0433977202928315
ET0104,2017,6,129.05363684434158,0.2320143908548813,13.150961906654153,-115.90267493768744,0.2320143908548813,-115.90267493768744,0.22954369173982195,-269.3713381923766,0.2258564479505786,-513.9306068384874,0.2611273422670097,-654.8613487907115,0.2542587576541476,-1547.310215511634,0.0750080547689793,-0.0411351078040369,-0.1114261103738648,-0.10838601000624698,-0.4742134792523901,0.6844188375165474,0.8919712116686741,0.8735288775468197,0.9639484404010056,1.0543030375045945
