pcode,year,month,ndvi_cropland,ndvi_cropland_anomaly,ndvi_cropland_lag1,ndvi_cropland_lag3,ndvi_cropland_lag6,ndvi_cropland_lag12,ndvi_cropland_anomaly_lag1,ndvi_cropland_anomaly_lag3,ndvi_cropland_anomaly_lag6,ndvi_cropland_anomaly_lag12
ET0201,2021,7,0.0284691248089075,0.0024808104657991874,0.033051885664463,0.0362571328878402,0.0365602523088455,0.0257125422358512,0.0055114217949184495,-0.0035842015807117933,-0.0014085292138836317,-0.00027577210725710996
ET0201,2021,8,0.0615715309977531,0.01047884520481935,0.0284691248089075,0.0437360182404518,0.0402373820543289,0.0599930882453918,0.0024808104657991874,0.005638558861045646,-0.00044394284486767854,0.008900402452458045
ET0201,2021,9,0.0729783177375793,0.007918776097622787,0.0615715309977531,0.033051885664463,0.0322485454380512,0.0795541703701019,0.01047884520481935,0.0055114217949184495,-0.006569300185550325,0.014494628730145384
ET0201,2021,10,0.0685641393065452,0.00982698967511001,0.0729783177375793,0.0284691248089075,0.0362571328878402,0.0698648616671562,0.007918776097622787,0.0024808104657991874,-0.0035842015807117933,0.011127712035721014
ET0201,2021,11,0.0462188608944416,-0.0005208370699123568,0.0685641393065452,0.0615715309977531,0.0437360182404518,0.0457583889365196,0.00982698967511001,0.01047884520481935,0.005638558861045646,-0.0009813090278343525
ET0201,2021,12,0.0285757072269916,-0.008916321041231818,0.0462188608944416,0.0729783177375793,0.033051885664463,0.0290281493216753,-0.0005208370699123568,0.007918776097622787,0.0055114217949184495,-0.008463878946548119
ET0201,2022,1,0.2441639602184295,0.20619517869570037,0.0285757072269916,0.0685641393065452,0.0284691248089075,0.0365602523088455,-0.008916321041231818,0.00982698967511001,0.0024808104657991874,-0.0014085292138836317
ET0201,2022,2,0.2302977740764618,0.18961644917726522,0.2441639602184295,0.0462188608944416,0.0615715309977531,0.0402373820543289,0.20619517869570037,-0.0005208370699123568,0.01047884520481935,-0.00044394284486767854
ET0201,2022,3,0.2104572057723999,0.17163936014879838,0.2302977740764618,0.0285757072269916,0.0729783177375793,0.0322485454380512,0.18961644917726522,-0.008916321041231818,0.007918776097622787,-0.006569300185550325
ET0201,2022,4,0.1865079998970031,0.14666666542845108,0.2104572057723999,0.2441639602184295,0.0685641393065452,0.0362571328878402,0.17163936014879838,0.20619517869570037,0.00982698967511001,-0.0035842015807117933
ET0201,2022,5,0.1562518626451492,0.11815440326574306,0.1865079998970031,0.2302977740764618,0.0462188608944416,0.0437360182404518,0.14666666542845108,0.18961644917726522,-0.0005208370699123568,0.005638558861045646
ET0201,2022,6,0.1327579617500305,0.10521749788048594,0.1562518626451492,0.2104572057723999,0.0285757072269916,0.033051885664463,0.11815440326574306,0.17163936014879838,-0.008916321041231818,0.0055114217949184495
ET0201,2022,7,0.1342777013778686,0.10828938703476029,0.1327579617500305,0.1865079998970031,0.2441639602184295,0.0284691248089075,0.10521749788048594,0.14666666542845108,0.20619517869570037,0.0024808104657991874
ET0201,2022,8,0.1778785288333892,0.12678584304045545,0.1342777013778686,0.1562518626451492,0.2302977740764618,0.0615715309977531,0.10828938703476029,0.11815440326574306,0.18961644917726522,0.01047884520481935
ET0201,2022,9,0.22661954164505,0.16156000000509346,0.1778785288333892,0.1327579617500305,0.2104572057723999,0.0729783177375793,0.12678584304045545,0.10521749788048594,0.17163936014879838,0.007918776097622787
ET0201,2022,10,0.2596127688884735,0.2008756192570383,0.22661954164505,0.1342777013778686,0.1865079998970031,0.0685641393065452,0.16156000000509346,0.10828938703476029,0.14666666542845108,0.00982698967511001
ET0201,2022,11,0.2671566009521484,0.22041690298779443,0.2596127688884735,0.1778785288333892,0.1562518626451492,0.0462188608944416,0.2008756192570383,0.12678584304045545,0.11815440326574306,-0.0005208370699123568
ET0201,2022,12,0.2647486329078674,0.22725660463964395,0.2671566009521484,0.22661954164505,0.1327579617500305,0.0285757072269916,0.22041690298779443,0.16156000000509346,0.10521749788048594,-0.008916321041231818
ET0201,2023,1,0.2491844892501831,0.21121570772745396,0.2647486329078674,0.2596127688884735,0.1342777013778686,0.2441639602184295,0.22725660463964395,0.2008756192570383,0.10828938703476029,0.20619517869570037
ET0201,2023,2,0.2375300228595733,0.19684869796037674,0.2491844892501831,0.2671566009521484,0.1778785288333892,0.2302977740764618,0.21121570772745396,0.22041690298779443,0.12678584304045545,0.18961644917726522
ET0201,2023,3,0.2337348312139511,0.1949169855903496,0.2375300228595733,0.2647486329078674,0.22661954164505,0.2104572057723999,0.19684869796037674,0.22725660463964395,0.16156000000509346,0.17163936014879838
ET0201,2023,4,0.2338561713695526,0.19401483690100063,0.2337348312139511,0.2491844892501831,0.2596127688884735,0.1865079998970031,0.1949169855903496,0.21121570772745396,0.2008756192570383,0.14666666542845108
ET0201,2023,5,0.2106011509895324,0.17250369161012624,0.2338561713695526,0.2375300228595733,0.2671566009521484,0.1562518626451492,0.19401483690100063,0.19684869796037674,0.22041690298779443,0.11815440326574306
ET0201,2023,6,0.1734434366226196,0.14590297275307504,0.2106011509895324,0.2337348312139511,0.2647486329078674,0.1327579617500305,0.17250369161012624,0.1949169855903496,0.22725660463964395,0.10521749788048594
ET0201,2023,7,0.1527813374996185,0.1267930231565102,0.1734434366226196,0.2338561713695526,0.2491844892501831,0.1342777013778686,0.14590297275307504,0.19401483690100063,0.21121570772745396,0.10828938703476029
ET0201,2023,8,0.1694250255823135,0.11833233978937976,0.1527813374996185,0.2106011509895324,0.2375300228595733,0.1778785288333892,0.1267930231565102,0.17250369161012624,0.19684869796037674,0.12678584304045545
ET0201,2023,9,0.1960243135690689,0.13096477192911238,0.1694250255823135,0.1734434366226196,0.2337348312139511,0.22661954164505,0.11833233978937976,0.14590297275307504,0.1949169855903496,0.16156000000509346
ET0201,2023,10,0.2225282341241836,0.1637910844927484,0.1960243135690689,0.1527813374996185,0.2338561713695526,0.2596127688884735,0.13096477192911238,0.1267930231565102,0.19401483690100063,0.2008756192570383
ET0201,2023,11,0.2335908114910125,0.18685111352665854,0.2225282341241836,0.1694250255823135,0.2106011509895324,0.2671566009521484,0.1637910844927484,0.11833233978937976,0.17250369161012624,0.22041690298779443
ET0201,2023,12,0.2367192357778549,0.19922720750963147,0.2335908114910125,0.1960243135690689,0.1734434366226196,0.2647486329078674,0.18685111352665854,0.13096477192911238,0.14590297275307504,0.22725660463964395
ET0201,2024,1,0.2293665111064911,0.19139772958376194,0.2367192357778549,0.2225282341241836,0.1527813374996185,0.2491844892501831,0.19922720750963147,0.1637910844927484,0.1267930231565102,0.21121570772745396
ET0201,2024,2,0.2214072495698928,0.18072592467069623,0.2293665111064911,0.2335908114910125,0.1694250255823135,0.2375300228595733,0.19139772958376194,0.18685111352665854,0.11833233978937976,0.19684869796037674
ET0201,2024,3,0.2150099873542785,0.176192141730677,0.2214072495698928,0.2367192357778549,0.1960243135690689,0.2337348312139511,0.18072592467069623,0.19922720750963147,0.13096477192911238,0.1949169855903496
ET0201,2024,4,0.2310578227043151,0.1912164882357631,0.2150099873542785,0.2293665111064911,0.2225282341241836,0.2338561713695526,0.176192141730677,0.19139772958376194,0.1637910844927484,0.19401483690100063
ET0201,2024,5,0.2140605598688125,0.17596310048940636,0.2310578227043151,0.2214072495698928,0.2335908114910125,0.2106011509895324,0.1912164882357631,0.18072592467069623,0.18685111352665854,0.17250369161012624
ET0201,2024,6,0.1695300787687301,0.14198961489918555,0.2140605598688125,0.2150099873542785,0.2367192357778549,0.1734434366226196,0.17596310048940636,0.176192141730677,0.19922720750963147,0.14590297275307504
ET0201,2024,7,0.1624372899532318,0.1364489756101235,0.1695300787687301,0.2310578227043151,0.2293665111064911,0.1527813374996185,0.14198961489918555,0.1912164882357631,0.19139772958376194,0.1267930231565102
ET0201,2024,8,0.2041603475809097,0.15306766178797596,0.1624372899532318,0.2140605598688125,0.2214072495698928,0.1694250255823135,0.1364489756101235,0.17596310048940636,0.18072592467069623,0.11833233978937976
ET0201,2024,9,0.2399173080921173,0.17485776645216078,0.2041603475809097,0.1695300787687301,0.2150099873542785,0.1960243135690689,0.15306766178797596,0.14198961489918555,0.176192141730677,0.13096477192911238
ET0201,2024,10,0.2612543106079101,0.2025171609764749,0.2399173080921173,0.1624372899532318,0.2310578227043151,0.2225282341241836,0.17485776645216078,0.1364489756101235,0.1912164882357631,0.1637910844927484
ET0201,2024,11,0.2491626888513565,0.20242299088700255,0.2612543106079101,0.2041603475809097,0.2140605598688125,0.2335908114910125,0.2025171609764749,0.15306766178797596,0.17596310048940636,0.18685111352665854
ET0201,2024,12,0.2478227913379669,0.21033076306974346,0.2491626888513565,0.2399173080921173,0.1695300787687301,0.2367192357778549,0.20242299088700255,0.17485776645216078,0.14198961489918555,0.19922720750963147
ET0201,2025,1,0.2445324957370758,0.20656371421434666,0.2478227913379669,0.2612543106079101,0.1624372899532318,0.2293665111064911,0.21033076306974346,0.2025171609764749,0.1364489756101235,0.19139772958376194
ET0201,2025,2,0.2347457259893417,0.19406440109014514,0.2445324957370758,0.2491626888513565,0.2041603475809097,0.2214072495698928,0.20656371421434666,0.20242299088700255,0.15306766178797596,0.18072592467069623
ET0201,2025,3,0.2219389081001281,0.18312106247652657,0.2347457259893417,0.2478227913379669,0.2399173080921173,0.2150099873542785,0.19406440109014514,0.21033076306974346,0.17485776645216078,0.176192141730677
ET0201,2025,4,0.2132750749588012,0.17343374049024918,0.2219389081001281,0.2445324957370758,0.2612543106079101,0.2310578227043151,0.18312106247652657,0.20656371421434666,0.2025171609764749,0.1912164882357631
ET0201,2025,5,0.1852685511112213,0.14717109173181517,0.2132750749588012,0.2347457259893417,0.2491626888513565,0.2140605598688125,0.17343374049024918,0.19406440109014514,0.20242299088700255,0.17596310048940636
ET0201,2025,6,0.1533596515655517,0.12581918769600714,0.1852685511112213,0.2219389081001281,0.2478227913379669,0.1695300787687301,0.14717109173181517,0.18312106247652657,0.21033076306974346,0.14198961489918555
ET0201,2025,7,0.1405377984046936,0.1145494840615853,0.1533596515655517,0.2132750749588012,0.2445324957370758,0.1624372899532318,0.12581918769600714,0.17343374049024918,0.20656371421434666,0.1364489756101235
ET0201,2025,8,0.1777621209621429,0.12666943516920914,0.1405377984046936,0.1852685511112213,0.2347457259893417,0.2041603475809097,0.1145494840615853,0.14717109173181517,0.19406440109014514,0.15306766178797596
ET0201,2025,9,0.2274755090475082,0.1624159674075517,0.1777621209621429,0.1533596515655517,0.2219389081001281,0.2399173080921173,0.12666943516920914,0.12581918769600714,0.18312106247652657,0.17485776645216078
ET0201,2025,10,0.2532356977462768,0.1944985481148416,0.2274755090475082,0.1405377984046936,0.2132750749588012,0.2612543106079101,0.1624159674075517,0.1145494840615853,0.17343374049024918,0.2025171609764749
ET0201,2025,11,0.2365767210721969,0.18983702310784295,0.2532356977462768,0.1777621209621429,0.1852685511112213,0.2491626888513565,0.1944985481148416,0.12666943516920914,0.14717109173181517,0.20242299088700255
ET0201,2025,12,0.238089233636856,0.20059720536863257,0.2365767210721969,0.2274755090475082,0.1533596515655517,0.2478227913379669,0.18983702310784295,0.1624159674075517,0.12581918769600714,0.21033076306974346
ET0201,2026,1,0.2365844845771789,0.19861570305444975,0.238089233636856,0.2532356977462768,0.1405377984046936,0.2445324957370758,0.20059720536863257,0.1944985481148416,0.1145494840615853,0.20656371421434666
ET0201,2026,2,0.2254423797130584,0.18476105481386182,0.2365844845771789,0.2365767210721969,0.1777621209621429,0.2347457259893417,0.19861570305444975,0.18983702310784295,0.12666943516920914,0.19406440109014514
ET0201,2026,3,0.2215129435062408,0.18269509788263927,0.2254423797130584,0.238089233636856,0.2274755090475082,0.2219389081001281,0.18476105481386182,0.20059720536863257,0.1624159674075517,0.18312106247652657
ET0201,2026,4,0.2293059676885604,0.1894646332200084,0.2215129435062408,0.2365844845771789,0.2532356977462768,0.2132750749588012,0.18269509788263927,0.19861570305444975,0.1944985481148416,0.17343374049024918
ET0201,2026,5,0.201756864786148,0.16365940540674184,0.2293059676885604,0.2254423797130584,0.2365767210721969,0.1852685511112213,0.1894646332200084,0.18476105481386182,0.18983702310784295,0.14717109173181517
ET0201,2026,6,0.1631866097450256,0.13564614587548104,0.201756864786148,0.2215129435062408,0.238089233636856,0.1533596515655517,0.16365940540674184,0.18269509788263927,0.20059720536863257,0.12581918769600714
ET0201,2026,7,0.1435100734233856,0.11752175908027729,0.1631866097450256,0.2293059676885604,0.2365844845771789,0.1405377984046936,0.13564614587548104,0.1894646332200084,0.19861570305444975,0.1145494840615853
ET0202,2009,1,,,,,,,,,,
ET0202,2009,2,,,,,,,,,,
ET0202,2009,3,,,,,,,,,,
ET0202,2009,4,,,,,,,,,,
ET0202,2009,5,,,,,,,,,,
ET0202,2009,6,,,,,,,,,,
ET0202,2009,7,,,,,,,,,,
ET0202,2009,8,,,,,,,,,,
ET0202,2009,9,,,,,,,,,,
ET0202,2009,10,,,,,,,,,,
ET0202,2009,11,,,,,,,,,,
ET0202,2009,12,,,,,,,,,,
ET0202,2010,1,,,,,,,,,,
ET0202,2010,2,,,,,,,,,,
ET0202,2010,3,,,,,,,,,,
ET0202,2010,4,,,,,,,,,,
ET0202,2010,5,,,,,,,,,,
ET0202,2010,6,,,,,,,,,,
ET0202,2010,7,,,,,,,,,,
ET0202,2010,8,,,,,,,,,,
ET0202,2010,9,,,,,,,,,,
ET0202,2010,10,,,,,,,,,,
ET0202,2010,11,,,,,,,,,,
ET0202,2010,12,,,,,,,,,,
ET0202,2011,1,,,,,,,,,,
ET0202,2011,2,,,,,,,,,,
ET0202,2011,3,,,,,,,,,,
ET0202,2011,4,,,,,,,,,,
ET0202,2011,5,,,,,,,,,,
ET0202,2011,6,,,,,,,,,,
ET0202,2011,7,,,,,,,,,,
ET0202,2011,8,,,,,,,,,,
ET0202,2011,9,,,,,,,,,,
ET0202,2011,10,,,,,,,,,,
ET0202,2011,11,,,,,,,,,,
ET0202,2011,12,,,,,,,,,,
ET0202,2012,1,,,,,,,,,,
ET0202,2012,2,,,,,,,,,,
ET0202,2012,3,,,,,,,,,,
ET0202,2012,4,,,,,,,,,,
ET0202,2012,5,,,,,,,,,,
ET0202,2012,6,,,,,,,,,,
ET0202,2012,7,,,,,,,,,,
ET0202,2012,8,,,,,,,,,,
ET0202,2012,9,,,,,,,,,,
ET0202,2012,10,,,,,,,,,,
ET0202,2012,11,,,,,,,,,,
ET0202,2012,12,,,,,,,,,,
ET0202,2013,1,,,,,,,,,,
ET0202,2013,2,,,,,,,,,,
ET0202,2013,3,,,,,,,,,,
ET0202,2013,4,,,,,,,,,,
ET0202,2013,5,,,,,,,,,,
ET0202,2013,6,,,,,,,,,,
ET0202,2013,7,,,,,,,,,,
ET0202,2013,8,,,,,,,,,,
ET0202,2013,9,,,,,,,,,,
ET0202,2013,10,,,,,,,,,,
ET0202,2013,11,,,,,,,,,,
ET0202,2013,12,,,,,,,,,,
ET0202,2014,1,,,,,,,,,,
ET0202,2014,2,,,,,,,,,,
ET0202,2014,3,,,,,,,,,,
ET0202,2014,4,,,,,,,,,,
ET0202,2014,5,,,,,,,,,,
ET0202,2014,6,,,,,,,,,,
ET0202,2014,7,,,,,,,,,,
ET0202,2014,8,,,,,,,,,,
ET0202,2014,9,,,,,,,,,,
ET0202,2014,10,,,,,,,,,,
ET0202,2014,11,,,,,,,,,,
ET0202,2014,12,,,,,,,,,,
ET0202,2015,1,,,,,,,,,,
ET0202,2015,2,,,,,,,,,,
ET0202,2015,3,,,,,,,,,,
ET0202,2015,4,,,,,,,,,,
ET0202,2015,5,,,,,,,,,,
ET0202,2015,6,,,,,,,,,,
ET0202,2015,7,,,,,,,,,,
ET0202,2015,8,,,,,,,,,,
ET0202,2015,9,,,,,,,,,,
ET0202,2015,10,,,,,,,,,,
ET0202,2015,11,,,,,,,,,,
ET0202,2015,12,,,,,,,,,,
ET0202,2016,1,,,,,,,,,,
ET0202,2016,2,,,,,,,,,,
ET0202,2016,3,,,,,,,,,,
ET0202,2016,4,,,,,,,,,,
ET0202,2016,5,,,,,,,,,,
ET0202,2016,6,,,,,,,,,,
ET0202,2016,7,,,,,,,,,,
ET0202,2016,8,,,,,,,,,,
ET0202,2016,9,,,,,,,,,,
ET0202,2016,10,,,,,,,,,,
ET0202,2016,11,,,,,,,,,,
ET0202,2016,12,,,,,,,,,,
ET0202,2017,1,,,,,,,,,,
ET0202,2017,2,,,,,,,,,,
ET0202,2017,3,,,,,,,,,,
ET0202,2017,4,,,,,,,,,,
ET0202,2017,5,,,,,,,,,,
ET0202,2017,6,,,,,,,,,,
ET0202,2017,7,,,,,,,,,,
ET0202,2017,8,,,,,,,,,,
ET0202,2017,9,,,,,,,,,,
ET0202,2017,10,,,,,,,,,,
ET0202,2017,11,,,,,,,,,,
ET0202,2017,12,,,,,,,,,,
ET0202,2018,1,,,,,,,,,,
ET0202,2018,2,,,,,,,,,,
ET0202,2018,3,,,,,,,,,,
ET0202,2018,4,,,,,,,,,,
ET0202,2018,5,,,,,,,,,,
ET0202,2018,6,,,,,,,,,,
ET0202,2018,7,,,,,,,,,,
ET0202,2018,8,,,,,,,,,,
ET0202,2018,9,,,,,,,,,,
ET0202,2018,10,,,,,,,,,,
ET0202,2018,11,,,,,,,,,,
ET0202,2018,12,,,,,,,,,,
ET0202,2019,1,,,,,,,,,,
ET0202,2019,2,,,,,,,,,,
ET0202,2019,3,,,,,,,,,,
ET0202,2019,4,,,,,,,,,,
ET0202,2019,5,,,,,,,,,,
ET0202,2019,6,,,,,,,,,,
ET0202,2019,7,,,,,,,,,,
ET0202,2019,8,,,,,,,,,,
ET0202,2019,9,,,,,,,,,,
ET0202,2019,10,,,,,,,,,,
ET0202,2019,11,,,,,,,,,,
ET0202,2019,12,,,,,,,,,,
ET0202,2020,1,,,,,,,,,,
ET0202,2020,2,,,,,,,,,,
ET0202,2020,3,,,,,,,,,,
ET0202,2020,4,,,,,,,,,,
ET0202,2020,5,,,,,,,,,,
ET0202,2020,6,,,,,,,,,,
ET0202,2020,7,,,,,,,,,,
ET0202,2020,8,,,,,,,,,,
ET0202,2020,9,,,,,,,,,,
ET0202,2020,10,,,,,,,,,,
ET0202,2020,11,,,,,,,,,,
ET0202,2020,12,,,,,,,,,,
ET0202,2021,1,,,,,,,,,,
ET0202,2021,2,,,,,,,,,,
ET0202,2021,3,,,,,,,,,,
ET0202,2021,4,,,,,,,,,,
ET0202,2021,5,,,,,,,,,,
ET0202,2021,6,,,,,,,,,,
ET0202,2021,7,,,,,,,,,,
ET0202,2021,8,,,,,,,,,,
ET0202,2021,9,,,,,,,,,,
ET0202,2021,10,,,,,,,,,,
ET0202,2021,11,,,,,,,,,,
ET0202,2021,12,,,,,,,,,,
ET0202,2022,1,,,,,,,,,,
ET0202,2022,2,,,,,,,,,,
ET0202,2022,3,,,,,,,,,,
ET0202,2022,4,,,,,,,,,,
ET0202,2022,5,,,,,,,,,,
ET0202,2022,6,,,,,,,,,,
ET0202,2022,7,,,,,,,,,,
ET0202,2022,8,,,,,,,,,,
ET0202,2022,9,,,,,,,,,,
ET0202,2022,10,,,,,,,,,,
ET0202,2022,11,,,,,,,,,,
ET0202,2022,12,,,,,,,,,,
ET0202,2023,1,,,,,,,,,,
ET0202,2023,2,,,,,,,,,,
ET0202,2023,3,,,,,,,,,,
ET0202,2023,4,,,,,,,,,,
ET0202,2023,5,,,,,,,,,,
ET0202,2023,6,,,,,,,,,,
ET0202,2023,7,,,,,,,,,,
ET0202,2023,8,,,,,,,,,,
ET0202,2023,9,,,,,,,,,,
ET0202,2023,10,,,,,,,,,,
ET0202,2023,11,,,,,,,,,,
ET0202,2023,12,,,,,,,,,,
ET0202,2024,1,,,,,,,,,,
ET0202,2024,2,,,,,,,,,,
ET0202,2024,3,,,,,,,,,,
ET0202,2024,4,,,,,,,,,,
ET0202,2024,5,,,,,,,,,,
ET0202,2024,6,,,,,,,,,,
ET0202,2024,7,,,,,,,,,,
ET0202,2024,8,,,,,,,,,,
ET0202,2024,9,,,,,,,,,,
ET0202,2024,10,,,,,,,,,,
ET0202,2024,11,,,,,,,,,,
ET0202,2024,12,,,,,,,,,,
ET0202,2025,1,,,,,,,,,,
ET0202,2025,2,,,,,,,,,,
ET0202,2025,3,,,,,,,,,,
ET0202,2025,4,,,,,,,,,,
ET0202,2025,5,,,,,,,,,,
ET0202,2025,6,,,,,,,,,,
ET0202,2025,7,,,,,,,,,,
ET0202,2025,8,,,,,,,,,,
ET0202,2025,9,,,,,,,,,,
ET0202,2025,10,,,,,,,,,,
ET0202,2025,11,,,,,,,,,,
ET0202,2025,12,,,,,,,,,,
ET0202,2026,1,,,,,,,,,,
ET0202,2026,2,,,,,,,,,,
ET0202,2026,3,,,,,,,,,,
ET0202,2026,4,,,,,,,,,,
ET0202,2026,5,,,,,,,,,,
ET0202,2026,6,,,,,,,,,,
ET0202,2026,7,,,,,,,,,,
ET0203,2009,1,0.2132131159305572,0.016503581269220857,0.2603480815887451,0.3793179988861084,0.1813974976539611,0.2113928198814392,0.01429490609602499,-0.0062071423638950796,-0.010032223706895688,0.01468328522010287
ET0203,2009,2,0.1816212236881256,0.009735975753177334,0.2132131159305572,0.3182539641857147,0.2860774993896484,0.1859360635280609,0.016503581269220857,0.0039502138441259715,-0.022324908863414428,0.014050815593112637
ET0203,2009,3,0.1627305150032043,0.005049513144926576,0.1816212236881256,0.2603480815887451,0.3877213895320892,0.1678817868232727,0.009735975753177334,0.01429490609602499,-0.00904983282089239,0.010200784964994991
ET0203,2009,4,0.1565439999103546,-0.0017744813646589086,0.1627305150032043,0.2132131159305572,0.3793179988861084,0.1529018729925155,0.005049513144926576,0.016503581269220857,-0.0062071423638950796,-0.005416608282497987
ET0203,2009,5,0.1471656411886215,-0.014245241170837752,0.1565439999103546,0.1816212236881256,0.3182539641857147,0.1409795880317688,-0.0017744813646589086,0.009735975753177334,0.0039502138441259715,-0.020431294327690447
ET0203,2009,6,0.1248541623353958,-0.022753032432361056,0.1471656411886215,0.1627305150032043,0.2603480815887451,0.1457055807113647,-0.014245241170837752,0.005049513144926576,0.01429490609602499,-0.0019016140563921646
ET0203,2009,7,0.1558289974927902,-0.03560072386806659,0.1248541623353958,0.1565439999103546,0.2132131159305572,0.1813974976539611,-0.022753032432361056,-0.0017744813646589086,0.016503581269220857,-0.010032223706895688
ET0203,2009,8,0.3112794160842895,0.0028770078312266856,0.1558289974927902,0.1471656411886215,0.1816212236881256,0.2860774993896484,-0.03560072386806659,-0.014245241170837752,0.009735975753177334,-0.022324908863414428
ET0203,2009,9,0.4023416638374328,0.0055704414844512384,0.3112794160842895,0.1248541623353958,0.1627305150032043,0.3877213895320892,0.0028770078312266856,-0.022753032432361056,0.005049513144926576,-0.00904983282089239
ET0203,2009,10,0.3763021826744079,-0.009222958575595575,0.4023416638374328,0.1558289974927902,0.1565439999103546,0.3793179988861084,0.0055704414844512384,-0.03560072386806659,-0.0017744813646589086,-0.0062071423638950796
ET0203,2009,11,0.2947600483894348,-0.019543701952153936,0.3763021826744079,0.3112794160842895,0.1471656411886215,0.3182539641857147,-0.009222958575595575,0.0028770078312266856,-0.014245241170837752,0.0039502138441259715
ET0203,2009,12,0.2159458994865417,-0.030107276006178435,0.2947600483894348,0.4023416638374328,0.1248541623353958,0.2603480815887451,-0.019543701952153936,0.0055704414844512384,-0.022753032432361056,0.01429490609602499
ET0203,2010,1,0.1590121686458587,-0.03769736601547763,0.2159458994865417,0.3763021826744079,0.1558289974927902,0.2132131159305572,-0.030107276006178435,-0.009222958575595575,-0.03560072386806659,0.016503581269220857
ET0203,2010,2,0.133196473121643,-0.038688774813305266,0.1590121686458587,0.2947600483894348,0.3112794160842895,0.1816212236881256,-0.03769736601547763,-0.019543701952153936,0.0028770078312266856,0.009735975753177334
ET0203,2010,3,0.1440732181072235,-0.013607783751054203,0.133196473121643,0.2159458994865417,0.4023416638374328,0.1627305150032043,-0.038688774813305266,-0.030107276006178435,0.0055704414844512384,0.005049513144926576
ET0203,2010,4,0.1644203960895538,0.00610191481454031,0.1440732181072235,0.1590121686458587,0.3763021826744079,0.1565439999103546,-0.013607783751054203,-0.03769736601547763,-0.009222958575595575,-0.0017744813646589086
ET0203,2010,5,0.180945485830307,0.01953460347084776,0.1644203960895538,0.133196473121643,0.2947600483894348,0.1471656411886215,0.00610191481454031,-0.038688774813305266,-0.019543701952153936,-0.014245241170837752
ET0203,2010,6,0.157579630613327,0.009972435845570143,0.180945485830307,0.1440732181072235,0.2159458994865417,0.1248541623353958,0.01953460347084776,-0.013607783751054203,-0.030107276006178435,-0.022753032432361056
ET0203,2010,7,0.1695639938116073,-0.02186572754924948,0.157579630613327,0.1644203960895538,0.1590121686458587,0.1558289974927902,0.009972435845570143,0.00610191481454031,-0.03769736601547763,-0.03560072386806659
ET0203,2010,8,0.27076256275177,-0.03763984550129279,0.1695639938116073,0.180945485830307,0.133196473121643,0.3112794160842895,-0.02186572754924948,0.01953460347084776,-0.038688774813305266,0.0028770078312266856
ET0203,2010,9,0.3516634106636047,-0.04510781168937689,0.27076256275177,0.157579630613327,0.1440732181072235,0.4023416638374328,-0.03763984550129279,0.009972435845570143,-0.013607783751054203,0.0055704414844512384
ET0203,2010,10,0.3482450842857361,-0.037280056964267394,0.3516634106636047,0.1695639938116073,0.1644203960895538,0.3763021826744079,-0.04510781168937689,-0.02186572754924948,0.00610191481454031,-0.009222958575595575
ET0203,2010,11,0.293281614780426,-0.021022135561162725,0.3482450842857361,0.27076256275177,0.180945485830307,0.2947600483894348,-0.037280056964267394,-0.03763984550129279,0.01953460347084776,-0.019543701952153936
ET0203,2010,12,0.2338289320468902,-0.012224243445829924,0.293281614780426,0.3516634106636047,0.157579630613327,0.2159458994865417,-0.021022135561162725,-0.04510781168937689,0.009972435845570143,-0.030107276006178435
ET0203,2011,1,0.1882238388061523,-0.00848569585518405,0.2338289320468902,0.3482450842857361,0.1695639938116073,0.1590121686458587,-0.012224243445829924,-0.037280056964267394,-0.02186572754924948,-0.03769736601547763
ET0203,2011,2,0.1748916208744049,0.0030063729394566308,0.1882238388061523,0.293281614780426,0.27076256275177,0.133196473121643,-0.00848569585518405,-0.021022135561162725,-0.03763984550129279,-0.038688774813305266
ET0203,2011,3,0.1713003516197204,0.01361934976144269,0.1748916208744049,0.2338289320468902,0.3516634106636047,0.1440732181072235,0.0030063729394566308,-0.012224243445829924,-0.04510781168937689,-0.013607783751054203
ET0203,2011,4,0.170850932598114,0.012532451323100519,0.1713003516197204,0.1882238388061523,0.3482450842857361,0.1644203960895538,0.01361934976144269,-0.00848569585518405,-0.037280056964267394,0.00610191481454031
ET0203,2011,5,0.1698672622442245,0.008456379884765247,0.170850932598114,0.1748916208744049,0.293281614780426,0.180945485830307,0.012532451323100519,0.0030063729394566308,-0.021022135561162725,0.01953460347084776
ET0203,2011,6,0.1478232145309448,0.00021601976318794125,0.1698672622442245,0.1713003516197204,0.2338289320468902,0.157579630613327,0.008456379884765247,0.01361934976144269,-0.012224243445829924,0.009972435845570143
ET0203,2011,7,0.1576796025037765,-0.03375011885708029,0.1478232145309448,0.170850932598114,0.1882238388061523,0.1695639938116073,0.00021601976318794125,0.012532451323100519,-0.00848569585518405,-0.02186572754924948
ET0203,2011,8,0.2704228162765503,-0.03797959197651252,0.1576796025037765,0.1698672622442245,0.1748916208744049,0.27076256275177,-0.03375011885708029,0.008456379884765247,0.0030063729394566308,-0.03763984550129279
ET0203,2011,9,0.3765682280063629,-0.020202994346618652,0.2704228162765503,0.1478232145309448,0.1713003516197204,0.3516634106636047,-0.03797959197651252,0.00021601976318794125,0.01361934976144269,-0.04510781168937689
