lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
0,828,0.3477122261300686,0.5382050891002635,0.6333744894644564,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
1,828,0.35913761955957013,0.5711710075447723,0.5870862071945748,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
2,828,0.34296496979754687,0.5280007235227736,0.6471451298069444,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
3,828,0.37863355450916164,0.5628793179742122,0.5989877275211073,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
4,828,0.40135518690249106,0.6190404027695483,0.5149739431560374,0.3226112749410613,0.540388895246358,0.6303932342331882,0.4057532095932889,0.6665115356574907,0.43773322474254583
8,828,0.4524376763264814,0.6842638503584871,0.4073827696731511,0.3594631072004697,0.6130056867190389,0.5243844036442842,0.4057532095932889,0.6665115356574907,0.43773322474254583
12,828,0.4859739357615879,0.7402165556009168,0.30650286817365024,0.41620950468569645,0.6802413811039941,0.4143297332060174,0.4057532095932889,0.6665115356574907,0.43773322474254583
