lhz,lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
agropastoral,0,45,0.3744641249336319,0.49841783553145935,0.360688101074801,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,1,45,0.3561474809963137,0.45516004344319094,0.4668444943376532,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,2,45,0.40939402321928026,0.5072672096394698,0.33778468908296033,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,3,45,0.3923691761031999,0.5088968988401206,0.33352287719108187,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,4,45,0.44211063548144125,0.556527346008496,0.2029259759914286,0.36484710589711794,0.507015585084112,0.33844149599875495,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,8,45,0.4937509183904876,0.5873203955068683,0.1122804116698507,0.4287118228488675,0.5984142379980666,0.07842756933206319,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,12,45,0.4860229843054574,0.5891898752678632,0.10662007675464702,0.47235127488991696,0.6556413483914932,-0.10626279687629236,0.44175858945638496,0.5791462026695346,0.13681861857709476
crop_farming,0,603,0.32647080834973213,0.542812677217046,0.55250474388187,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,1,603,0.33219809396308686,0.556463500628129,0.5297142289874692,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,2,603,0.3077966755609376,0.5060089505220052,0.6111296153053692,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,3,603,0.34047966516854133,0.5405923212270443,0.5561581833602794,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,4,603,0.34603312676438225,0.5825817057492294,0.4845314685169533,0.29445845439193163,0.5393069422265868,0.5582663401978049,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,8,603,0.3975664204834913,0.6593012519551427,0.33982925834394495,0.3355291599901303,0.6210466861564822,0.4142167227171273,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,12,603,0.4045232283823733,0.6702619541180178,0.3176964849907121,0.3999172544503842,0.6997555816119351,0.25632836926788904,0.35305264071658177,0.6559653866038714,0.34649288702612846
pastoral,0,180,0.38073393086319834,0.4845342702235344,0.4079667524832511,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,1,180,0.4029299116559672,0.5019383729905801,0.3646721473621274,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,2,180,0.38988001691067414,0.4974715615944237,0.3759295545641004,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,3,180,0.45486414229019706,0.570865945864006,0.1782014490394589,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,4,180,0.4609244918841441,0.5625313125111634,0.20202276531862873,0.40636426604163156,0.5519713763664915,0.2317010988082523,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,8,180,0.5685979701463639,0.7013877713539486,-0.24054772713268968,0.42232965144300727,0.5890271356370795,0.12508129173108717,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,12,180,0.5641330472859599,0.6947999006138866,-0.2173531763263441,0.4567531004229377,0.6170332858805453,0.03990483339511064,0.5732987703644838,0.7198381989899996,-0.3066728769919784
