Country;Admin 1;Admin 2;Market Name;Commodity;Price Type;Price Date;Collection Frequency;Price;Unit;Currency;Data Source;Trend;Pewi;ALPS Phase;Data Type;Upper (95%) CI;Lower (95%) CI;Forecast Methodology
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-1-2000;Monthly;120,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;101,6304;0,7232;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-2-2000;Monthly;125;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;99,6637;0,9583;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-3-2000;Monthly;130,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;100,1971;1,1461;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-4-2000;Monthly;132,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;97,3304;1,3397;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-5-2000;Monthly;125;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;96,9471;1,061;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-6-2000;Monthly;128,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;107,2471;0,8038;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-7-2000;Monthly;125,33;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;105,6904;0,7428;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-8-2000;Monthly;125,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;113,7304;0,4546;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-9-2000;Monthly;115,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;109,4137;0,2207;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-10-2000;Monthly;99;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;104,1637;-0,1953;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-11-2000;Monthly;88;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;100,0304;-0,455;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-12-2000;Monthly;83,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;104,3304;-0,7879;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-1-2001;Monthly;76,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;85,2167;-0,3297;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-2-2001;Monthly;75,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;83,25;-0,2931;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-3-2001;Monthly;69,6;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;83,7833;-0,5365;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-4-2001;Monthly;58;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;80,9167;-0,8668;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-5-2001;Monthly;58,4;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;80,5333;-0,8371;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-6-2001;Monthly;53,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;90,8333;-1,4121;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-7-2001;Monthly;52,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;89,2767;-1,4005;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-8-2001;Monthly;59,4;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;97,3167;-1,4341;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-9-2001;Monthly;60,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;93;-1,2387;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-10-2001;Monthly;55,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;87,75;-1,2292;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-11-2001;Monthly;53,6;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;83,6167;-1,1353;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-12-2001;Monthly;53,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;87,9167;-1,3112;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-1-2002;Monthly;58,4;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;68,8029;-0,3935;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-2-2002;Monthly;49,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;66,8363;-0,6652;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-3-2002;Monthly;51,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;67,3696;-0,6097;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-4-2002;Monthly;52;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;64,5029;-0,4729;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-5-2002;Monthly;58,2;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;64,1196;-0,2239;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-6-2002;Monthly;90,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;74,4196;0,6082;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-7-2002;Monthly;90,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;72,8629;0,6576;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-8-2002;Monthly;106,8;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;80,9029;0,9795;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-9-2002;Monthly;103,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;76,5863;1,018;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-10-2002;Monthly;109;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;71,3363;1,4245;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-11-2002;Monthly;109,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;67,2029;1,5903;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-12-2002;Monthly;127;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;71,5029;2,0991;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-1-2003;Monthly;136,8;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;80,5261;1,9754;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-2-2003;Monthly;131;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;82,941;1,6181;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-3-2003;Monthly;131;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;87,6736;1,4197;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-4-2003;Monthly;130,8;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;89,2508;1,3328;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-5-2003;Monthly;132;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;92,5508;1,2452;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-6-2003;Monthly;162,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;111,8766;1,5553;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-7-2003;Monthly;156;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;112,1535;1,3162;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-8-2003;Monthly;156;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;120,547;1,0567;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-9-2003;Monthly;143,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;115,9825;0,8279;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-10-2003;Monthly;117;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;106,0043;0,331;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-11-2003;Monthly;97;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;97,8567;-0,0261;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-12-2003;Monthly;90,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;99,0089;-0,2615;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-1-2004;Monthly;96,2;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;110,4694;-0,4419;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-2-2004;Monthly;111,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;111,1473;0,0032;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-3-2004;Monthly;119,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;113,4795;0,1823;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-4-2004;Monthly;118,8;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;112,0776;0,2144;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-5-2004;Monthly;117,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;112,2231;0,1779;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-6-2004;Monthly;121,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;125,0307;-0,1228;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-7-2004;Monthly;131,2;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;125,0768;0,2007;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-8-2004;Monthly;134,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;130,6978;0,1175;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-9-2004;Monthly;133,8;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;125,9598;0,2615;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-10-2004;Monthly;139,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;119,5498;0,6678;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-11-2004;Monthly;129,75;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;111,9298;0,5993;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-12-2004;Monthly;126,6;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;113,164;0,4547;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-1-2005;Monthly;124,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;123,4969;0,0342;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-2-2005;Monthly;132,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;125,7836;0,231;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-3-2005;Monthly;136;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;128,3897;0,2637;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-4-2005;Monthly;142,25;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;128,6078;0,4753;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-5-2005;Monthly;152,5;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;131,2137;0,7435;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-6-2005;Monthly;168,8;100 KG;ETB;Ethiopian Grain Trade Enterprise via FAO: GIEWS/FPMA;145,8802;0,8017;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-7-2005;Monthly;181;100 KG;ETB;EGTE;149,1177;1,1105;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-8-2005;Monthly;180;100 KG;ETB;EGTE;154,5844;0,8854;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-9-2005;Monthly;172;100 KG;ETB;EGTE;149,897;0,7715;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-10-2005;Monthly;158;100 KG;ETB;EGTE;142,0676;0,5586;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-11-2005;Monthly;145;100 KG;ETB;EGTE;133,325;0,4117;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-12-2005;Monthly;144;100 KG;ETB;EGTE;134,0679;0,3523;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-1-2006;Monthly;147;100 KG;ETB;EGTE;144,6231;0,0849;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-2-2006;Monthly;152;100 KG;ETB;EGTE;147,188;0,173;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-3-2006;Monthly;150;100 KG;ETB;EGTE;148,827;0,0425;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-4-2006;Monthly;160;100 KG;ETB;EGTE;150,2509;0,3549;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-5-2006;Monthly;169;100 KG;ETB;EGTE;153,5037;0,5665;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-6-2006;Monthly;171;100 KG;ETB;EGTE;165,6396;0,1972;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-7-2006;Monthly;175;100 KG;ETB;EGTE;168,0126;0,2586;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-8-2006;Monthly;177;100 KG;ETB;EGTE;172,2141;0,1782;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-9-2006;Monthly;175;100 KG;ETB;EGTE;167,393;0,2848;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-10-2006;Monthly;162;100 KG;ETB;EGTE;158,4027;0,1355;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-11-2006;Monthly;163;100 KG;ETB;EGTE;151,0648;0,4517;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-12-2006;Monthly;161;100 KG;ETB;EGTE;151,4099;0,3648;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-1-2007;Monthly;156;100 KG;ETB;EGTE;160,0211;-0,1539;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-2-2007;Monthly;149;100 KG;ETB;EGTE;160,721;-0,4505;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-3-2007;Monthly;160;100 KG;ETB;EGTE;163,3545;-0,1297;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-4-2007;Monthly;169;100 KG;ETB;EGTE;165,4847;0,1367;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-5-2007;Monthly;166;100 KG;ETB;EGTE;167,343;-0,0525;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-6-2007;Monthly;186;100 KG;ETB;EGTE;180,4651;0,2175;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-7-2007;Monthly;191;100 KG;ETB;EGTE;183,1916;0,3084;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-8-2007;Monthly;219;100 KG;ETB;EGTE;191,1125;1,099;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-9-2007;Monthly;235;100 KG;ETB;EGTE;190,0606;1,7455;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-10-2007;Monthly;205;100 KG;ETB;EGTE;179,1198;1,0042;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-11-2007;Monthly;188;100 KG;ETB;EGTE;170,7339;0,6717;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-12-2007;Monthly;201;100 KG;ETB;EGTE;173,1849;1,0799;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-1-2008;Monthly;255,5;100 KG;ETB;EGTE;189,4879;2,4784;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-2-2008;Monthly;276,25;100 KG;ETB;EGTE;195,6129;2,887;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-3-2008;Monthly;315;100 KG;ETB;EGTE;206,0071;3,607;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-4-2008;Monthly;353;100 KG;ETB;EGTE;216,4132;4,0764;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-5-2008;Monthly;423;100 KG;ETB;EGTE;231,8586;4,8781;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-6-2008;Monthly;540;100 KG;ETB;EGTE;264,6956;5,6314;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-7-2008;Monthly;553;100 KG;ETB;EGTE;276,4656;4,8621;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-8-2008;Monthly;595;100 KG;ETB;EGTE;295,9185;4,6104;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-9-2008;Monthly;569;100 KG;ETB;EGTE;298,364;3,8342;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-10-2008;Monthly;390;100 KG;ETB;EGTE;271,262;1,6643;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-11-2008;Monthly;430;100 KG;ETB;EGTE;271,9599;2,168;Crisis;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-12-2008;Monthly;365;100 KG;ETB;EGTE;268,6796;1,3151;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-1-2009;Monthly;365;100 KG;ETB;EGTE;289,3135;1,0323;Alert;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-2-2009;Monthly;340;100 KG;ETB;EGTE;291,2993;0,6658;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-3-2009;Monthly;343;100 KG;ETB;EGTE;298,979;0,6034;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-4-2009;Monthly;303;100 KG;ETB;EGTE;300,4518;0,0351;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-5-2009;Monthly;302;100 KG;ETB;EGTE;308,691;-0,0925;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-6-2009;Monthly;415;100 KG;ETB;EGTE;343,9561;0,9821;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-7-2009;Monthly;358,5;100 KG;ETB;EGTE;342,0129;0,2289;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-8-2009;Monthly;390;100 KG;ETB;EGTE;355,8554;0,4755;Stress;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-9-2009;Monthly;344;100 KG;ETB;EGTE;346,6248;-0,0367;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-10-2009;Monthly;328;100 KG;ETB;EGTE;317,989;0,1406;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-11-2009;Monthly;286;100 KG;ETB;EGTE;310,1002;-0,3398;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-12-2009;Monthly;302;100 KG;ETB;EGTE;306,4223;-0,0626;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-1-2010;Monthly;314;100 KG;ETB;EGTE;324,6531;-0,1514;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-2-2010;Monthly;270;100 KG;ETB;EGTE;319,7716;-0,7088;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-3-2010;Monthly;266;100 KG;ETB;EGTE;323,6942;-0,8224;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-4-2010;Monthly;272;100 KG;ETB;EGTE;324,1746;-0,7449;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-5-2010;Monthly;270;100 KG;ETB;EGTE;330,1482;-0,8593;Normal;Aggregated;;;
Ethiopia;Addis Ababa;AA ZONE1;Addis Ababa;Maize (white);Wholesale;15-6-2010;Monthly;274;100 KG;ETB;EGTE;358,7582;-1,2077;Normal;Aggregated;;;
