,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
acled_event_count,0.37850467289719625,0.375,0.38434579439252337,0.367601246105919,0.3742211838006231,0.3781152647975078,0.38161993769470404,0.37694704049844235,0.38317757009345793,0.37694704049844235,0.38161993769470404,0.37538940809968846,0.37850467289719625,0.37149532710280375,0.38161993769470404,0.3703271028037383,0.3707165109034268,0.37461059190031154,0.36993769470404986,0.37850467289719625,0.38006230529595014,0.38590342679127726,0.3691588785046729,0.3862928348909657,0.3878504672897196,0.3734423676012461,0.3862928348909657,0.3909657320872274,0.3812305295950156,0.3726635514018692,0.3808411214953271,0.38200934579439255,0.38006230529595014,0.38317757009345793,0.38356697819314645,0.37694704049844235,0.37733644859813087,0.3718847352024922,0.37227414330218067,0.3796728971962617,0.38317757009345793,0.382398753894081,0.38746105919003115,0.37616822429906543,0.37616822429906543,0.38006230529595014,0.3742211838006231,0.37850467289719625,0.38161993769470404,0.37538940809968846,0.37616822429906543,0.3917445482866044,0.3808411214953271,0.38161993769470404,0.375,0.37616822429906543,0.3742211838006231,0.37538940809968846,0.38006230529595014,0.37305295950155765,0.3644859813084112,0.37772585669781933,0.3870716510903427,0.37694704049844235,0.37850467289719625,0.37850467289719625,0.37772585669781933,0.37461059190031154,0.37227414330218067,0.38512461059190034,0.37694704049844235,0.37850467289719625,0.38356697819314645,0.3781152647975078,0.37383177570093457,0.3792834890965732,0.38317757009345793,0.3839563862928349,0.37461059190031154,0.37616822429906543,0.38161993769470404,0.37772585669781933,0.38045171339563866,0.3808411214953271,0.37850467289719625,0.3925233644859813,0.3925233644859813,0.3847352024922118,0.3812305295950156,0.37461059190031154,0.38512461059190034,0.37772585669781933,0.3792834890965732,0.3847352024922118,0.3707165109034268,0.37538940809968846,0.3718847352024922,0.382398753894081,0.3707165109034268,0.38045171339563866
acled_event_count_demonstrations,0.2780373831775701,0.2780373831775701,0.2850467289719626,0.2780373831775701,0.286214953271028,0.279595015576324,0.2850467289719626,0.2897196261682243,0.2827102803738318,0.2850467289719626,0.27764797507788164,0.2811526479750779,0.28738317757009346,0.2850467289719626,0.2780373831775701,0.28738317757009346,0.2897196261682243,0.27920560747663553,0.28582554517133957,0.286993769470405,0.27686915887850466,0.28154205607476634,0.2850467289719626,0.286214953271028,0.2897196261682243,0.286214953271028,0.286214953271028,0.2827102803738318,0.2838785046728972,0.2850467289719626,0.2827102803738318,0.27686915887850466,0.286214953271028,0.2803738317757009,0.28738317757009346,0.2850467289719626,0.2850467289719626,0.2850467289719626,0.2827102803738318,0.2827102803738318,0.28738317757009346,0.2764797507788162,0.2885514018691589,0.2850467289719626,0.2897196261682243,0.2819314641744548,0.2850467289719626,0.2850467289719626,0.28154205607476634,0.28738317757009346,0.2897196261682243,0.28154205607476634,0.28738317757009346,0.2780373831775701,0.28309968847352024,0.2838785046728972,0.28738317757009346,0.2897196261682243,0.28738317757009346,0.2838785046728972,0.28582554517133957,0.28738317757009346,0.27686915887850466,0.2897196261682243,0.28738317757009346,0.2803738317757009,0.28738317757009346,0.2850467289719626,0.2850467289719626,0.28154205607476634,0.2850467289719626,0.28738317757009346,0.2850467289719626,0.2850467289719626,0.2897196261682243,0.2838785046728972,0.2885514018691589,0.28738317757009346,0.27686915887850466,0.27764797507788164,0.2885514018691589,0.2803738317757009,0.286214953271028,0.27920560747663553,0.2827102803738318,0.2823208722741433,0.2897196261682243,0.2850467289719626,0.28582554517133957,0.2838785046728972,0.28738317757009346,0.2850467289719626,0.2827102803738318,0.286214953271028,0.28738317757009346,0.2897196261682243,0.2780373831775701,0.28738317757009346,0.2850467289719626,0.2850467289719626
acled_event_count_demonstrations_lag1,0.26791277258566976,0.2636292834890966,0.2690809968847352,0.26947040498442365,0.26791277258566976,0.2737538940809969,0.26791277258566976,0.2706386292834891,0.2620716510903427,0.26791277258566976,0.26557632398753894,0.26791277258566976,0.2667445482866044,0.26791277258566976,0.2690809968847352,0.26791277258566976,0.26791277258566976,0.2632398753894081,0.26557632398753894,0.2644080996884735,0.26246105919003115,0.2690809968847352,0.26791277258566976,0.26791277258566976,0.2667445482866044,0.26947040498442365,0.27102803738317754,0.27102803738317754,0.26791277258566976,0.2667445482866044,0.2706386292834891,0.2690809968847352,0.2690809968847352,0.26791277258566976,0.2702492211838006,0.26791277258566976,0.26791277258566976,0.2644080996884735,0.26830218068535827,0.26791277258566976,0.26791277258566976,0.26635514018691586,0.26830218068535827,0.2667445482866044,0.2667445482866044,0.2632398753894081,0.26791277258566976,0.26557632398753894,0.26791277258566976,0.26791277258566976,0.26791277258566976,0.2644080996884735,0.26557632398753894,0.26791277258566976,0.26791277258566976,0.26557632398753894,0.26791277258566976,0.26713395638629284,0.26557632398753894,0.2644080996884735,0.2632398753894081,0.26791277258566976,0.2690809968847352,0.26947040498442365,0.2702492211838006,0.26557632398753894,0.26791277258566976,0.26791277258566976,0.26791277258566976,0.26791277258566976,0.2706386292834891,0.26791277258566976,0.2690809968847352,0.26791277258566976,0.26557632398753894,0.26791277258566976,0.26713395638629284,0.2690809968847352,0.26791277258566976,0.26791277258566976,0.26947040498442365,0.26713395638629284,0.2620716510903427,0.2667445482866044,0.26557632398753894,0.2690809968847352,0.2667445482866044,0.2667445482866044,0.26635514018691586,0.26791277258566976,0.2667445482866044,0.26557632398753894,0.2667445482866044,0.26791277258566976,0.2644080996884735,0.26791277258566976,0.26557632398753894,0.26557632398753894,0.26791277258566976,0.26791277258566976
acled_event_count_demonstrations_lag12,0.27686915887850466,0.26947040498442365,0.26947040498442365,0.279595015576324,0.279595015576324,0.27141744548286606,0.2733644859813084,0.27686915887850466,0.278816199376947,0.272196261682243,0.2827102803738318,0.26985981308411217,0.2757009345794392,0.2780373831775701,0.2733644859813084,0.27531152647975077,0.27414330218068533,0.27102803738317754,0.26713395638629284,0.26947040498442365,0.27531152647975077,0.27102803738317754,0.27609034267912774,0.2834890965732087,0.2737538940809969,0.27258566978193144,0.2827102803738318,0.2823208722741433,0.2827102803738318,0.2749221183800623,0.2811526479750779,0.2757009345794392,0.27609034267912774,0.272196261682243,0.27102803738317754,0.2718068535825545,0.2733644859813084,0.2842679127725857,0.2749221183800623,0.279595015576324,0.27102803738317754,0.27102803738317754,0.27531152647975077,0.279595015576324,0.27414330218068533,0.2772585669781931,0.2764797507788162,0.2733644859813084,0.2733644859813084,0.26869158878504673,0.2733644859813084,0.2702492211838006,0.2702492211838006,0.27414330218068533,0.26947040498442365,0.27453271028037385,0.27258566978193144,0.2772585669781931,0.27102803738317754,0.2702492211838006,0.2780373831775701,0.2706386292834891,0.27764797507788164,0.27258566978193144,0.2718068535825545,0.2757009345794392,0.27453271028037385,0.2764797507788162,0.2706386292834891,0.27102803738317754,0.2702492211838006,0.27102803738317754,0.2733644859813084,0.27998442367601245,0.2780373831775701,0.2764797507788162,0.27920560747663553,0.27102803738317754,0.27609034267912774,0.2706386292834891,0.2718068535825545,0.27414330218068533,0.26791277258566976,0.2757009345794392,0.2757009345794392,0.2834890965732087,0.27453271028037385,0.2718068535825545,0.2749221183800623,0.2764797507788162,0.27453271028037385,0.2757009345794392,0.2749221183800623,0.2718068535825545,0.2842679127725857,0.27842679127725856,0.2718068535825545,0.27297507788161995,0.27102803738317754,0.279595015576324
acled_event_count_demonstrations_lag3,0.24454828660436137,0.24532710280373832,0.24221183800623053,0.2472741433021807,0.24260124610591902,0.24805295950155765,0.24766355140186916,0.2468847352024922,0.24221183800623053,0.24026479750778817,0.24610591900311526,0.24221183800623053,0.24922118380062305,0.24376947040498442,0.24922118380062305,0.24649532710280375,0.2523364485981308,0.2484423676012461,0.24766355140186916,0.2523364485981308,0.24922118380062305,0.25116822429906543,0.24221183800623053,0.24182242990654207,0.24532710280373832,0.2488317757009346,0.2468847352024922,0.24454828660436137,0.25116822429906543,0.24493769470404986,0.2457165109034268,0.24221183800623053,0.24376947040498442,0.25,0.24649532710280375,0.2488317757009346,0.24376947040498442,0.24532710280373832,0.24454828660436137,0.25038940809968846,0.2507788161993769,0.24221183800623053,0.25272585669781933,0.24532710280373832,0.24766355140186916,0.24922118380062305,0.24143302180685358,0.2472741433021807,0.2488317757009346,0.25038940809968846,0.25,0.24532710280373832,0.24221183800623053,0.24766355140186916,0.24104361370716512,0.24766355140186916,0.24532710280373832,0.25038940809968846,0.2488317757009346,0.25,0.24922118380062305,0.24376947040498442,0.25272585669781933,0.2468847352024922,0.2515576323987539,0.2523364485981308,0.2468847352024922,0.2457165109034268,0.24493769470404986,0.25272585669781933,0.24532710280373832,0.24454828660436137,0.24376947040498442,0.24182242990654207,0.24221183800623053,0.24493769470404986,0.2468847352024922,0.24454828660436137,0.2523364485981308,0.24805295950155765,0.2488317757009346,0.24649532710280375,0.2484423676012461,0.24260124610591902,0.24805295950155765,0.24182242990654207,0.2468847352024922,0.24376947040498442,0.24454828660436137,0.2457165109034268,0.2468847352024922,0.24454828660436137,0.24532710280373832,0.24260124610591902,0.2441588785046729,0.24299065420560748,0.24376947040498442,0.24649532710280375,0.24454828660436137,0.24649532710280375
acled_event_count_demonstrations_lag6,0.28465732087227413,0.28465732087227413,0.2881619937694704,0.2866043613707165,0.2881619937694704,0.2834890965732087,0.28582554517133957,0.28465732087227413,0.2834890965732087,0.2881619937694704,0.28894080996884736,0.28309968847352024,0.2866043613707165,0.2827102803738318,0.28582554517133957,0.2881619937694704,0.28582554517133957,0.2866043613707165,0.2819314641744548,0.2854361370716511,0.29049844236760125,0.28582554517133957,0.2834890965732087,0.28465732087227413,0.28582554517133957,0.2881619937694704,0.28465732087227413,0.28582554517133957,0.28582554517133957,0.286993769470405,0.28582554517133957,0.2866043613707165,0.2881619937694704,0.286993769470405,0.29049844236760125,0.2842679127725857,0.28582554517133957,0.2881619937694704,0.286993769470405,0.286993769470405,0.2834890965732087,0.2842679127725857,0.286993769470405,0.286993769470405,0.28465732087227413,0.2811526479750779,0.29283489096573206,0.2842679127725857,0.28582554517133957,0.2834890965732087,0.28582554517133957,0.2819314641744548,0.2803738317757009,0.29049844236760125,0.2834890965732087,0.2823208722741433,0.2881619937694704,0.2834890965732087,0.2811526479750779,0.2842679127725857,0.2803738317757009,0.29049844236760125,0.2823208722741433,0.28582554517133957,0.2834890965732087,0.28309968847352024,0.29283489096573206,0.2854361370716511,0.28582554517133957,0.28465732087227413,0.28582554517133957,0.2881619937694704,0.2893302180685358,0.2866043613707165,0.2803738317757009,0.28582554517133957,0.2838785046728972,0.2834890965732087,0.2881619937694704,0.2838785046728972,0.286993769470405,0.286993769470405,0.28465732087227413,0.2834890965732087,0.286214953271028,0.2827102803738318,0.28465732087227413,0.286993769470405,0.278816199376947,0.2881619937694704,0.2866043613707165,0.28582554517133957,0.2819314641744548,0.2881619937694704,0.2881619937694704,0.28582554517133957,0.2893302180685358,0.2834890965732087,0.2881619937694704,0.28582554517133957
acled_event_count_lag1,0.39953271028037385,0.4061526479750779,0.40186915887850466,0.39485981308411217,0.39953271028037385,0.4061526479750779,0.4057632398753894,0.411214953271028,0.3960280373831776,0.3909657320872274,0.40264797507788164,0.39330218068535827,0.39057632398753894,0.40186915887850466,0.41705607476635514,0.40031152647975077,0.4007009345794393,0.39485981308411217,0.4127725856697819,0.40809968847352024,0.40381619937694707,0.40654205607476634,0.40420560747663553,0.41004672897196265,0.4104361370716511,0.4057632398753894,0.4162772585669782,0.4135514018691589,0.4061526479750779,0.4174454828660436,0.40848909657320875,0.40498442367601245,0.41394080996884736,0.40420560747663553,0.4104361370716511,0.4073208722741433,0.40498442367601245,0.40109034267912774,0.411993769470405,0.4088785046728972,0.40186915887850466,0.404595015576324,0.4151090342679128,0.4030373831775701,0.411214953271028,0.40264797507788164,0.40848909657320875,0.40498442367601245,0.40109034267912774,0.40654205607476634,0.4088785046728972,0.40809968847352024,0.3929127725856698,0.40186915887850466,0.3987538940809969,0.39797507788161995,0.3917445482866044,0.397196261682243,0.40186915887850466,0.40809968847352024,0.39797507788161995,0.40965732087227413,0.40342679127725856,0.39797507788161995,0.4143302180685358,0.4057632398753894,0.4151090342679128,0.3983644859813084,0.4057632398753894,0.4077102803738318,0.40264797507788164,0.40809968847352024,0.40809968847352024,0.40186915887850466,0.40381619937694707,0.3991433021806854,0.40264797507788164,0.3991433021806854,0.4127725856697819,0.3960280373831776,0.4057632398753894,0.4104361370716511,0.40809968847352024,0.4073208722741433,0.4057632398753894,0.40693146417445486,0.4022585669781932,0.4073208722741433,0.4158878504672897,0.40109034267912774,0.4073208722741433,0.39953271028037385,0.4182242990654206,0.40342679127725856,0.40186915887850466,0.3987538940809969,0.40498442367601245,0.40031152647975077,0.4073208722741433,0.39641744548286606
acled_event_count_lag12,0.39330218068535827,0.39213395638629284,0.3870716510903427,0.39252336448598124,0.40264797507788164,0.37850467289719625,0.411993769470405,0.38823987538940813,0.389797507788162,0.3855140186915888,0.3987538940809968,0.37694704049844235,0.37850467289719625,0.3909657320872274,0.3944704049844237,0.3870716510903427,0.38006230529595014,0.38045171339563866,0.3792834890965732,0.3894080996884735,0.39213395638629284,0.38512461059190034,0.397196261682243,0.39641744548286606,0.3960280373831776,0.397196261682243,0.40459501557632394,0.39330218068535827,0.4080996884735202,0.4030373831775701,0.3940809968847352,0.3960280373831776,0.40732087227414326,0.39330218068535827,0.3901869158878505,0.3925233644859813,0.39447040498442365,0.3901869158878505,0.39252336448598124,0.3909657320872274,0.3917445482866044,0.3870716510903427,0.3940809968847352,0.39758566978193144,0.397196261682243,0.3855140186915888,0.3878504672897196,0.3909657320872274,0.3948598130841121,0.40031152647975077,0.3968068535825545,0.39953271028037385,0.3894080996884735,0.3913551401869159,0.38006230529595014,0.3855140186915888,0.3847352024922118,0.3901869158878505,0.3940809968847352,0.3862928348909657,0.3901869158878505,0.37772585669781933,0.3862928348909657,0.3855140186915888,0.39369158878504673,0.3960280373831776,0.38512461059190034,0.3894080996884735,0.38668224299065423,0.3862928348909657,0.3940809968847352,0.3839563862928349,0.38590342679127726,0.38590342679127726,0.3870716510903427,0.382398753894081,0.40264797507788164,0.38668224299065423,0.3870716510903427,0.39836448598130836,0.40459501557632394,0.3917445482866044,0.3917445482866043,0.3909657320872274,0.39213395638629284,0.4092679127725857,0.3792834890965732,0.3796728971962617,0.397196261682243,0.3808411214953271,0.39641744548286606,0.38512461059190034,0.4077102803738317,0.38161993769470404,0.38317757009345793,0.3870716510903427,0.3870716510903427,0.39330218068535827,0.39758566978193144,0.4077102803738317
acled_event_count_lag3,0.3711059190031153,0.3707165109034268,0.36838006230529596,0.37305295950155765,0.37227414330218067,0.37149532710280375,0.3862928348909657,0.3742211838006231,0.36838006230529596,0.3660436137071651,0.37850467289719625,0.3691588785046729,0.37733644859813087,0.3652647975077882,0.37305295950155765,0.37227414330218067,0.367601246105919,0.3660436137071651,0.3742211838006231,0.3726635514018692,0.3695482866043614,0.37733644859813087,0.3621495327102804,0.3726635514018692,0.37461059190031154,0.3660436137071651,0.37694704049844235,0.38668224299065423,0.37850467289719625,0.36993769470404986,0.37538940809968846,0.37305295950155765,0.3878504672897196,0.37305295950155765,0.37850467289719625,0.38006230529595014,0.36838006230529596,0.37227414330218067,0.37149532710280375,0.3637071651090343,0.38006230529595014,0.3703271028037383,0.3792834890965732,0.36993769470404986,0.37850467289719625,0.3691588785046729,0.3652647975077882,0.3644859813084112,0.37227414330218067,0.3726635514018692,0.37733644859813087,0.3796728971962617,0.3660436137071651,0.37538940809968846,0.37694704049844235,0.3629283489096573,0.3691588785046729,0.3691588785046729,0.37149532710280375,0.37538940809968846,0.37305295950155765,0.37149532710280375,0.3648753894080997,0.3691588785046729,0.3808411214953271,0.367601246105919,0.375,0.37227414330218067,0.37616822429906543,0.37461059190031154,0.3644859813084112,0.3691588785046729,0.3652647975077882,0.36993769470404986,0.3707165109034268,0.3726635514018692,0.37383177570093457,0.3792834890965732,0.37694704049844235,0.37733644859813087,0.37694704049844235,0.37772585669781933,0.3660436137071651,0.3847352024922118,0.367601246105919,0.37149532710280375,0.367601246105919,0.35942367601246106,0.3734423676012461,0.37383177570093457,0.37305295950155765,0.37227414330218067,0.3894080996884735,0.3652647975077882,0.367601246105919,0.37694704049844235,0.37694704049844235,0.3847352024922118,0.36993769470404986,0.3644859813084112
acled_event_count_lag6,0.47040498442367595,0.4618380062305296,0.46534267912772587,0.4641744548286604,0.4657320872274143,0.4669003115264797,0.47741433021806856,0.4719626168224299,0.46261682242990654,0.4649532710280374,0.47663551401869153,0.44937694704049846,0.46028037383177567,0.45950155763239875,0.4657320872274143,0.471183800623053,0.45950155763239875,0.4567757009345794,0.47858255451713394,0.45950155763239875,0.47040498442367595,0.4618380062305296,0.45872274143302183,0.47040498442367595,0.47235202492211836,0.4641744548286604,0.46339563862928346,0.471183800623053,0.48442367601246106,0.46962616822429903,0.46962616822429903,0.4688473520249221,0.46651090342679125,0.4781931464174455,0.4641744548286604,0.46028037383177567,0.46261682242990654,0.46728971962616817,0.46144859813084116,0.46651090342679125,0.4758566978193146,0.46028037383177567,0.4649532710280374,0.4641744548286604,0.48130841121495327,0.46028037383177567,0.47663551401869153,0.45950155763239875,0.46339563862928346,0.4680685358255452,0.46456386292834895,0.46651090342679125,0.463006230529595,0.4649532710280374,0.4649532710280374,0.4571651090342679,0.47040498442367595,0.46339563862928346,0.463006230529595,0.46261682242990654,0.4618380062305296,0.47352024922118374,0.46728971962616817,0.4750778816199377,0.463006230529595,0.46339563862928346,0.46144859813084116,0.47468847352024923,0.47040498442367595,0.4727414330218068,0.4641744548286604,0.45560747663551404,0.46339563862928346,0.46028037383177567,0.4618380062305296,0.4571651090342679,0.4618380062305296,0.47352024922118374,0.4641744548286604,0.4739096573208723,0.47741433021806856,0.4727414330218068,0.46339563862928346,0.4781931464174455,0.4610591900311526,0.46651090342679125,0.46028037383177567,0.46651090342679125,0.4781931464174455,0.4618380062305296,0.4618380062305296,0.46962616822429903,0.4879283489096573,0.46261682242990654,0.46028037383177567,0.47040498442367595,0.46651090342679125,0.4649532710280374,0.46651090342679125,0.4688473520249221
