feature,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
ipc_lag1,0.015808305688157102,0.015733722414509942,0.015590588368290215,0.015808472396824428,0.015759097543249143,0.015861448058857242,0.015849945512642228,0.016315999706410685,0.01590328676078474,0.015961857019175355,0.015701335292766187,0.016065197151020772,0.015873617310781886,0.015664621139136244,0.015604033142281069,0.01573221236072846,0.016192058050098213,0.016439739159617942,0.015385100103203014,0.015571129540538955,0.015339644891793541,0.01573749797909953,0.01588057841538053,0.015914578499473555,0.015592678514710159,0.015670653821725743,0.015840182800232545,0.015620382869109928,0.0154066755891679,0.015520822412113286,0.015950054905368057,0.01572576815783757,0.015268007267562198,0.0156958043045838,0.01590626843456547,0.015449713440140674,0.016051093697202527,0.016229719663111743,0.015813392160687785,0.01554996813081823,0.016025758882996028,0.015807130965870886,0.015693469240065157,0.015950216362283585,0.015834586601137512,0.016035665714226273,0.01603296518365317,0.015574048561390514,0.015483988176578459,0.015582732427158158,0.015542624039690672,0.015638290167724698,0.016016891881482097,0.015132285397557557,0.015681993534390228,0.015867406269717044,0.015952126745049543,0.015972491206911316,0.015540934366036726,0.015592842148484986,0.015835150223713016,0.015642215404986715,0.0158496654491278,0.015810065507435515,0.015563412225345115,0.015735372417736797,0.015650807272543428,0.016063312760506543,0.015999360567664857,0.01613194287248077,0.01562536738766607,0.015829037054320042,0.01601550198024277,0.015807957426925773,0.015800671684892985,0.016329985613997813,0.015612378440477758,0.01605374980814023,0.01565157291192987,0.015645816658881987,0.015816496859498413,0.0156083844123898,0.01620348505756137,0.01590950850974497,0.015782063460411756,0.0165562616576472,0.015478201380537944,0.01584927806960666,0.015678043831579,0.015714959787870016,0.015985347642667413,0.015459110210245156,0.016227723465838558,0.01589649760241157,0.015562999496040371,0.015607769805360114,0.015985379105976243,0.01562531559264784,0.01573047645391993,0.016289705453853855
ipc_lag4,0.010558654323085014,0.01045852697294917,0.010292579392666973,0.010420010292622729,0.010487151432947659,0.010746273888328587,0.010268797595891057,0.010704693724881614,0.010507006180999942,0.0105724009477372,0.010382832663213616,0.010730757732256842,0.010514550992390913,0.010518052211432843,0.010186758152179056,0.010377212709676644,0.010756281653099428,0.010925865878310957,0.010242589451174356,0.01037900740325943,0.010137575370060029,0.010543474151260643,0.01054238363327803,0.010693556568968515,0.010376532896550257,0.01044060076619597,0.01052820963605317,0.01048024606711563,0.010217468035720257,0.010462298907053871,0.0105840820225984,0.010369258235987971,0.010231149102432557,0.0105736987982934,0.010585116792552387,0.010284945299673429,0.010647036018714329,0.010853330720570755,0.010464136916439886,0.010475668000141486,0.0106138169249361,0.010339994452429486,0.010522201148214342,0.010710318538159801,0.010620941153013142,0.010507843281798329,0.010757253077595286,0.010499654016041684,0.010209579339773941,0.010382335808662786,0.010527819101019973,0.010464137829512858,0.010416682161018214,0.00999607641458707,0.010307842353172043,0.01062253416264274,0.010695902717950985,0.010724716253132942,0.01024729374778063,0.010463326654053614,0.01047276769404123,0.010583633993472544,0.010553846810049557,0.010361344141847457,0.010377240001418028,0.0105493311247876,0.010381619082112329,0.010789085775705972,0.01038785440945787,0.010715660361321886,0.010297859451028372,0.010367334760520172,0.010524430615687185,0.010382022347251843,0.010557697003536143,0.010883395751002844,0.010411706134352328,0.0105841388785644,0.010419129235881158,0.0104254329483009,0.010474481834162544,0.010445533258013185,0.010644110240840199,0.010629754169441143,0.01056465339283304,0.010872995663502657,0.010381503191837957,0.010496981951102328,0.010577023828041784,0.010551557446966,0.010583549997185058,0.010430515553786542,0.010574728336626942,0.010516905987606072,0.010363599909745915,0.010441446393119684,0.010621106720292987,0.0104111698841574,0.010405720807740129,0.01082824081446887
ipc_lag8,0.003963648877896372,0.003906587427185372,0.0038796597616586144,0.003958002784877743,0.003960582716729,0.003934453831990028,0.003907080902178628,0.004032345134393199,0.003920212294889057,0.003986303298711228,0.003911911018358214,0.003949593839946914,0.004025712750638915,0.003936317641979557,0.003879363257024457,0.003929545940281386,0.0040535258958078,0.004048847649723115,0.0038762716762017,0.003975052524538057,0.0038826000275947285,0.004000343986736,0.003964537842911428,0.004011179704087471,0.003926685506736757,0.003925318708776828,0.003967909797721829,0.0039389109484338145,0.0038501458800230858,0.0039365018982578,0.003994214364311814,0.0039374957137700145,0.0038557704832249858,0.004010144192751572,0.004008921904245572,0.003898416502428428,0.004003190573585014,0.0040405186772207,0.003953846494160015,0.003915502896280699,0.003937611280093185,0.003906816666356215,0.003958159879181,0.003999647079228557,0.0039918294744576135,0.0040032565806154856,0.004032616863247385,0.003958496109319457,0.003869445553881986,0.0038966474559034995,0.0038798829955754713,0.003914567816025771,0.003938184209351314,0.0037859253811315286,0.003971331870964429,0.004014664482122972,0.004062113678166171,0.004031654815869757,0.003908680865008186,0.003932417067997214,0.003958996209954829,0.003977264723303515,0.004002741930085629,0.0039819174521403145,0.0038871721535449284,0.004016604082352586,0.0038990291091881286,0.003951265306708514,0.003887660774907586,0.004002876386954014,0.0039448831386992575,0.003957668036431529,0.003954384312242058,0.003929669239192843,0.003991093205721085,0.004095557821067243,0.003902148406814301,0.0039191955378262,0.003942722231263286,0.003899399175101657,0.003923574622993971,0.0038541091691892573,0.004006879607017086,0.0040144168151056425,0.003997561958789986,0.004093635455600614,0.003916120755807272,0.003934110888957628,0.003944674733973858,0.004024254096196686,0.003997937623516757,0.003924444645294915,0.003975652268291029,0.003955874537807415,0.0039014741958631146,0.003939321469274071,0.003972461774831899,0.0038891736228285,0.003962019159694985,0.004052639814280943
ipc_mean12,0.0104535957849419,0.010305848435890287,0.010200547561322715,0.010488189786288415,0.010289130944326914,0.0104590205073958,0.010228023455026129,0.010569860403096171,0.010352364642470729,0.010448099239611186,0.010281327481545298,0.010497841292237242,0.010356044029323086,0.010450140294244728,0.010131441551816656,0.010300074225028143,0.010562086719841856,0.010763604363970685,0.010124055796166657,0.010319754224845684,0.010045405586765014,0.010293380368256043,0.010381709097463629,0.010442606638804416,0.010309154595545458,0.010255522207816158,0.0103361006856686,0.010250865585122757,0.0102484683600089,0.010255736185488685,0.010419259069633313,0.010306389973940287,0.0099814859784471,0.010421858648280855,0.010480818725808758,0.010145360758950072,0.010529753593884214,0.010704815660421585,0.010185635791017958,0.010327071355506399,0.01039425928118273,0.010324756735558771,0.010258606075681558,0.010422596581074287,0.010454254066578215,0.010336362371895228,0.010539695931807857,0.010415192446757942,0.010139818576976841,0.010320066754011656,0.010272805327348686,0.010238182630204642,0.010282495157697401,0.009869773621323916,0.010062420250697372,0.010456141816970771,0.010502625285376543,0.010425934991878985,0.010017464302808714,0.0101491654502931,0.010292717524931857,0.010098686420899658,0.010469666241696556,0.010385008337607471,0.010069002249361386,0.010263642120944386,0.010313827020811314,0.010537426869060815,0.010214621805239013,0.010425082750922557,0.01010312384742457,0.010162485783966743,0.010391695531911172,0.010258955596126785,0.01042772149453973,0.010625849271221099,0.010122388748543713,0.010265223566355472,0.0103227428479374,0.0103609349602338,0.010299886583646185,0.010226535895792971,0.010457597376077642,0.0104618191684135,0.010304473613413027,0.010743951968554127,0.010159135773675972,0.010340763700517456,0.010370229805433544,0.01036841282535707,0.010547672992368973,0.010219786635519059,0.010480211300612,0.010190269860712742,0.010216120237553944,0.010085148989057742,0.010237077339400472,0.0102290767786366,0.010171734133103,0.010510884748854385
ha_share_lag1,0.0026836608321287717,0.0026805417489151285,0.0026958307180197996,0.0027052148775882573,0.0025996274859987575,0.0027532091967839003,0.0025951380886933143,0.0027413710936909147,0.002637417668371086,0.002729826830220828,0.0026936684332605,0.002678094347087657,0.002762800622283886,0.002698542045507357,0.0026559434608557286,0.002712777615361843,0.0026992970906976146,0.0027190405146051,0.0026754384991664287,0.002652656579008157,0.002746484235723,0.0027097913172373857,0.0026605843716555715,0.0026813345727310714,0.0025876497165434717,0.002737576489507343,0.0026546218995273717,0.002682093243835571,0.0026460109569661,0.0026283539261488568,0.0026956520502649287,0.002762715014170843,0.002605209095208986,0.0026506004416071427,0.002661737764302814,0.002690854001974214,0.0027575342561118855,0.0027752485093543574,0.0026408338590435004,0.0026200600687302433,0.0025953358992243567,0.0026438759169473856,0.0026261610614555855,0.0027829905182181714,0.0027097256598336,0.002722902858887,0.002763407422433843,0.0026838377581646137,0.0026320920882016144,0.0026100745522483143,0.0026145180324950285,0.002711741354551586,0.002670223428199929,0.0026595906393106863,0.0026891166160149,0.0026510729093754434,0.0027533859009095285,0.0028268230518447715,0.002640033841507528,0.002651784659758271,0.0026991683610176,0.002688329761113714,0.002750621577970528,0.002672831929930828,0.002641345196306872,0.0027653301987992283,0.002672443818069743,0.002674861803575329,0.002638240972022257,0.002692232128253814,0.002701231784412,0.002709247918002857,0.0027387168193542285,0.0026446537926837856,0.002613283005490057,0.002741593375409529,0.0026570894858786573,0.0027050025924217,0.0026649464900956143,0.0026616385310133718,0.0026422368793593146,0.0026284128867353,0.002728263247904829,0.002657343222757786,0.0027252351302385286,0.0027170255800457862,0.0026572865633327997,0.0027428067212997573,0.002712856602399143,0.0026708471708929288,0.002680054063243157,0.0026587465418869576,0.0026762536676985566,0.0026893562674867285,0.0027242366813057285,0.0026920079723687282,0.0027343605809714002,0.002594779466821686,0.0027412824768166285,0.002752614627407129
ha_share_lag4,0.002284792984948457,0.0022169486241421575,0.0021828003555138856,0.0022278179632050144,0.0021912040845027,0.0022175350192771143,0.002168114173863157,0.002203644128314529,0.0022731580795123,0.002282642110099014,0.002154516515333557,0.0022419175574929714,0.002279978428836043,0.0022050885578896143,0.002280758913027114,0.0021945988920281283,0.0022778481306225,0.0022891796760321,0.0021875570700518854,0.0022503102253713567,0.002219951312770457,0.0022485306823790715,0.002252510376732871,0.0022042818651471716,0.0021526589950598145,0.0022626470530130575,0.0022013947597768002,0.0022036766754501428,0.0022309356854073427,0.0022057837620255857,0.002263019010738357,0.002248092003431186,0.002212047677186843,0.0022205407758477,0.002203544723463943,0.0022041642825744714,0.0022768972926879147,0.0022975645793561284,0.0022054250498958,0.0021844884987873574,0.0021861402578238855,0.0022228022205479,0.0021180165741564857,0.0023158414043990714,0.002241844105093672,0.0022337474405563144,0.002207386787349529,0.0021840669534780284,0.0022224972710798287,0.0021346199505259717,0.002187208559664043,0.0022291586315929856,0.0022742709705531714,0.002188987335100814,0.0022099207762011287,0.0022460876235708,0.0022886398386397287,0.0023564026735505145,0.0022087065763961573,0.0022184059548367,0.0021590184970742858,0.0022321671098634284,0.002261237329156928,0.002228659908283743,0.002112086755081543,0.0022778755047646146,0.0021891449245718003,0.0022161248033193285,0.0021880159265688856,0.0022079957252719717,0.0022200605972903568,0.0021953808897690144,0.002267856399029757,0.002221747434137657,0.0021799375742343713,0.0022608212138529858,0.002183976316933743,0.0021719933727386287,0.0022296773337594,0.0022561270383273284,0.0021704169941144567,0.0022122401733058713,0.0023163073675078996,0.0022973144419291282,0.0022777344826364434,0.002227031581947814,0.0021891674656016715,0.0022677011127879,0.0022529579687649145,0.0022500303597570138,0.0022552860408912288,0.002139248717286457,0.002217895025476143,0.002259409850047372,0.0022485302172268145,0.0022189774612356716,0.0022722909683451573,0.0022060907895894003,0.0022052802891929,0.0022683312366816575
ha_share_lag8,0.0026229700872754855,0.0025094225292541425,0.002526121552123357,0.002540669387782714,0.0025556162344090717,0.0025800737010749715,0.002472350655229014,0.0025640578890199855,0.002549799330956857,0.0025587439678491286,0.002491442423437486,0.002526612598350371,0.0026064926742611003,0.0025216315055147,0.0026200467144518002,0.002481226904551443,0.0026215587065848,0.0026576399782665427,0.0025065567299944005,0.0025723593135510573,0.0025523918962012,0.0025802955651569,0.002609161196092043,0.002623453664402,0.0024931305404228424,0.002655085924255243,0.0024814169443953572,0.0024902906038994856,0.002565701436054985,0.0025657284647316284,0.002530809032745714,0.0025064129870937426,0.0025227784843964854,0.002561784792073186,0.002556105245116014,0.002558578257006657,0.0026230457815242425,0.0026544899460672435,0.002584327857627971,0.0025629244526887856,0.0024708276632531717,0.002562483935210428,0.002455961183894643,0.0026646733559124855,0.002520227122335343,0.002551921806709843,0.002539276516302029,0.002414324513618557,0.002518721481665214,0.002446966426627457,0.002640944557873343,0.0025388083565483282,0.002628470024034243,0.002430602789045086,0.0024499336199836283,0.0026012410790062996,0.0026009173292266285,0.0026630560722466,0.002584398561657686,0.0024568500333831144,0.0025373882040710853,0.0025841902109257284,0.002659091089671571,0.0024779412533627717,0.0024014515712249716,0.002592619317275114,0.0025778590688791997,0.002565735338077771,0.0025143891045290713,0.002556899830737657,0.002527100011043814,0.0024845655793456567,0.0025745390680928285,0.0025535091997468573,0.0024953813675749,0.0026002906428930143,0.002568314626550529,0.002563363773816729,0.002511984017065771,0.0025376454717143285,0.0024850897644478572,0.0025133819893998284,0.0025895495748531,0.0025828345557207285,0.002573078380974114,0.002550618452211371,0.0025042477099184715,0.0025709145475640858,0.0026425804328495143,0.0025047183255684433,0.0026828864266801,0.002424098571080314,0.002547976984247671,0.002588436490105414,0.0025470866909806287,0.002587145149151571,0.002589745526008886,0.0025484635440728284,0.0025700634041261714,0.002553701345584286
ha_share_mean12,0.0022641638377479145,0.0022260342278804857,0.002183671763606171,0.002192110066053586,0.0021826123314690428,0.002224427747470086,0.0021699763485464284,0.0022030717963665287,0.0022308303245866714,0.0021924626475110856,0.002138928317611629,0.002253933707447043,0.0022045496412897714,0.0021691161782632002,0.0021868478421425714,0.0022122779198610856,0.0022315845237492857,0.002254195817293186,0.0021684053005918426,0.0022103566737462,0.002168739276315714,0.002204018532464386,0.002222861894835757,0.0021747574900716714,0.002174174381605143,0.0022248407926411143,0.002151468950790214,0.0021726140071803997,0.0021790492348894145,0.0022045257142002425,0.0022377936140066286,0.002191107767160143,0.0021489973377642143,0.002187425815069929,0.0021813703723974572,0.0022098824591712143,0.0022504491557177567,0.0022249813113428573,0.002150580702758171,0.0021732387602458,0.002185209023688957,0.0021657625868424573,0.002172985634098057,0.0022318577114091433,0.0022260634516055714,0.0022276599792719,0.0022035950925277143,0.0021881117911724856,0.0021559539518304855,0.002187942552944472,0.002227398327495329,0.002221720536752414,0.002196069168416043,0.0021470744920545,0.0021471787502781573,0.0021648617088308145,0.002210699298938843,0.002268615653367257,0.0021895721433311715,0.002156756616927657,0.0021631310632749573,0.0021700818216624997,0.0022388877220614854,0.0021940557181576144,0.002130618645637957,0.0022142523017306287,0.002192821689313157,0.0022092517765838573,0.002198162594768443,0.002230729015017543,0.0022181721392151715,0.0022225429404679,0.0022403571860991575,0.002217384507258086,0.0021839356717729998,0.0022157101647872286,0.002124806951834314,0.002207379563791443,0.0022320864957262286,0.002208679748453571,0.002198781264806543,0.0021788333810949857,0.0022277656846311144,0.0021777369430972856,0.0022051888104884713,0.0022110666527998145,0.0021400847438655286,0.0022165650292660997,0.002192821415680114,0.002190863691114357,0.0022377392166211857,0.0021394461523663714,0.0021410519642614144,0.0022103864704755,0.002168636427610314,0.0021834708650170288,0.0022117229993558287,0.0021342151248324,0.0022097996931161002,0.0022635323817373717
total_rainfall_mm,0.0048128443649106565,0.004679810531758329,0.004705350952862929,0.004739165524544157,0.0046546284016421285,0.004763336593833657,0.0045917559872689145,0.004796683840237472,0.004710689804841943,0.004757623025796472,0.0046050396879293,0.004735174613502158,0.0047364775771200004,0.0046371745785907,0.004669742232271957,0.004712299824242014,0.004712341760585457,0.004710970235116915,0.004636699202723557,0.004722124351751815,0.004690556117392714,0.004770355896323971,0.004654571841309971,0.0046965022178482,0.0046464978692778575,0.004719513281267014,0.004671727586619286,0.004723936096565929,0.004738129355756128,0.004656932139818029,0.0046791650566072275,0.004684444965642472,0.004620562310284371,0.004817349006369814,0.004659619439702628,0.0046095796983398425,0.0048003983678890005,0.0046916844928189564,0.0046274348241447435,0.004681241367682057,0.0047011390006266715,0.004830436686969671,0.0046562585792813424,0.004882711639383657,0.0047392049567164295,0.0046825953577214,0.004789220023378743,0.004788314831505657,0.004565397993750514,0.004741546417404714,0.004733578459043329,0.0046587059329906005,0.004713137234730386,0.004619410703117785,0.004629514793053257,0.004698189897802215,0.0048528560646064,0.004746595504644157,0.0045381594276088,0.004796758548651242,0.0047458188025067865,0.004615395969664329,0.004773801994894385,0.004840839766468585,0.004649448286952028,0.004754061924924687,0.004594921879287542,0.004733814358102386,0.004660120430158357,0.0047475519185023,0.004656775345192871,0.0046709611148565006,0.004745853315962415,0.0047337691918810714,0.004715457634167043,0.004755008381665743,0.004620396109753301,0.004640152177166372,0.0046427351029108286,0.004736715699227115,0.004688789562190585,0.004710166562710542,0.0047006218838905,0.004673174733785586,0.004726714906094228,0.0047305377525534,0.004586926647328571,0.0047648288925137006,0.004733769248173729,0.004764088862113,0.004716303267314814,0.004688674458623471,0.004658976405730615,0.004672284920171271,0.004737457695737972,0.004678584807816286,0.0046664328247182,0.004624512055360572,0.004712288137459886,0.004764517090194399
wet_days,0.006176278813808272,0.006035906687761143,0.006094200441389157,0.006033561986992857,0.006009732034320743,0.006193091981418243,0.005976841332424,0.006250206852279129,0.006059077625579057,0.006188951808831943,0.005895877354261571,0.006031387936873128,0.006084293983502728,0.006014797318383572,0.006066058405475401,0.005874515961624771,0.006315535240422786,0.006055411907955529,0.005983017788138256,0.0060756796129698,0.0060695426364095,0.0061473324255112,0.005952157530694058,0.006284410647791572,0.005921498981982086,0.006317542784928671,0.006085317958392699,0.006074893725674129,0.006144286212905143,0.005996077342159615,0.006048546746268643,0.006036208112547742,0.0059933447861109995,0.006279441547675028,0.006104635198351071,0.0058864438123856005,0.006251231558411229,0.006048103564422758,0.006185863076009471,0.0060929920325901565,0.006090602603958701,0.006240392858564129,0.005960863567922115,0.00626433567624443,0.006091775801726028,0.006136236643149543,0.006180494108137187,0.006163826749039415,0.005813924045778072,0.005954049850257414,0.006017639964890728,0.005905568639852986,0.006034187827037972,0.005851548282526943,0.0060226438082091145,0.006221547461554443,0.0061399114905318145,0.006223373779646471,0.005963571716586186,0.006153071210274385,0.006021547997809115,0.0061267997032756006,0.006325377103419057,0.006161336003132257,0.005925138409319143,0.006212600523283028,0.0059562984243725,0.006059388272377915,0.006016083876085842,0.006174916211191586,0.006130020929397272,0.005963402810786415,0.006205732750997313,0.0060833597249184855,0.005976396779467914,0.006233181739681257,0.005987598020854699,0.005901686899375357,0.006057262996607827,0.006152676547185658,0.0060952447382035,0.0060266850764442575,0.006074065251409215,0.006162142398774371,0.006149993789804342,0.006123359777021571,0.006063668410054899,0.006314610050629471,0.0061937287162194725,0.006174663170034485,0.006111103267615686,0.005952947616671514,0.005918989929718371,0.006032776336477128,0.0061913245478117575,0.006083203538206885,0.006225253974419085,0.006034336355794457,0.006212899961665572,0.006140709408503828
