time,zone_code,zone_name,split,cluster,lead,base1,subject,predicted_cause,is_compound,top1_category,top1_score,top2_category,top2_score,margin,score_DROUGHT,score_FLOODING,score_CONFLICT,score_MARKET_SHOCK,shap_DROUGHT_spi_3,shap_DROUGHT_ndvi_anomaly,shap_DROUGHT_ssmi_3,shap_DROUGHT_spei_3,shap_FLOODING_spi_3,shap_FLOODING_ssmi_3,shap_FLOODING_glofas_exceed_2yr,shap_CONFLICT_acled_event_count,shap_CONFLICT_acled_fatalities,shap_MARKET_SHOCK_grain_price_index,shap_MARKET_SHOCK_price_volatility,shap_MARKET_SHOCK_food_cpi_yoy_change,shap_MARKET_SHOCK_exchange_rate
2020-10-01,ET0712,Alle,test,agropastoral,0,2.195568139300147,ensemble,FLOODING,False,FLOODING,0.007950800893123083,MARKET_SHOCK,0.005837101917657867,0.26584730316834193,0.0,0.007950800893123083,0.0,0.005837101917657867,0.0,0.0,0.0,0.0,0.0007498398642343791,0.007200961028888704,0.0,0.0,0.0,0.0,0.002691704873579742,0.003141666433706989,3.7306103711359424e-06
2020-10-01,ET1201,Nuwer,test,agropastoral,0,1.4667098563904435,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.0036494362334132924,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0036494362334132924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017248536929961196,0.0019127646946017467,1.181784581542598e-05
2021-02-01,ET0410,East Hararge,test,agropastoral,0,2.036011607568569,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.007819747711583796,CONFLICT,0.0008469818342394234,0.8916868081326018,0.0008407070646136159,0.0,0.0008469818342394234,0.007819747711583796,0.0008407070646136159,0.0,0.0,0.0,0.0,0.0,0.0,0.0007795155916947158,6.746624254470762e-05,0.0,0.0062316627612777845,0.001586713753206042,1.3711970999675465e-06
2021-02-01,ET0502,Fafan,test,agropastoral,0,1.8805093083597455,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.008582255477592851,DROUGHT,0.0013719273381112276,0.8401437312495357,0.0013719273381112276,0.0,0.0,0.008582255477592851,0.0013719273381112276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006899852708880392,0.0016810315716124912,1.3711970999675465e-06
2021-02-01,ET0707,South Omo,test,agropastoral,0,1.9594273538299845,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.010824588225729334,DROUGHT,0.0005474531810584634,0.9494250340389667,0.0005474531810584634,0.0,0.0,0.010824588225729334,0.0005474531810584634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00850008068891089,0.0022634432697364835,6.106426708196006e-05
2021-02-01,ET0712,Alle,test,agropastoral,0,1.995676359840665,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.004669928054980531,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.004669928054980531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023847813285465843,0.0022464430259724003,3.8703700461545285e-05
2021-02-01,ET1201,Nuwer,test,agropastoral,0,1.4667098563904435,ensemble,FLOODING,False,FLOODING,0.0061734032759581114,MARKET_SHOCK,0.003225789706127142,0.4774697906599176,0.0,0.0061734032759581114,0.0,0.003225789706127142,0.0,0.0,0.0,0.0,0.0016875280310223709,0.00448587524493574,0.0,0.0,0.0,0.0,0.0012426973013276122,0.0019713794495403404,1.1712955259189707e-05
2021-06-01,ET0410,East Hararge,test,agropastoral,0,1.8835227218291868,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.009709406913506446,DROUGHT,0.004741933345561896,0.5116145210717717,0.004741933345561896,0.0009133875620649903,0.0016977415428875789,0.009709406913506446,0.0,0.0,0.004741933345561896,0.0,0.0009133875620649903,0.0,0.0,0.0006155846294437592,0.0010821569134438196,0.0,0.007084054439945191,0.0026186134060699074,6.739067491347405e-06
2021-06-01,ET0502,Fafan,test,agropastoral,0,1.889533131324704,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.011258472057763747,FLOODING,0.0014469356345509544,0.8714802837252538,0.0,0.0014469356345509544,0.0008758489885239666,0.011258472057763747,0.0,0.0,0.0,0.0,0.0014469356345509544,0.0,0.0,0.0008758489885239666,0.0,0.0,0.009328788314833537,0.0019283125458302412,1.3711970999675465e-06
2021-06-01,ET0707,South Omo,test,agropastoral,0,2.1307833807317382,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.005654970446278675,FLOODING,0.001488025173809923,0.73686419974323,0.0,0.001488025173809923,0.0,0.005654970446278675,0.0,0.0,0.0,0.0,0.001488025173809923,0.0,0.0,0.0,0.0,0.0,0.003876221963825791,0.0017787484824528844,0.0
2021-06-01,ET0712,Alle,test,agropastoral,0,2.0,ensemble,COMPOUND,True,MARKET_SHOCK,0.005083875339765397,DROUGHT,0.005036397555571745,0.009338896220032693,0.005036397555571745,0.0010777940370480983,0.0,0.005083875339765397,0.0,0.0,0.005036397555571745,0.0,0.0010777940370480983,0.0,0.0,0.0,0.0,0.0,0.002189872873826612,0.0028880512922236467,5.951173715138493e-06
2021-06-01,ET1201,Nuwer,test,agropastoral,0,1.0,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.0032468820092461034,DROUGHT,0.0012268484401601128,0.6221456656982198,0.0012268484401601128,0.0,0.0,0.0032468820092461034,0.0,0.0,0.0012268484401601128,0.0,0.0,0.0,0.0,0.0,0.0,0.0008439803664326672,0.0010159511043409332,0.0013783079490366995,8.642589435803653e-06
2021-10-01,ET0410,East Hararge,test,agropastoral,0,2.8184984227427714,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.01300618027054068,DROUGHT,0.004049155881700706,0.6886744764816043,0.004049155881700706,0.0022660094711220388,0.0006801268068337971,0.01300618027054068,0.0,0.0,0.004049155881700706,0.0,0.0022660094711220388,0.0,0.0,0.00041528932498407703,0.00026483748184972004,0.0,0.010894898890971045,0.0020679860755246806,4.3295304044952604e-05
2021-10-01,ET0502,Fafan,test,agropastoral,0,1.9291946239903093,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.012309538775376598,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.012309538775376598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010028397260857122,0.002245047257526424,3.609425699305239e-05
2021-10-01,ET0707,South Omo,test,agropastoral,0,2.291801297335209,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.014683163061113358,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.014683163061113358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.145646182458283e-05,0.012546058429848593,0.0020930750388293597,2.5731306108224375e-06
2021-10-01,ET0712,Alle,test,agropastoral,0,2.967720102303546,ensemble,COMPOUND,True,DROUGHT,0.00537433636129131,MARKET_SHOCK,0.004582603201581576,0.14731738143749176,0.00537433636129131,0.0013913808504763068,0.0,0.004582603201581576,0.0,0.0,0.00537433636129131,0.0,0.0013913808504763068,0.0,0.0,0.0,0.0,0.0,0.0028430416696570296,0.0017147736265110008,2.4787905413545704e-05
2021-10-01,ET1201,Nuwer,test,agropastoral,0,1.0,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.007459271132382036,DROUGHT,0.00026862945670450087,0.9639871708727235,0.00026862945670450087,0.0,0.0,0.007459271132382036,0.00026862945670450087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005415725738673108,0.004475183671210901,0.0024283283712768773,1.4186516026946579e-05
2022-02-01,ET0410,East Hararge,test,agropastoral,0,2.3359418533760627,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.009747209903408556,DROUGHT,0.00043284888599996523,0.9555925346545989,0.00043284888599996523,0.0,0.0,0.009747209903408556,0.0,0.0,0.00043284888599996523,0.0,0.0,0.0,0.0,0.0,0.0,1.2559533557059674e-05,0.00839890415103048,0.0013276471080305111,8.099110790504742e-06
2022-02-01,ET0502,Fafan,test,agropastoral,0,1.9355522436852095,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.01272164745094596,CONFLICT,0.00169998351972959,0.8663708040735572,0.0,0.0,0.00169998351972959,0.01272164745094596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011173986867984642,0.0005825848329311258,0.0,0.011479406869824916,0.001236630636370285,5.609944750759229e-06
2022-02-01,ET0707,South Omo,test,agropastoral,0,2.017519040999888,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.010713390151220827,DROUGHT,0.0018824890703660647,0.8242863329166119,0.0018824890703660647,0.0,0.0,0.010713390151220827,0.0,0.0,0.0018824890703660647,0.0,0.0,0.0,0.0,0.0,0.0,3.880862376311465e-05,0.008366442484542137,0.0022969335943873823,1.1205448528193052e-05
2022-02-01,ET0712,Alle,test,agropastoral,0,1.995676359840665,ensemble,COMPOUND,True,MARKET_SHOCK,0.004806588033381099,DROUGHT,0.004636151243420949,0.03545899685525147,0.004636151243420949,0.0,0.0,0.004806588033381099,0.00012537524180055627,0.0,0.004510776001620392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021170774890921563,0.0026201243036192328,6.938624066970947e-05
2022-02-01,ET1201,Nuwer,test,agropastoral,0,1.0,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.006276692329951916,FLOODING,0.0014841478247800725,0.7635461885398098,0.0,0.0014841478247800725,0.0010686563305871298,0.006276692329951916,0.0,0.0,0.0,0.0,0.0014841478247800725,0.0,0.0,0.0005789558036082505,0.0004897005269788793,0.0,0.004170348295916993,0.002091352600456918,1.4991433578004814e-05
2022-06-01,ET0410,East Hararge,test,agropastoral,0,2.9187432673243627,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.009594931404806153,DROUGHT,0.005609512622044878,0.41536709483560846,0.005609512622044878,0.0,0.0012321304498308645,0.009594931404806153,0.0013063478120626292,0.0,0.004303164809982249,0.0,0.0,0.0,0.0,0.0008861575376823862,0.00034597291214847833,6.163922320537186e-06,0.00750697783635372,0.0020474806969005745,3.430894923132041e-05
2022-06-01,ET0502,Fafan,test,agropastoral,0,1.927011600688313,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.00892554901708116,DROUGHT,0.0019411196145871163,0.782520984325746,0.0019411196145871163,0.0,0.0,0.00892554901708116,0.0019411196145871163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006823114250302651,0.0020968711138151953,5.563652963315867e-06
2022-06-01,ET0707,South Omo,test,agropastoral,0,2.326376046467063,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.008258206685554824,DROUGHT,5.0352035600016026e-05,0.9939027881576165,5.0352035600016026e-05,0.0,0.0,0.008258206685554824,5.0352035600016026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00614036679442677,0.002096022521662405,2.181736946564756e-05
2022-06-01,ET0712,Alle,test,agropastoral,0,2.99135271968133,ensemble,DROUGHT,False,DROUGHT,0.005021893125565247,MARKET_SHOCK,0.003407513798869521,0.3214682762716136,0.005021893125565247,0.0,0.0,0.003407513798869521,0.0,0.0,0.005021893125565247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001659091148838778,0.001708032235621135,4.0390414409607695e-05
2022-06-01,ET1201,Nuwer,test,agropastoral,0,1.0,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.005090375973214718,FLOODING,0.001722224369164703,0.661670497773258,0.0,0.001722224369164703,0.0,0.005090375973214718,0.0,0.0,0.0,0.0,0.001722224369164703,0.0,0.0,0.0,0.0,0.0,0.0034052299232454975,0.0016737207539285505,1.142529604067028e-05
2022-10-01,ET0410,East Hararge,test,agropastoral,0,2.924603512859421,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.00750932895455653,DROUGHT,0.005465620985538748,0.27215587190087015,0.005465620985538748,0.0,0.0,0.00750932895455653,0.0,0.0,0.005465620985538748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005370482994568696,0.0021113357614449832,2.7510198542851453e-05
2022-10-01,ET0502,Fafan,test,agropastoral,0,2.7515463772981845,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.013169088260672989,CONFLICT,0.0005676738530946423,0.9568934582365968,8.493923906375427e-05,0.0,0.0005676738530946423,0.013169088260672989,8.493923906375427e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00046990292019459453,9.777093290004784e-05,0.0,0.010740063302736129,0.002420012394590328,9.012563346531632e-06
2022-10-01,ET0707,South Omo,test,agropastoral,0,2.859433840686634,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.0033304346727996525,CONFLICT,0.0008677565294162333,0.7394464642998765,0.00028636616924594335,0.0,0.0008677565294162333,0.0033304346727996525,0.0,0.0,0.00028636616924594335,0.0,0.0,0.0,0.0,0.0008677565294162333,0.0,0.0,0.0013025786409784812,0.0019776659173783196,5.0190114442851746e-05
2022-10-01,ET0712,Alle,test,agropastoral,0,2.9416887409571837,ensemble,DROUGHT,False,DROUGHT,0.00718155683379759,MARKET_SHOCK,0.005388148072836463,0.249724231453694,0.00718155683379759,0.0,0.0,0.005388148072836463,0.0,0.0,0.00718155683379759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026232455628979667,0.0027490991410990435,1.580336883945293e-05
2022-10-01,ET1201,Nuwer,test,agropastoral,0,1.0,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.005504031729495493,FLOODING,0.0013517669312276977,0.7544042262722197,0.0,0.0013517669312276977,0.0012977886955940847,0.005504031729495493,0.0,0.0,0.0,0.0,0.0013517669312276977,0.0,0.0,0.0008827165914571015,0.0004150721041369832,2.838093641623676e-06,0.003735956435476411,0.0017549654296889153,1.0271770688543488e-05
2020-02-01,ET0410,East Hararge,test,agropastoral,1,2.7917085629162823,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.0014261724234049418,CONFLICT,0.0004730665938179212,0.6682963531937537,0.0,0.0,0.0004730665938179212,0.0014261724234049418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004730665938179212,0.0,0.0,0.0005067509857799365,0.0009194214376250054,0.0
2020-02-01,ET0502,Fafan,test,agropastoral,1,2.189456183620086,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.001895039033014169,CONFLICT,0.0009371678617175197,0.5054625021486232,0.0,0.00014246543038191778,0.0009371678617175197,0.001895039033014169,0.0,0.0,0.0,0.0,0.00014246543038191778,0.0,0.0,0.0009371678617175197,0.0,0.0,0.0009551893788105374,0.0009398496542036315,0.0
2020-02-01,ET0707,South Omo,test,agropastoral,1,2.162202779331769,ensemble,FLOODING,False,FLOODING,0.014709355918598994,CONFLICT,0.0018142717946063463,0.876658651497288,0.0,0.014709355918598994,0.0018142717946063463,0.001730133881111898,0.0,0.0,0.0,0.0,0.0003685888316648714,0.014340767086934122,0.0,0.0018142717946063463,0.0,0.0,0.0005196824439671185,0.0012104514371447796,0.0
2020-02-01,ET0712,Alle,test,agropastoral,1,1.995676359840665,ensemble,FLOODING,False,FLOODING,0.010720196637282102,MARKET_SHOCK,0.0013409420455909936,0.8749144170613867,0.0,0.010720196637282102,0.0,0.0013409420455909936,0.0,0.0,0.0,0.0,0.0005536367837932613,0.01016655985348884,0.0,0.0,0.0,0.0,0.0003331579637655303,0.0010077840818254634,0.0
2020-02-01,ET1201,Nuwer,test,agropastoral,1,1.0,ensemble,COMPOUND,True,MARKET_SHOCK,0.002879324462271775,FLOODING,0.0025403792996297235,0.11771690446259231,0.0,0.0025403792996297235,0.0,0.002879324462271775,0.0,0.0,0.0,0.0,7.562791718812318e-05,0.0024647513824416004,0.0,0.0,0.0,0.0,0.0003609335363128954,0.0025183909259588796,0.0
2020-06-01,ET0410,East Hararge,test,agropastoral,1,1.5339988634756343,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.0015102100775231306,CONFLICT,0.0010368539221956184,0.3134372908594647,0.0,0.0004456161140439264,0.0010368539221956184,0.0015102100775231306,0.0,0.0,0.0,0.0,0.0,0.0,0.0004456161140439264,0.0010368539221956184,0.0,0.0,0.00025546490923797696,0.0012097864723469816,4.4958695938171944e-05
2020-06-01,ET0502,Fafan,test,agropastoral,1,2.0715855158401473,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.0018594359157423372,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0018594359157423372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009819959605240607,0.0008774399552182765,0.0
2020-06-01,ET0707,South Omo,test,agropastoral,1,2.1366131289252444,ensemble,FLOODING,False,FLOODING,0.018965197752158738,MARKET_SHOCK,0.0014659265422721451,0.9227043893014358,0.0,0.018965197752158738,0.0,0.0014659265422721451,0.0,0.0,0.0,0.0,0.00022607872429516928,0.017804066041865147,0.0009350529859984194,0.0,0.0,0.0,0.00042589508856055123,0.001040031453711594,0.0
2020-06-01,ET0712,Alle,test,agropastoral,1,2.988879065253078,ensemble,FLOODING,False,FLOODING,0.00614375766790721,MARKET_SHOCK,0.0011841759014351151,0.8072554346306943,0.0,0.00614375766790721,0.0,0.0011841759014351151,0.0,0.0,0.0,0.0,0.00016421955180191726,0.005979538116105293,0.0,0.0,0.0,0.0,0.00019255622977496062,0.0009916196716601546,0.0
2020-06-01,ET1201,Nuwer,test,agropastoral,1,1.0,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.0032904338839553566,FLOODING,0.00011827781891111212,0.9640540357039683,0.0,0.00011827781891111212,0.0,0.0032904338839553566,0.0,0.0,0.0,0.0,0.00011827781891111212,0.0,0.0,0.0,0.0,0.0,0.0007355592044959978,0.0025548746794593585,0.0
2020-10-01,ET0410,East Hararge,test,agropastoral,1,2.1335530145534523,ensemble,COMPOUND,True,MARKET_SHOCK,0.0022123514909498723,CONFLICT,0.0021601796836364096,0.023582060774195886,0.0,0.0,0.0021601796836364096,0.0022123514909498723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021601796836364096,0.0,0.0,0.0015384178125314018,0.0006739336784184704,0.0
2020-10-01,ET0502,Fafan,test,agropastoral,1,2.084985089326438,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.0024155898091068316,FLOODING,0.00013159162534156252,0.9455240186701158,0.0,0.00013159162534156252,0.0,0.0024155898091068316,0.0,0.0,0.0,0.0,0.00013159162534156252,0.0,0.0,0.0,0.0,0.0,0.001605884148113052,0.0008008248773826438,8.880783611135874e-06
2020-10-01,ET0707,South Omo,test,agropastoral,1,2.477970734911445,ensemble,FLOODING,False,FLOODING,0.018741504498954623,MARKET_SHOCK,0.005910221821516224,0.684645284382271,0.0,0.018741504498954623,0.0,0.005910221821516224,0.0,0.0,0.0,0.0,0.00022201803152059382,0.01851948646743403,0.0,0.0,0.0,0.0,0.004831293939969058,0.0009943266204998694,8.460126104729672e-05
2020-10-01,ET0712,Alle,test,agropastoral,1,2.195568139300147,ensemble,FLOODING,False,FLOODING,0.016279442419425347,DROUGHT,0.0033678267300801747,0.7931239508509496,0.0033678267300801747,0.016279442419425347,0.0,0.0014697902604001297,0.0,0.0033678267300801747,0.0,0.0,0.000539853839145905,0.01573958858027944,0.0,0.0,0.0,0.0,0.0003193240757324886,0.0011504661846676412,0.0
2020-10-01,ET1201,Nuwer,test,agropastoral,1,1.4667098563904435,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.0039299299137982744,FLOODING,0.0005089519518217227,0.8704933769849801,0.0,0.0005089519518217227,0.0,0.0039299299137982744,0.0,0.0,0.0,0.0,0.0005089519518217227,0.0,0.0,0.0,0.0,0.0,0.0005058134519370904,0.0034241164618611843,0.0
2021-02-01,ET0410,East Hararge,test,agropastoral,1,2.036011607568569,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.002390393292001705,DROUGHT,0.0018189184385942225,0.23907147636317708,0.0018189184385942225,0.0,0.0012947247614265218,0.002390393292001705,0.0,0.0018189184385942225,0.0,0.0,0.0,0.0,0.0,0.0012947247614265218,0.0,0.0,0.0013285646456393197,0.0010618286463623852,0.0
2021-02-01,ET0502,Fafan,test,agropastoral,1,1.8805093083597455,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.0024881202013948157,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0024881202013948157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010943579753846249,0.0013485616244172376,4.520060159295306e-05
2021-02-01,ET0707,South Omo,test,agropastoral,1,1.9594273538299845,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.0028789550992153377,DROUGHT,0.0,1.0,0.0,0.0,0.0,0.0028789550992153377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039666219133998085,0.0024098202640772896,7.247264379806716e-05
2021-02-01,ET0712,Alle,test,agropastoral,1,1.995676359840665,ensemble,DROUGHT,False,DROUGHT,0.004062629675892659,MARKET_SHOCK,0.0017922144222896515,0.5588536083107652,0.004062629675892659,0.0,0.0,0.0017922144222896515,0.0,0.004062629675892659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026773778113719707,0.0015244766411524543,0.0
2021-02-01,ET1201,Nuwer,test,agropastoral,1,1.4667098563904435,ensemble,MARKET_SHOCK,False,MARKET_SHOCK,0.004102825262164865,FLOODING,0.0001063279840192591,0.9740842036340698,0.0,0.0001063279840192591,0.0,0.004102825262164865,0.0,0.0,0.0,0.0,0.0001063279840192591,0.0,0.0,0.0,0.0,0.0,0.0004774870456530508,0.0036253382165118146,0.0
