time,zone_code,zone_name,split,cluster,lead,base1,subject,predicted_cause,is_compound,top1_category,top1_score,top2_category,top2_score,margin,score_DROUGHT,score_FLOODING,score_CONFLICT,score_MARKET_SHOCK,shap_DROUGHT_spi_3,shap_DROUGHT_ndvi_anomaly,shap_DROUGHT_ssmi_3,shap_DROUGHT_spei_3,shap_FLOODING_spi_3,shap_FLOODING_ssmi_3,shap_FLOODING_glofas_exceed_2yr,shap_CONFLICT_acled_event_count,shap_CONFLICT_acled_fatalities,shap_MARKET_SHOCK_grain_price_index,shap_MARKET_SHOCK_price_volatility,shap_MARKET_SHOCK_food_cpi_yoy_change,shap_MARKET_SHOCK_exchange_rate
2024-10-01,ET0304,South Wello,beyond,crop_farming,0,2.4694599422687555,randomforest,MARKET_SHOCK,False,MARKET_SHOCK,0.017011360133750753,DROUGHT,0.002057654194095035,0.8790423471188161,0.002057654194095035,0.0005999589999553803,0.00011310272216595668,0.017011360133750753,0.0,0.0,0.002057654194095035,0.0,0.0005999589999553803,0.0,0.0,0.00011310272216595668,0.0,0.00013173383647912138,0.000277473608736246,0.016602152688535387,0.0
2024-10-01,ET0305,North Shewa (AM),beyond,crop_farming,0,2.286057831723234,randomforest,MARKET_SHOCK,False,MARKET_SHOCK,0.02512031993960795,CONFLICT,0.00855315965210333,0.6595123122370224,0.0011385532357642862,0.0,0.00855315965210333,0.02512031993960795,0.0,0.0,0.0011385532357642862,0.0,0.0,0.0,0.0,0.0002474720488840003,0.008305687603219331,3.4310905707780715e-05,0.008780168021443463,0.016305841012456704,0.0
2024-10-01,ET0306,East Gojam,beyond,crop_farming,0,1.2233773722690466,randomforest,CONFLICT,False,CONFLICT,0.04279727644775031,MARKET_SHOCK,0.0029954608874032053,0.9300081421989491,0.00041208273929281997,0.0005476522351482755,0.04279727644775031,0.0029954608874032053,0.0,0.0,0.00041208273929281997,0.0,0.0005476522351482755,0.0,0.0,2.032539091843554e-05,0.04277695105683187,7.548562661501218e-05,3.0171159553793456e-05,0.0028878202255086314,1.9838757257679574e-06
2024-10-01,ET0307,West Gojam,beyond,crop_farming,0,1.0051191615616102,randomforest,CONFLICT,False,CONFLICT,0.044038505795999314,MARKET_SHOCK,0.0027941976270314897,0.936551034679171,0.0,3.6715914624913204e-05,0.044038505795999314,0.0027941976270314897,0.0,0.0,0.0,0.0,3.6715914624913204e-05,0.0,0.0,2.0271142347965727e-05,0.044018234653651345,0.0,1.4306437584502872e-05,0.002779891189446987,0.0
2024-10-01,ET0308,Wag Hamra,beyond,crop_farming,0,3.37417813904074,randomforest,MARKET_SHOCK,False,MARKET_SHOCK,0.010934177584136914,FLOODING,0.00221192742815359,0.7977051853115492,0.0,0.00221192742815359,0.0,0.010934177584136914,0.0,0.0,0.0,0.0,0.00221192742815359,0.0,0.0,0.0,0.0,0.00011204588566794933,0.0009749202050037088,0.009807512083787169,3.969940967808652e-05
2024-10-01,ET0309,Awi,beyond,crop_farming,0,1.0000000000000002,randomforest,CONFLICT,False,CONFLICT,0.04394183187169869,DROUGHT,0.005270773878100171,0.88005111180868,0.005270773878100171,0.0,0.04394183187169869,0.0028689514452763243,0.0,0.005270773878100171,0.0,0.0,0.0,0.0,0.0,1.879900870883517e-05,0.04392303286298986,0.0,1.812541789244197e-05,0.0028368715502454104,1.395447713847206e-05
2024-10-01,ET0310,Oromia,beyond,crop_farming,0,2.8491053913409683,randomforest,MARKET_SHOCK,False,MARKET_SHOCK,0.021533937039032152,FLOODING,0.0018967895121638528,0.9119162692485933,0.001127468094722444,0.0018967895121638528,0.0,0.021533937039032152,0.0,0.0,0.001127468094722444,0.0,0.0018967895121638528,0.0,0.0,0.0,0.0,0.0,0.009588840996769932,0.011924008306984219,2.1087735278002404e-05
2024-10-01,ET0311,Central Gondar,beyond,crop_farming,0,1.3278277378864116,randomforest,CONFLICT,False,CONFLICT,0.02664186233636246,DROUGHT,0.004728746504022217,0.822506908701794,0.004728746504022217,0.0005532943313687865,0.02664186233636246,0.0043379919490753385,0.0,0.003951270250483401,0.0007774762535388161,0.0,0.0005532943313687865,0.0,0.0,4.13040317282549e-05,0.026600558304634207,0.0,4.687055953521514e-05,0.004273028550739997,1.8092838800126324e-05
2024-10-01,ET0312,West Gondar,beyond,crop_farming,0,1.0005697346508466,randomforest,CONFLICT,False,CONFLICT,0.019522780579565257,MARKET_SHOCK,0.0029213565924178565,0.8503616541449184,0.0011364790349448067,7.761451019988912e-05,0.019522780579565257,0.0029213565924178565,0.0,0.0,0.0011364790349448067,0.0,7.761451019988912e-05,0.0,0.0,1.437012834879777e-05,0.01950841045121646,0.0,1.6597813330247197e-05,0.0029047587790876094,0.0
2024-10-01,ET0401,West Wellega,beyond,crop_farming,0,1.1977281529190875,randomforest,MARKET_SHOCK,False,MARKET_SHOCK,0.0029506702541131045,DROUGHT,0.0010741928618674683,0.6359495404916592,0.0010741928618674683,0.0,2.9143124152147295e-05,0.0029506702541131045,0.0,0.0,0.0010741928618674683,0.0,0.0,0.0,0.0,2.9143124152147295e-05,0.0,0.0,1.0100259454857462e-05,0.002940569994658247,0.0
2024-10-01,ET0402,East Wellega,beyond,crop_farming,0,1.276536203877636,randomforest,CONFLICT,False,CONFLICT,0.007372846080035888,MARKET_SHOCK,0.0029465788743390595,0.6003471600583425,0.0,0.00025312787520186244,0.007372846080035888,0.0029465788743390595,0.0,0.0,0.0,0.0,0.00025312787520186244,0.0,0.0,2.9571970007033225e-05,0.007343274110028855,0.0,9.974032763974705e-06,0.0029362651653904786,3.396761846065675e-07
2024-10-01,ET0403,Ilu Aba Bora,beyond,crop_farming,0,1.0,randomforest,DROUGHT,False,DROUGHT,0.008266690904120829,MARKET_SHOCK,0.002852153502081575,0.6549824427740709,0.008266690904120829,0.00018812143031703558,0.0,0.002852153502081575,0.0,0.0,0.008266690904120829,0.0,0.00018812143031703558,0.0,0.0,0.0,0.0,0.0,1.0508390579925676e-05,0.0028416451115016493,0.0
2024-10-01,ET0404,Jimma,beyond,crop_farming,0,1.0023475418514172,randomforest,MARKET_SHOCK,False,MARKET_SHOCK,0.002670122067473923,DROUGHT,0.0005984185850522063,0.7758834353148724,0.0005984185850522063,0.00045752052247293465,1.6273472321901146e-05,0.002670122067473923,0.0,0.0005984185850522063,0.0,0.0,0.00045752052247293465,0.0,0.0,1.6273472321901146e-05,0.0,0.0,9.891093213702103e-06,0.0026516102267464116,8.620747513809693e-06
2024-10-01,ET0405,West Shewa,beyond,crop_farming,0,1.0000000000000002,randomforest,CONFLICT,False,CONFLICT,0.04329757362690469,DROUGHT,0.004660700040062403,0.8923565537361593,0.004660700040062403,0.00040213975635435304,0.04329757362690469,0.00281388318900693,0.0,0.004185322029691181,0.00047537801037122226,0.0,0.00040213975635435304,0.0,0.0,2.3942132934462675e-05,0.043273631493970226,0.0,1.504515538970991e-05,0.0027815389305625186,1.729910305470148e-05
2024-10-01,ET0406,North Shewa (OR),beyond,crop_farming,0,1.015017379931839,randomforest,MARKET_SHOCK,False,MARKET_SHOCK,0.039663707141875934,CONFLICT,0.01857209024961158,0.5317611088852651,0.0013824489857007947,0.00030583111083871354,0.01857209024961158,0.039663707141875934,0.0,0.0,0.0013824489857007947,0.0,0.00030583111083871354,0.0,0.0,2.1572962396352284e-05,0.01855051728721523,7.072681464176407e-05,0.03683225690381633,0.002758222126733025,2.501296684815807e-06
2024-10-01,ET0407,East Shewa,beyond,crop_farming,0,1.4759363549035442,randomforest,MARKET_SHOCK,False,MARKET_SHOCK,0.018955297557467898,CONFLICT,0.014252330788386185,0.2481083061251584,0.004579507920258104,0.0,0.014252330788386185,0.018955297557467898,0.0,0.004579507920258104,0.0,0.0,0.0,0.0,0.0,5.949551663113004e-05,0.014192835271755055,0.00010326056244939036,0.01345462347424526,0.0053974135207732485,0.0
2024-10-01,ET0408,Arsi,beyond,crop_farming,0,1.7139746304340366,randomforest,CONFLICT,False,CONFLICT,0.00973568250927779,MARKET_SHOCK,0.0076078243723019245,0.21856281107647935,0.0,0.00024455341888782357,0.00973568250927779,0.0076078243723019245,0.0,0.0,0.0,0.0,0.00024455341888782357,0.0,0.0,0.00023934971522521684,0.009496332794052573,0.0,4.1634569955838264e-05,0.007566189802346086,0.0
2024-10-01,ET0409,West Hararge,beyond,crop_farming,0,2.4196230589018457,randomforest,MARKET_SHOCK,False,MARKET_SHOCK,0.025497067070439326,DROUGHT,0.0023514736803441566,0.9077747384101916,0.0023514736803441566,0.001907480857673135,0.0,0.025497067070439326,0.0,0.0,0.0023514736803441566,0.0,0.001907480857673135,0.0,0.0,0.0,0.0,7.109097681495086e-05,0.00944119070715352,0.015963650169627752,2.1135216843103962e-05
2024-10-01,ET0413,South West Shewa,beyond,crop_farming,0,1.0034189738062878,randomforest,COMPOUND,True,MARKET_SHOCK,0.0027650475162793713,CONFLICT,0.0025142045618559376,0.09071922017490908,0.00036483964434017675,0.000313155287376222,0.0025142045618559376,0.0027650475162793713,0.0,0.0,0.00036483964434017675,0.0,0.000313155287376222,0.0,0.0,2.350409915439084e-05,0.0024907004627015466,0.0,1.8916362819734898e-05,0.0027382381287548024,7.893024704833801e-06
2024-10-01,ET0416,Buno Bedele,beyond,crop_farming,0,1.0,randomforest,MARKET_SHOCK,False,MARKET_SHOCK,0.0026792787058929407,FLOODING,0.0004774171935374761,0.8218112985082812,0.0,0.0004774171935374761,0.0,0.0026792787058929407,0.0,0.0,0.0,0.0,0.0004774171935374761,0.0,0.0,0.0,0.0,0.0,1.5833316664938313e-05,0.0026634453892280022,0.0
2024-10-01,ET0417,West Arsi,beyond,crop_farming,0,1.5460994813633002,randomforest,MARKET_SHOCK,False,MARKET_SHOCK,0.021465227328459627,DROUGHT,0.0024125364228410355,0.8876072269850885,0.0024125364228410355,0.0020029717950279017,0.00038133955541256654,0.021465227328459627,0.0,0.0024125364228410355,0.0,0.0,0.0020029717950279017,0.0,0.0,6.606001414177281e-05,0.0003152795412707937,1.655517413654304e-05,0.01541794264177992,0.006030729512543165,0.0
2024-10-01,ET0418,Kellem Wollega,beyond,crop_farming,0,1.001442165543118,randomforest,DROUGHT,False,DROUGHT,0.0037747751585912614,MARKET_SHOCK,0.002920196381473664,0.22639196805473424,0.0037747751585912614,0.0,5.0846426876328055e-05,0.002920196381473664,0.0,0.0,0.0037747751585912614,0.0,0.0,0.0,0.0,2.1987667789331975e-05,2.885875908699608e-05,0.0,8.76544649235281e-06,0.0029114309349813116,0.0
2024-10-01,ET0419,Horo Gudru Wellega,beyond,crop_farming,0,1.2625966495503,randomforest,MARKET_SHOCK,False,MARKET_SHOCK,0.0028624682814181925,CONFLICT,4.7233782630069245e-05,0.983498932394574,0.0,0.0,4.7233782630069245e-05,0.0028624682814181925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.404640687519917e-05,2.3187375754870077e-05,0.0,9.701588692511865e-06,0.0028527666927256807,0.0
