lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
0,828,0.2888765109653438,0.44438727074394146,0.7500516343576629,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
1,828,0.30318416302332896,0.46705289356322893,0.7239045721116977,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
2,828,0.2887867687676034,0.44307383269315204,0.7515269535834135,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
3,828,0.3190019703355359,0.4743785777526371,0.7151755823246451,0.2838651669925179,0.48541768114241485,0.7017652378313505,0.4057532095932889,0.6665115356574907,0.43773322474254583
4,828,0.35379434021554296,0.5237318007500565,0.652827776865484,0.3226112749410613,0.540388895246358,0.6303932342331882,0.4057532095932889,0.6665115356574907,0.43773322474254583
8,828,0.4211431420674797,0.644327182556404,0.47453960516244487,0.3594631072004697,0.6130056867190389,0.5243844036442842,0.4142057221745371,0.6775074253401722,0.4190280034499325
12,828,0.4124401604661752,0.6229405395701969,0.5088430767451275,0.41620950468569645,0.6802413811039941,0.4143297332060174,0.4142057221745371,0.6775074253401722,0.4190280034499325
