lhz,lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
agropastoral,0,75,0.3256335163349047,0.40523628992503763,0.5889758865882156,0.35714837678425115,0.5183690893376601,0.3274434094051879,0.415968661090243,0.5579597204042525,0.2207867371167077
agropastoral,1,75,0.327418264763101,0.4108425783521116,0.5775244964873534,0.35714837678425115,0.5183690893376601,0.3274434094051879,0.415968661090243,0.5579597204042525,0.2207867371167077
agropastoral,2,75,0.3444904984068221,0.42447895576093914,0.5490140952070037,0.35714837678425115,0.5183690893376601,0.3274434094051879,0.415968661090243,0.5579597204042525,0.2207867371167077
agropastoral,3,75,0.34370475159901853,0.4157012570637723,0.5674729077103188,0.35714837678425115,0.5183690893376601,0.3274434094051879,0.415968661090243,0.5579597204042525,0.2207867371167077
agropastoral,4,75,0.3661433516895372,0.45309659576341804,0.48615487749728037,0.3622982923577901,0.5127642993082934,0.3419086225450816,0.415968661090243,0.5579597204042525,0.2207867371167077
agropastoral,8,75,0.37948313662122235,0.4573557370149158,0.4764491097113377,0.37101524576768746,0.5465509124811474,0.25232667325350633,0.415968661090243,0.5579597204042525,0.2207867371167077
agropastoral,12,75,0.4014113370492283,0.5039388100651045,0.3643672691679827,0.4796402282455107,0.6493773924218741,-0.05546775484617039,0.415968661090243,0.5579597204042525,0.2207867371167077
crop_farming,0,1005,0.30357021948399293,0.47812170629522777,0.6418264400573499,0.2795063517449428,0.4944420178951895,0.6169571656070426,0.3588258597375399,0.63893313599941,0.36037206066866656
crop_farming,1,1005,0.311657938482329,0.5084467026715589,0.5949510856372255,0.2795063517449428,0.4944420178951895,0.6169571656070426,0.3588258597375399,0.63893313599941,0.36037206066866656
crop_farming,2,1005,0.29248483784298573,0.47086123936820024,0.6526218604997247,0.2795063517449428,0.4944420178951895,0.6169571656070426,0.3588258597375399,0.63893313599941,0.36037206066866656
crop_farming,3,1005,0.3165986111426733,0.5038577971085569,0.6022295018955824,0.2795063517449428,0.4944420178951895,0.6169571656070426,0.3588258597375399,0.63893313599941,0.36037206066866656
crop_farming,4,1005,0.32912560281185493,0.5326245684071397,0.555513072657444,0.2939650611584523,0.5237405242806904,0.5702172709465615,0.3588258597375399,0.63893313599941,0.36037206066866656
crop_farming,8,1005,0.34818456208423293,0.5571693973296445,0.5136027494296485,0.3167085596951055,0.5723443111138051,0.4867471815368589,0.3588258597375399,0.63893313599941,0.36037206066866656
crop_farming,12,1005,0.3725570994113206,0.6087432126082344,0.4193895262622477,0.3769902414078271,0.6493912951290033,0.3392616301463841,0.3588258597375399,0.63893313599941,0.36037206066866656
pastoral,0,300,0.4348149814210038,0.5507573401817166,0.32659254968493245,0.33434192757746006,0.487615971446439,0.47214678214479633,0.6261588783293232,0.7834214078962676,-0.3625366694178773
pastoral,1,300,0.4543116375575297,0.5818654268019541,0.24837289111550886,0.33434192757746006,0.487615971446439,0.47214678214479633,0.6261588783293232,0.7834214078962676,-0.3625366694178773
pastoral,2,300,0.4500466467033177,0.580383143964231,0.25219750352836956,0.33434192757746006,0.487615971446439,0.47214678214479633,0.6261588783293232,0.7834214078962676,-0.3625366694178773
pastoral,3,300,0.463638698998445,0.5962850456716023,0.21065808560705368,0.33434192757746006,0.487615971446439,0.47214678214479633,0.6261588783293232,0.7834214078962676,-0.3625366694178773
pastoral,4,300,0.5025057122946404,0.6289806324740052,0.12172226149907928,0.4194296924281871,0.5724261831279288,0.2725614539599973,0.6261588783293232,0.7834214078962676,-0.3625366694178773
pastoral,8,300,0.5657955264291581,0.7009168306531373,-0.0906623118613763,0.4244166128081379,0.5844735584796714,0.24161965964770937,0.6261588783293232,0.7834214078962676,-0.3625366694178773
pastoral,12,300,0.6103715660840866,0.7527849511601558,-0.25805372012539185,0.4810124405768402,0.6387786705501586,0.09414613528455307,0.6261588783293232,0.7834214078962676,-0.3625366694178773
