lhz,lead,zone_code,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
agropastoral,0,ET0410,9,0.581302146493679,0.6850368345754158,-1.0116998481006876,0.47078595267357115,0.6178881294897649,-0.6366470741235912,0.3838988812546704,0.46247937433031616,0.08310401219606922
agropastoral,0,ET0502,9,0.23523361547680852,0.3318054713125865,-0.6078601454042596,0.23186193341477818,0.4058041647488971,-1.4049950340096635,0.281419007249883,0.34298949542952734,-0.718077786947604
agropastoral,0,ET0707,9,0.3205948127569022,0.43446209668076224,-0.4438433661044545,0.28454692502762835,0.32448189997039745,0.19462666429746267,0.6560875104387858,0.7382675958471164,-3.169115316504117
agropastoral,0,ET0712,9,0.6031156474499828,0.7174027538939652,-1.419773217933018,0.553350763830526,0.7095363986036284,-1.3669982960889788,0.7419042139902897,0.8631931647245066,-2.5031970952440945
agropastoral,0,ET1201,9,0.33725379604857514,0.4470125455250887,-3.014284195056635,0.15771750826377223,0.2732253817325206,-0.499722042117031,0.14548333434829566,0.23533204620653717,-0.11257893700421295
agropastoral,1,ET0410,9,0.4040678911879439,0.4900356102340546,-0.029415293900693085,0.47078595267357115,0.6178881294897649,-0.6366470741235912,0.3838988812546704,0.46247937433031616,0.08310401219606922
agropastoral,1,ET0502,9,0.21456251182508584,0.3645267334755877,-0.9406175383437314,0.23186193341477818,0.4058041647488971,-1.4049950340096635,0.281419007249883,0.34298949542952734,-0.718077786947604
agropastoral,1,ET0707,9,0.33466042414393876,0.40732975004901556,-0.2691371465687682,0.28454692502762835,0.32448189997039745,0.19462666429746267,0.6560875104387858,0.7382675958471164,-3.169115316504117
agropastoral,1,ET0712,9,0.56448291018429,0.7044735326208588,-1.3333395852615144,0.553350763830526,0.7095363986036284,-1.3669982960889788,0.7419042139902897,0.8631931647245066,-2.5031970952440945
agropastoral,1,ET1201,9,0.4515403379873568,0.5167607765649581,-4.364728848486752,0.15771750826377223,0.2732253817325206,-0.499722042117031,0.14548333434829566,0.23533204620653717,-0.11257893700421295
agropastoral,2,ET0410,9,0.45329954986416776,0.5810633715248275,-0.4473792229372595,0.47078595267357115,0.6178881294897649,-0.6366470741235912,0.3838988812546704,0.46247937433031616,0.08310401219606922
agropastoral,2,ET0502,9,0.2365879512994036,0.3382440963790342,-0.6708660500467769,0.23186193341477818,0.4058041647488971,-1.4049950340096635,0.281419007249883,0.34298949542952734,-0.718077786947604
agropastoral,2,ET0707,9,0.3414167598399475,0.4209149327058616,-0.3552048932104064,0.28454692502762835,0.32448189997039745,0.19462666429746267,0.6560875104387858,0.7382675958471164,-3.169115316504117
agropastoral,2,ET0712,9,0.580120625841842,0.6984478636427867,-1.2935941556751689,0.553350763830526,0.7095363986036284,-1.3669982960889788,0.7419042139902897,0.8631931647245066,-2.5031970952440945
agropastoral,2,ET1201,9,0.45368458289653013,0.5619609148468254,-5.34425913125047,0.15771750826377223,0.2732253817325206,-0.499722042117031,0.14548333434829566,0.23533204620653717,-0.11257893700421295
agropastoral,3,ET0410,9,0.4630324615513065,0.5453499519576387,-0.2749286865981524,0.47078595267357115,0.6178881294897649,-0.6366470741235912,0.3838988812546704,0.46247937433031616,0.08310401219606922
agropastoral,3,ET0502,9,0.2553917585676019,0.3596290440776372,-0.8888205601801449,0.23186193341477818,0.4058041647488971,-1.4049950340096635,0.281419007249883,0.34298949542952734,-0.718077786947604
agropastoral,3,ET0707,9,0.3303995035270474,0.4356816341847897,-0.4519604951506959,0.28454692502762835,0.32448189997039745,0.19462666429746267,0.6560875104387858,0.7382675958471164,-3.169115316504117
agropastoral,3,ET0712,9,0.6175388456201149,0.7818276425545672,-1.8738932315476924,0.553350763830526,0.7095363986036284,-1.3669982960889788,0.7419042139902897,0.8631931647245066,-2.5031970952440945
agropastoral,3,ET1201,9,0.2879664380558658,0.33106807375954006,-1.201928921157211,0.15771750826377223,0.2732253817325206,-0.499722042117031,0.14548333434829566,0.23533204620653717,-0.11257893700421295
agropastoral,4,ET0410,9,0.3243200126420473,0.3658821343150137,0.4261244231924176,0.5438027780105721,0.6679881776311061,-0.9128146400340305,0.3838988812546704,0.46247937433031616,0.08310401219606922
agropastoral,4,ET0502,9,0.32640244554708175,0.407738378095774,-1.4279758702798233,0.17208766580666246,0.29226875783706635,-0.24751556175364375,0.281419007249883,0.34298949542952734,-0.718077786947604
agropastoral,4,ET0707,9,0.3815095421151125,0.4642867226414453,-0.6488791358194463,0.35993684319734626,0.4426034627891626,-0.4984626040792324,0.6560875104387858,0.7382675958471164,-3.169115316504117
agropastoral,4,ET0712,9,0.8080119335936801,0.9001498440489827,-2.80958973514198,0.486977432787138,0.6593487929927393,-1.043991181237112,0.7419042139902897,0.8631931647245066,-2.5031970952440945
agropastoral,4,ET1201,9,0.29858199972647975,0.35844303830667085,-1.581124728429188,0.2614308096838708,0.3507935706857162,-1.472133625581702,0.14548333434829566,0.23533204620653717,-0.11257893700421295
agropastoral,8,ET0410,9,0.39436140422665555,0.4600083778098191,0.09287566611583487,0.5131563320000415,0.6026206169901004,-0.5567658861568165,0.3838988812546704,0.46247937433031616,0.08310401219606922
agropastoral,8,ET0502,9,0.355755015186722,0.4173508441535825,-1.5438047664697931,0.2914860878864886,0.43383269727134727,-1.7486898971976257,0.281419007249883,0.34298949542952734,-0.718077786947604
agropastoral,8,ET0707,9,0.3845643070183216,0.5156469690907867,-1.0338608332172754,0.4246623487116286,0.5565204330009416,-1.3690734356486125,0.6560875104387858,0.7382675958471164,-3.169115316504117
agropastoral,8,ET0712,9,0.6598762450238694,0.7810584325183977,-1.8682409882122455,0.6528235359623087,0.8979779854588763,-2.791228550656869,0.7419042139902897,0.8631931647245066,-2.5031970952440945
agropastoral,8,ET1201,9,0.2996079786079326,0.33587106109780035,-1.2662815563021126,0.2614308096838708,0.3507935706857162,-1.472133625581702,0.14548333434829566,0.23533204620653717,-0.11257893700421295
agropastoral,12,ET0410,9,0.4048232772079054,0.46539929731105995,0.07148958160617025,0.7367069842554301,0.8286254383364767,-1.9434174360643897,0.3838988812546704,0.46247937433031616,0.08310401219606922
agropastoral,12,ET0502,9,0.3323603510581006,0.41582506269996466,-1.525239113912781,0.3056110799401711,0.44633940195922517,-1.9094549609765132,0.281419007249883,0.34298949542952734,-0.718077786947604
agropastoral,12,ET0707,9,0.40447045985673846,0.4637772949920358,-0.6452627334769758,0.46779406053944267,0.5906269817892351,-1.6683504074062947,0.6560875104387858,0.7382675958471164,-3.169115316504117
agropastoral,12,ET0712,9,0.6501923059940081,0.7519100676228465,-1.6581555188658363,0.5902134400306696,0.8897148694674853,-2.7217764573308005,0.7419042139902897,0.8631931647245066,-2.5031970952440945
agropastoral,12,ET1201,9,0.30077421882488875,0.36826378981924623,-1.7244994723162468,0.2614308096838708,0.3507935706857162,-1.472133625581702,0.14548333434829566,0.23533204620653717,-0.11257893700421295
crop_farming,0,ET0101,9,1.1037445249002116,1.3053992994331542,-0.04500034151782639,0.4225214915966362,0.7902979390161585,0.6169888822374492,1.686951236566287,1.9893291481745046,-1.4268502229125777
crop_farming,0,ET0102,9,1.1788731403463604,1.3249702425161178,-0.11999253036607493,0.5292166354902843,0.9185656607706947,0.46170135214316854,1.6122786466978276,1.846034282464246,-1.1741144425948744
crop_farming,0,ET0103,9,1.1740327194190132,1.267654165304441,-0.33055899488948404,0.6204403255058286,0.9139340532475596,0.3083883844104768,1.4509079855522349,1.6464866692322606,-1.2446518844260703
crop_farming,0,ET0104,9,0.9781224442260551,1.1242950658842032,-0.34494727318514884,0.583600359492785,0.760148491578458,0.3851891468745011,1.3130454207252698,1.5194418354633314,-1.4564776043796317
crop_farming,0,ET0105,9,0.616340671582983,0.824141681819331,0.38340490046637343,0.3323628658814024,0.5742461941027708,0.700640833696573,1.3195428086921845,1.6726593576141606,-1.5398690073841377
crop_farming,0,ET0106,9,1.2537708177557778,1.326169856811872,-0.2073370753278252,0.7375060679223817,1.103513370563227,0.16404012623445452,1.5473477357388743,1.707261508410689,-1.0009227882062048
crop_farming,0,ET0107,9,0.6828903207657657,0.8264079883754499,0.00037470652016091677,0.5964927706682717,0.9446502264089013,-0.3061416829896497,1.0404628628073747,1.1536133990368667,-0.9479096391488848
crop_farming,0,ET0301,9,0.4810510057544768,0.5579519403340565,-0.02301302967570007,0.6443601062551703,0.7654896317148029,-0.925600571412005,0.40357119430163885,0.4971651382556202,0.1877515029424578
crop_farming,0,ET0302,9,0.22239504618701725,0.28101737015753414,-0.14281608473721197,0.1756684325698628,0.24400093910137213,0.13842515703702385,0.2197487714862469,0.2698065131211377,-0.05345229235431703
crop_farming,0,ET0303,9,0.5104750918672661,0.685393579881889,0.34883982567548166,0.7433272304525297,0.8322030440483732,0.04001075685541988,0.6795380700839253,0.8958253724698553,-0.11238336151039818
crop_farming,0,ET0304,9,0.46154282684104075,0.5801788064501666,0.12629985408614908,0.5560177647525875,0.6404141109833164,-0.06453629473642719,0.5098726432303168,0.5925589057110673,0.08861527180652995
crop_farming,0,ET0305,9,0.24415788945670414,0.31340503727478697,0.43831218359806123,0.3248427432512396,0.43355073034554087,-0.07488722915263124,0.3353282540550806,0.4229224034731326,-0.02283231846305611
crop_farming,0,ET0306,9,0.1202306771868354,0.1392780414619779,-1.4609184914265678,0.11862931697695021,0.14479991654951696,-1.6599198507915567,0.09499726415761864,0.09813605129421389,-0.22176895614667513
crop_farming,0,ET0307,9,0.029905212819281997,0.030085172173868566,-310290.5511141426,1.9227112677963928e-05,4.891085108097435e-05,0.1798838057344626,0.0005614464993271254,0.000691231801710919,-162.7994236091647
crop_farming,0,ET0308,9,0.6219799945286908,0.8017407334629931,0.04053920242600206,0.5675532429475068,0.6918606103971913,0.28550935317327697,0.7135126582683375,0.9830975261901767,-0.4426219741892299
crop_farming,0,ET0309,9,0.03283390250975107,0.035243651763854925,-239.80452891107979,0.0015184397779480897,0.0027320042434063685,-0.4469901904898852,0.001521113616683451,0.0027293527970052816,-0.4441829070104437
crop_farming,0,ET0310,9,0.5892882789090444,0.7224788113788283,0.04258833045977639,0.6783285269594508,0.8163796703832267,-0.22245491136332318,0.6007611519946394,0.7782044679109592,-0.11080014272863603
crop_farming,0,ET0311,9,0.12049421804244807,0.15596310178553585,-1.4012496063897273,0.15170490091364142,0.19726445246643934,-2.8414151230334554,0.09138785400643543,0.11211267734254247,-0.24080354909877721
crop_farming,0,ET0312,9,0.02873251769863029,0.02893721486521035,-780.9402423098365,0.0006254384743958279,0.0010040401730347626,0.05862581151150603,0.00113229941748447,0.0014393687010417272,-0.9346580553816723
crop_farming,0,ET0401,9,0.058198036436055305,0.06939777989390865,0.20308383705301303,0.02191605552025671,0.06292117966094996,0.3448885448629688,0.04313782336941638,0.08858020558060706,-0.29835916720069644
crop_farming,0,ET0402,9,0.07312847449473235,0.08011683096938606,-1.1672281168074088,0.015507296840387244,0.0441614665174872,0.34151774530128054,0.07842627154225368,0.10435078003911596,-2.676617934260363
crop_farming,0,ET0403,9,0.02960451698139351,0.02977882192371812,-2424.9093988201103,0.00021377573203677316,0.0005094173591400412,0.2900838895492204,0.0005786705399768196,0.000694903061208957,-0.32101576780079855
