subject,cluster,lead,zone_code,time,top1_feature,rho
randomforest,crop_farming,0,ET0310,2021-02-01,ipc_lag1,0.9986236451506952
randomforest,crop_farming,0,ET0311,2021-02-01,ipc_lag1,0.9919478027850333
randomforest,crop_farming,0,ET0312,2021-02-01,ipc_lag1,0.9956519699078782
randomforest,crop_farming,0,ET0401,2021-02-01,ipc_lag1,0.992586452288972
randomforest,crop_farming,0,ET0402,2021-02-01,ipc_lag1,0.9917887920922158
randomforest,crop_farming,0,ET0403,2021-02-01,ipc_lag1,0.9967689548566037
randomforest,crop_farming,0,ET0404,2021-02-01,ipc_lag1,0.9984920051509039
randomforest,crop_farming,0,ET0405,2021-02-01,ipc_lag1,0.9961694063427019
randomforest,crop_farming,0,ET0406,2021-02-01,ipc_lag1,0.9977934007955748
randomforest,crop_farming,0,ET0407,2021-02-01,ipc_lag1,0.9648781873823713
randomforest,crop_farming,0,ET0408,2021-02-01,ipc_lag1,0.9993730807930724
randomforest,crop_farming,0,ET0409,2021-02-01,ipc_lag1,0.9127735114253094
randomforest,crop_farming,0,ET0413,2021-02-01,ipc_lag1,0.9939041556532211
randomforest,crop_farming,0,ET0416,2021-02-01,ipc_lag1,0.9924548122891804
randomforest,crop_farming,0,ET0417,2021-02-01,ipc_lag1,0.9995516419809083
randomforest,crop_farming,0,ET0418,2021-02-01,ipc_lag1,0.995688464165246
randomforest,crop_farming,0,ET0419,2021-02-01,ipc_lag1,0.9966412249558159
randomforest,crop_farming,0,ET0420,2021-02-01,ipc_lag1,0.99681066257931
randomforest,crop_farming,0,ET0602,2021-02-01,ipc_lag1,0.9985441398042866
randomforest,crop_farming,0,ET0603,2021-02-01,ipc_lag1,0.9943759742663352
randomforest,crop_farming,0,ET0604,2021-02-01,ha_share_lag1,0.9864084958631153
randomforest,crop_farming,0,ET0605,2021-02-01,ipc_lag1,0.9961954736693934
randomforest,crop_farming,0,ET0701,2021-02-01,ipc_lag1,0.9993782942584107
randomforest,crop_farming,0,ET0702,2021-02-01,ipc_lag8,0.9619234559019035
randomforest,crop_farming,0,ET0703,2021-02-01,ipc_lag8,0.9689772745045904
randomforest,crop_farming,0,ET0705,2021-02-01,months_since_lean_start,0.9997471469310937
randomforest,crop_farming,0,ET0706,2021-02-01,ipc_lag8,0.9678042448034785
randomforest,crop_farming,0,ET0710,2021-02-01,ipc_lag8,0.9631785976820934
randomforest,crop_farming,0,ET0713,2021-02-01,ipc_lag1,0.932339646839858
randomforest,crop_farming,0,ET0714,2021-02-01,ipc_lag1,0.9477571672114738
randomforest,crop_farming,0,ET0715,2021-02-01,ipc_lag1,0.9528898238370063
randomforest,crop_farming,0,ET0716,2021-02-01,ipc_lag1,0.9482081319632347
randomforest,crop_farming,0,ET0720,2021-02-01,ipc_lag1,0.9643425038188634
randomforest,crop_farming,0,ET0721,2021-02-01,ipc_lag1,0.9273334167487788
randomforest,crop_farming,0,ET0722,2021-02-01,ipc_lag1,0.9310401906042929
randomforest,crop_farming,0,ET0723,2021-02-01,ipc_lag1,0.951938366412771
randomforest,crop_farming,0,ET0724,2021-02-01,ipc_lag1,0.997351559608156
randomforest,crop_farming,0,ET1101,2021-02-01,ipc_lag1,0.9968458534703433
randomforest,crop_farming,0,ET1102,2021-02-01,ipc_lag1,0.9979758720824146
randomforest,crop_farming,0,ET1103,2021-02-01,ipc_lag1,0.9930387204070674
randomforest,crop_farming,0,ET1104,2021-02-01,ipc_lag1,0.9965147984213627
randomforest,crop_farming,0,ET1105,2021-02-01,ipc_lag1,0.9962280578277576
randomforest,crop_farming,0,ET1106,2021-02-01,ipc_lag1,0.9975379409939994
randomforest,crop_farming,0,ET1202,2021-02-01,ipc_lag1,0.998796992873193
randomforest,crop_farming,0,ET1203,2021-02-01,ipc_lag1,0.9928067211995142
randomforest,crop_farming,0,ET1204,2021-02-01,ipc_lag1,0.9951371402057235
randomforest,crop_farming,0,ET1301,2021-02-01,ipc_lag1,0.9501840353264412
randomforest,crop_farming,0,ET1401,2021-02-01,ipc_lag1,0.9968458534703433
randomforest,crop_farming,0,ET1501,2021-02-01,ipc_lag1,0.9988712847542633
randomforest,crop_farming,0,ET1502,2021-02-01,ipc_lag1,0.954160606013211
randomforest,crop_farming,0,ET1600,2021-02-01,ipc_lag1,0.9954225774329941
randomforest,crop_farming,0,ET0101,2021-06-01,ipc_lag1,0.9480269640427297
randomforest,crop_farming,0,ET0102,2021-06-01,ipc_lag1,0.9455075569180078
randomforest,crop_farming,0,ET0103,2021-06-01,ipc_lag1,0.94825244641861
randomforest,crop_farming,0,ET0104,2021-06-01,ipc_lag1,0.9420888270224336
randomforest,crop_farming,0,ET0105,2021-06-01,months_since_lean_start,0.9453003216708113
randomforest,crop_farming,0,ET0106,2021-06-01,ipc_lag1,0.9434286876143705
randomforest,crop_farming,0,ET0107,2021-06-01,ipc_lag1,0.9489171632492401
randomforest,crop_farming,0,ET0301,2021-06-01,months_since_lean_start,0.956618754920208
randomforest,crop_farming,0,ET0302,2021-06-01,ha_share_mean12,0.9609746052103374
randomforest,crop_farming,0,ET0303,2021-06-01,ha_share_lag1,0.9695690028204847
randomforest,crop_farming,0,ET0304,2021-06-01,months_since_lean_start,0.9723960044001648
randomforest,crop_farming,0,ET0305,2021-06-01,ipc_lag1,0.9973932673308623
randomforest,crop_farming,0,ET0306,2021-06-01,ipc_lag1,0.9933828091193936
randomforest,crop_farming,0,ET0307,2021-06-01,ipc_lag1,0.9922632174379991
randomforest,crop_farming,0,ET0308,2021-06-01,ha_share_lag1,0.9759385540975231
randomforest,crop_farming,0,ET0309,2021-06-01,ipc_lag1,0.996556506144069
randomforest,crop_farming,0,ET0310,2021-06-01,ipc_lag1,0.9992518677239576
randomforest,crop_farming,0,ET0311,2021-06-01,months_since_lean_start,0.9561756103664546
randomforest,crop_farming,0,ET0312,2021-06-01,ipc_lag1,0.9951723310967567
randomforest,crop_farming,0,ET0401,2021-06-01,ipc_lag1,0.9965004613916824
randomforest,crop_farming,0,ET0402,2021-06-01,ipc_lag1,0.9949377251565344
randomforest,crop_farming,0,ET0403,2021-06-01,ipc_lag1,0.9937555718910804
randomforest,crop_farming,0,ET0404,2021-06-01,ipc_lag1,0.9950941291166826
randomforest,crop_farming,0,ET0405,2021-06-01,ipc_lag1,0.9968549770346852
randomforest,crop_farming,0,ET0406,2021-06-01,ipc_lag1,0.9942625813952276
randomforest,crop_farming,0,ET0407,2021-06-01,months_since_lean_start,0.9711134919269491
randomforest,crop_farming,0,ET0408,2021-06-01,months_since_lean_start,0.9597729014498648
randomforest,crop_farming,0,ET0409,2021-06-01,months_since_lean_start,0.9510155830478962
randomforest,crop_farming,0,ET0413,2021-06-01,ipc_lag1,0.9943381766426328
randomforest,crop_farming,0,ET0416,2021-06-01,ipc_lag1,0.9926242499126746
randomforest,crop_farming,0,ET0417,2021-06-01,months_since_lean_start,0.9663496879740996
randomforest,crop_farming,0,ET0418,2021-06-01,ipc_lag1,0.9961485524813488
randomforest,crop_farming,0,ET0419,2021-06-01,ipc_lag1,0.996123788520992
randomforest,crop_farming,0,ET0420,2021-06-01,ipc_lag1,0.998041040399143
randomforest,crop_farming,0,ET0602,2021-06-01,months_since_lean_start,0.948225075725584
randomforest,crop_farming,0,ET0603,2021-06-01,ipc_lag1,0.9928093279321832
randomforest,crop_farming,0,ET0604,2021-06-01,ha_share_mean12,0.9610827846161065
randomforest,crop_farming,0,ET0605,2021-06-01,ipc_lag1,0.9942625813952276
randomforest,crop_farming,0,ET0701,2021-06-01,ipc_lag1,0.9980097596071132
randomforest,crop_farming,0,ET0702,2021-06-01,months_since_lean_start,0.9605536178842716
randomforest,crop_farming,0,ET0703,2021-06-01,ha_share_mean12,0.9698153390577184
randomforest,crop_farming,0,ET0705,2021-06-01,ha_share_lag1,0.9643503240168708
randomforest,crop_farming,0,ET0706,2021-06-01,months_since_lean_start,0.9670821798541273
randomforest,crop_farming,0,ET0710,2021-06-01,months_since_lean_start,0.9768313600367029
randomforest,crop_farming,0,ET0713,2021-06-01,months_since_lean_start,0.9539390337363342
randomforest,crop_farming,0,ET0714,2021-06-01,months_since_lean_start,0.9468278670149263
randomforest,crop_farming,0,ET0715,2021-06-01,months_since_lean_start,0.9672555275766249
randomforest,crop_farming,0,ET0716,2021-06-01,ipc_lag1,0.9985454431706211
randomforest,crop_farming,0,ET0720,2021-06-01,months_since_lean_start,0.9670626293591088
randomforest,crop_farming,0,ET0721,2021-06-01,months_since_lean_start,0.9428473862291527
randomforest,crop_farming,0,ET0722,2021-06-01,months_since_lean_start,0.952573105817706
randomforest,crop_farming,0,ET0723,2021-06-01,months_since_lean_start,0.952857239678642
randomforest,crop_farming,0,ET0724,2021-06-01,ipc_lag1,0.9961355188180032
randomforest,crop_farming,0,ET1101,2021-06-01,ipc_lag1,0.9937555718910804
randomforest,crop_farming,0,ET1102,2021-06-01,ipc_lag1,0.9952270724828086
randomforest,crop_farming,0,ET1103,2021-06-01,ipc_lag1,0.9953652293142728
randomforest,crop_farming,0,ET1104,2021-06-01,months_since_lean_start,0.9678264020311661
randomforest,crop_farming,0,ET1105,2021-06-01,ipc_lag1,0.9932107647632304
randomforest,crop_farming,0,ET1106,2021-06-01,ipc_lag1,0.9933854158520627
randomforest,crop_farming,0,ET1202,2021-06-01,ha_share_mean12,0.963361068968933
randomforest,crop_farming,0,ET1203,2021-06-01,ipc_lag1,0.9968940780247224
randomforest,crop_farming,0,ET1204,2021-06-01,ipc_lag1,0.9919373758543566
randomforest,crop_farming,0,ET1301,2021-06-01,months_since_lean_start,0.9612704693682844
randomforest,crop_farming,0,ET1401,2021-06-01,ipc_lag1,0.9937308079307235
randomforest,crop_farming,0,ET1501,2021-06-01,ipc_lag1,0.9982248150523173
randomforest,crop_farming,0,ET1502,2021-06-01,months_since_lean_start,0.9625256111484743
randomforest,crop_farming,0,ET1600,2021-06-01,months_since_lean_start,0.9713741651938628
randomforest,crop_farming,0,ET0101,2021-10-01,ipc_lag1,0.9414931886075357
randomforest,crop_farming,0,ET0102,2021-10-01,ipc_lag1,0.9379389086131662
randomforest,crop_farming,0,ET0103,2021-10-01,ipc_lag1,0.9440960111776697
randomforest,crop_farming,0,ET0104,2021-10-01,ipc_lag1,0.946399059490853
randomforest,crop_farming,0,ET0105,2021-10-01,ipc_lag1,0.952083040075908
randomforest,crop_farming,0,ET0106,2021-10-01,ipc_lag1,0.9386062321764653
randomforest,crop_farming,0,ET0107,2021-10-01,ipc_lag1,0.943647653158578
randomforest,crop_farming,0,ET0301,2021-10-01,ipc_lag1,0.9408180448462289
randomforest,crop_farming,0,ET0302,2021-10-01,months_since_lean_start,1.0
randomforest,crop_farming,0,ET0303,2021-10-01,ipc_lag1,0.9442589319694908
randomforest,crop_farming,0,ET0304,2021-10-01,ipc_lag1,0.9669596634186779
randomforest,crop_farming,0,ET0305,2021-10-01,ipc_lag1,0.9642278075814213
randomforest,crop_farming,0,ET0306,2021-10-01,ipc_lag1,0.998267826141358
randomforest,crop_farming,0,ET0307,2021-10-01,ipc_lag1,0.9949181746615159
randomforest,crop_farming,0,ET0308,2021-10-01,ipc_lag1,0.9369314064365444
randomforest,crop_farming,0,ET0309,2021-10-01,ipc_lag1,0.9975731318850327
randomforest,crop_farming,0,ET0310,2021-10-01,ipc_lag1,0.9420249620720398
randomforest,crop_farming,0,ET0311,2021-10-01,ipc_lag1,0.997910703765686
randomforest,crop_farming,0,ET0312,2021-10-01,ipc_lag1,0.9986210384180262
randomforest,crop_farming,0,ET0401,2021-10-01,ipc_lag1,0.9975170871326463
randomforest,crop_farming,0,ET0402,2021-10-01,ipc_lag1,0.9992609912882996
randomforest,crop_farming,0,ET0403,2021-10-01,ipc_lag1,0.9964822142629984
randomforest,crop_farming,0,ET0404,2021-10-01,ipc_lag1,0.9980788380228455
randomforest,crop_farming,0,ET0405,2021-10-01,ipc_lag1,0.9983968594084803
randomforest,crop_farming,0,ET0406,2021-10-01,ipc_lag1,0.995111072879032
randomforest,crop_farming,0,ET0407,2021-10-01,ipc_lag1,0.9609915489726867
randomforest,crop_farming,0,ET0408,2021-10-01,ipc_lag1,0.9505724384941429
randomforest,crop_farming,0,ET0409,2021-10-01,ipc_lag1,0.9411152123705107
randomforest,crop_farming,0,ET0413,2021-10-01,ipc_lag1,0.997805131092586
randomforest,crop_farming,0,ET0416,2021-10-01,ipc_lag1,0.9965265287183739
randomforest,crop_farming,0,ET0417,2021-10-01,months_since_lean_start,1.0
randomforest,crop_farming,0,ET0418,2021-10-01,ipc_lag1,0.9943746709000006
randomforest,crop_farming,0,ET0419,2021-10-01,ipc_lag1,0.9961824400060477
randomforest,crop_farming,0,ET0420,2021-10-01,ipc_lag1,0.9993496201990502
randomforest,crop_farming,0,ET0602,2021-10-01,ipc_lag1,0.9644220091652721
randomforest,crop_farming,0,ET0603,2021-10-01,ipc_lag1,0.9983095338640642
randomforest,crop_farming,0,ET0604,2021-10-01,ha_share_mean12,0.9672307636162681
randomforest,crop_farming,0,ET0605,2021-10-01,ipc_lag1,0.9984946118835729
randomforest,crop_farming,0,ET0701,2021-10-01,months_since_lean_start,1.0
randomforest,crop_farming,0,ET0702,2021-10-01,ipc_lag1,0.9368219236644406
randomforest,crop_farming,0,ET0703,2021-10-01,ipc_lag1,0.9499963505742632
randomforest,crop_farming,0,ET0705,2021-10-01,ipc_lag1,0.9430937224663862
randomforest,crop_farming,0,ET0706,2021-10-01,ipc_lag1,0.9388356246513495
randomforest,crop_farming,0,ET0710,2021-10-01,ipc_lag1,0.9467444515695138
randomforest,crop_farming,0,ET0713,2021-10-01,ipc_lag1,0.9392644321754228
randomforest,crop_farming,0,ET0714,2021-10-01,ipc_lag1,0.9432383961295234
randomforest,crop_farming,0,ET0715,2021-10-01,ipc_lag1,0.9439487307818635
randomforest,crop_farming,0,ET0716,2021-10-01,ipc_lag1,0.9973189754497918
randomforest,crop_farming,0,ET0720,2021-10-01,ipc_lag1,0.9404570123715534
randomforest,crop_farming,0,ET0721,2021-10-01,ipc_lag1,0.9302738111995663
randomforest,crop_farming,0,ET0722,2021-10-01,ipc_lag1,0.932672005255173
randomforest,crop_farming,0,ET0723,2021-10-01,ipc_lag1,0.9413094139543614
randomforest,crop_farming,0,ET0724,2021-10-01,ipc_lag1,0.9974936265386241
randomforest,crop_farming,0,ET1101,2021-10-01,ipc_lag1,0.9954290942646669
randomforest,crop_farming,0,ET1102,2021-10-01,ipc_lag1,0.9985845441606581
randomforest,crop_farming,0,ET1103,2021-10-01,ipc_lag1,0.9954212740666594
randomforest,crop_farming,0,ET1104,2021-10-01,ipc_lag1,0.950417337900329
randomforest,crop_farming,0,ET1105,2021-10-01,ipc_lag1,0.9968210895099865
randomforest,crop_farming,0,ET1106,2021-10-01,ipc_lag1,0.9980788380228455
randomforest,crop_farming,0,ET1202,2021-10-01,ipc_lag1,0.9966360114904776
randomforest,crop_farming,0,ET1203,2021-10-01,ipc_lag1,0.9936304487229618
randomforest,crop_farming,0,ET1204,2021-10-01,ipc_lag1,0.9970713358462238
randomforest,crop_farming,0,ET1301,2021-10-01,ipc_lag1,0.9531544072029238
randomforest,crop_farming,0,ET1401,2021-10-01,ipc_lag1,0.9959843283231933
randomforest,crop_farming,0,ET1501,2021-10-01,ipc_lag1,0.9987735322791707
randomforest,crop_farming,0,ET1502,2021-10-01,ipc_lag1,0.9489614777046156
randomforest,crop_farming,0,ET1600,2021-10-01,ipc_lag1,0.9352409403006084
randomforest,crop_farming,0,ET0101,2022-02-01,ipc_lag1,0.9447776717706493
randomforest,crop_farming,0,ET0102,2022-02-01,ipc_lag1,0.933530923669654
randomforest,crop_farming,0,ET0103,2022-02-01,ipc_lag1,0.9483945133490781
randomforest,crop_farming,0,ET0104,2022-02-01,ipc_lag1,0.9495284420601531
randomforest,crop_farming,0,ET0105,2022-02-01,ipc_lag1,0.9456418036504686
randomforest,crop_farming,0,ET0106,2022-02-01,ipc_lag1,0.9456861181058439
randomforest,crop_farming,0,ET0107,2022-02-01,ipc_lag1,0.9474039549348058
randomforest,crop_farming,0,ET0301,2022-02-01,ipc_lag1,0.9484987826558435
randomforest,crop_farming,0,ET0302,2022-02-01,months_since_lean_start,0.9999113710892494
randomforest,crop_farming,0,ET0303,2022-02-01,ipc_lag1,0.9347248072321193
randomforest,crop_farming,0,ET0304,2022-02-01,ipc_lag1,0.9655038032229643
randomforest,crop_farming,0,ET0305,2022-02-01,ipc_lag1,0.9997119560400604
randomforest,crop_farming,0,ET0306,2022-02-01,ipc_lag1,0.9938064031781285
randomforest,crop_farming,0,ET0307,2022-02-01,ipc_lag1,0.9935483366438839
randomforest,crop_farming,0,ET0308,2022-02-01,ipc_lag1,0.9211997747782975
randomforest,crop_farming,0,ET0309,2022-02-01,ipc_lag1,0.9961081481249773
randomforest,crop_farming,0,ET0310,2022-02-01,ipc_lag1,0.9989234194076462
randomforest,crop_farming,0,ET0311,2022-02-01,ipc_lag1,0.9978233782212699
randomforest,crop_farming,0,ET0312,2022-02-01,ipc_lag1,0.9972094926776881
randomforest,crop_farming,0,ET0401,2022-02-01,ipc_lag1,0.9971182570342682
randomforest,crop_farming,0,ET0402,2022-02-01,ipc_lag1,0.9981244558445553
randomforest,crop_farming,0,ET0403,2022-02-01,ipc_lag1,0.9961472491150143
randomforest,crop_farming,0,ET0404,2022-02-01,ipc_lag1,0.9969045049553988
randomforest,crop_farming,0,ET0405,2022-02-01,ipc_lag1,0.9974180312912191
randomforest,crop_farming,0,ET0406,2022-02-01,ipc_lag1,0.9990498459420993
randomforest,crop_farming,0,ET0407,2022-02-01,ipc_lag1,0.9653891069855223
randomforest,crop_farming,0,ET0408,2022-02-01,ipc_lag1,0.9997771243567887
randomforest,crop_farming,0,ET0409,2022-02-01,ipc_lag1,0.9323148828795014
randomforest,crop_farming,0,ET0413,2022-02-01,ipc_lag1,0.9976291766374191
randomforest,crop_farming,0,ET0416,2022-02-01,ipc_lag1,0.994645771097591
randomforest,crop_farming,0,ET0417,2022-02-01,ipc_lag1,0.9997484502974283
randomforest,crop_farming,0,ET0418,2022-02-01,ipc_lag1,0.996290619411817
randomforest,crop_farming,0,ET0419,2022-02-01,ipc_lag1,0.997502750102966
randomforest,crop_farming,0,ET0420,2022-02-01,ipc_lag1,0.996776775054611
randomforest,crop_farming,0,ET0602,2022-02-01,ipc_lag1,0.9954955659477299
randomforest,crop_farming,0,ET0603,2022-02-01,ipc_lag1,0.9972446835687213
randomforest,crop_farming,0,ET0604,2022-02-01,ipc_lag1,0.9981479164385776
randomforest,crop_farming,0,ET0605,2022-02-01,ipc_lag1,0.995582891492146
randomforest,crop_farming,0,ET0701,2022-02-01,ipc_lag1,0.9999348316832716
randomforest,crop_farming,0,ET0702,2022-02-01,ipc_lag1,0.9980371303001392
randomforest,crop_farming,0,ET0703,2022-02-01,ipc_lag1,0.9999191912872568
randomforest,crop_farming,0,ET0705,2022-02-01,ipc_lag8,0.9645406155017179
randomforest,crop_farming,0,ET0706,2022-02-01,ipc_lag1,0.9973645932715016
randomforest,crop_farming,0,ET0710,2022-02-01,ipc_lag8,0.9641183248093176
randomforest,crop_farming,0,ET0713,2022-02-01,ipc_lag1,0.9436632935545929
randomforest,crop_farming,0,ET0714,2022-02-01,ipc_lag1,0.9526043866097357
randomforest,crop_farming,0,ET0715,2022-02-01,ipc_lag8,0.96571364520283
randomforest,crop_farming,0,ET0716,2022-02-01,ipc_lag1,0.9980983885178639
randomforest,crop_farming,0,ET0720,2022-02-01,ipc_lag1,0.9996806752480306
randomforest,crop_farming,0,ET0721,2022-02-01,ipc_lag1,0.9396854195014887
randomforest,crop_farming,0,ET0722,2022-02-01,ipc_lag1,0.9309020337728285
randomforest,crop_farming,0,ET0723,2022-02-01,ipc_lag1,0.9521065006699303
randomforest,crop_farming,0,ET0724,2022-02-01,ipc_lag1,0.9981192423792171
randomforest,crop_farming,0,ET1101,2022-02-01,ipc_lag1,0.9957223516899448
randomforest,crop_farming,0,ET1102,2022-02-01,ipc_lag1,0.9981127255475442
randomforest,crop_farming,0,ET1103,2022-02-01,ipc_lag1,0.9940292788213398
randomforest,crop_farming,0,ET1104,2022-02-01,ipc_lag8,0.9645810198580895
randomforest,crop_farming,0,ET1105,2022-02-01,ipc_lag1,0.9976474237661032
randomforest,crop_farming,0,ET1106,2022-02-01,ipc_lag1,0.9982743429730307
randomforest,crop_farming,0,ET1202,2022-02-01,ipc_lag1,0.9955685544624657
randomforest,crop_farming,0,ET1203,2022-02-01,ipc_lag1,0.9947669841667058
randomforest,crop_farming,0,ET1204,2022-02-01,ipc_lag1,0.9963636079265528
randomforest,crop_farming,0,ET1301,2022-02-01,ipc_lag1,0.9307052254563086
randomforest,crop_farming,0,ET1401,2022-02-01,ipc_lag1,0.9961980804020626
randomforest,crop_farming,0,ET1501,2022-02-01,ipc_lag1,0.9410565608854551
randomforest,crop_farming,0,ET1502,2022-02-01,ipc_lag1,0.9387417822752605
randomforest,crop_farming,0,ET1600,2022-02-01,ipc_lag8,0.9681822210405036
randomforest,crop_farming,0,ET0101,2022-06-01,ipc_lag1,0.9617018836250267
randomforest,crop_farming,0,ET0102,2022-06-01,ipc_lag1,0.9571101240283404
randomforest,crop_farming,0,ET0103,2022-06-01,ipc_lag1,0.9568351137317465
randomforest,crop_farming,0,ET0104,2022-06-01,ipc_lag1,0.9541827632408987
randomforest,crop_farming,0,ET0105,2022-06-01,ipc_lag1,0.9630169802566069
randomforest,crop_farming,0,ET0106,2022-06-01,ipc_lag1,0.9461735771149726
randomforest,crop_farming,0,ET0107,2022-06-01,ipc_lag1,0.9575376281860791
randomforest,crop_farming,0,ET0301,2022-06-01,months_since_lean_start,0.9576106167008149
randomforest,crop_farming,0,ET0302,2022-06-01,months_since_lean_start,0.9560192064063063
randomforest,crop_farming,0,ET0303,2022-06-01,ipc_lag1,0.9567269343259772
randomforest,crop_farming,0,ET0304,2022-06-01,months_since_lean_start,0.9687009608416619
randomforest,crop_farming,0,ET0305,2022-06-01,ipc_lag1,0.998664049507067
randomforest,crop_farming,0,ET0306,2022-06-01,ipc_lag1,0.9948751635724751
randomforest,crop_farming,0,ET0307,2022-06-01,ipc_lag1,0.9945297714938143
randomforest,crop_farming,0,ET0308,2022-06-01,ipc_lag1,0.9624565327327421
randomforest,crop_farming,0,ET0309,2022-06-01,ipc_lag1,0.9930465406050748
randomforest,crop_farming,0,ET0310,2022-06-01,months_since_lean_start,0.9633806194639516
randomforest,crop_farming,0,ET0311,2022-06-01,ipc_lag1,0.999873573465547
randomforest,crop_farming,0,ET0312,2022-06-01,ipc_lag1,0.9946444677312563
randomforest,crop_farming,0,ET0401,2022-06-01,ipc_lag1,0.9927598000114696
randomforest,crop_farming,0,ET0402,2022-06-01,ipc_lag1,0.9949611857505566
randomforest,crop_farming,0,ET0403,2022-06-01,ipc_lag1,0.9920651057551445
randomforest,crop_farming,0,ET0404,2022-06-01,ipc_lag1,0.9960547101052599
randomforest,crop_farming,0,ET0405,2022-06-01,ipc_lag1,0.9954434312943471
randomforest,crop_farming,0,ET0406,2022-06-01,ipc_lag1,0.9996858887133689
randomforest,crop_farming,0,ET0407,2022-06-01,months_since_lean_start,0.9654464551042433
randomforest,crop_farming,0,ET0408,2022-06-01,months_since_lean_start,0.967853772724192
randomforest,crop_farming,0,ET0409,2022-06-01,ipc_lag1,0.9535245632419413
randomforest,crop_farming,0,ET0413,2022-06-01,ipc_lag1,0.997037448321525
randomforest,crop_farming,0,ET0416,2022-06-01,ipc_lag1,0.9907122114998619
randomforest,crop_farming,0,ET0417,2022-06-01,months_since_lean_start,0.9571322812560281
randomforest,crop_farming,0,ET0418,2022-06-01,ipc_lag1,0.9958435647590598
randomforest,crop_farming,0,ET0419,2022-06-01,ipc_lag1,0.9925799354572992
randomforest,crop_farming,0,ET0420,2022-06-01,ipc_lag1,0.9918291964485875
randomforest,crop_farming,0,ET0602,2022-06-01,ipc_lag1,0.9925616883286152
randomforest,crop_farming,0,ET0603,2022-06-01,ipc_lag1,0.9934623144658024
randomforest,crop_farming,0,ET0604,2022-06-01,ipc_lag1,0.9923440261507424
randomforest,crop_farming,0,ET0605,2022-06-01,ipc_lag1,0.9886229152655479
randomforest,crop_farming,0,ET0701,2022-06-01,months_since_lean_start,0.9654451517379087
randomforest,crop_farming,0,ET0702,2022-06-01,ipc_lag1,0.9764364400373285
randomforest,crop_farming,0,ET0703,2022-06-01,months_since_lean_start,0.9580824353139289
randomforest,crop_farming,0,ET0705,2022-06-01,ipc_lag1,0.941673053161706
randomforest,crop_farming,0,ET0706,2022-06-01,months_since_lean_start,0.9585803212537343
randomforest,crop_farming,0,ET0710,2022-06-01,ipc_lag1,0.9655011964902951
randomforest,crop_farming,0,ET0713,2022-06-01,ipc_lag1,0.95325606977702
randomforest,crop_farming,0,ET0714,2022-06-01,ipc_lag1,0.9496548685946062
randomforest,crop_farming,0,ET0715,2022-06-01,ipc_lag1,0.9675957061899474
randomforest,crop_farming,0,ET0716,2022-06-01,ipc_lag1,0.9996181136639712
randomforest,crop_farming,0,ET0720,2022-06-01,months_since_lean_start,0.9720818931135337
randomforest,crop_farming,0,ET0721,2022-06-01,ipc_lag1,0.9414345371224799
randomforest,crop_farming,0,ET0722,2022-06-01,ipc_lag1,0.9489067363185637
randomforest,crop_farming,0,ET0723,2022-06-01,ipc_lag1,0.9560426670003286
randomforest,crop_farming,0,ET0724,2022-06-01,ipc_lag1,0.9963896752532443
randomforest,crop_farming,0,ET1101,2022-06-01,ipc_lag1,0.991706680013138
randomforest,crop_farming,0,ET1102,2022-06-01,ipc_lag1,0.995942620600487
randomforest,crop_farming,0,ET1103,2022-06-01,ipc_lag1,0.9922241164479619
randomforest,crop_farming,0,ET1104,2022-06-01,months_since_lean_start,0.9503313157222475
randomforest,crop_farming,0,ET1105,2022-06-01,ipc_lag1,0.9950615449583184
randomforest,crop_farming,0,ET1106,2022-06-01,ipc_lag1,0.999204946535913
randomforest,crop_farming,0,ET1202,2022-06-01,ipc_lag1,0.9965108883223591
randomforest,crop_farming,0,ET1203,2022-06-01,ipc_lag1,0.9939875710986337
randomforest,crop_farming,0,ET1204,2022-06-01,ipc_lag1,0.9929396645656402
randomforest,crop_farming,0,ET1301,2022-06-01,months_since_lean_start,0.9598054856082291
randomforest,crop_farming,0,ET1401,2022-06-01,ipc_lag1,0.9952674768391803
randomforest,crop_farming,0,ET1501,2022-06-01,ipc_lag8,0.9773422796398539
randomforest,crop_farming,0,ET1502,2022-06-01,ipc_lag1,0.9411816840535736
randomforest,crop_farming,0,ET1600,2022-06-01,ipc_lag1,0.9602564503599899
randomforest,crop_farming,0,ET0101,2022-10-01,ipc_lag1,0.9601222036275292
randomforest,crop_farming,0,ET0102,2022-10-01,ipc_lag1,0.9466480024607558
randomforest,crop_farming,0,ET0103,2022-10-01,ipc_lag1,0.9437401921683325
randomforest,crop_farming,0,ET0104,2022-10-01,ipc_lag1,0.9411921109842502
randomforest,crop_farming,0,ET0105,2022-10-01,ipc_lag1,0.9513466380968767
randomforest,crop_farming,0,ET0106,2022-10-01,ipc_lag1,0.9508995834441194
randomforest,crop_farming,0,ET0107,2022-10-01,ipc_lag1,0.9528989474013483
randomforest,crop_farming,0,ET0301,2022-10-01,ipc_lag1,0.9350297949544084
randomforest,crop_farming,0,ET0302,2022-10-01,ipc_lag1,0.9599280020436783
randomforest,crop_farming,0,ET0303,2022-10-01,ipc_lag1,0.9470390123611264
randomforest,crop_farming,0,ET0304,2022-10-01,ipc_lag1,0.9597689913508611
randomforest,crop_farming,0,ET0305,2022-10-01,ipc_lag1,0.9458959600857093
randomforest,crop_farming,0,ET0306,2022-10-01,ipc_lag1,0.9983082304977295
