subject,cluster,lead,zone_code,time,top1_feature,rho
xgboost,agropastoral,3,ET0502,2022-02-01,maize_price_etb_lag6,0.9999999999999999
xgboost,agropastoral,3,ET0707,2022-02-01,months_since_lean_start,0.9999999999999999
xgboost,agropastoral,3,ET0712,2022-02-01,months_since_lean_start,0.9999999999999999
xgboost,agropastoral,3,ET1201,2022-02-01,ipc_lag1,0.9863938244156484
xgboost,agropastoral,3,ET0410,2022-06-01,ipc_lag1,0.9982200200440263
xgboost,agropastoral,3,ET0502,2022-06-01,maize_price_etb_lag6,0.9948250768152659
xgboost,agropastoral,3,ET0707,2022-06-01,maize_price_etb_lag6,0.9969152881356304
xgboost,agropastoral,3,ET0712,2022-06-01,ipc_lag1,0.999986798665345
xgboost,agropastoral,3,ET1201,2022-06-01,ipc_lag1,0.9867106564473666
xgboost,agropastoral,3,ET0410,2022-10-01,ipc_lag1,0.9977491724413338
xgboost,agropastoral,3,ET0502,2022-10-01,ipc_lag1,0.9974367408545004
xgboost,agropastoral,3,ET0707,2022-10-01,ipc_lag1,0.9970296997026398
xgboost,agropastoral,3,ET0712,2022-10-01,ipc_lag1,0.996090204719697
xgboost,agropastoral,3,ET1201,2022-10-01,ipc_lag1,0.9850120847217653
xgboost,agropastoral,4,ET0410,2020-02-01,ipc_lag1,0.9999978006510074
xgboost,agropastoral,4,ET0502,2020-02-01,months_since_lean_start,0.9926585730623736
xgboost,agropastoral,4,ET0707,2020-02-01,ipc_lag1,0.9902348904724202
xgboost,agropastoral,4,ET0712,2020-02-01,ipc_lag1,0.9922011084718925
xgboost,agropastoral,4,ET1201,2020-02-01,ipc_lag1,0.9888031142781737
xgboost,agropastoral,4,ET0410,2020-06-01,ipc_lag1,0.9999868039060438
xgboost,agropastoral,4,ET0502,2020-06-01,months_since_lean_start,0.992357262250374
xgboost,agropastoral,4,ET0707,2020-06-01,months_since_lean_start,0.9946093956188969
xgboost,agropastoral,4,ET0712,2020-06-01,months_since_lean_start,0.9950008797395972
xgboost,agropastoral,4,ET1201,2020-06-01,ipc_lag1,0.9895816838215887
xgboost,agropastoral,4,ET0410,2020-10-01,ipc_lag1,0.988844901909035
xgboost,agropastoral,4,ET0502,2020-10-01,ipc_lag1,0.9892715756136183
xgboost,agropastoral,4,ET0707,2020-10-01,ipc_lag1,0.9908353127474269
xgboost,agropastoral,4,ET0712,2020-10-01,ipc_lag1,1.0
xgboost,agropastoral,4,ET1201,2020-10-01,ipc_lag1,0.9913631565056745
xgboost,agropastoral,4,ET0410,2021-02-01,wheat_price_etb_lag6,0.9977500659804699
xgboost,agropastoral,4,ET0502,2021-02-01,sheep_maize_tot_lag3,0.9997184833289346
xgboost,agropastoral,4,ET0707,2021-02-01,ipc_lag1,0.9946291897598311
xgboost,agropastoral,4,ET0712,2021-02-01,ipc_lag1,0.9914731239553093
xgboost,agropastoral,4,ET1201,2021-02-01,ipc_lag1,0.9874747074865841
xgboost,agropastoral,4,ET0410,2021-06-01,ipc_lag1,0.9914643265593384
xgboost,agropastoral,4,ET0502,2021-06-01,months_since_lean_start,0.9926211841294977
xgboost,agropastoral,4,ET0707,2021-06-01,ipc_lag1,0.9891967977478666
xgboost,agropastoral,4,ET0712,2021-06-01,months_since_lean_start,0.9947787454913345
xgboost,agropastoral,4,ET1201,2021-06-01,ipc_lag1,0.9918448139350753
xgboost,agropastoral,4,ET0410,2021-10-01,wheat_price_etb_lag6,0.9973365883698426
xgboost,agropastoral,4,ET0502,2021-10-01,wheat_price_etb_lag6,0.9986913873493447
xgboost,agropastoral,4,ET0707,2021-10-01,ipc_lag1,0.9932897862232779
xgboost,agropastoral,4,ET0712,2021-10-01,ipc_lag1,0.9909430808480691
xgboost,agropastoral,4,ET1201,2021-10-01,ipc_lag1,0.9909078912641858
xgboost,agropastoral,4,ET0410,2022-02-01,ipc_lag1,0.9999802058590658
xgboost,agropastoral,4,ET0502,2022-02-01,months_since_lean_start,0.9935910970352777
xgboost,agropastoral,4,ET0707,2022-02-01,ipc_lag1,0.9916402744787544
xgboost,agropastoral,4,ET0712,2022-02-01,ipc_lag1,0.9999978006510074
xgboost,agropastoral,4,ET1201,2022-02-01,ipc_lag1,0.9911806105392804
xgboost,agropastoral,4,ET0410,2022-06-01,ipc_lag1,0.9908221166534704
xgboost,agropastoral,4,ET0502,2022-06-01,months_since_lean_start,0.9950580628134073
xgboost,agropastoral,4,ET0707,2022-06-01,months_since_lean_start,0.9963028943432745
xgboost,agropastoral,4,ET0712,2022-06-01,months_since_lean_start,0.9950052784375826
xgboost,agropastoral,4,ET1201,2022-06-01,ipc_lag1,0.9904328318817631
xgboost,agropastoral,4,ET0410,2022-10-01,ipc_lag1,0.9999758071610804
xgboost,agropastoral,4,ET0502,2022-10-01,ipc_lag1,0.9911190287674849
xgboost,agropastoral,4,ET0707,2022-10-01,ipc_lag1,0.991431336324448
xgboost,agropastoral,4,ET0712,2022-10-01,ipc_lag1,1.0
xgboost,agropastoral,4,ET1201,2022-10-01,ipc_lag1,0.9846309492390252
xgboost,agropastoral,8,ET0410,2020-02-01,headline_cpi_yoy_change_lag12,0.9971213569039654
xgboost,agropastoral,8,ET0502,2020-02-01,ipc_lag1,0.9977090301003343
xgboost,agropastoral,8,ET0707,2020-02-01,ipc_lag1,0.9900501672240803
xgboost,agropastoral,8,ET0712,2020-02-01,ipc_lag1,0.990747730530339
xgboost,agropastoral,8,ET1201,2020-02-01,ipc_lag1,0.9916889632107022
xgboost,agropastoral,8,ET0410,2020-06-01,ipc_lag1,0.996851409460105
xgboost,agropastoral,8,ET0502,2020-06-01,headline_cpi_yoy_change_lag12,0.9978332537028187
xgboost,agropastoral,8,ET0707,2020-06-01,acled_fatalities_lag1,1.0
xgboost,agropastoral,8,ET0712,2020-06-01,headline_cpi_yoy_change_lag12,0.9960750119445773
xgboost,agropastoral,8,ET1201,2020-06-01,ipc_lag1,0.988963210702341
xgboost,agropastoral,8,ET0410,2020-10-01,ipc_lag1,0.997907310081223
xgboost,agropastoral,8,ET0502,2020-10-01,ipc_mean12,0.9993406593406593
xgboost,agropastoral,8,ET0707,2020-10-01,headline_cpi_yoy_change_lag12,0.9969923554706164
xgboost,agropastoral,8,ET0712,2020-10-01,headline_cpi_yoy_change_lag12,0.9978523650262779
xgboost,agropastoral,8,ET1201,2020-10-01,ipc_lag1,0.990740563784042
xgboost,agropastoral,8,ET0410,2021-02-01,ipc_mean12,0.9989345437171524
xgboost,agropastoral,8,ET0502,2021-02-01,headline_cpi_yoy_change_lag12,0.9947300525561394
xgboost,agropastoral,8,ET0707,2021-02-01,headline_cpi_yoy_change_lag12,0.9952580028666984
xgboost,agropastoral,8,ET0712,2021-02-01,ipc_lag1,0.9976469182990922
xgboost,agropastoral,8,ET1201,2021-02-01,ipc_lag1,0.9883420926899187
xgboost,agropastoral,8,ET0410,2021-06-01,headline_cpi_yoy_change_lag12,0.9955375059722885
xgboost,agropastoral,8,ET0502,2021-06-01,headline_cpi_yoy_change_lag12,0.9941853798375537
xgboost,agropastoral,8,ET0707,2021-06-01,ipc_lag1,0.9929168657429526
xgboost,agropastoral,8,ET0712,2021-06-01,headline_cpi_yoy_change_lag12,0.9978428093645485
xgboost,agropastoral,8,ET1201,2021-06-01,ipc_lag1,0.9916650740563784
xgboost,agropastoral,8,ET0410,2021-10-01,headline_cpi_yoy_change_lag12,0.9934042044911607
xgboost,agropastoral,8,ET0502,2021-10-01,headline_cpi_yoy_change_lag12,0.9952078356426182
xgboost,agropastoral,8,ET0707,2021-10-01,headline_cpi_yoy_change_lag12,0.9963879598662208
xgboost,agropastoral,8,ET0712,2021-10-01,headline_cpi_yoy_change_lag12,0.9979455327281412
xgboost,agropastoral,8,ET1201,2021-10-01,headline_cpi_yoy_change_lag12,0.9975824175824175
xgboost,agropastoral,8,ET0410,2022-02-01,headline_cpi_yoy_change_lag12,0.9958456760630673
xgboost,agropastoral,8,ET0502,2022-02-01,headline_cpi_yoy_change_lag12,0.9965169612995698
xgboost,agropastoral,8,ET0707,2022-02-01,headline_cpi_yoy_change_lag12,0.9933970377448637
xgboost,agropastoral,8,ET0712,2022-02-01,headline_cpi_yoy_change_lag12,0.9979598662207357
xgboost,agropastoral,8,ET1201,2022-02-01,ipc_lag1,0.9904347826086956
xgboost,agropastoral,8,ET0410,2022-06-01,ipc_lag1,0.9951624462494026
xgboost,agropastoral,8,ET0502,2022-06-01,headline_cpi_yoy_change_lag12,0.9968012422360247
xgboost,agropastoral,8,ET0707,2022-06-01,headline_cpi_yoy_change_lag12,0.9950812231247013
xgboost,agropastoral,8,ET0712,2022-06-01,ipc_lag1,0.9968179646440516
xgboost,agropastoral,8,ET1201,2022-06-01,ipc_lag1,0.9909077878643094
xgboost,agropastoral,8,ET0410,2022-10-01,ipc_mean12,0.9988031533683708
xgboost,agropastoral,8,ET0502,2022-10-01,headline_cpi_yoy_change_lag12,0.9959698996655518
xgboost,agropastoral,8,ET0707,2022-10-01,headline_cpi_yoy_change_lag12,0.992785475394171
xgboost,agropastoral,8,ET0712,2022-10-01,headline_cpi_yoy_change_lag12,0.995043000477783
xgboost,agropastoral,8,ET1201,2022-10-01,ipc_lag1,0.993478260869565
xgboost,agropastoral,12,ET0410,2020-02-01,pct_agropastoral,0.9934021353899648
xgboost,agropastoral,12,ET0502,2020-02-01,exchange_rate_yoy_change_lag6,1.0
xgboost,agropastoral,12,ET0707,2020-02-01,ipc_lag1,0.9907629895459509
xgboost,agropastoral,12,ET0712,2020-02-01,ipc_lag1,0.9920803334596436
xgboost,agropastoral,12,ET1201,2020-02-01,ipc_lag1,0.9896039052225662
xgboost,agropastoral,12,ET0410,2020-06-01,ipc_lag1,0.9866437821813074
xgboost,agropastoral,12,ET0502,2020-06-01,ipc_lag1,0.9998996946258607
xgboost,agropastoral,12,ET0707,2020-06-01,ipc_lag1,0.9866304081314222
xgboost,agropastoral,12,ET0712,2020-06-01,ipc_lag1,0.9898290350623007
xgboost,agropastoral,12,ET1201,2020-06-01,ipc_lag1,0.9889218286784208
xgboost,agropastoral,12,ET0410,2020-10-01,ipc_lag1,0.9999175266923744
xgboost,agropastoral,12,ET0502,2020-10-01,maize_price_index,0.997184762499164
xgboost,agropastoral,12,ET0707,2020-10-01,ipc_lag1,0.9897621648128747
xgboost,agropastoral,12,ET0712,2020-10-01,maize_price_index,1.0
xgboost,agropastoral,12,ET1201,2020-10-01,ipc_lag1,0.9921940128836678
xgboost,agropastoral,12,ET0410,2021-02-01,ipc_lag1,0.9998038472683503
xgboost,agropastoral,12,ET0502,2021-02-01,maize_price_index,0.9969105944765173
xgboost,agropastoral,12,ET0707,2021-02-01,maize_price_index,1.0
xgboost,agropastoral,12,ET0712,2021-02-01,maize_price_index,1.0
xgboost,agropastoral,12,ET1201,2021-02-01,ipc_lag1,0.992350043465662
xgboost,agropastoral,12,ET0410,2021-06-01,ipc_lag1,0.9825557809330627
xgboost,agropastoral,12,ET0502,2021-06-01,ipc_lag1,0.9864855225909992
xgboost,agropastoral,12,ET0707,2021-06-01,maize_price_index,0.9976550832534605
xgboost,agropastoral,12,ET0712,2021-06-01,ipc_lag1,0.9998974656175466
xgboost,agropastoral,12,ET1201,2021-06-01,ipc_lag1,0.9868443929295854
xgboost,agropastoral,12,ET0410,2021-10-01,maize_price_index,0.9973697701892427
xgboost,agropastoral,12,ET0502,2021-10-01,maize_price_index,0.9965026859550186
xgboost,agropastoral,12,ET0707,2021-10-01,ipc_lag1,0.9865523928404251
xgboost,agropastoral,12,ET0712,2021-10-01,exchange_rate_yoy_change_lag6,1.0
xgboost,agropastoral,12,ET1201,2021-10-01,ipc_lag1,0.9855738581904909
xgboost,agropastoral,12,ET0410,2022-02-01,maize_price_index,0.9970175868755988
xgboost,agropastoral,12,ET0502,2022-02-01,ipc_lag1,0.9850121480953122
xgboost,agropastoral,12,ET0707,2022-02-01,exchange_rate_yoy_change_lag6,1.0
xgboost,agropastoral,12,ET0712,2022-02-01,exchange_rate_yoy_change_lag6,1.0
xgboost,agropastoral,12,ET1201,2022-02-01,ipc_lag1,0.9848494304883757
xgboost,agropastoral,12,ET0410,2022-06-01,ipc_lag1,0.9830885139201567
xgboost,agropastoral,12,ET0502,2022-06-01,ipc_lag1,0.986062011011301
xgboost,agropastoral,12,ET0707,2022-06-01,maize_price_index,0.9973965182890131
xgboost,agropastoral,12,ET0712,2022-06-01,exchange_rate_yoy_change_lag6,1.0
xgboost,agropastoral,12,ET1201,2022-06-01,ipc_lag1,0.9859661636537902
xgboost,agropastoral,12,ET0410,2022-10-01,ipc_lag1,0.999857343467891
xgboost,agropastoral,12,ET0502,2022-10-01,ipc_lag1,0.9882865613088736
xgboost,agropastoral,12,ET0707,2022-10-01,maize_price_index,0.9958139223859303
xgboost,agropastoral,12,ET0712,2022-10-01,ipc_lag1,0.9999777099168579
xgboost,agropastoral,12,ET1201,2022-10-01,ipc_lag1,0.990653768138555
xgboost,crop_farming,0,ET0101,2020-02-01,months_since_lean_start,1.0
xgboost,crop_farming,0,ET0102,2020-02-01,ipc_lag1,0.9910167898252539
xgboost,crop_farming,0,ET0103,2020-02-01,ipc_lag1,0.9994723998182191
xgboost,crop_farming,0,ET0104,2020-02-01,ipc_lag1,0.9906712817416097
xgboost,crop_farming,0,ET0105,2020-02-01,ipc_lag1,0.9925746888870904
xgboost,crop_farming,0,ET0106,2020-02-01,ipc_lag1,0.9957558534049665
xgboost,crop_farming,0,ET0107,2020-02-01,ipc_lag8,0.9982195439293295
xgboost,crop_farming,0,ET0301,2020-02-01,ipc_lag1,0.9953543169834342
xgboost,crop_farming,0,ET0302,2020-02-01,months_since_lean_start,1.0
xgboost,crop_farming,0,ET0303,2020-02-01,ipc_lag1,0.9945777019665947
xgboost,crop_farming,0,ET0304,2020-02-01,ipc_lag1,0.9936174385088992
xgboost,crop_farming,0,ET0305,2020-02-01,months_since_lean_start,1.0
xgboost,crop_farming,0,ET0306,2020-02-01,ipc_lag1,0.9932205711155242
xgboost,crop_farming,0,ET0307,2020-02-01,ipc_lag1,0.9927381048725978
xgboost,crop_farming,0,ET0308,2020-02-01,ipc_lag1,0.9999439716621118
xgboost,crop_farming,0,ET0309,2020-02-01,ipc_lag1,0.9930104648484432
xgboost,crop_farming,0,ET0310,2020-02-01,months_since_lean_start,1.0
xgboost,crop_farming,0,ET0311,2020-02-01,months_since_lean_start,1.0
xgboost,crop_farming,0,ET0312,2020-02-01,ipc_lag1,0.9930135775338815
xgboost,crop_farming,0,ET0401,2020-02-01,ipc_lag1,0.9926914145910243
xgboost,crop_farming,0,ET0402,2020-02-01,ipc_lag1,0.9927163160745301
xgboost,crop_farming,0,ET0403,2020-02-01,ipc_lag1,0.9926774075065522
xgboost,crop_farming,0,ET0404,2020-02-01,ipc_lag1,0.9928781757173184
xgboost,crop_farming,0,ET0405,2020-02-01,ipc_lag1,0.9926151537977875
xgboost,crop_farming,0,ET0406,2020-02-01,ipc_lag1,0.9924890900375389
xgboost,crop_farming,0,ET0407,2020-02-01,ipc_lag1,0.9918385387809479
xgboost,crop_farming,0,ET0408,2020-02-01,months_since_lean_start,1.0
xgboost,crop_farming,0,ET0409,2020-02-01,ipc_lag1,0.9994272658793647
xgboost,crop_farming,0,ET0413,2020-02-01,ipc_lag1,0.9930104648484432
xgboost,crop_farming,0,ET0416,2020-02-01,ipc_lag1,0.9925653508307758
xgboost,crop_farming,0,ET0417,2020-02-01,ipc_lag1,0.9929591055387125
xgboost,crop_farming,0,ET0418,2020-02-01,ipc_lag1,0.9931863315757037
xgboost,crop_farming,0,ET0419,2020-02-01,ipc_lag1,0.992861055947408
xgboost,crop_farming,0,ET0420,2020-02-01,ipc_lag1,0.9924828646666625
xgboost,crop_farming,0,ET0602,2020-02-01,ipc_lag1,0.9934726986360212
xgboost,crop_farming,0,ET0603,2020-02-01,ipc_lag1,0.9923801460472008
xgboost,crop_farming,0,ET0604,2020-02-01,ipc_lag1,0.9968624130782592
xgboost,crop_farming,0,ET0605,2020-02-01,ipc_lag1,0.9931987823174565
xgboost,crop_farming,0,ET0701,2020-02-01,ipc_lag1,0.9938929111701831
xgboost,crop_farming,0,ET0702,2020-02-01,months_since_lean_start,1.0
xgboost,crop_farming,0,ET0703,2020-02-01,months_since_lean_start,1.0
xgboost,crop_farming,0,ET0705,2020-02-01,ipc_lag1,0.9999439716621118
xgboost,crop_farming,0,ET0706,2020-02-01,ipc_lag1,0.9956671418699768
xgboost,crop_farming,0,ET0710,2020-02-01,months_since_lean_start,1.0
xgboost,crop_farming,0,ET0713,2020-02-01,ipc_lag1,0.996463989342165
xgboost,crop_farming,0,ET0714,2020-02-01,ipc_lag1,0.9955737613068298
xgboost,crop_farming,0,ET0715,2020-02-01,months_since_lean_start,1.0
xgboost,crop_farming,0,ET0716,2020-02-01,ipc_lag1,0.9929715562804655
xgboost,crop_farming,0,ET0720,2020-02-01,ipc_lag1,0.9937684037526535
xgboost,crop_farming,0,ET0721,2020-02-01,ipc_lag1,0.9935956497108316
xgboost,crop_farming,0,ET0722,2020-02-01,ipc_lag1,0.9958165507710123
xgboost,crop_farming,0,ET0723,2020-02-01,ipc_lag1,0.9955690922786725
xgboost,crop_farming,0,ET0724,2020-02-01,ipc_lag1,0.9930493734164212
xgboost,crop_farming,0,ET1101,2020-02-01,ipc_lag1,0.993113183467905
xgboost,crop_farming,0,ET1102,2020-02-01,ipc_lag1,0.993113183467905
xgboost,crop_farming,0,ET1103,2020-02-01,ipc_lag1,0.9928781757173184
xgboost,crop_farming,0,ET1104,2020-02-01,ipc_lag1,0.9930836129562419
xgboost,crop_farming,0,ET1105,2020-02-01,ipc_lag1,0.9929731126231846
xgboost,crop_farming,0,ET1106,2020-02-01,ipc_lag1,0.9927661190415419
xgboost,crop_farming,0,ET1202,2020-02-01,ipc_lag1,0.9923287867374698
xgboost,crop_farming,0,ET1203,2020-02-01,ipc_lag1,0.9932034513456139
xgboost,crop_farming,0,ET1204,2020-02-01,ipc_lag1,0.9931552047213213
xgboost,crop_farming,0,ET1301,2020-02-01,ipc_lag1,0.9917264821051713
xgboost,crop_farming,0,ET1401,2020-02-01,ipc_lag1,0.9927069780182154
xgboost,crop_farming,0,ET1501,2020-02-01,ipc_lag1,0.9911708677544465
xgboost,crop_farming,0,ET1502,2020-02-01,ipc_lag1,0.9914712418992361
xgboost,crop_farming,0,ET1600,2020-02-01,months_since_lean_start,1.0
xgboost,crop_farming,0,ET0101,2020-06-01,ipc_lag1,0.9930820566135227
xgboost,crop_farming,0,ET0102,2020-06-01,ipc_lag1,0.9911677550690082
xgboost,crop_farming,0,ET0103,2020-06-01,ipc_lag8,0.997839796305865
xgboost,crop_farming,0,ET0104,2020-06-01,months_since_lean_start,0.9980981491972384
xgboost,crop_farming,0,ET0105,2020-06-01,ipc_lag1,0.9938897984847448
xgboost,crop_farming,0,ET0106,2020-06-01,ipc_lag1,0.9926587313939227
xgboost,crop_farming,0,ET0107,2020-06-01,ipc_lag1,0.992952880167836
xgboost,crop_farming,0,ET0301,2020-06-01,months_since_lean_start,0.9987300243412002
xgboost,crop_farming,0,ET0302,2020-06-01,months_since_lean_start,0.9973884569173209
xgboost,crop_farming,0,ET0303,2020-06-01,ipc_lag1,0.9922027229772213
xgboost,crop_farming,0,ET0304,2020-06-01,months_since_lean_start,0.9972032521337459
xgboost,crop_farming,0,ET0305,2020-06-01,months_since_lean_start,0.9969869204957885
xgboost,crop_farming,0,ET0306,2020-06-01,ipc_lag1,0.9938773477429917
xgboost,crop_farming,0,ET0307,2020-06-01,ipc_lag1,0.9944345184364359
xgboost,crop_farming,0,ET0308,2020-06-01,ipc_lag1,0.9940329820149035
xgboost,crop_farming,0,ET0309,2020-06-01,ipc_lag1,0.9941528204042756
xgboost,crop_farming,0,ET0310,2020-06-01,ipc_lag1,0.9924890900375389
xgboost,crop_farming,0,ET0311,2020-06-01,months_since_lean_start,0.997986092521462
xgboost,crop_farming,0,ET0312,2020-06-01,ipc_lag1,0.994157489432433
xgboost,crop_farming,0,ET0401,2020-06-01,ipc_lag1,0.9942399755965462
xgboost,crop_farming,0,ET0402,2020-06-01,ipc_lag1,0.99388046042843
xgboost,crop_farming,0,ET0403,2020-06-01,ipc_lag1,0.9939567212216668
xgboost,crop_farming,0,ET0404,2020-06-01,ipc_lag1,0.9941621584605903
xgboost,crop_farming,0,ET0405,2020-06-01,ipc_lag1,0.9941232498926125
xgboost,crop_farming,0,ET0406,2020-06-01,ipc_lag1,0.9941123554935786
xgboost,crop_farming,0,ET0407,2020-06-01,ipc_lag1,0.9925918086570007
xgboost,crop_farming,0,ET0408,2020-06-01,months_since_lean_start,0.9984421009381634
xgboost,crop_farming,0,ET0409,2020-06-01,ipc_lag1,0.9943613703286374
xgboost,crop_farming,0,ET0413,2020-06-01,ipc_lag1,0.9939567212216668
xgboost,crop_farming,0,ET0416,2020-06-01,ipc_lag1,0.9941481513761182
xgboost,crop_farming,0,ET0417,2020-06-01,months_since_lean_start,0.9990008279743267
xgboost,crop_farming,0,ET0418,2020-06-01,ipc_lag1,0.9939380451090374
xgboost,crop_farming,0,ET0419,2020-06-01,ipc_lag1,0.9939567212216668
xgboost,crop_farming,0,ET0420,2020-06-01,ipc_lag1,0.9943598139859183
xgboost,crop_farming,0,ET0602,2020-06-01,ipc_lag1,0.9947504560084167
xgboost,crop_farming,0,ET0603,2020-06-01,ipc_lag1,0.9943022293053109
xgboost,crop_farming,0,ET0604,2020-06-01,ha_share_lag1,0.9977775425971003
xgboost,crop_farming,0,ET0605,2020-06-01,ipc_lag1,0.9942353065683888
xgboost,crop_farming,0,ET0701,2020-06-01,months_since_lean_start,0.9984841221915796
xgboost,crop_farming,0,ET0702,2020-06-01,months_since_lean_start,0.9980841421127663
xgboost,crop_farming,0,ET0703,2020-06-01,ipc_lag1,0.9994879632454103
xgboost,crop_farming,0,ET0705,2020-06-01,ipc_lag1,0.9946648571588653
xgboost,crop_farming,0,ET0706,2020-06-01,months_since_lean_start,0.9987066792004133
xgboost,crop_farming,0,ET0710,2020-06-01,ipc_lag1,0.9996389284891648
xgboost,crop_farming,0,ET0713,2020-06-01,ipc_lag1,1.0
xgboost,crop_farming,0,ET0714,2020-06-01,ipc_lag1,0.9935987623962698
xgboost,crop_farming,0,ET0715,2020-06-01,ipc_lag1,0.9946695261870225
xgboost,crop_farming,0,ET0716,2020-06-01,ipc_lag1,0.9942695461082094
xgboost,crop_farming,0,ET0720,2020-06-01,months_since_lean_start,0.9988623134723251
xgboost,crop_farming,0,ET0721,2020-06-01,ha_share_lag1,0.9982958047225663
xgboost,crop_farming,0,ET0722,2020-06-01,ipc_lag1,0.9998972813805383
xgboost,crop_farming,0,ET0723,2020-06-01,ipc_lag1,1.0
xgboost,crop_farming,0,ET0724,2020-06-01,ipc_lag1,0.9943286871315359
xgboost,crop_farming,0,ET1101,2020-06-01,ipc_lag1,0.9939567212216668
xgboost,crop_farming,0,ET1102,2020-06-01,ipc_lag1,0.9941995106858491
xgboost,crop_farming,0,ET1103,2020-06-01,ipc_lag1,0.9936656851331918
xgboost,crop_farming,0,ET1104,2020-06-01,months_since_lean_start,0.9980343391457546
xgboost,crop_farming,0,ET1105,2020-06-01,ipc_lag1,0.9943816027839859
xgboost,crop_farming,0,ET1106,2020-06-01,ipc_lag1,0.9943037856480299
xgboost,crop_farming,0,ET1202,2020-06-01,months_since_lean_start,0.9971814633356781
xgboost,crop_farming,0,ET1203,2020-06-01,ipc_lag1,0.993906918254655
xgboost,crop_farming,0,ET1204,2020-06-01,months_since_lean_start,0.9977386340291223
xgboost,crop_farming,0,ET1301,2020-06-01,ipc_lag1,0.9932423599135918
xgboost,crop_farming,0,ET1401,2020-06-01,ipc_lag1,0.9940890103527918
xgboost,crop_farming,0,ET1501,2020-06-01,months_since_lean_start,0.9967783705714267
xgboost,crop_farming,0,ET1502,2020-06-01,months_since_lean_start,0.9989105600966178
xgboost,crop_farming,0,ET1600,2020-06-01,months_since_lean_start,0.9971456674531386
xgboost,crop_farming,0,ET0101,2020-10-01,months_since_lean_start,0.9999953309718426
xgboost,crop_farming,0,ET0102,2020-10-01,ipc_lag1,0.994887414167699
xgboost,crop_farming,0,ET0103,2020-10-01,ipc_lag1,0.9951488797445108
xgboost,crop_farming,0,ET0104,2020-10-01,ipc_lag1,0.997352661034781
xgboost,crop_farming,0,ET0105,2020-10-01,ipc_lag1,0.9943271307888168
xgboost,crop_farming,0,ET0106,2020-10-01,ipc_lag1,0.9963986229479621
xgboost,crop_farming,0,ET0107,2020-10-01,ipc_lag1,0.9948640690269123
xgboost,crop_farming,0,ET0301,2020-10-01,ipc_lag1,0.9974242527998606
xgboost,crop_farming,0,ET0302,2020-10-01,ipc_lag1,0.9917124750206995
xgboost,crop_farming,0,ET0303,2020-10-01,ipc_lag1,0.9959037059632827
xgboost,crop_farming,0,ET0304,2020-10-01,ipc_lag1,0.9902962031463025
xgboost,crop_farming,0,ET0305,2020-10-01,months_since_lean_start,1.0
xgboost,crop_farming,0,ET0306,2020-10-01,ipc_lag1,0.9944033915820535
xgboost,crop_farming,0,ET0307,2020-10-01,ipc_lag1,0.9938182067196653
xgboost,crop_farming,0,ET0308,2020-10-01,ipc_lag1,0.9931054017543095
xgboost,crop_farming,0,ET0309,2020-10-01,ipc_lag1,0.9947162164685961
xgboost,crop_farming,0,ET0310,2020-10-01,ipc_lag1,0.9931054017543095
xgboost,crop_farming,0,ET0311,2020-10-01,months_since_lean_start,0.9999657604601795
xgboost,crop_farming,0,ET0312,2020-10-01,ipc_lag1,0.9945668075675608
xgboost,crop_farming,0,ET0401,2020-10-01,ipc_lag1,0.9941294752634887
xgboost,crop_farming,0,ET0402,2020-10-01,ipc_lag1,0.993136528608692
xgboost,crop_farming,0,ET0403,2020-10-01,ipc_lag1,0.9944282930655595
xgboost,crop_farming,0,ET0404,2020-10-01,ipc_lag1,0.9941808345732197
xgboost,crop_farming,0,ET0405,2020-10-01,ipc_lag1,0.9934540225233919
xgboost,crop_farming,0,ET0406,2020-10-01,ipc_lag1,0.9915739605186978
xgboost,crop_farming,0,ET0407,2020-10-01,ipc_lag1,0.9910385786233216
xgboost,crop_farming,0,ET0408,2020-10-01,ipc_lag1,0.992051757733467
xgboost,crop_farming,0,ET0409,2020-10-01,ipc_lag1,0.9938835731138682
xgboost,crop_farming,0,ET0413,2020-10-01,ipc_lag1,0.9946415120180785
xgboost,crop_farming,0,ET0416,2020-10-01,ipc_lag1,0.9938104250060698
xgboost,crop_farming,0,ET0417,2020-10-01,ipc_lag1,0.9919147995741847
xgboost,crop_farming,0,ET0418,2020-10-01,ipc_lag1,0.9939691719634197
xgboost,crop_farming,0,ET0419,2020-10-01,ipc_lag1,0.9944282930655595
xgboost,crop_farming,0,ET0420,2020-10-01,ipc_lag1,0.9934540225233919
xgboost,crop_farming,0,ET0602,2020-10-01,ipc_lag1,0.9942290811975123
xgboost,crop_farming,0,ET0603,2020-10-01,ipc_lag1,0.9912128890078626
xgboost,crop_farming,0,ET0604,2020-10-01,ha_share_lag1,0.9978973809864723
xgboost,crop_farming,0,ET0605,2020-10-01,ipc_lag1,0.9943613703286374
xgboost,crop_farming,0,ET0701,2020-10-01,ipc_lag1,0.9940952357236682
xgboost,crop_farming,0,ET0702,2020-10-01,ipc_lag1,0.9925093224928875
xgboost,crop_farming,0,ET0703,2020-10-01,ipc_lag1,0.9941746092023432
xgboost,crop_farming,0,ET0705,2020-10-01,ipc_lag1,0.9926058157414729
xgboost,crop_farming,0,ET0706,2020-10-01,ipc_lag1,0.9937901925507212
xgboost,crop_farming,0,ET0710,2020-10-01,ipc_lag1,0.9992607372084191
xgboost,crop_farming,0,ET0713,2020-10-01,ipc_lag1,0.9999891056009661
