lhz,lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
agropastoral,0,45,0.40791414845191315,0.5205546866628838,0.30263786966920103,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,1,45,0.37876842713880704,0.4977200815809629,0.36247684187617324,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,2,45,0.36408093807647346,0.47658073234241805,0.4154810458984961,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,3,45,0.387692139334248,0.49904451635845015,0.3590794251640028,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,4,45,0.4254392909869924,0.5251986159253227,0.2901398708713838,0.36484710589711794,0.507015585084112,0.33844149599875495,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,8,45,0.3932864747983489,0.4809758409813572,0.4046502668956028,0.4287118228488675,0.5984142379980666,0.07842756933206319,0.46043629050962603,0.6011453170743516,0.06999651811891572
agropastoral,12,45,0.42338539634105643,0.5530672902414989,0.2128063431890146,0.47235127488991696,0.6556413483914932,-0.10626279687629236,0.46043629050962603,0.6011453170743516,0.06999651811891572
crop_farming,0,603,0.2662723238142819,0.4404734179048745,0.7053354568231838,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,1,603,0.2829089257652912,0.4671977294550999,0.6684951254037937,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,2,603,0.2629991087261146,0.43840090609010685,0.7081018395474035,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,3,603,0.2829153130777712,0.4574237550768781,0.6822204823799911,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,4,603,0.3102832010068119,0.5057197736576483,0.6115739560069595,0.29445845439193163,0.5393069422265868,0.5582663401978049,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,8,603,0.37699262559778784,0.6294242717059337,0.39830632803854493,0.3355291599901303,0.6210466861564822,0.4142167227171273,0.3554688592923237,0.6607703669060241,0.3368838755576119
crop_farming,12,603,0.3920275581045623,0.6351023841226464,0.3874014591829822,0.3999172544503842,0.6997555816119351,0.25632836926788904,0.3554688592923237,0.6607703669060241,0.3368838755576119
pastoral,0,180,0.3357939409317362,0.4349581239013667,0.5229191421829911,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,1,180,0.3470842362095945,0.44870043273979426,0.492296596615045,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,2,180,0.35824054742996464,0.45256832559749094,0.48350584821524123,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,3,180,0.42570663546193266,0.5269560851946663,0.2997615631057202,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,4,180,0.47682101040466734,0.5746809359505984,0.16718089625007804,0.40636426604163156,0.5519713763664915,0.2317010988082523,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,8,180,0.5743535144239562,0.7163483911590566,-0.29403397115841856,0.42232965144300727,0.5890271356370795,0.12508129173108717,0.5994165707461798,0.7473035251971277,-0.40828696593290714
pastoral,12,180,0.48041547410973967,0.6042521593739569,0.079267400391003,0.4567531004229377,0.6170332858805453,0.03990483339511064,0.5994165707461798,0.7473035251971277,-0.40828696593290714
