lhz,lead,n,mae,rmse,r2,mae_baseline,rmse_baseline,r2_baseline,mae_baseline2,rmse_baseline2,r2_baseline2
agropastoral,0,45,0.357774549732791,0.4861096408834245,0.3918732508884093,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,1,45,0.344341090831878,0.4766684566063273,0.41526584116719134,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,2,45,0.3462007501922609,0.47349169718043216,0.42303379755999126,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,3,45,0.3485449247062163,0.448188123711081,0.48305263451598324,0.3396526166420552,0.4959526740056148,0.3669965015344797,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,4,45,0.3999108131232224,0.48403801471608504,0.3970454455838932,0.36484710589711794,0.507015585084112,0.33844149599875495,0.44175858945638496,0.5791462026695346,0.13681861857709476
agropastoral,8,45,0.4249354744631816,0.5539193194828419,0.21037904850133982,0.4287118228488675,0.5984142379980666,0.07842756933206319,0.46043629050962603,0.6011453170743516,0.06999651811891572
agropastoral,12,45,0.45842252584194165,0.5927788883795408,0.09570299199159871,0.47235127488991696,0.6556413483914932,-0.10626279687629236,0.46043629050962603,0.6011453170743516,0.06999651811891572
crop_farming,0,603,0.26126468472784364,0.42222717154102163,0.7292422927598662,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,1,603,0.27454680820788985,0.4503941267335358,0.6919126199395558,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,2,603,0.2596419833067143,0.425913471759229,0.7244938954620066,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,3,603,0.27795162973431936,0.4465152061956358,0.6971964385228435,0.2634561118466196,0.4843416106671752,0.6437195146596164,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,4,603,0.3028346154162371,0.49776831336970695,0.6236924202929411,0.29445845439193163,0.5393069422265868,0.5582663401978049,0.35305264071658177,0.6559653866038714,0.34649288702612846
crop_farming,8,603,0.385104769918015,0.6324713413059838,0.39246657775047666,0.3355291599901303,0.6210466861564822,0.4142167227171273,0.3554688592923237,0.6607703669060241,0.3368838755576119
crop_farming,12,603,0.37996094403416775,0.6389436351318271,0.37996876482343556,0.3999172544503842,0.6997555816119351,0.25632836926788904,0.3554688592923237,0.6607703669060241,0.3368838755576119
pastoral,0,180,0.3453930403614326,0.44384668664935834,0.5032211905768957,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,1,180,0.35189275981265783,0.4512087149531373,0.48660450131119515,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,2,180,0.3622852899931691,0.4612505372568091,0.4634985896204725,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,3,180,0.3887077869381124,0.4822542682964185,0.4135253317748999,0.3382886393188928,0.48635528787038795,0.4035083314116319,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,4,180,0.4653789684466697,0.5698958570177619,0.180992087530208,0.40636426604163156,0.5519713763664915,0.2317010988082523,0.5732987703644838,0.7198381989899996,-0.3066728769919784
pastoral,8,180,0.5926226154976676,0.7319742535931115,-0.35110377969228557,0.42232965144300727,0.5890271356370795,0.12508129173108717,0.5994165707461798,0.7473035251971277,-0.40828696593290714
pastoral,12,180,0.46662994373399813,0.5834712922029874,0.14150833365988014,0.4567531004229377,0.6170332858805453,0.03990483339511064,0.5994165707461798,0.7473035251971277,-0.40828696593290714
