pcode,year,month,ndvi_ref
ET0311,2019,7,0.22535001300275326
ET0311,2019,8,0.33412502333521843
ET0311,2019,9,0.3810500204563141
ET0311,2019,10,0.35493750870227814
ET0311,2019,11,0.3321250155568123
ET0311,2019,12,0.26200002431869507
ET0311,2020,1,0.1850625015795231
ET0311,2020,2,0.1347500067204237
ET0311,2020,3,0.10280000232160091
ET0311,2020,4,0.09281250275671482
ET0311,2020,5,0.11356250010430813
ET0311,2020,6,0.15075001353397965
ET0311,2020,7,0.21418750658631325
ET0311,2020,8,0.3121500015258789
ET0311,2020,9,0.37156251817941666
ET0311,2020,10,0.35218750685453415
ET0311,2020,11,0.315900020301342
ET0311,2020,12,0.23468750715255737
ET0311,2021,1,0.17231250926852226
ET0311,2021,2,0.13112501055002213
ET0311,2021,3,0.1108500063419342
ET0311,2021,4,0.10675000306218863
ET0311,2021,5,0.1364000104367733
ET0311,2021,6,0.14575001085177064
ET0311,2021,7,0.2016875073313713
ET0311,2021,8,0.3188999891281128
ET0311,2021,9,0.377375029027462
ET0311,2021,10,0.3630625158548355
ET0311,2021,11,0.3214000165462494
ET0311,2021,12,0.23725000396370888
ET0311,2022,1,0.16625000350177288
ET0311,2022,2,0.12056250683963299
ET0311,2022,3,0.10318750515580177
ET0311,2022,4,0.10200000647455454
ET0311,2022,5,0.11690000724047422
ET0311,2022,6,0.12500000465661287
ET0311,2022,7,0.14575000759214163
ET0312,1981,8,0.5270666897296906
ET0312,1981,9,0.500950026512146
ET0312,1981,10,0.38460002938906357
ET0312,1981,11,0.20961334009965263
ET0312,1981,12,0.12265000542004906
ET0312,1982,1,0.08738333731889726
ET0312,1982,2,0.07163333669304847
ET0312,1982,3,0.0729733375211557
ET0312,1982,4,0.06791666994492215
ET0312,1982,5,0.05324000256756943
ET0312,1982,6,0.0795166701078415
ET0312,1982,7,0.1860833436250687
ET0312,1982,8,0.375013350447019
ET0312,1982,9,0.45375002622604377
ET0312,1982,10,0.3400333503882091
ET0312,1982,11,0.18098667263984686
ET0312,1982,12,0.10965000589688621
ET0312,1983,1,0.08340000410874686
ET0312,1983,2,0.07856667066613834
ET0312,1983,3,0.07130000417431198
ET0312,1983,4,0.06668333659569424
ET0312,1983,5,0.06492000222206117
ET0312,1983,6,0.11868333791693053
ET0312,1983,7,0.2530500113964081
ET0312,1983,8,0.39105335871378594
ET0312,1983,9,0.4202333549658458
ET0312,1983,10,0.28065334856510166
ET0312,1983,11,0.1423500070969264
ET0312,1983,12,0.10490000396966935
ET0312,1984,1,0.09509333918492001
ET0312,1984,2,0.0831333361566067
ET0312,1984,3,0.06943333745002747
ET0312,1984,4,0.055560003717740385
ET0312,1984,5,0.048400000979503005
ET0312,1984,6,0.06525000259280206
ET0312,1984,7,0.19950667669375746
ET0312,1984,8,0.40256668527921047
ET0312,1984,9,0.4493500212828318
ET0312,1984,10,0.3151466806729636
ET0312,1984,11,0.1822666774193446
ET0312,1984,12,0.14980000853538514
ET0312,1985,1,
ET0312,1985,2,
ET0312,1985,3,0.10141667077938717
ET0312,1985,4,0.06660000334183376
ET0312,1985,5,0.05856666776041192
ET0312,1985,6,0.12278333902359011
ET0312,1985,7,0.2698400129874548
ET0312,1985,8,0.40245002508163463
ET0312,1985,9,0.4370667000611625
ET0312,1985,10,0.31416667898496003
ET0312,1985,11,0.17556667327880862
ET0312,1985,12,0.10558666984240216
ET0312,1986,1,0.08448333789904915
ET0312,1986,2,0.07385000238815943
ET0312,1986,3,0.0624666693309943
ET0312,1986,4,0.051800001909335466
ET0312,1986,5,0.04465000107884407
ET0312,1986,6,0.07830667011439803
ET0312,1986,7,0.22333334684371953
ET0312,1986,8,0.3570500155289968
ET0312,1986,9,0.4433866878350577
ET0312,1986,10,0.3657833417256674
ET0312,1986,11,0.220100012421608
ET0312,1986,12,0.1319600045681
ET0312,1987,1,0.09916667193174365
ET0312,1987,2,0.0736333357791106
ET0312,1987,3,0.05778666883707047
ET0312,1987,4,0.04531666884819667
ET0312,1987,5,0.06085000187158586
ET0312,1987,6,0.17437334010998412
ET0312,1987,7,0.30516668359438587
ET0312,1987,8,0.3852000176906586
ET0312,1987,9,0.37683335145314534
ET0312,1987,10,0.24596667587757115
ET0312,1987,11,0.1231066743532817
ET0312,1987,12,0.08168333694338802
ET0312,1988,1,0.07430000454187397
ET0312,1988,2,0.06769333655635519
ET0312,1988,3,0.04718333457907042
ET0312,1988,4,0.03778333452840647
ET0312,1988,5,0.029453335205713915
ET0312,1988,6,0.06720000306765239
ET0312,1988,7,0.15230000813802083
ET0312,1988,8,0.30612001220385243
ET0312,1988,9,0.3877166807651521
ET0312,1988,10,0.3854800045490266
ET0312,1988,11,0.28865001201629636
ET0312,1988,12,0.20768334368864702
ET0312,1989,1,0.1576133380333583
ET0312,1989,2,0.11788333853085839
ET0312,1989,3,0.09998333503802621
ET0312,1989,4,0.08876667171716691
ET0312,1989,5,0.09242667257785801
ET0312,1989,6,0.17268334180116657
ET0312,1989,7,0.3359200144807498
ET0312,1989,8,0.4526166876157126
ET0312,1989,9,0.4494000256061555
ET0312,1989,10,0.3513466835021974
ET0312,1989,11,0.23031667570273084
ET0312,1989,12,0.15711667637030285
ET0312,1990,1,0.1185866713523865
ET0312,1990,2,0.09688333819309873
ET0312,1990,3,0.0874333366751671
ET0312,1990,4,0.07265333582957587
ET0312,1990,5,0.06533333659172058
ET0312,1990,6,0.09273333797852198
ET0312,1990,7,0.25337334871292116
ET0312,1990,8,0.4369000156720481
ET0312,1990,9,0.44435002207756047
ET0312,1990,10,0.29924000898997
ET0312,1990,11,0.15561667581399283
ET0312,1990,12,0.10636667112509411
ET0312,1991,1,0.08930000364780429
ET0312,1991,2,0.08048333674669268
ET0312,1991,3,0.07228333652019502
ET0312,1991,4,0.05314666877190274
ET0312,1991,5,0.040050001970181874
ET0312,1991,6,0.057583335135132085
ET0312,1991,7,0.1522800077994665
ET0312,1991,8,0.30646668175856273
ET0312,1991,9,0.36337335507074997
ET0312,1991,10,0.2962666789690654
ET0312,1991,11,0.1755166739225388
ET0312,1991,12,0.10276000152031582
ET0312,1992,1,0.08163333758711817
ET0312,1992,2,0.07296667049328488
ET0312,1992,3,0.05965333605806034
ET0312,1992,4,0.048100002855062496
ET0312,1992,5,0.043933335194985074
ET0312,1992,6,0.09545333907008174
ET0312,1992,7,0.2566000138719877
ET0312,1992,8,0.39421334664026897
ET0312,1992,9,0.42466668685277315
ET0312,1992,10,0.3299833516279857
ET0312,1992,11,0.21706667840480806
ET0312,1992,12,0.14126667131980264
ET0312,1993,1,0.1179000054796537
ET0312,1993,2,0.10545000483592354
ET0312,1993,3,0.08553333779176078
ET0312,1993,4,0.06705000326037408
ET0312,1993,5,0.07114667023221652
ET0312,1993,6,0.13908334076404574
ET0312,1993,7,0.2278833409150442
ET0312,1993,8,0.3520933449268342
ET0312,1993,9,0.34550002018610637
ET0312,1993,10,0.23881667753060665
ET0312,1993,11,0.1183066710829735
ET0312,1993,12,0.07795000324646635
ET0312,1994,1,0.0695866696536541
ET0312,1994,2,0.06455000266432763
ET0312,1994,3,0.06018333584070207
ET0312,1994,4,0.04870000195999941
ET0312,1994,5,0.04553333645065626
ET0312,1994,6,0.0866833378871282
ET0312,1994,7,0.1798833429813385
ET0312,1994,8,0.2346400082111359
ET0312,1994,9,0.23626667658487957
ET0312,1994,10,
ET0312,1994,11,
ET0312,1994,12,
ET0312,1995,1,0.11686667154232663
ET0312,1995,2,0.11251667191584905
ET0312,1995,3,0.098200003306071
ET0312,1995,4,0.08393333703279497
ET0312,1995,5,0.09706667164961498
ET0312,1995,6,0.16896667629480364
ET0312,1995,7,0.30237334569295254
ET0312,1995,8,0.4194666842619578
ET0312,1995,9,0.4402666886647543
ET0312,1995,10,0.33025335073471074
ET0312,1995,11,0.1984333435694377
ET0312,1995,12,0.1345666736364365
ET0312,1996,1,0.10562667250633243
ET0312,1996,2,0.08868333796660108
ET0312,1996,3,0.08000000367561977
ET0312,1996,4,0.06637333830197653
ET0312,1996,5,0.07933333665132525
ET0312,1996,6,0.20156667729218802
ET0312,1996,7,0.383893358707428
ET0312,1996,8,0.45145002007484447
ET0312,1996,9,0.42018669446309415
ET0312,1996,10,0.3133833527565003
ET0312,1996,11,0.2069833427667618
ET0312,1996,12,0.14385000765323644
ET0312,1997,1,0.10456667145093283
ET0312,1997,2,0.08165000503261885
ET0312,1997,3,0.07394666969776155
ET0312,1997,4,0.07831667065620423
ET0312,1997,5,0.09300000667572023
ET0312,1997,6,0.17084001153707506
ET0312,1997,7,0.32620001633962
ET0312,1997,8,0.4645166774590811
ET0312,1997,9,0.4699866930643718
ET0312,1997,10,0.32570002079010013
ET0312,1997,11,0.20176667471726736
ET0312,1997,12,0.127600005765756
ET0312,1998,1,0.10126667171716693
ET0312,1998,2,0.09171666800975802
ET0312,1998,3,0.07780000170071921
ET0312,1998,4,0.0686333365738392
ET0312,1998,5,0.05996666948000591
ET0312,1998,6,0.09066667258739472
ET0312,1998,7,0.19756667464971545
ET0312,1998,8,0.3551600138346355
ET0312,1998,9,0.4461000243822734
ET0312,1998,10,0.396616687377294
ET0312,1998,11,0.2982800155878067
ET0312,1998,12,0.21471667687098187
ET0312,1999,1,0.1638000085949898
ET0312,1999,2,0.13281667282183968
ET0312,1999,3,0.1083066726724307
ET0312,1999,4,0.08881666958332063
ET0312,1999,5,0.09701333840688071
ET0312,1999,6,0.15966667483250302
ET0312,1999,7,0.28208334644635524
ET0312,1999,8,0.3978266855080923
ET0312,1999,9,0.42556668917338064
ET0312,1999,10,0.37043335437774666
ET0312,1999,11,0.25889334181944534
ET0312,1999,12,0.16520000497500104
ET0312,2000,1,0.11105333715677262
ET0312,2000,2,0.0791333372394244
ET0312,2000,3,0.066283335040013
ET0312,2000,4,0.051133334885040925
ET0312,2000,5,0.055133336347838256
ET0312,2000,6,0.10100000190238158
ET0312,2000,7,0.19696000963449486
ET0312,2000,8,0.24798334240913397
ET0312,2000,9,0.29760001301765443
ET0312,2000,10,0.2823866764704387
ET0312,2000,11,0.1617666731278102
ET0312,2000,12,0.11036667128403985
ET0312,2001,1,0.10137333621581397
ET0312,2001,2,0.0847500038643678
ET0312,2001,3,0.07571666936079663
ET0312,2001,4,0.06541333571076395
ET0312,2001,5,0.06690000444650653
ET0312,2001,6,0.11503333896398549
ET0312,2001,7,0.22514667908350633
ET0312,2001,8,0.36660001873970033
ET0312,2001,9,0.42610001961390187
ET0312,2001,10,0.32878667116165167
ET0312,2001,11,0.21113334298133854
ET0312,2001,12,0.14003333946069085
ET0312,2002,1,0.10730000336964929
ET0312,2002,2,0.09160000433524451
ET0312,2002,3,0.08396667043368022
ET0312,2002,4,0.08062667101621629
ET0312,2002,5,0.07491667047142984
ET0312,2002,6,0.08693333665529888
ET0312,2002,7,0.19436000535885498
ET0312,2002,8,0.35190001726150516
ET0312,2002,9,0.41446668108304346
ET0312,2002,10,0.28680001795291904
ET0312,2002,11,0.1594666749238968
ET0312,2002,12,0.11334667503833774
ET0312,2003,1,0.09845000356435778
ET0312,2003,2,0.08148333728313448
ET0312,2003,3,0.07153333698709806
ET0312,2003,4,0.06765000199278197
ET0312,2003,5,0.06178333535790445
ET0312,2003,6,0.10010667070746425
ET0312,2003,7,0.24645001192887625
ET0312,2003,8,0.3904333511988324
ET0312,2003,9,0.4392400225003562
ET0312,2003,10,0.3563166797161103
ET0312,2003,11,0.24465001424153654
ET0312,2003,12,0.17168000737826034
ET0312,2004,1,0.14946667154630028
ET0312,2004,2,0.11630000621080401
ET0312,2004,3,0.10583333720763528
ET0312,2004,4,
ET0312,2004,5,
ET0312,2004,6,0.14546667436758678
ET0312,2004,7,0.24133334557215372
ET0312,2004,8,0.3990800201892853
ET0312,2004,9,0.414683359861374
ET0312,2004,10,0.31766668756802885
ET0312,2004,11,0.17762667437394464
ET0312,2004,12,0.11546667069196703
ET0312,2005,1,0.09757333646217983
ET0312,2005,2,0.0859333371122678
ET0312,2005,3,0.07111667046944302
ET0312,2005,4,0.05885000328222913
ET0312,2005,5,0.06670666908224425
ET0312,2005,6,0.13550000538428628
ET0312,2005,7,0.24486667513847354
ET0312,2005,8,0.3569733570019405
ET0312,2005,9,0.40441669225692756
ET0312,2005,10,0.33261334697405504
ET0312,2005,11,0.2262833456198375
ET0312,2005,12,0.1593000094095866
ET0312,2006,1,0.1201200067996979
ET0312,2006,2,0.10156667083501818
ET0312,2006,3,0.09150000413258871
ET0312,2006,4,0.07656666984160743
ET0312,2006,5,0.07054667125145596
ET0312,2006,6,0.11803333858648939
ET0312,2006,7,0.24792000899712247
ET0312,2006,8,0.37056668202082327
ET0312,2006,9,0.4170500119527182
ET0312,2006,10,0.34865335226058963
ET0312,2006,11,0.24975000917911536
ET0312,2006,12,0.17203333973884585
ET0312,2007,1,0.12336000402768457
ET0312,2007,2,0.09918333788712821
ET0312,2007,3,0.08451667080322903
ET0312,2007,4,0.07392000456651053
ET0312,2007,5,0.07250000188748044
ET0312,2007,6,0.12311666955550515
ET0312,2007,7,0.24493334392706556
ET0312,2007,8,0.354500021537145
ET0312,2007,9,0.38536667823791504
ET0312,2007,10,0.34946669538815817
ET0312,2007,11,0.2794166823228201
ET0312,2007,12,0.2078833450873693
ET0312,2008,1,0.14603333870569868
ET0312,2008,2,0.11156667172908784
ET0312,2008,3,0.09278667022784552
ET0312,2008,4,0.07390000373125077
ET0312,2008,5,0.07335000385840737
ET0312,2008,6,0.11605333710710211
ET0312,2008,7,0.24041667381922407
ET0312,2008,8,0.35530001819133766
ET0312,2008,9,0.4018133461475373
ET0312,2008,10,0.3651500205198924
ET0312,2008,11,0.29123334487279257
ET0312,2008,12,0.2033066769440969
ET0312,2009,1,0.14875000814596817
ET0312,2009,2,0.1147000034650167
ET0312,2009,3,0.09634667237599692
ET0312,2009,4,0.08681667000055314
ET0312,2009,5,0.07163333694140117
ET0312,2009,6,0.10546667103966079
ET0312,2009,7,0.22983334461847946
ET0312,2009,8,0.375106688340505
ET0312,2009,9,0.40271668632825225
ET0312,2009,10,0.2990333477656047
ET0312,2009,11,0.18666667739550277
ET0312,2009,12,0.13306667159001034
ET0312,2010,1,0.09968333790699643
ET0312,2010,2,0.08168333570162455
ET0312,2010,3,0.06794666970769565
ET0312,2010,4,0.05633333499232929
ET0312,2010,5,0.050226668392618516
ET0312,2010,6,0.07471666857600213
ET0312,2010,7,0.14030000418424607
ET0312,2010,8,0.26306667725245164
ET0312,2010,9,0.3637500226497651
ET0312,2010,10,0.34296668767929084
ET0312,2010,11,0.2556266774733862
ET0312,2010,12,0.1820000102122625
ET0312,2011,1,0.14105333983898163
ET0312,2011,2,0.1131666714946429
ET0312,2011,3,0.09176666935284933
ET0312,2011,4,0.07555000533660255
ET0312,2011,5,0.061120001971721655
ET0312,2011,6,0.058283336833119405
ET0312,2011,7,0.0955666703482469
ET0312,2011,8,0.22636001408100132
ET0312,2011,9,0.36245001554489137
ET0312,2011,10,0.33233335018157967
ET0312,2011,11,0.222583348552386
ET0312,2011,12,0.1558166732390722
ET0312,2012,1,0.12213333994150163
ET0312,2012,2,0.10131667008002603
ET0312,2012,3,0.08723333726326628
ET0312,2012,4,0.07465333789587023
ET0312,2012,5,0.059633335719505964
ET0312,2012,6,0.10653333862622581
ET0312,2012,7,0.21544000903765365
ET0312,2012,8,0.33565001487731944
ET0312,2012,9,0.3833166837692262
ET0312,2012,10,0.3334533512592317
ET0312,2012,11,0.2548166791598002
ET0312,2012,12,0.1879333446423213
ET0312,2013,1,0.1564666698376338
ET0312,2013,2,0.11933333774407708
ET0312,2013,3,0.09570000469684603
ET0312,2013,4,0.08210666850209239
ET0312,2013,5,0.0631166696548462
ET0312,2013,6,0.05778333532313508
ET0312,2013,7,0.09734667117396992
ET0312,2013,8,0.20901667773723606
ET0312,2013,9,0.34168000916639973
ET0312,2013,10,0.33078334927558906
ET0312,2013,11,0.2555500100056331
ET0312,2013,12,0.1674933418631554
ET0312,2014,1,0.12141667356093727
ET0312,2014,2,0.10285000453392665
ET0312,2014,3,0.08588000585635502
ET0312,2014,4,0.07188333645462992
ET0312,2014,5,0.05860000165800253
ET0312,2014,6,0.0642133366316557
ET0312,2014,7,0.1196666720012824
ET0312,2014,8,0.22060001095136011
ET0312,2014,9,0.3266933480898539
ET0312,2014,10,0.35488334894180307
ET0312,2014,11,0.33443335692087817
ET0312,2014,12,0.2543866842985153
ET0312,2015,1,0.1724666744470597
ET0312,2015,2,0.12781667212645215
ET0312,2015,3,0.09806667019923532
ET0312,2015,4,0.08148333827654523
ET0312,2015,5,0.0641666705409686
ET0312,2015,6,0.06392000069220861
ET0312,2015,7,0.1098666720092297
ET0312,2015,8,0.20404000629981361
ET0312,2015,9,0.3211000204086304
ET0312,2015,10,0.3223333517710368
ET0312,2015,11,0.25416001180807757
ET0312,2015,12,0.17113334337870284
ET0312,2016,1,0.12571667383114501
ET0312,2016,2,0.10042667339245481
ET0312,2016,3,0.08306666985154154
ET0312,2016,4,0.06880000332991285
ET0312,2016,5,0.055373335381348934
ET0312,2016,6,0.0680166697750489
ET0312,2016,7,0.144666670759519
ET0312,2016,8,0.2774533530076345
ET0312,2016,9,0.3767833511034649
ET0312,2016,10,0.35442668000857047
ET0312,2016,11,0.28931667705376946
ET0312,2016,12,0.20743334392706558
ET0312,2017,1,0.14646667242050174
ET0312,2017,2,0.11230000456174218
ET0312,2017,3,0.09188333923618001
ET0312,2017,4,0.07863333597779276
ET0312,2017,5,0.06654667183756831
ET0312,2017,6,0.08755000457167628
ET0312,2017,7,0.17070667296648032
ET0312,2017,8,0.3021000117063523
ET0312,2017,9,0.3734666764736177
ET0312,2017,10,0.33950668176015225
ET0312,2017,11,0.2763500104347865
ET0312,2017,12,0.20340001086393997
ET0312,2018,1,0.14296000798543296
ET0312,2018,2,0.11055000275373461
ET0312,2018,3,0.09068333804607394
ET0312,2018,4,0.07486666962504389
ET0312,2018,5,0.06291667024294537
ET0312,2018,6,0.07983333716789882
ET0312,2018,7,0.18410667677720394
ET0312,2018,8,0.31448334157466895
ET0312,2018,9,0.3798333446184795
ET0312,2018,10,0.35726667841275545
ET0312,2018,11,0.29735001524289456
ET0312,2018,12,0.2188833415508271
ET0312,2019,1,0.15795000592867536
ET0312,2019,2,0.12031667182842894
ET0312,2019,3,0.09833333616455397
ET0312,2019,4,0.08192000562946003
ET0312,2019,5,0.0731333357592424
ET0312,2019,6,0.10388333772619568
ET0312,2019,7,0.19462667480111126
ET0312,2019,8,0.3169166803359986
ET0312,2019,9,0.39816002051035576
ET0312,2019,10,0.37395002245903025
ET0312,2019,11,0.32633334596951813
ET0312,2019,12,0.24605334599812828
ET0312,2020,1,0.17065000434716548
ET0312,2020,2,0.1276166732112567
ET0312,2020,3,0.09764000475406649
ET0312,2020,4,0.08185000196099282
ET0312,2020,5,0.07143333653608959
ET0312,2020,6,0.08973333612084389
ET0312,2020,7,0.16966667373975117
ET0312,2020,8,0.30428001085917167
ET0312,2020,9,0.38585001031557725
ET0312,2020,10,0.362583347161611
ET0312,2020,11,0.3031066815058391
ET0312,2020,12,0.2242000073194504
ET0312,2021,1,0.16340000629425053
ET0312,2021,2,0.12451667040586473
ET0312,2021,3,0.10014667212963106
ET0312,2021,4,0.0861166705687841
ET0312,2021,5,0.07350666994849843
ET0312,2021,6,0.07920000180602074
ET0312,2021,7,0.14075000832478207
ET0312,2021,8,0.2840933392445247
ET0312,2021,9,0.38961668411890676
ET0312,2021,10,0.377950018644333
ET0312,2021,11,0.3134666780630748
ET0312,2021,12,0.22640000979105634
ET0312,2022,1,0.15928000708421072
ET0312,2022,2,0.11866667270660401
ET0312,2022,3,0.09815000519156455
ET0312,2022,4,0.08593333636720978
ET0312,2022,5,0.06932000257074834
ET0312,2022,6,0.07655000239610672
ET0312,2022,7,0.10046667245527109
ET0401,1981,8,0.5040000208786556
ET0401,1981,9,0.5178214567048209
ET0401,1981,10,0.5140000198568616
ET0401,1981,11,0.4268857538700104
ET0401,1981,12,0.2825000158378056
ET0401,1982,1,0.17021429325853077
ET0401,1982,2,0.13092858025005885
ET0401,1982,3,0.15491429397038053
ET0401,1982,4,0.21653572150639125
ET0401,1982,5,0.3094571552106312
ET0401,1982,6,0.3887142964771816
ET0401,1982,7,0.41889287744249615
ET0401,1982,8,0.42171430587768555
ET0401,1982,9,0.45507145353725975
ET0401,1982,10,0.4325714451926095
ET0401,1982,11,0.3903428741863796
ET0401,1982,12,0.27696429831641056
ET0401,1983,1,0.16691429274422778
ET0401,1983,2,0.12017857709101266
ET0401,1983,3,0.12796429331813539
ET0401,1983,4,0.17125000698225837
ET0401,1983,5,0.23700001835823054
ET0401,1983,6,0.3421071554933275
ET0401,1983,7,0.3691785931587219
ET0401,1983,8,0.37271428959710257
ET0401,1983,9,0.4581071606704167
ET0401,1983,10,0.4423714535576956
ET0401,1983,11,0.39810715402875624
ET0401,1983,12,0.3025357382638114
ET0401,1984,1,0.18905714154243466
ET0401,1984,2,0.13139285998685019
ET0401,1984,3,0.13328572043350764
ET0401,1984,4,0.17668572387525014
ET0401,1984,5,0.28275001687662943
ET0401,1984,6,0.4291428753307887
ET0401,1984,7,0.5030000337532587
ET0401,1984,8,0.5340357422828674
ET0401,1984,9,0.5162857472896575
ET0401,1984,10,0.4306571611336299
ET0401,1984,11,0.34964287281036377
ET0401,1984,12,0.3285714430468422
ET0401,1985,1,
ET0401,1985,2,
ET0401,1985,3,0.1456428606595312
ET0401,1985,4,0.22197143520627705
ET0401,1985,5,0.3431785915579114
ET0401,1985,6,0.451571443251201
ET0401,1985,7,0.5116000303200312
ET0401,1985,8,0.5234285933630807
ET0401,1985,9,0.515114324433463
ET0401,1985,10,0.4523571601935795
ET0401,1985,11,0.3964643095220838
ET0401,1985,12,0.29262857777731754
ET0401,1986,1,0.21892857764448437
ET0401,1986,2,0.177178578717368
ET0401,1986,3,0.1507142920579229
ET0401,1986,4,0.16507143207958763
ET0401,1986,5,0.21271429317338125
ET0401,1986,6,0.30400001576968605
ET0401,1986,7,0.4387143041406359
ET0401,1986,8,0.4926785954407283
ET0401,1986,9,0.5047143271991185
ET0401,1986,10,0.47882144791739323
ET0401,1986,11,0.4266785936696189
ET0401,1986,12,0.29851429377283367
ET0401,1987,1,0.17496430022375922
ET0401,1987,2,0.12014286432947432
ET0401,1987,3,0.1277142890862056
ET0401,1987,4,0.15857143593685968
ET0401,1987,5,0.24214286463601248
ET0401,1987,6,0.3972000224249703
ET0401,1987,7,0.4919643189225878
ET0401,1987,8,0.49191430636814654
ET0401,1987,9,0.47632145881652826
ET0401,1987,10,0.4346785885947091
ET0401,1987,11,0.3495714366436004
ET0401,1987,12,0.23192858483110151
ET0401,1988,1,0.1606785814676966
ET0401,1988,2,0.11862857746226446
ET0401,1988,3,0.11885714637381689
ET0401,1988,4,0.1539642938545772
ET0401,1988,5,0.22534286869423725
ET0401,1988,6,0.3652857329164232
ET0401,1988,7,0.4053214490413665
ET0401,1988,8,0.4041428778852735
ET0401,1988,9,0.3731785757201058
ET0401,1988,10,0.4191714440073285
ET0401,1988,11,0.4472143054008484
ET0401,1988,12,0.3561071710927145
ET0401,1989,1,0.23165714953626904
ET0401,1989,2,0.14546428833689007
ET0401,1989,3,0.14017858249800544
ET0401,1989,4,0.18717858088868003
ET0401,1989,5,0.301057157771928
ET0401,1989,6,0.4566428746495928
ET0401,1989,7,0.5272285980837685
ET0401,1989,8,0.5505357384681702
ET0401,1989,9,0.5361786016396114
ET0401,1989,10,0.488485745021275
ET0401,1989,11,0.39435715334756033
ET0401,1989,12,0.28132143190928866
ET0401,1990,1,0.17591429821082522
ET0401,1990,2,0.12260714599064418
ET0401,1990,3,0.13146429402487617
ET0401,1990,4,0.17065715470484324
ET0401,1990,5,0.2545357197523117
ET0401,1990,6,0.34375002554484774
ET0401,1990,7,0.4089428739888327
ET0401,1990,8,0.4919285944529942
ET0401,1990,9,0.5122143115316118
ET0401,1990,10,0.46394287262644085
ET0401,1990,11,0.3635000118187495
ET0401,1990,12,0.2580357279096331
ET0401,1991,1,0.16503572038241796
ET0401,1991,2,0.1233571469783783
ET0401,1991,3,0.13260714816195623
ET0401,1991,4,0.24025715887546537
ET0401,1991,5,0.3952143064567021
ET0401,1991,6,0.45335716434887474
ET0401,1991,7,0.4126000191484178
ET0401,1991,8,0.39346430982862196
ET0401,1991,9,0.42037143877574373
ET0401,1991,10,0.39653573291642324
ET0401,1991,11,0.33453573073659626
ET0401,1991,12,0.22328572400978633
ET0401,1992,1,0.12757143484694616
ET0401,1992,2,0.09771429108721869
ET0401,1992,3,0.10714286140033177
ET0401,1992,4,0.17328572486128124
ET0401,1992,5,0.2667142982993807
ET0401,1992,6,0.39997144256319317
ET0401,1992,7,0.4203928751604897
ET0401,1992,8,0.3864000184195382
ET0401,1992,9,0.41839287110737394
ET0401,1992,10,0.38332144703183857
ET0401,1992,11,0.3813143074512481
ET0401,1992,12,0.29350001897130695
ET0401,1993,1,0.1897857231753213
ET0401,1993,2,0.13217857905796596
ET0401,1993,3,0.13345715190683094
ET0401,1993,4,0.19432144079889568
ET0401,1993,5,0.3221428692340851
ET0401,1993,6,0.43717859046799795
ET0401,1993,7,0.4607857423169272
ET0401,1993,8,0.46825716750962393
ET0401,1993,9,0.4415000123637063
ET0401,1993,10,0.3943928820746285
ET0401,1993,11,0.3239142979894366
ET0401,1993,12,0.23617857907499584
ET0401,1994,1,0.14431429654359815
ET0401,1994,2,0.10382143301623208
ET0401,1994,3,0.1321785779935973
ET0401,1994,4,0.18082143685647417
ET0401,1994,5,0.299257150718144
ET0401,1994,6,0.3856428776468549
ET0401,1994,7,0.4013214366776603
ET0401,1994,8,0.40671430741037634
ET0401,1994,9,0.3754285829407828
ET0401,1994,10,
ET0401,1994,11,
ET0401,1994,12,
ET0401,1995,1,0.14028572078262055
ET0401,1995,2,0.1430000045469829
ET0401,1995,3,0.17192858670439037
ET0401,1995,4,0.22553572271551403
ET0401,1995,5,0.3365428639309747
ET0401,1995,6,0.4527857431343624
ET0401,1995,7,0.4601143172809055
ET0401,1995,8,0.5107143223285675
ET0401,1995,9,0.5430000168936593
ET0401,1995,10,0.49900002564702717
ET0401,1995,11,0.40550002029963894
ET0401,1995,12,0.28892858113561354
ET0401,1996,1,0.1968000020299639
ET0401,1996,2,0.15860715082713533
ET0401,1996,3,0.17128572080816537
ET0401,1996,4,0.24731429772717614
ET0401,1996,5,0.3753928712436131
ET0401,1996,6,0.47407145585332594
ET0401,1996,7,0.489057149205889
ET0401,1996,8,0.49217858910560597
ET0401,1996,9,0.5038000132356371
ET0401,1996,10,0.46671430127961294
ET0401,1996,11,0.38253573434693466
ET0401,1996,12,0.26875001404966625
ET0401,1997,1,0.17328572486128127
ET0401,1997,2,0.13410714907305582
ET0401,1997,3,0.13128572170223507
ET0401,1997,4,0.18696429899760653
ET0401,1997,5,0.31257144468171255
ET0401,1997,6,0.4519714415073394
ET0401,1997,7,0.4946071675845555
ET0401,1997,8,0.5188214480876923
ET0401,1997,9,0.5160000153950283
ET0401,1997,10,0.48675003222056795
ET0401,1997,11,0.43375001209122793
ET0401,1997,12,0.3299143080200468
ET0401,1998,1,0.22264286662851063
ET0401,1998,2,0.17267858130591254
ET0401,1998,3,0.15751429966517858
ET0401,1998,4,0.1921785793134144
ET0401,1998,5,0.28807143654142103
ET0401,1998,6,0.40622859341757633
ET0401,1998,7,0.43342859404427664
ET0401,1998,8,0.4629714659282139
ET0401,1998,9,0.47392860480717247
ET0401,1998,10,0.44267858777727404
ET0401,1998,11,0.3992285941328321
ET0401,1998,12,0.32264288195541924
ET0401,1999,1,0.22507143872124805
ET0401,1999,2,0.17157143354415894
ET0401,1999,3,0.16374286796365464
ET0401,1999,4,0.20064286887645721
