pcode,year,month,ndvi_ref
ET0312,1984,1,0.09004213071213027
ET0312,1984,2,0.08070143513716682
ET0312,1984,3,0.07238471702861092
ET0312,1984,4,0.06372495177097177
ET0312,1984,5,0.07154550424497003
ET0312,1984,6,0.1255820611213736
ET0312,1984,7,0.2718773140650098
ET0312,1984,8,0.4390393870374177
ET0312,1984,9,0.4631725679816401
ET0312,1984,10,0.32100901277335875
ET0312,1984,11,0.17560302438728648
ET0312,1984,12,0.14141309453300172
ET0312,1985,1,
ET0312,1985,2,
ET0312,1985,3,0.08544146588952081
ET0312,1985,4,0.07736871522186603
ET0312,1985,5,0.0950306790370441
ET0312,1985,6,0.19069121605144093
ET0312,1985,7,0.32969142602478557
ET0312,1985,8,0.4415897447730135
ET0312,1985,9,0.46109674959338764
ET0312,1985,10,0.35041693910377403
ET0312,1985,11,0.2095094681365115
ET0312,1985,12,0.1222991875976568
ET0312,1986,1,0.10168354239520487
ET0312,1986,2,0.09192638475531693
ET0312,1986,3,0.07609284615071761
ET0312,1986,4,0.06275409257805056
ET0312,1986,5,0.0594256160293224
ET0312,1986,6,0.11704254093135238
ET0312,1986,7,0.2933379480780002
ET0312,1986,8,0.4203180156130123
ET0312,1986,9,0.4634378528211015
ET0312,1986,10,0.3625235344856551
ET0312,1986,11,0.21728170772820166
ET0312,1986,12,0.13028201022792935
ET0312,1987,1,0.0966145240212267
ET0312,1987,2,0.07577735518156752
ET0312,1987,3,0.06516380645791812
ET0312,1987,4,0.05468328467785459
ET0312,1987,5,0.08856927811269076
ET0312,1987,6,0.2441811982431813
ET0312,1987,7,0.3843716945582982
ET0312,1987,8,0.44609184217294545
ET0312,1987,9,0.4132121869787605
ET0312,1987,10,0.28149771245466915
ET0312,1987,11,0.14328569144863781
ET0312,1987,12,0.09018405310805803
ET0312,1988,1,0.08053885835674277
ET0312,1988,2,0.0729566494075311
ET0312,1988,3,0.05668226215066598
ET0312,1988,4,0.05069989986443447
ET0312,1988,5,0.05552004338318296
ET0312,1988,6,0.11871881911279693
ET0312,1988,7,0.20776227937824643
ET0312,1988,8,0.3471372348460196
ET0312,1988,9,0.40109459935460845
ET0312,1988,10,0.39866770721652023
ET0312,1988,11,0.3121201579434253
ET0312,1988,12,0.22011018437780977
ET0312,1989,1,0.1550658556931711
ET0312,1989,2,0.11634254102082828
ET0312,1989,3,0.10135711078552992
ET0312,1989,4,0.09562883877665841
ET0312,1989,5,0.12434663171432381
ET0312,1989,6,0.2402441317371735
ET0312,1989,7,0.390145622010977
ET0312,1989,8,0.47873391832676404
ET0312,1989,9,0.4627027324494165
ET0312,1989,10,0.3418002202954517
ET0312,1989,11,0.21068993840816075
ET0312,1989,12,0.13806340118950133
ET0312,1990,1,0.10296442201227743
ET0312,1990,2,0.08712781592441728
ET0312,1990,3,0.08182694648672467
ET0312,1990,4,0.07357198685971385
ET0312,1990,5,0.080032723319692
ET0312,1990,6,0.12727045588164854
ET0312,1990,7,0.2957977641579564
ET0312,1990,8,0.46424414238802986
ET0312,1990,9,0.48093918453452544
ET0312,1990,10,0.3478910177184273
ET0312,1990,11,0.1900851315226414
ET0312,1990,12,0.12665440267854675
ET0312,1991,1,0.10223875717014258
ET0312,1991,2,0.09330291840760133
ET0312,1991,3,0.08636120011256761
ET0312,1991,4,0.07823354120467217
ET0312,1991,5,0.09679933994482814
ET0312,1991,6,0.15126636713397537
ET0312,1991,7,0.25306442874323787
ET0312,1991,8,0.37127685824938594
ET0312,1991,9,0.3886225125723822
ET0312,1991,10,0.29571422652659485
ET0312,1991,11,0.1708642716666185
ET0312,1991,12,0.09495746841223755
ET0312,1992,1,0.07260608722994787
ET0312,1992,2,0.0688635001096166
ET0312,1992,3,0.06081861231270378
ET0312,1992,4,0.05609126008117614
ET0312,1992,5,0.06403297827729541
ET0312,1992,6,0.14208834990859032
ET0312,1992,7,0.312852264056268
ET0312,1992,8,0.4350662773555042
ET0312,1992,9,0.4510618817586841
ET0312,1992,10,0.3654780335008245
ET0312,1992,11,0.25195072766522936
ET0312,1992,12,0.1583704061669075
ET0312,1993,1,0.1251260280982422
ET0312,1993,2,0.10657464714381837
ET0312,1993,3,0.08649121072135699
ET0312,1993,4,0.0739524573285765
ET0312,1993,5,0.10294969793950001
ET0312,1993,6,0.21283896666606755
ET0312,1993,7,0.31278503549062403
ET0312,1993,8,0.3937431679303417
ET0312,1993,9,0.37497496728333957
ET0312,1993,10,0.28354014622348467
ET0312,1993,11,0.15810695995247195
ET0312,1993,12,0.09668814331761626
ET0312,1994,1,0.07869059648431442
ET0312,1994,2,0.07142331624967342
ET0312,1994,3,0.06730317284214046
ET0312,1994,4,0.05762500263339172
ET0312,1994,5,0.06676666972994927
ET0312,1994,6,0.1428691268134824
ET0312,1994,7,0.2400025674208603
ET0312,1994,8,0.280524552934984
ET0312,1994,9,0.2778139186600235
ET0312,1994,10,
ET0312,1994,11,
ET0312,1994,12,
ET0312,1995,1,0.11798517901168523
ET0312,1995,2,0.11435097673096542
ET0312,1995,3,0.10502786779726699
ET0312,1995,4,0.09832566907602708
ET0312,1995,5,0.13529652971126796
ET0312,1995,6,0.24730829409264596
ET0312,1995,7,0.3891026767347854
ET0312,1995,8,0.47534971540995663
ET0312,1995,9,0.47240339694944633
ET0312,1995,10,0.34685236765624067
ET0312,1995,11,0.21405241277320258
ET0312,1995,12,0.14898006804668346
ET0312,1996,1,0.11647321584735426
ET0312,1996,2,0.09685864441233911
ET0312,1996,3,0.09043609798106925
ET0312,1996,4,0.09178916554220007
ET0312,1996,5,0.14403400430551033
ET0312,1996,6,0.2924146356103001
ET0312,1996,7,0.4341245613504651
ET0312,1996,8,0.4678584061151634
ET0312,1996,9,0.43157445796306393
ET0312,1996,10,0.31829781610907226
ET0312,1996,11,0.20124745308773895
ET0312,1996,12,0.1392162641575122
ET0312,1997,1,0.10858052630731665
ET0312,1997,2,0.08933078114834667
ET0312,1997,3,0.08187157863747246
ET0312,1997,4,0.0919849224072445
ET0312,1997,5,0.1302561411150333
ET0312,1997,6,0.24593375414297566
ET0312,1997,7,0.4003374420091175
ET0312,1997,8,0.5021032956571667
ET0312,1997,9,0.49156709902125634
ET0312,1997,10,0.35578989367055996
ET0312,1997,11,0.22485251531980033
ET0312,1997,12,0.14492434222091197
ET0312,1998,1,0.11548006655324579
ET0312,1998,2,0.10391973886555081
ET0312,1998,3,0.0893824169438919
ET0312,1998,4,0.08243047400684322
ET0312,1998,5,0.08525639459498395
ET0312,1998,6,0.14212025201104292
ET0312,1998,7,0.27126637230111106
ET0312,1998,8,0.3962063586571709
ET0312,1998,9,0.4642364745064504
ET0312,1998,10,0.41993202360495474
ET0312,1998,11,0.31380533075040107
ET0312,1998,12,0.21664162634553844
ET0312,1999,1,0.1633389642526889
ET0312,1999,2,0.13575920876275543
ET0312,1999,3,0.11370429980181966
ET0312,1999,4,0.10056186535972761
ET0312,1999,5,0.13391677483131612
ET0312,1999,6,0.22196499002308934
ET0312,1999,7,0.33814725468738926
ET0312,1999,8,0.4271311036526304
ET0312,1999,9,0.44916745426099
ET0312,1999,10,0.4014657650500963
ET0312,1999,11,0.2986419362097918
ET0312,1999,12,0.19360992695625823
ET0312,2000,1,0.12687096726682595
ET0312,2000,2,0.09059075033958766
ET0312,2000,3,0.07625869479495082
ET0312,2000,4,0.06469172071703617
ET0312,2000,5,0.09398855220115551
ET0312,2000,6,0.18194147058411342
ET0312,2000,7,0.27598672047384076
ET0312,2000,8,0.2864759848900673
ET0312,2000,9,0.29762296927121523
ET0312,2000,10,0.2911719968256775
ET0312,2000,11,0.17159177675645168
ET0312,2000,12,0.1126469886911855
ET0312,2001,1,0.10940654915405137
ET0312,2001,2,0.09550690627323583
ET0312,2001,3,0.08896447210010819
ET0312,2001,4,0.08419427765506665
ET0312,2001,5,0.10537909486108214
ET0312,2001,6,0.19173364853962557
ET0312,2001,7,0.3107310976825487
ET0312,2001,8,0.4223100921493367
ET0312,2001,9,0.4639716470168413
ET0312,2001,10,0.37680410747635346
ET0312,2001,11,0.25185532905999386
ET0312,2001,12,0.16848569318408374
ET0312,2002,1,0.12725358444184126
ET0312,2002,2,0.1072722439614176
ET0312,2002,3,0.09582541361908241
ET0312,2002,4,0.09336155839264394
ET0312,2002,5,0.09962704936937565
ET0312,2002,6,0.14432797192049296
ET0312,2002,7,0.2749198486491398
ET0312,2002,8,0.40820605166119306
ET0312,2002,9,0.45220431487375
ET0312,2002,10,0.33294837946236017
ET0312,2002,11,0.1930255712084244
ET0312,2002,12,0.13117955589251773
ET0312,2003,1,0.11205470878897514
ET0312,2003,2,0.0948371721092604
ET0312,2003,3,0.08535685461463983
ET0312,2003,4,0.08354882787768339
ET0312,2003,5,0.08719044340420172
ET0312,2003,6,0.16772720593090623
ET0312,2003,7,0.33426663116885236
ET0312,2003,8,0.4375577913197272
ET0312,2003,9,0.46137282217268083
ET0312,2003,10,0.3709823784774554
ET0312,2003,11,0.254248733756062
ET0312,2003,12,0.17619694045655324
ET0312,2004,1,0.15176278821255534
ET0312,2004,2,0.12170552704978455
ET0312,2004,3,0.1117402913662127
ET0312,2004,4,
ET0312,2004,5,
ET0312,2004,6,0.23774950052963872
ET0312,2004,7,0.3281629328675004
ET0312,2004,8,0.4449722080325788
ET0312,2004,9,0.4578451139734323
ET0312,2004,10,0.3707597316652232
ET0312,2004,11,0.21747669660636743
ET0312,2004,12,0.1415644232602695
ET0312,2005,1,0.11978446347886557
ET0312,2005,2,0.10496728501238829
ET0312,2005,3,0.09001329637195436
ET0312,2005,4,0.07934995253850347
ET0312,2005,5,0.09854519863923392
ET0312,2005,6,0.20967675202533786
ET0312,2005,7,0.34988856434075505
ET0312,2005,8,0.4259345809984305
ET0312,2005,9,0.4430465447146956
ET0312,2005,10,0.36201678713162744
ET0312,2005,11,0.2406638666667456
ET0312,2005,12,0.17179218561584722
ET0312,2006,1,0.13380327811636078
ET0312,2006,2,0.11558972910838869
ET0312,2006,3,0.1064892687505313
ET0312,2006,4,0.10064468782296089
ET0312,2006,5,0.14001984317198488
ET0312,2006,6,0.24871550257372954
ET0312,2006,7,0.3686186262427359
ET0312,2006,8,0.43995605438856267
ET0312,2006,9,0.44710406011964654
ET0312,2006,10,0.36644746169661213
ET0312,2006,11,0.2596697462741705
ET0312,2006,12,0.18238727821147638
ET0312,2007,1,0.13776810432961384
ET0312,2007,2,0.11380931008264332
ET0312,2007,3,0.09956263238087998
ET0312,2007,4,0.09537055633261282
ET0312,2007,5,0.12003860439998547
ET0312,2007,6,0.21798339468028954
ET0312,2007,7,0.3496617751695018
ET0312,2007,8,0.42232108257848067
ET0312,2007,9,0.42541515283240866
ET0312,2007,10,0.371242348889388
ET0312,2007,11,0.2780516484641834
ET0312,2007,12,0.20360225899209763
ET0312,2008,1,0.14968201126484298
ET0312,2008,2,0.12070961659945594
ET0312,2008,3,0.107398982333107
ET0312,2008,4,0.1002924383021815
ET0312,2008,5,0.12082183574362523
ET0312,2008,6,0.2081445909480437
ET0312,2008,7,0.3427080939198198
ET0312,2008,8,0.4222962874728722
ET0312,2008,9,0.4401227185209349
ET0312,2008,10,0.38008028372421343
ET0312,2008,11,0.28427813134340907
ET0312,2008,12,0.1915427496759621
ET0312,2009,1,0.14506314547469645
ET0312,2009,2,0.11662398274523228
ET0312,2009,3,0.10306053666554103
ET0312,2009,4,0.09772393058276982
ET0312,2009,5,0.09444325575357444
ET0312,2009,6,0.16153886256423344
ET0312,2009,7,0.3086871311434207
ET0312,2009,8,0.4392349904970645
ET0312,2009,9,0.4391191416479084
ET0312,2009,10,0.3192275207802075
ET0312,2009,11,0.192994896078707
ET0312,2009,12,0.14116743979080446
ET0312,2010,1,0.11004534297714347
ET0312,2010,2,0.0921570228061593
ET0312,2010,3,0.07894406090185169
ET0312,2010,4,0.06976511588961376
ET0312,2010,5,0.07878586412102107
ET0312,2010,6,0.14403381811733526
ET0312,2010,7,0.2525048783243649
ET0312,2010,8,0.3694987863638118
ET0312,2010,9,0.43170391401795094
ET0312,2010,10,0.3829969443747255
ET0312,2010,11,0.27664468422165656
ET0312,2010,12,0.1953960129624752
ET0312,2011,1,0.15232541676244288
ET0312,2011,2,0.12350026131864708
ET0312,2011,3,0.10360429912866503
ET0312,2011,4,0.0911549119038816
ET0312,2011,5,0.09319141526575105
ET0312,2011,6,0.1344859468520206
ET0312,2011,7,0.2110212269736214
ET0312,2011,8,0.3344897906275005
ET0312,2011,9,0.4211689866088895
ET0312,2011,10,0.36625748077418907
ET0312,2011,11,0.24650128974992563
ET0312,2011,12,0.17445834135686206
ET0312,2012,1,0.13561820643354047
ET0312,2012,2,0.11286426912269468
ET0312,2012,3,0.09864059761776028
ET0312,2012,4,0.09043374635538198
ET0312,2012,5,0.09246549499173534
ET0312,2012,6,0.17883206373709112
ET0312,2012,7,0.31274202291197223
ET0312,2012,8,0.410504374653101
ET0312,2012,9,0.43420493892836765
ET0312,2012,10,0.36373546750086255
ET0312,2012,11,0.2575453499057254
ET0312,2012,12,0.18395185324012256
ET0312,2013,1,0.14466283892439433
ET0312,2013,2,0.11598313395276759
ET0312,2013,3,0.09821114976317119
ET0312,2013,4,0.09204765238203033
ET0312,2013,5,0.09501738647753202
ET0312,2013,6,0.1305030734408723
ET0312,2013,7,0.22924990886117666
ET0312,2013,8,0.3487740449001727
ET0312,2013,9,0.4197176064998826
ET0312,2013,10,0.3786086577365979
ET0312,2013,11,0.284979308324967
ET0312,2013,12,0.18903559125609437
ET0312,2014,1,0.13783845210977375
ET0312,2014,2,0.1169123262288868
ET0312,2014,3,0.10225685536937604
ET0312,2014,4,0.10060481038630192
ET0312,2014,5,0.11631927915976398
ET0312,2014,6,0.16644377114369338
ET0312,2014,7,0.2547459216066589
ET0312,2014,8,0.350738513382468
ET0312,2014,9,0.40999000047186895
ET0312,2014,10,0.393388565515448
ET0312,2014,11,0.3304307420256192
ET0312,2014,12,0.23694172841334882
ET0312,2015,1,0.1657686680860071
ET0312,2015,2,0.12991820651359842
ET0312,2015,3,0.10627178404030747
ET0312,2015,4,0.09957285727810397
ET0312,2015,5,0.10731135443774775
ET0312,2015,6,0.15658139786064046
ET0312,2015,7,0.2402287944370466
ET0312,2015,8,0.33515911555043393
ET0312,2015,9,0.4067466957894571
ET0312,2015,10,0.3692564086527669
ET0312,2015,11,0.2751345733039706
ET0312,2015,12,0.1871536387957191
ET0312,2016,1,0.1421094136179286
ET0312,2016,2,0.11601636508872051
ET0312,2016,3,0.09854499433105832
ET0312,2016,4,0.09107745813247739
ET0312,2016,5,0.10446973877020013
ET0312,2016,6,0.1545365613071983
ET0312,2016,7,0.2577904003780861
ET0312,2016,8,0.3774568690767927
ET0312,2016,9,0.4242017066795646
ET0312,2016,10,0.37164009868306375
ET0312,2016,11,0.27603835673480925
ET0312,2016,12,0.19738088849101576
ET0312,2017,1,0.14427260337645048
ET0312,2017,2,0.11465389066678616
ET0312,2017,3,0.0995989308172574
ET0312,2017,4,0.09546958485614426
ET0312,2017,5,0.11449305199044768
ET0312,2017,6,0.184035284801792
ET0312,2017,7,0.28084970619443783
ET0312,2017,8,0.3813535454692529
ET0312,2017,9,0.41297624683757994
ET0312,2017,10,0.35554541589536065
ET0312,2017,11,0.2625411679713029
ET0312,2017,12,0.1920674937283944
ET0312,2018,1,0.1407955073673423
ET0312,2018,2,0.11310864509233791
ET0312,2018,3,0.09844632354585917
ET0312,2018,4,0.09153108805958907
ET0312,2018,5,0.10706416652052224
ET0312,2018,6,0.1701812449726514
ET0312,2018,7,0.2981832453610608
ET0312,2018,8,0.4034269094116727
ET0312,2018,9,0.425179978684048
ET0312,2018,10,0.37716893358098946
ET0312,2018,11,0.2897663731089887
ET0312,2018,12,0.20981800564562864
ET0312,2019,1,0.1562576764215599
ET0312,2019,2,0.12479243919268587
ET0312,2019,3,0.10635506586459273
ET0312,2019,4,0.09794499435612518
ET0312,2019,5,0.11450332840847458
ET0312,2019,6,0.19678324046173346
ET0312,2019,7,0.3141302812638824
ET0312,2019,8,0.41080293307130383
ET0312,2019,9,0.4392709816465105
ET0312,2019,10,0.3926999163652003
ET0312,2019,11,0.3200506292024517
ET0312,2019,12,0.23201105378735776
ET0312,2020,1,0.16658538604318976
ET0312,2020,2,0.13216462780117744
ET0312,2020,3,0.10793906390849799
ET0312,2020,4,0.10044606798280847
ET0312,2020,5,0.1115577760302978
ET0312,2020,6,0.18317321904197884
ET0312,2020,7,0.2936965884157059
ET0312,2020,8,0.39959736012973673
ET0312,2020,9,0.4325933226199482
ET0312,2020,10,0.37677379007354106
ET0312,2020,11,0.28354663860456586
ET0312,2020,12,0.2045061442856287
ET0312,2021,1,0.1563594140996109
ET0312,2021,2,0.1254212736154017
ET0312,2021,3,0.10625583285004937
ET0312,2021,4,0.10285123143200373
ET0312,2021,5,0.12445113043241768
ET0312,2021,6,0.18087526414246283
ET0312,2021,7,0.26793482796058576
ET0312,2021,8,0.37997302321568593
ET0312,2021,9,0.42782977421469004
ET0312,2021,10,0.3920099876501078
ET0312,2021,11,0.3057773156217271
ET0312,2021,12,0.2134961758060324
ET0312,2022,1,0.15486197051704542
ET0312,2022,2,0.12113139611537473
ET0312,2022,3,0.10554013763895309
ET0312,2022,4,0.10217127255744973
ET0312,2022,5,0.10616523986548979
ET0312,2022,6,0.14726074323903748
ET0312,2022,7,0.19293865957345002
ET0401,1981,8,0.49558674477464787
ET0401,1981,9,0.5092425708202165
ET0401,1981,10,0.5106602550199039
ET0401,1981,11,0.4404951431321581
ET0401,1981,12,0.31585807751026257
ET0401,1982,1,0.21524255719732466
ET0401,1982,2,0.17071680995183908
ET0401,1982,3,0.1777260245447398
ET0401,1982,4,0.2125132210088293
ET0401,1982,5,0.2838439150715908
ET0401,1982,6,0.3631676989721089
ET0401,1982,7,0.39728829876436456
ET0401,1982,8,0.41057833976700375
ET0401,1982,9,0.4423563886625657
ET0401,1982,10,0.4297564547397903
ET0401,1982,11,0.3993647886404823
ET0401,1982,12,0.315170407184175
ET0401,1983,1,0.21594310034985142
ET0401,1983,2,0.16720630839305517
ET0401,1983,3,0.16799120010863638
ET0401,1983,4,0.19634452165384603
ET0401,1983,5,0.25609621752891437
ET0401,1983,6,0.35756166977934073
ET0401,1983,7,0.3958303035920875
ET0401,1983,8,0.4142794230887237
ET0401,1983,9,0.4616633011558191
ET0401,1983,10,0.42609839387702425
ET0401,1983,11,0.380890939576516
ET0401,1983,12,0.3179952728191042
ET0401,1984,1,0.2333691161943645
ET0401,1984,2,0.1767842217593335
ET0401,1984,3,0.15374932971184818
ET0401,1984,4,0.16995041443888087
ET0401,1984,5,0.2525531962958132
ET0401,1984,6,0.3982164819793004
ET0401,1984,7,0.4859596433920589
ET0401,1984,8,0.5138753629150753
ET0401,1984,9,0.5061229914022978
ET0401,1984,10,0.4417352522534084
ET0401,1984,11,0.3627395150138111
ET0401,1984,12,0.33594852483006027
ET0401,1985,1,
ET0401,1985,2,
ET0401,1985,3,0.1760535314780102
ET0401,1985,4,0.23042250385250504
ET0401,1985,5,0.32726593737599
ET0401,1985,6,0.4269912123558967
ET0401,1985,7,0.4796566616713516
ET0401,1985,8,0.48273782710718915
ET0401,1985,9,0.48452739542738854
ET0401,1985,10,0.46808200089265983
ET0401,1985,11,0.3984749516255164
ET0401,1985,12,0.29383063782763674
ET0401,1986,1,0.21480353223033713
ET0401,1986,2,0.1717137613492768
ET0401,1986,3,0.1547693834819283
ET0401,1986,4,0.17277778566469182
ET0401,1986,5,0.20850271969872114
ET0401,1986,6,0.28362440390557775
ET0401,1986,7,0.41250103530360427
ET0401,1986,8,0.4737771221292697
ET0401,1986,9,0.4884534093745678
ET0401,1986,10,0.47139704215332745
ET0401,1986,11,0.4214376885151152
ET0401,1986,12,0.3061954064097831
ET0401,1987,1,0.2120369341133571
ET0401,1987,2,0.16732182350706276
ET0401,1987,3,0.15390163278434335
ET0401,1987,4,0.16715447924687932
ET0401,1987,5,0.2342361213795861
ET0401,1987,6,0.38297617080088875
ET0401,1987,7,0.4809102529917306
ET0401,1987,8,0.4808252260371598
ET0401,1987,9,0.4722588303572117
ET0401,1987,10,0.4341948049743647
ET0401,1987,11,0.3536322658381811
ET0401,1987,12,0.25195665123461064
ET0401,1988,1,0.19583435871999277
ET0401,1988,2,0.15765583350608342
ET0401,1988,3,0.15653218841811184
ET0401,1988,4,0.18280996738612493
ET0401,1988,5,0.2536929655709079
ET0401,1988,6,0.37164432603896147
ET0401,1988,7,0.3797561148721674
ET0401,1988,8,0.39439107481703206
ET0401,1988,9,0.3944403969740803
ET0401,1988,10,0.4202517813581438
ET0401,1988,11,0.4320122161854897
ET0401,1988,12,0.36569784884530354
ET0401,1989,1,0.26690949782284945
ET0401,1989,2,0.19468158109966655
ET0401,1989,3,0.18206301648523102
ET0401,1989,4,0.2132920156609075
ET0401,1989,5,0.30101735843471716
ET0401,1989,6,0.43010842162096075
ET0401,1989,7,0.49241059327997805
ET0401,1989,8,0.5137974499929242
ET0401,1989,9,0.5103032095080147
ET0401,1989,10,0.47153064648956466
ET0401,1989,11,0.3935067935930035
ET0401,1989,12,0.2992998112225274
ET0401,1990,1,0.21739052554092753
ET0401,1990,2,0.1711016340751635
ET0401,1990,3,0.17128523828860542
ET0401,1990,4,0.191851228243371
ET0401,1990,5,0.2586178982322455
ET0401,1990,6,0.33372562511907367
ET0401,1990,7,0.4156997481658853
ET0401,1990,8,0.4824566611348775
ET0401,1990,9,0.4956351857440582
ET0401,1990,10,0.4586035465079594
ET0401,1990,11,0.3768695983177601
ET0401,1990,12,0.2878712870503667
ET0401,1991,1,0.21719885877962036
ET0401,1991,2,0.1761900491729823
ET0401,1991,3,0.16900746022580762
ET0401,1991,4,0.2508401205021191
ET0401,1991,5,0.3806107901945347
ET0401,1991,6,0.4174061842404084
ET0401,1991,7,0.39162034333398343
ET0401,1991,8,0.37598511265706885
